Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived,class_level_Freshman,class_level_Sophomore,class_level_Junior,class_level_Senior,class_level_Graduate,class_level_Extension,class_level_Visitor,reason_taking_class_Major,reason_taking_class_Minor,reason_taking_class_Gen_Ed,reason_taking_class_Elective,reason_taking_class_Interest,grade_expect_class_A,grade_expect_class_B,grade_expect_class_C,grade_expect_class_D,grade_expect_class_F,grade_expect_class_P,grade_expect_class_NP,learned_great_deal_course_Strongly_Disagree,learned_great_deal_course_Disagree,learned_great_deal_course_Neither_Agree_nor_Disagree,learned_great_deal_course_Agree,learned_great_deal_course_Strongly_Agree,learned_great_deal_course_Not_Applicable,many_hours_week_spend_studying_outside_class_average_01,many_hours_week_spend_studying_outside_class_average_23,many_hours_week_spend_studying_outside_class_average_45,many_hours_week_spend_studying_outside_class_average_67,many_hours_week_spend_studying_outside_class_average_89,many_hours_week_spend_studying_outside_class_average_1011,many_hours_week_spend_studying_outside_class_average_1213,many_hours_week_spend_studying_outside_class_average_1415,many_hours_week_spend_studying_outside_class_average_1617,many_hours_week_spend_studying_outside_class_average_1819,many_hours_week_spend_studying_outside_class_average_20_or_more,often_attend_course_Very_Rarely,often_attend_course_Some_of_the_Time,often_attend_course_Most_of_the_Time,course_material_intellectually_stimulating_Strongly_Disagree,course_material_intellectually_stimulating_Disagree,course_material_intellectually_stimulating_Neither_Agree_nor_Disagree,course_material_intellectually_stimulating_Agree,course_material_intellectually_stimulating_Strongly_Agree,course_material_intellectually_stimulating_Not_Applicable,assignments_promote_learning_Strongly_Disagree,assignments_promote_learning_Disagree,assignments_promote_learning_Neither_Agree_nor_Disagree,assignments_promote_learning_Agree,assignments_promote_learning_Strongly_Agree,assignments_promote_learning_Not_Applicable,required_reading_useful_Strongly_Disagree,required_reading_useful_Disagree,required_reading_useful_Neither_Agree_nor_Disagree,required_reading_useful_Agree,required_reading_useful_Strongly_Agree,required_reading_useful_Not_Applicable,course_difficult_relative_others_Strongly_Disagree,course_difficult_relative_others_Disagree,course_difficult_relative_others_Neither_Agree_nor_Disagree,course_difficult_relative_others_Agree,course_difficult_relative_others_Strongly_Agree,course_difficult_relative_others_Not_Applicable,exams_representative_course_material_Strongly_Disagree,exams_representative_course_material_Disagree,exams_representative_course_material_Neither_Agree_nor_Disagree,exams_representative_course_material_Agree,exams_representative_course_material_Strongly_Agree,exams_representative_course_material_Not_Applicable,recommend_course_overall_Yes,recommend_course_overall_No,instructor_displays_proficient_command_material_Strongly_Disagree,instructor_displays_proficient_command_material_Disagree,instructor_displays_proficient_command_material_Neither_Agree_nor_Disagree,instructor_displays_proficient_command_material_Agree,instructor_displays_proficient_command_material_Strongly_Agree,instructor_displays_proficient_command_material_Not_Applicable,instructor_well_prepared_classes_Strongly_Disagree,instructor_well_prepared_classes_Disagree,instructor_well_prepared_classes_Neither_Agree_nor_Disagree,instructor_well_prepared_classes_Agree,instructor_well_prepared_classes_Strongly_Agree,instructor_well_prepared_classes_Not_Applicable,instructors_speech_clear_audible_Strongly_Disagree,instructors_speech_clear_audible_Disagree,instructors_speech_clear_audible_Neither_Agree_nor_Disagree,instructors_speech_clear_audible_Agree,instructors_speech_clear_audible_Strongly_Agree,instructors_speech_clear_audible_Not_Applicable,instructor_explains_course_material_well_Strongly_Disagree,instructor_explains_course_material_well_Disagree,instructor_explains_course_material_well_Neither_Agree_nor_Disagree,instructor_explains_course_material_well_Agree,instructor_explains_course_material_well_Strongly_Agree,instructor_explains_course_material_well_Not_Applicable,lectures_hold_attention_Strongly_Disagree,lectures_hold_attention_Disagree,lectures_hold_attention_Neither_Agree_nor_Disagree,lectures_hold_attention_Agree,lectures_hold_attention_Strongly_Agree,lectures_hold_attention_Not_Applicable,instructor’s_lecture_style_facilitates_notetaking_Strongly_Disagree,instructor’s_lecture_style_facilitates_notetaking_Disagree,instructor’s_lecture_style_facilitates_notetaking_Neither_Agree_nor_Disagree,instructor’s_lecture_style_facilitates_notetaking_Agree,instructor’s_lecture_style_facilitates_notetaking_Strongly_Agree,instructor’s_lecture_style_facilitates_notetaking_Not_Applicable,instructor_shows_concern_students_learning_Strongly_Disagree,instructor_shows_concern_students_learning_Disagree,instructor_shows_concern_students_learning_Neither_Agree_nor_Disagree,instructor_shows_concern_students_learning_Agree,instructor_shows_concern_students_learning_Strongly_Agree,instructor_shows_concern_students_learning_Not_Applicable,instructor_promotes_appropriate_questionsdiscussion_Strongly_Disagree,instructor_promotes_appropriate_questionsdiscussion_Disagree,instructor_promotes_appropriate_questionsdiscussion_Neither_Agree_nor_Disagree,instructor_promotes_appropriate_questionsdiscussion_Agree,instructor_promotes_appropriate_questionsdiscussion_Strongly_Agree,instructor_promotes_appropriate_questionsdiscussion_Not_Applicable,instructor_accessible_outside_class_Strongly_Disagree,instructor_accessible_outside_class_Disagree,instructor_accessible_outside_class_Neither_Agree_nor_Disagree,instructor_accessible_outside_class_Agree,instructor_accessible_outside_class_Strongly_Agree,instructor_accessible_outside_class_Not_Applicable,instructor_starts_finishes_class_time_Strongly_Disagree,instructor_starts_finishes_class_time_Disagree,instructor_starts_finishes_class_time_Neither_Agree_nor_Disagree,instructor_starts_finishes_class_time_Agree,instructor_starts_finishes_class_time_Strongly_Agree,instructor_starts_finishes_class_time_Not_Applicable,instructor_effective_promoting_academic_integrity_Strongly_Disagree,instructor_effective_promoting_academic_integrity_Disagree,instructor_effective_promoting_academic_integrity_Neither_Agree_nor_Disagree,instructor_effective_promoting_academic_integrity_Agree,instructor_effective_promoting_academic_integrity_Strongly_Agree,instructor_effective_promoting_academic_integrity_Not_Applicable,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Neither_Agree_nor_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Not_Applicable,recommend_professor_overall_Yes,recommend_professor_overall_No,ta_support_providing_feedback_addressing_questionsconcerns_helpful_Strongly_Disagree,ta_support_providing_feedback_addressing_questionsconcerns_helpful_Disagree,ta_support_providing_feedback_addressing_questionsconcerns_helpful_Neither_Agree_nor_Disagree,ta_support_providing_feedback_addressing_questionsconcerns_helpful_Agree,ta_support_providing_feedback_addressing_questionsconcerns_helpful_Strongly_Agree,ta_support_providing_feedback_addressing_questionsconcerns_helpful_Not_Applicable,instructor_support_providing_feedback_addressing_questionsconcerns_helpful_Strongly_Disagree,instructor_support_providing_feedback_addressing_questionsconcerns_helpful_Disagree,instructor_support_providing_feedback_addressing_questionsconcerns_helpful_Neither_Agree_nor_Disagree,instructor_support_providing_feedback_addressing_questionsconcerns_helpful_Agree,instructor_support_providing_feedback_addressing_questionsconcerns_helpful_Strongly_Agree,instructor_support_providing_feedback_addressing_questionsconcerns_helpful_Not_Applicable,guest_lecturer_presentations_helpful_Strongly_Disagree,guest_lecturer_presentations_helpful_Disagree,guest_lecturer_presentations_helpful_Neither_Agree_nor_Disagree,guest_lecturer_presentations_helpful_Agree,guest_lecturer_presentations_helpful_Strongly_Agree,guest_lecturer_presentations_helpful_Not_Applicable,behavior_change_project_assignment_helpful_Strongly_Disagree,behavior_change_project_assignment_helpful_Disagree,behavior_change_project_assignment_helpful_Neither_Agree_nor_Disagree,behavior_change_project_assignment_helpful_Agree,behavior_change_project_assignment_helpful_Strongly_Agree,behavior_change_project_assignment_helpful_Not_Applicable,working_teams_behavior_change_project_assignment_helpful_Strongly_Disagree,working_teams_behavior_change_project_assignment_helpful_Disagree,working_teams_behavior_change_project_assignment_helpful_Neither_Agree_nor_Disagree,working_teams_behavior_change_project_assignment_helpful_Agree,working_teams_behavior_change_project_assignment_helpful_Strongly_Agree,working_teams_behavior_change_project_assignment_helpful_Not_Applicable
"Hartman,SheriR",FPMU110-HealthBehavior&ChronicDis(A),WI16,42,41,92.7%,92.7%,4.45,B+(3.33),B-(2.89),0,5,48,48,0,0,0,100,0,0,0,0,38,57,5,0,0,0,0,3,0,19,44,33,0,8,35,30,12,12,0,2,0,0,0,0,0,3,97,2,8,10,35,45,0,2,2,8,45,42,0,0,3,21,31,46,0,2,15,40,20,22,0,2,5,10,45,38,0,93,7,0,0,2,28,68,2,2,0,2,25,70,0,2,0,2,25,70,0,2,2,10,22,62,0,2,10,15,22,50,0,0,15,10,22,52,0,2,0,8,20,70,0,2,0,5,25,68,0,0,0,8,35,55,2,2,0,5,32,60,0,0,0,8,30,62,0,0,0,0,0,0,0,93,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hartman,SheriR",FPMU110-HealthBehavior&ChronicDis(B),WI16,59,56,87.5%,83.9%,4.58,B+(3.35),B-(2.89),0,15,36,49,0,0,0,94,2,2,2,0,42,49,8,0,0,2,0,0,12,14,49,24,2,8,23,40,21,8,2,0,0,0,0,0,0,6,94,4,9,13,43,30,0,2,8,13,51,26,0,4,7,24,43,22,0,0,11,40,40,9,0,4,8,19,57,13,0,88,12,2,4,6,48,41,0,0,2,4,52,43,0,0,2,8,47,43,0,4,2,11,50,33,0,2,13,17,43,25,0,2,6,19,48,26,0,2,2,9,52,35,0,0,4,7,46,41,2,0,4,9,56,26,6,0,2,7,50,41,0,0,2,7,54,35,2,0,0,0,0,0,0,84,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marquez,Becky",FPMU110-HealthBehavior&ChronicDis(C),WI16,53,47,91.5%,89.4%,4.07,B+(3.54),B(3.00),0,4,34,62,0,0,0,100,0,0,0,0,54,46,0,0,0,0,0,4,2,4,54,33,2,7,43,26,15,7,2,0,0,0,0,0,0,0,100,7,0,9,35,50,0,4,0,11,41,43,0,4,0,9,43,41,2,4,20,33,28,15,0,2,0,13,46,39,0,91,9,4,0,2,32,62,0,2,0,2,28,68,0,0,0,4,23,72,0,4,2,0,38,55,0,6,2,9,40,43,0,4,4,6,30,55,0,4,0,4,30,62,0,4,0,2,34,60,0,2,0,6,30,62,0,2,0,2,28,68,0,0,2,2,19,77,0,0,0,0,0,0,0,89,11,0,0,17,34,34,15,4,2,4,35,50,4,2,0,13,51,34,0,4,9,9,49,30,0,6,9,13,43,30,0
"Hong,Suzi",FPMU110-HealthBehavior&ChronicDis(D),WI16,62,56,81.8%,83.6%,5.03,B(3.04),B(3.24),0,8,44,48,0,0,0,98,0,0,0,2,19,66,15,0,0,0,0,8,8,26,44,14,0,4,36,30,11,9,6,2,0,0,0,2,0,4,96,4,13,23,40,21,0,4,6,19,52,15,4,8,8,31,37,15,2,4,17,30,32,17,0,11,8,21,45,15,0,82,18,6,2,13,36,43,0,4,2,8,47,40,0,4,9,11,38,38,0,8,8,21,40,25,0,8,15,40,23,15,0,8,11,21,38,23,0,4,0,21,40,36,0,4,2,11,45,38,0,4,2,21,40,30,4,6,2,8,43,42,0,4,0,11,43,42,0,0,0,0,0,0,0,84,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Navarro,Ana",FPMU180B-AdvancedPracticumII(A),WI16,16,5,100.0%,100.0%,9.17,A(4.00),N/A,0,0,0,100,0,0,0,67,0,0,0,33,67,0,0,0,0,33,0,0,0,0,33,67,0,0,33,0,0,0,0,67,0,0,0,0,0,0,100,0,0,0,33,33,33,0,0,0,33,33,33,0,0,33,0,33,33,0,67,0,33,0,0,0,33,0,0,0,67,100,0,0,0,0,33,33,33,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,33,33,33,0,0,67,0,33,0,0,0,0,33,33,33,0,0,33,0,67,0,0,0,0,33,33,33,0,33,0,0,67,0,0,0,0,33,67,0,0,0,0,33,33,33,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trinidad,DennisRyan",FPMU40-IntroductiontoPublicHealth(A),WI16,129,117,98.3%,95.7%,4.24,B+(3.56),B+(3.36),5,31,58,6,0,0,0,92,0,0,2,6,56,42,1,0,0,1,0,2,5,12,45,37,0,9,35,31,14,7,3,1,0,0,0,0,9,22,70,0,5,13,47,34,1,0,2,6,50,43,0,1,3,11,50,32,3,6,29,31,19,15,0,2,1,4,49,44,0,98,2,0,0,7,45,47,1,0,2,3,45,50,0,1,4,7,45,43,0,1,0,12,42,45,0,3,13,17,36,31,0,0,14,13,32,42,0,0,1,8,38,53,1,0,0,9,43,47,1,0,1,15,33,45,6,0,0,2,40,58,0,1,0,3,45,51,0,0,0,0,0,0,0,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marcus,BessH",FPMU87-FreshmanSeminar(A),WI16,10,6,83.3%,100.0%,1.17,N/A,N/A,83,17,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,17,0,17,33,33,0,67,33,0,0,0,0,0,0,0,0,0,0,0,100,0,17,17,17,50,0,0,17,0,33,50,0,0,17,0,33,50,0,33,33,0,0,33,0,0,0,17,0,33,50,83,17,0,0,0,33,67,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,0,67,33,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,17,33,33,17,0,0,0,67,33,0,0,0,0,50,50,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Suarez,JoseR",FPMU101-Epidemiology(A),FA15,37,33,100.0%,96.9%,5.75,B+(3.44),B-(2.92),0,0,62,38,0,0,0,97,3,0,0,0,44,56,0,0,0,0,0,3,3,6,25,62,0,3,19,38,19,3,16,0,3,0,0,0,0,0,100,3,3,3,28,62,0,3,3,0,22,72,0,6,12,9,31,41,0,6,12,22,34,25,0,3,6,6,31,53,0,100,0,3,0,3,28,66,0,3,0,0,19,78,0,3,0,3,22,72,0,3,3,3,34,56,0,3,6,3,41,47,0,3,6,3,34,50,3,3,0,6,22,69,0,3,0,6,19,71,0,3,0,0,34,62,0,3,0,0,25,72,0,3,0,0,31,62,3,0,0,0,0,0,0,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan,MargaretAngelaKapp",FPMU130-Environment&OccuptionHealth(A),FA15,73,71,95.7%,100.0%,4.99,B+(3.44),B+(3.57),0,0,17,83,0,0,0,100,0,0,0,0,46,53,1,0,0,0,0,2,3,9,38,48,0,4,29,32,19,10,4,0,0,0,1,0,0,1,99,1,3,6,33,55,1,0,0,9,38,54,0,1,12,30,20,29,7,1,16,42,19,22,0,0,1,1,46,51,0,96,4,0,0,0,24,76,0,0,0,0,19,81,0,0,0,0,19,81,0,0,0,0,23,77,0,1,3,10,30,56,0,0,4,10,29,57,0,0,0,1,19,80,0,0,0,0,28,71,1,0,1,3,28,65,3,0,0,0,25,75,0,0,0,3,26,69,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Navarro,Ana",FPMU180A-AdvancedPracticumI(A),FA15,17,6,100.0%,83.3%,4.10,A(4.00),N/A,0,0,0,100,0,0,0,83,0,0,17,0,100,0,0,0,0,0,0,0,0,20,60,20,0,20,0,60,20,0,0,0,0,0,0,0,0,0,100,0,0,17,67,17,0,0,0,0,100,0,0,0,0,33,50,0,17,0,17,50,17,17,0,0,0,0,0,0,100,100,0,0,0,0,67,33,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,17,33,50,0,0,17,50,33,0,0,0,17,17,33,33,0,0,0,17,33,50,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,17,83,0,0,0,0,0,0,0,83,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anderson,CherylAnnMarie",FPMU40-IntroductiontoPublicHealth(A),FA15,124,102,91.1%,88.1%,4.94,B(3.26),C+(2.63),3,14,47,37,0,0,0,94,1,1,1,3,32,62,6,0,0,0,0,3,7,11,42,37,0,6,32,32,12,8,6,1,2,1,0,0,1,7,92,5,5,7,49,34,0,7,2,16,39,36,0,7,6,15,43,29,0,2,15,44,25,14,0,2,1,20,51,26,0,91,9,1,0,4,38,57,0,1,0,2,32,65,0,0,0,1,30,68,1,0,3,9,35,53,0,4,7,23,35,31,0,6,6,15,39,34,0,3,3,11,34,48,1,0,0,9,47,44,0,0,2,16,45,33,4,0,0,1,41,58,0,0,0,3,33,64,0,0,0,0,0,0,0,88,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aldelaimy,Wael",FPMU101A-Epidemiology&BiostatisticsA(A),SP15,64,49,78.7%,70.2%,6.37,B-(2.89),C+(2.51),0,21,70,9,0,0,0,100,0,0,0,0,15,66,15,2,2,0,0,0,13,15,38,34,0,0,13,40,21,11,4,6,2,0,2,0,0,0,100,4,9,13,47,28,0,2,4,4,57,32,0,2,4,15,45,34,0,6,2,15,30,47,0,2,13,19,43,23,0,79,21,2,0,11,48,39,0,2,2,9,50,37,0,2,11,9,52,26,0,4,11,7,49,29,0,11,22,13,26,28,0,9,13,15,35,28,0,2,4,22,30,41,0,2,7,9,48,35,0,2,2,20,37,30,9,2,9,17,37,35,0,2,2,7,46,43,0,0,0,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Suarez,JoseR",FPMU101A-Epidemiology&BiostatisticsA(A),SP15,64,49,78.7%,89.4%,6.37,B-(2.89),C+(2.51),0,21,70,9,0,0,0,100,0,0,0,0,15,66,15,2,2,0,0,0,13,15,38,34,0,0,13,40,21,11,4,6,2,0,2,0,0,0,100,4,9,11,49,28,0,2,4,4,57,32,0,2,4,13,47,34,0,6,2,15,28,47,2,2,13,19,43,23,0,79,21,0,0,2,61,37,0,0,0,7,54,39,0,0,0,7,57,37,0,0,4,17,43,35,0,4,11,13,40,31,0,0,4,9,50,37,0,0,0,13,43,43,0,0,0,13,50,37,0,0,0,13,46,35,7,0,0,9,54,37,0,0,0,2,54,43,0,0,0,0,0,0,0,89,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vaida,Florin",FPMU101B-Epidemiology&BiostatisticsB(A),SP15,67,42,73.2%,61.0%,7.47,B(3.07),B(3.07),0,0,51,49,0,0,0,100,0,0,0,0,32,44,24,0,0,0,0,15,13,15,31,26,0,0,13,23,31,13,8,0,5,3,0,5,0,7,93,10,12,12,41,24,0,2,5,12,51,29,0,15,20,15,34,10,7,0,2,15,46,37,0,10,12,7,49,22,0,73,27,2,10,2,41,44,0,0,2,5,46,46,0,2,12,12,44,29,0,10,20,5,39,27,0,24,20,10,27,20,0,15,27,10,27,22,0,12,15,10,29,34,0,10,10,7,49,24,0,5,7,7,46,24,10,7,17,12,41,22,0,0,0,2,61,34,2,0,0,0,0,0,0,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Liu,Lin",FPMU101B-Epidemiology&BiostatisticsB(B),SP15,74,51,80.0%,56.0%,6.76,B(3.28),B(3.07),0,0,43,57,0,0,0,98,0,2,0,0,46,37,17,0,0,0,0,5,2,11,48,30,5,2,22,20,24,15,7,2,2,2,2,2,2,12,85,15,9,19,34,23,0,11,2,9,38,40,0,17,15,30,17,11,9,4,6,19,43,28,0,6,6,6,45,36,0,80,20,0,2,15,54,28,0,4,2,9,52,33,0,15,17,20,37,11,0,16,20,22,38,4,0,24,22,26,26,2,0,13,22,26,30,9,0,9,9,30,37,15,0,7,9,27,44,13,0,2,2,14,55,20,7,25,14,16,32,14,0,4,2,16,56,22,0,0,0,0,0,0,0,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vaida,Florin",FPMU101B-Epidemiology&BiostatisticsB(B),SP15,74,51,80.0%,86.0%,6.76,B(3.28),B(3.07),0,0,43,57,0,0,0,98,0,2,0,0,46,37,17,0,0,0,0,7,2,9,48,30,5,2,22,20,24,15,7,2,2,2,2,2,2,12,85,15,6,21,34,23,0,11,0,11,38,40,0,15,17,30,17,11,9,4,9,15,45,28,0,4,6,9,43,38,0,80,20,0,0,5,45,50,0,0,0,7,41,52,0,0,0,5,43,52,0,2,5,9,45,39,0,11,7,27,33,22,0,7,7,23,43,20,0,0,2,10,62,26,0,0,0,14,58,26,2,0,2,12,51,33,2,0,0,16,57,27,0,0,0,14,52,34,0,0,0,0,0,0,0,86,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"McMenamin,SaraB",FPMU120-HealthPoliciesHealthyLfesty(A),SP15,125,116,91.3%,98.3%,4.66,B+(3.46),B+(3.36),0,1,54,45,0,0,0,100,0,0,0,0,46,54,0,0,0,0,1,4,4,17,56,17,3,5,33,33,19,3,3,2,0,1,0,1,4,9,88,1,5,18,58,17,1,2,3,10,58,27,1,3,15,38,38,5,1,3,14,39,38,6,1,0,4,32,28,6,31,91,9,3,1,1,55,40,0,1,1,2,57,39,0,3,1,1,53,43,0,1,2,5,58,34,0,3,6,17,51,22,1,3,8,13,57,19,0,2,2,5,58,33,0,2,4,5,55,35,0,2,2,8,46,35,7,2,2,3,55,39,0,2,2,3,53,39,1,0,0,0,0,0,0,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shi,Yuyan",FPMU120-HealthPoliciesHealthyLfesty(A),SP15,125,116,93.0%,88.7%,4.68,B+(3.46),B+(3.36),0,1,54,45,0,0,0,100,0,0,0,0,46,54,0,0,0,0,1,4,4,18,55,17,3,5,33,32,20,3,3,2,0,1,0,1,4,9,88,2,4,18,58,17,1,3,2,11,58,27,1,4,14,38,38,5,1,3,15,38,38,6,1,0,4,32,27,6,31,93,7,3,3,3,58,34,0,3,2,5,58,32,0,5,24,16,40,15,0,4,8,14,49,25,0,5,11,16,49,20,0,4,6,13,57,21,0,2,4,3,59,33,0,3,3,4,57,34,0,3,2,6,53,30,6,3,2,2,57,36,0,3,2,3,57,35,1,0,0,0,0,0,0,89,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan,MargaretAngelaKapp",FPMU130-Environment&OccuptionHealth(A),SP15,81,74,98.6%,100.0%,4.91,B+(3.46),B+(3.52),0,1,34,64,0,0,0,99,0,0,1,0,51,45,4,0,0,0,0,1,1,9,41,47,0,1,32,34,21,3,7,0,1,0,0,0,1,4,94,0,6,6,31,57,0,0,3,4,26,67,0,3,9,17,29,39,4,0,21,33,23,23,0,0,0,3,43,54,0,99,1,0,0,0,14,86,0,0,0,0,13,87,0,0,0,0,10,90,0,0,0,0,17,83,0,3,6,3,21,67,0,0,6,4,20,70,0,0,1,0,19,80,0,0,0,3,21,76,0,0,0,3,20,73,4,0,0,1,21,77,0,0,0,1,26,72,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Checkoway,Harvey",FPMU101A-Epidemiology&BiostatisticsA(A),WI15,147,129,70.3%,68.0%,6.15,B(3.00),B(3.11),0,2,48,51,0,0,0,99,0,1,0,0,24,52,24,0,0,0,0,4,10,19,47,18,2,3,20,29,23,9,6,3,4,2,0,1,0,5,95,6,8,18,50,18,0,9,8,13,57,14,0,12,14,25,37,10,2,2,1,9,38,50,0,28,24,16,26,6,0,70,30,3,3,9,50,34,0,6,1,9,52,32,0,4,7,12,54,23,0,8,15,17,41,19,0,15,25,25,25,11,0,7,15,18,46,13,0,4,4,14,47,31,0,6,6,12,55,22,0,2,4,11,56,24,3,1,4,7,55,32,0,1,4,6,58,30,2,0,0,0,0,0,0,68,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lacroix,AndreaZauderer",FPMU101A-Epidemiology&BiostatisticsA(A),WI15,148,129,70.3%,78.9%,6.15,B(3.00),B(3.11),0,2,48,51,0,0,0,99,0,1,0,0,24,52,24,0,0,0,0,4,11,18,47,18,2,3,20,28,23,10,6,3,4,2,0,1,0,5,95,6,7,18,49,18,2,9,10,12,56,13,1,14,11,27,36,10,2,2,1,9,37,51,0,28,25,17,25,6,0,70,30,2,3,11,48,35,1,3,2,7,58,30,0,2,1,7,56,33,0,5,10,14,47,23,1,9,14,20,39,18,0,4,9,12,53,22,0,2,2,7,44,43,1,2,4,11,53,30,0,2,2,11,50,31,4,1,2,6,56,35,0,1,2,7,50,37,2,0,0,0,0,0,0,79,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cummins,SharonElizabeth",FPMU110-HealthBehavior&ChronicDis(A),WI15,95,88,85.1%,90.8%,4.96,B(3.01),C+(2.52),1,0,38,59,1,0,0,97,1,1,0,1,16,69,15,0,0,0,0,2,11,20,45,20,1,6,29,26,23,10,3,2,0,0,0,0,0,6,94,1,10,16,49,23,0,3,8,13,47,28,1,10,11,22,34,21,1,0,9,38,37,16,0,2,8,15,50,24,0,85,15,0,0,5,43,53,0,0,0,7,40,53,0,0,0,6,41,53,0,0,2,8,44,45,0,5,8,17,36,35,0,3,10,14,37,36,0,1,1,8,48,41,0,0,3,14,40,43,0,0,2,8,43,45,2,0,0,3,46,51,0,0,0,3,43,53,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marquez,Becky",FPMU110-HealthBehavior&ChronicDis(A),WI15,94,88,85.1%,93.1%,4.96,B(3.01),C+(2.52),1,0,38,59,1,0,0,97,1,1,0,1,16,69,15,0,0,0,0,2,11,20,46,19,1,6,29,26,23,10,3,2,0,0,0,0,0,6,94,1,10,16,51,22,0,3,8,13,48,26,1,10,11,24,32,21,1,0,9,37,38,16,0,2,8,14,52,23,0,85,15,0,1,5,40,55,0,0,1,6,42,51,0,0,1,5,45,49,0,0,3,7,47,43,0,5,6,19,33,38,0,1,13,12,37,37,0,1,1,8,46,44,0,0,5,8,45,42,0,0,2,9,47,40,2,0,1,5,45,49,0,0,2,4,44,51,0,0,0,0,0,0,0,93,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
