Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived,class_level_Freshman,class_level_Sophomore,class_level_Junior,class_level_Senior,class_level_Graduate,class_level_Extension,class_level_Visitor,reason_taking_class_Major,reason_taking_class_Minor,reason_taking_class_Gen_Ed,reason_taking_class_Elective,reason_taking_class_Interest,grade_expect_class_A,grade_expect_class_B,grade_expect_class_C,grade_expect_class_D,grade_expect_class_F,grade_expect_class_P,grade_expect_class_NP,learned_great_deal_course_Strongly_Disagree,learned_great_deal_course_Disagree,learned_great_deal_course_Neither_Agree_nor_Disagree,learned_great_deal_course_Agree,learned_great_deal_course_Strongly_Agree,learned_great_deal_course_Not_Applicable,many_hours_week_spend_studying_outside_class_average_01,many_hours_week_spend_studying_outside_class_average_23,many_hours_week_spend_studying_outside_class_average_45,many_hours_week_spend_studying_outside_class_average_67,many_hours_week_spend_studying_outside_class_average_89,many_hours_week_spend_studying_outside_class_average_1011,many_hours_week_spend_studying_outside_class_average_1213,many_hours_week_spend_studying_outside_class_average_1415,many_hours_week_spend_studying_outside_class_average_1617,many_hours_week_spend_studying_outside_class_average_1819,many_hours_week_spend_studying_outside_class_average_20_or_more,often_attend_course_Very_Rarely,often_attend_course_Some_of_the_Time,often_attend_course_Most_of_the_Time,course_material_intellectually_stimulating_Strongly_Disagree,course_material_intellectually_stimulating_Disagree,course_material_intellectually_stimulating_Neither_Agree_nor_Disagree,course_material_intellectually_stimulating_Agree,course_material_intellectually_stimulating_Strongly_Agree,course_material_intellectually_stimulating_Not_Applicable,assignments_promote_learning_Strongly_Disagree,assignments_promote_learning_Disagree,assignments_promote_learning_Neither_Agree_nor_Disagree,assignments_promote_learning_Agree,assignments_promote_learning_Strongly_Agree,assignments_promote_learning_Not_Applicable,required_reading_useful_Strongly_Disagree,required_reading_useful_Disagree,required_reading_useful_Neither_Agree_nor_Disagree,required_reading_useful_Agree,required_reading_useful_Strongly_Agree,required_reading_useful_Not_Applicable,course_difficult_relative_others_Strongly_Disagree,course_difficult_relative_others_Disagree,course_difficult_relative_others_Neither_Agree_nor_Disagree,course_difficult_relative_others_Agree,course_difficult_relative_others_Strongly_Agree,course_difficult_relative_others_Not_Applicable,exams_representative_course_material_Strongly_Disagree,exams_representative_course_material_Disagree,exams_representative_course_material_Neither_Agree_nor_Disagree,exams_representative_course_material_Agree,exams_representative_course_material_Strongly_Agree,exams_representative_course_material_Not_Applicable,recommend_course_overall_Yes,recommend_course_overall_No,instructor_displays_proficient_command_material_Strongly_Disagree,instructor_displays_proficient_command_material_Disagree,instructor_displays_proficient_command_material_Neither_Agree_nor_Disagree,instructor_displays_proficient_command_material_Agree,instructor_displays_proficient_command_material_Strongly_Agree,instructor_displays_proficient_command_material_Not_Applicable,instructor_well_prepared_classes_Strongly_Disagree,instructor_well_prepared_classes_Disagree,instructor_well_prepared_classes_Neither_Agree_nor_Disagree,instructor_well_prepared_classes_Agree,instructor_well_prepared_classes_Strongly_Agree,instructor_well_prepared_classes_Not_Applicable,instructors_speech_clear_audible_Strongly_Disagree,instructors_speech_clear_audible_Disagree,instructors_speech_clear_audible_Neither_Agree_nor_Disagree,instructors_speech_clear_audible_Agree,instructors_speech_clear_audible_Strongly_Agree,instructors_speech_clear_audible_Not_Applicable,instructor_explains_course_material_well_Strongly_Disagree,instructor_explains_course_material_well_Disagree,instructor_explains_course_material_well_Neither_Agree_nor_Disagree,instructor_explains_course_material_well_Agree,instructor_explains_course_material_well_Strongly_Agree,instructor_explains_course_material_well_Not_Applicable,lectures_hold_attention_Strongly_Disagree,lectures_hold_attention_Disagree,lectures_hold_attention_Neither_Agree_nor_Disagree,lectures_hold_attention_Agree,lectures_hold_attention_Strongly_Agree,lectures_hold_attention_Not_Applicable,instructor’s_lecture_style_facilitates_notetaking_Strongly_Disagree,instructor’s_lecture_style_facilitates_notetaking_Disagree,instructor’s_lecture_style_facilitates_notetaking_Neither_Agree_nor_Disagree,instructor’s_lecture_style_facilitates_notetaking_Agree,instructor’s_lecture_style_facilitates_notetaking_Strongly_Agree,instructor’s_lecture_style_facilitates_notetaking_Not_Applicable,instructor_shows_concern_students_learning_Strongly_Disagree,instructor_shows_concern_students_learning_Disagree,instructor_shows_concern_students_learning_Neither_Agree_nor_Disagree,instructor_shows_concern_students_learning_Agree,instructor_shows_concern_students_learning_Strongly_Agree,instructor_shows_concern_students_learning_Not_Applicable,instructor_promotes_appropriate_questionsdiscussion_Strongly_Disagree,instructor_promotes_appropriate_questionsdiscussion_Disagree,instructor_promotes_appropriate_questionsdiscussion_Neither_Agree_nor_Disagree,instructor_promotes_appropriate_questionsdiscussion_Agree,instructor_promotes_appropriate_questionsdiscussion_Strongly_Agree,instructor_promotes_appropriate_questionsdiscussion_Not_Applicable,instructor_accessible_outside_class_Strongly_Disagree,instructor_accessible_outside_class_Disagree,instructor_accessible_outside_class_Neither_Agree_nor_Disagree,instructor_accessible_outside_class_Agree,instructor_accessible_outside_class_Strongly_Agree,instructor_accessible_outside_class_Not_Applicable,instructor_starts_finishes_class_time_Strongly_Disagree,instructor_starts_finishes_class_time_Disagree,instructor_starts_finishes_class_time_Neither_Agree_nor_Disagree,instructor_starts_finishes_class_time_Agree,instructor_starts_finishes_class_time_Strongly_Agree,instructor_starts_finishes_class_time_Not_Applicable,instructor_effective_promoting_academic_integrity_Strongly_Disagree,instructor_effective_promoting_academic_integrity_Disagree,instructor_effective_promoting_academic_integrity_Neither_Agree_nor_Disagree,instructor_effective_promoting_academic_integrity_Agree,instructor_effective_promoting_academic_integrity_Strongly_Agree,instructor_effective_promoting_academic_integrity_Not_Applicable,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Neither_Agree_nor_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Not_Applicable,recommend_professor_overall_Yes,recommend_professor_overall_No,recommend_seminar_overall_Yes,recommend_seminar_overall_No,instructor_explains_seminar_material_well_Strongly_Disagree,instructor_explains_seminar_material_well_Disagree,instructor_explains_seminar_material_well_Neither_Agree_nor_Disagree,instructor_explains_seminar_material_well_Agree,instructor_explains_seminar_material_well_Strongly_Agree,instructor_explains_seminar_material_well_Not_Applicable,instructor_structures_assignments_help_prepare_seminar_discussions_Strongly_Disagree,instructor_structures_assignments_help_prepare_seminar_discussions_Disagree,instructor_structures_assignments_help_prepare_seminar_discussions_Neither_Agree_nor_Disagree,instructor_structures_assignments_help_prepare_seminar_discussions_Agree,instructor_structures_assignments_help_prepare_seminar_discussions_Strongly_Agree,instructor_structures_assignments_help_prepare_seminar_discussions_Not_Applicable,instructor_provides_equal_opportunity_student_participate_Strongly_Disagree,instructor_provides_equal_opportunity_student_participate_Disagree,instructor_provides_equal_opportunity_student_participate_Neither_Agree_nor_Disagree,instructor_provides_equal_opportunity_student_participate_Agree,instructor_provides_equal_opportunity_student_participate_Strongly_Agree,instructor_provides_equal_opportunity_student_participate_Not_Applicable,instructor_facilitates_active_discussions_among_students_Strongly_Disagree,instructor_facilitates_active_discussions_among_students_Disagree,instructor_facilitates_active_discussions_among_students_Neither_Agree_nor_Disagree,instructor_facilitates_active_discussions_among_students_Agree,instructor_facilitates_active_discussions_among_students_Strongly_Agree,instructor_facilitates_active_discussions_among_students_Not_Applicable,able_apply_things_learned_class_better_understand_media_technology_Strongly_Disagree,able_apply_things_learned_class_better_understand_media_technology_Disagree,able_apply_things_learned_class_better_understand_media_technology_Neither_Agree_nor_Disagree,able_apply_things_learned_class_better_understand_media_technology_Agree,able_apply_things_learned_class_better_understand_media_technology_Strongly_Agree,able_apply_things_learned_class_better_understand_media_technology_Not_Applicable,would_recommend_class_students_Strongly_Disagree,would_recommend_class_students_Disagree,would_recommend_class_students_Neither_Agree_nor_Disagree,would_recommend_class_students_Agree,would_recommend_class_students_Strongly_Agree,would_recommend_class_students_Not_Applicable,assigned_reading_material_informative_relevant_class_syllabus_Strongly_Disagree,assigned_reading_material_informative_relevant_class_syllabus_Disagree,assigned_reading_material_informative_relevant_class_syllabus_Neither_Agree_nor_Disagree,assigned_reading_material_informative_relevant_class_syllabus_Agree,assigned_reading_material_informative_relevant_class_syllabus_Strongly_Agree,assigned_reading_material_informative_relevant_class_syllabus_Not_Applicable,professor_adequately_explained_assignments_Strongly_Disagree,professor_adequately_explained_assignments_Disagree,professor_adequately_explained_assignments_Neither_Agree_nor_Disagree,professor_adequately_explained_assignments_Agree,professor_adequately_explained_assignments_Strongly_Agree,professor_adequately_explained_assignments_Not_Applicable,professor_tied_real_world_experience_learning_Strongly_Disagree,professor_tied_real_world_experience_learning_Disagree,professor_tied_real_world_experience_learning_Neither_Agree_nor_Disagree,professor_tied_real_world_experience_learning_Agree,professor_tied_real_world_experience_learning_Strongly_Agree,professor_tied_real_world_experience_learning_Not_Applicable,class_met_expectations_Strongly_Disagree,class_met_expectations_Disagree,class_met_expectations_Neither_Agree_nor_Disagree,class_met_expectations_Agree,class_met_expectations_Strongly_Agree,class_met_expectations_Not_Applicable
"Clemens,Jeffrey",INTL190-Seminar/InternationalStudies(F),FA18,5,5,100.0%,100.0%,5.70,B+(3.60),N/A,0,0,0,80,0,20,0,80,0,0,0,20,60,40,0,0,0,0,0,0,0,0,40,60,0,0,0,40,60,0,0,0,0,0,0,0,0,0,100,0,0,0,40,60,0,0,0,0,40,60,0,0,0,0,60,40,0,0,0,0,80,20,0,0,0,0,40,20,40,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,40,60,0,0,0,20,40,20,20,0,0,0,0,100,0,0,0,0,20,80,0,0,0,0,20,80,0,0,0,0,20,80,0,0,0,0,40,60,0,0,0,20,60,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kshatriya,KristaC",INTL190-Seminar/InternationalStudies(G),FA18,18,7,85.7%,100.0%,7.50,B(3.17),N/A,0,0,0,100,0,0,0,100,0,0,0,0,33,50,17,0,0,0,0,0,0,0,17,83,0,0,0,50,0,17,17,17,0,0,0,0,0,17,83,0,0,0,17,83,0,0,0,0,17,83,0,0,0,0,17,83,0,0,0,0,83,17,0,0,0,0,33,17,50,86,14,0,0,17,0,83,0,0,0,0,17,83,0,0,0,0,17,83,0,0,0,0,17,83,0,0,0,0,17,83,0,0,0,0,17,83,0,0,0,0,17,83,0,0,0,0,17,83,0,0,0,0,17,83,0,0,0,0,17,83,0,0,0,0,17,67,17,0,0,0,17,67,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shafir,Gershon",INTL190-Seminar/InternationalStudies(H),FA18,18,4,100.0%,100.0%,2.50,B+(3.67),N/A,0,0,0,100,0,0,0,100,0,0,0,0,67,33,0,0,0,0,0,0,0,0,100,0,0,33,33,33,0,0,0,0,0,0,0,0,0,0,100,0,0,0,33,67,0,0,0,0,67,33,0,0,0,0,67,33,0,0,33,33,0,33,0,0,0,0,33,0,67,100,0,0,0,0,33,67,0,0,0,0,67,33,0,0,33,33,33,0,0,0,0,0,100,0,0,0,33,33,33,0,0,0,0,33,67,0,0,0,0,0,67,33,0,0,0,0,33,67,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33,67,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gilson,Nancy",INTL190H-HonorsSeminar/Int'lStudies(A),FA18,19,11,100.0%,100.0%,11.25,A-(3.75),N/A,0,0,0,100,0,0,0,88,0,0,12,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,12,12,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,12,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,0,100,0,100,0,0,0,0,38,62,0,0,0,0,12,88,0,0,0,0,12,88,0,0,0,0,12,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gagnon,JeffreyC",INTL190-Seminar/InternationalStudies(A),S218,15,3,100.0%,100.0%,9.83,B+(3.33),N/A,0,0,0,100,0,0,0,100,0,0,0,0,33,67,0,0,0,0,0,0,0,0,0,100,0,0,0,67,0,0,0,0,0,0,0,33,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,0,67,33,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Samstad,JamesG.",INTL190-Seminar/InternationalStudies(A),S118,15,3,100.0%,100.0%,9.17,B(3.00),N/A,0,0,0,100,0,0,0,100,0,0,0,0,33,33,33,0,0,0,0,33,0,0,33,33,0,0,0,33,33,0,0,0,0,33,0,0,0,0,100,0,0,0,50,50,0,0,0,0,33,67,0,0,33,0,33,33,0,0,0,0,100,0,0,0,0,0,33,0,67,100,0,0,0,0,50,50,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,33,33,33,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,33,67,0,0,0,0,33,67,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gilson,Nancy",INTL101-Cult&Society/Intrn'lPerspec(A),SP18,251,109,79.0%,82.9%,5.57,B(3.09),B-(2.81),0,3,36,56,0,6,0,94,0,1,4,0,19,69,10,0,0,0,2,5,10,11,45,29,0,8,19,35,12,13,8,1,2,1,1,0,6,26,66,2,6,13,38,40,0,1,7,16,43,32,0,5,3,16,38,37,0,2,6,27,31,34,0,3,7,12,43,27,8,79,21,2,2,5,34,53,1,0,1,5,36,54,1,0,1,7,34,54,1,2,3,13,33,45,1,6,13,18,29,30,1,3,9,16,38,30,1,1,3,10,42,40,1,2,1,8,44,41,2,0,1,16,45,31,4,1,2,6,46,41,2,0,1,6,37,52,1,1,1,9,34,51,1,83,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Niehaus,Paul",INTL190-Seminar/InternationalStudies(A),SP18,18,11,90.9%,80.0%,9.05,B-(2.90),N/A,0,0,0,100,0,0,0,100,0,0,0,0,9,64,18,0,0,9,0,9,0,0,36,55,0,0,0,27,27,27,0,0,0,0,0,18,0,0,100,0,9,0,55,36,0,9,0,0,45,36,9,9,0,9,36,45,0,0,0,18,36,45,0,0,0,0,36,18,45,91,9,0,0,0,44,56,0,0,0,0,50,50,0,0,0,0,30,70,0,0,0,30,10,60,0,0,20,10,30,40,0,0,20,30,20,20,10,0,0,10,30,60,0,0,0,0,50,50,0,0,0,10,30,60,0,0,0,0,30,70,0,0,0,0,30,70,0,0,0,0,30,50,20,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Auerbach,BradfordC",INTL190-Seminar/InternationalStudies(B),SP18,21,16,100.0%,100.0%,4.88,B+(3.69),B(3.22),0,0,0,100,0,0,0,100,0,0,0,0,69,31,0,0,0,0,0,0,0,0,0,0,0,12,19,25,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,31,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,56,0,100,0,100,0,0,0,7,40,53,0,0,0,0,50,50,0,0,0,6,38,56,0,0,0,0,31,69,0,0,0,0,0,0,0,0,0,0,44,56,0,0,0,0,44,56,0,0,6,0,56,38,0,0,0,0,25,75,0,0,0,6,38,56,0
"Coyle,JamesJ.",INTL190-Seminar/InternationalStudies(C),SP18,20,11,55.6%,100.0%,4.06,B(3.11),B(3.26),0,0,0,100,0,0,0,100,0,0,0,0,33,44,22,0,0,0,0,11,11,11,22,44,0,11,44,11,22,11,0,0,0,0,0,0,0,0,100,11,0,0,67,22,0,12,12,25,38,12,0,11,0,0,67,22,0,11,0,11,67,11,0,11,0,0,56,33,0,56,44,11,0,0,33,56,0,11,0,0,33,56,0,11,0,0,33,56,0,0,0,0,50,50,0,11,11,11,44,22,0,0,0,12,38,50,0,11,0,22,44,22,0,11,0,11,56,22,0,11,11,22,44,11,0,12,0,0,50,38,0,11,0,22,33,33,0,11,0,22,44,22,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Major,Ivan",INTL190-Seminar/InternationalStudies(D),SP18,20,11,90.0%,100.0%,5.50,B+(3.60),B+(3.57),0,0,0,100,0,0,0,100,0,0,0,0,70,20,10,0,0,0,0,0,10,0,60,30,0,10,50,0,20,10,0,0,0,0,0,10,0,0,100,0,0,0,80,20,0,0,0,10,50,40,0,0,10,10,70,10,0,0,20,30,50,0,0,0,0,0,30,30,40,90,10,0,0,0,40,60,0,0,0,0,40,60,0,0,0,0,60,40,0,0,0,0,50,50,0,0,0,10,80,10,0,0,10,20,50,20,0,0,0,0,40,60,0,0,0,0,40,60,0,0,0,10,50,40,0,0,0,10,60,30,0,0,0,10,50,40,0,0,0,0,50,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Graham,JessicaLynn",INTL190-Seminar/InternationalStudies(E),SP18,22,9,87.5%,100.0%,7.50,B(3.29),B+(3.59),0,0,0,100,0,0,0,88,0,0,12,0,38,38,12,0,0,12,0,12,0,0,62,25,0,12,0,38,0,12,12,12,12,0,0,0,0,0,100,12,0,0,62,25,0,12,0,12,38,38,0,12,0,0,62,25,0,0,0,12,50,38,0,0,0,25,38,25,12,88,12,0,0,0,25,75,0,0,0,0,12,88,0,0,0,0,25,75,0,0,0,0,25,75,0,12,0,12,25,50,0,0,0,0,50,50,0,0,0,0,29,71,0,0,0,0,12,88,0,0,0,12,38,50,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,25,75,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kshatriya,KristaC",INTL190-Seminar/InternationalStudies(F),SP18,21,11,100.0%,100.0%,7.10,B+(3.50),B(3.29),0,0,0,100,0,0,0,100,0,0,0,0,50,50,0,0,0,0,0,0,0,0,30,70,0,0,20,10,30,10,20,10,0,0,0,0,10,0,90,0,0,0,50,50,0,0,0,0,60,40,0,0,0,0,30,70,0,0,0,44,22,33,0,0,0,10,40,40,10,100,0,0,0,0,20,80,0,0,0,0,20,80,0,0,0,0,20,80,0,0,0,0,10,90,0,0,0,10,40,50,0,0,0,20,40,40,0,0,0,0,30,70,0,0,0,0,50,50,0,0,0,0,30,70,0,0,0,0,50,50,0,0,0,0,30,70,0,0,0,10,40,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Statler,Kathryn",INTL190-Seminar/InternationalStudies(G),SP18,21,8,100.0%,100.0%,8.00,B+(3.38),B+(3.37),0,0,0,100,0,0,0,100,0,0,0,0,38,62,0,0,0,0,0,0,0,0,25,75,0,0,0,25,12,50,0,0,12,0,0,0,0,0,100,0,0,0,25,75,0,0,0,0,12,88,0,0,0,0,25,75,0,0,0,38,25,38,0,0,0,12,25,38,25,100,0,0,0,0,12,88,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,25,75,0,0,0,12,12,75,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,14,86,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lettieri,MichaelJoseph",INTL190-Seminar/InternationalStudies(H),SP18,18,16,87.5%,93.8%,6.13,B(3.00),N/A,0,0,0,100,0,0,0,100,0,0,0,0,19,62,19,0,0,0,0,0,0,6,44,50,0,6,19,31,12,12,6,6,6,0,0,0,0,6,94,0,0,13,40,47,0,0,7,7,47,40,0,0,12,0,50,38,0,0,6,12,56,25,0,0,0,12,44,6,38,88,12,0,0,0,31,69,0,0,0,0,44,56,0,0,0,0,38,62,0,0,0,6,44,50,0,0,0,6,56,38,0,0,6,25,44,25,0,0,0,12,62,25,0,0,0,0,53,47,0,0,0,25,50,19,6,0,0,0,56,44,0,0,0,0,50,50,0,0,0,6,50,44,0,94,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VeraCossio,DiegoAlejandro",INTL190-Seminar/InternationalStudies(I),SP18,19,8,87.5%,100.0%,4.75,B+(3.50),N/A,0,0,0,100,0,0,0,88,0,12,0,0,50,50,0,0,0,0,0,0,0,29,57,14,0,25,12,25,12,12,12,0,0,0,0,0,0,12,88,0,0,12,62,25,0,0,0,25,38,38,0,12,0,38,25,25,0,0,0,38,50,12,0,0,0,38,50,12,0,88,12,0,0,25,38,38,0,0,0,25,38,38,0,0,0,38,38,25,0,0,0,25,38,38,0,12,0,25,38,25,0,0,0,25,38,38,0,0,0,25,38,38,0,0,12,25,38,25,0,0,0,25,38,38,0,0,12,25,38,25,0,0,0,25,38,38,0,0,0,25,38,38,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vitz,Matthew",INTL101-Cult&Society/Intrn'lPerspec(A),WI18,251,165,81.0%,82.2%,5.61,B+(3.38),B+(3.32),0,3,14,83,0,0,0,97,2,0,0,1,43,53,4,0,0,0,0,8,5,16,47,24,0,4,20,37,16,10,8,3,1,0,1,0,2,14,84,4,4,19,49,23,1,6,2,18,50,23,1,4,4,12,47,31,1,2,19,36,32,11,1,2,3,16,51,17,12,81,19,3,5,10,40,40,1,4,6,11,44,34,1,3,4,8,42,42,1,3,8,14,42,32,1,11,20,24,31,12,1,6,10,18,38,28,1,4,5,20,45,23,2,5,4,18,44,30,1,3,1,21,40,25,10,1,1,11,48,38,1,2,1,14,45,35,2,5,1,18,38,34,4,82,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haggard,StephanM.","INTL102-Econ,Politics&Intn'lChange(A)",WI18,233,214,88.7%,95.8%,5.99,B+(3.35),B(3.14),0,4,52,42,0,3,0,94,1,2,1,2,43,50,6,0,0,0,0,5,2,9,45,39,0,4,20,28,24,7,10,3,2,1,0,0,10,30,59,4,3,9,44,40,0,2,2,9,51,35,0,2,4,10,42,41,0,2,9,22,45,22,0,2,2,4,49,43,0,89,11,3,0,4,30,62,0,3,0,0,33,63,0,3,1,2,32,60,0,3,3,4,36,52,0,7,8,12,39,33,0,5,6,18,39,31,0,3,0,8,44,44,0,3,2,4,39,51,0,2,1,18,38,33,7,3,0,3,40,53,0,4,0,4,43,48,0,3,0,4,45,44,2,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feeley,MaureenCatherine",INTL190-Seminar/InternationalStudies(A),WI18,18,10,100.0%,100.0%,9.50,B+(3.40),N/A,0,0,0,100,0,0,0,100,0,0,0,0,40,60,0,0,0,0,0,10,0,0,20,70,0,0,0,20,40,0,10,0,20,0,0,10,0,0,100,10,0,0,30,60,0,10,0,0,30,60,0,10,0,0,40,50,0,10,0,30,40,20,0,0,0,30,10,20,40,100,0,10,0,0,10,80,0,10,0,0,10,80,0,11,0,0,11,78,0,10,0,0,10,80,0,10,0,0,20,70,0,10,0,20,10,60,0,11,0,0,11,78,0,10,0,0,10,80,0,10,0,0,10,80,0,11,0,0,11,78,0,10,0,0,10,80,0,10,0,0,10,80,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
