Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Rose,JordanM",VIS124E-TheProductionofNature(A),WI18,24,10,90.0%,90.0%,5.50,B+(3.38),B(3.30)
"Newsome,ElizabethAnn",VIS126AN-PreColumbianArt/AncMex&CAmr(A),WI18,67,26,92.3%,84.6%,3.19,B+(3.68),B+(3.57)
"Park,KyongDong",VIS127A-ContemporaryArtsinS.Korea(A),WI18,65,39,92.3%,92.3%,3.58,A-(3.72),B+(3.31)
"Tronzo,William",VIS128A-Topics/Pre-ModernArtHistory(A),WI18,52,26,76.0%,87.5%,2.67,B+(3.62),A-(3.73)
"Nodelman,SheldonA.",VIS128C-TopicsinModernArtHistory(A),WI18,26,10,60.0%,60.0%,4.30,B-(2.75),C+(2.57)
"Bryson,WilliamN",VIS129C-Seminar/ModernArtHistory(A),WI18,7,4,100.0%,100.0%,5.50,A(4.00),N/A
"Wardwell,MarianaRazo",VIS129D-Seminar/ArtHistory/Americas(A),WI18,12,4,100.0%,75.0%,2.50,A(4.00),N/A
"Cho,Erica",VIS131-SpecialProjectsinMedia(A),WI18,13,12,100.0%,100.0%,8.00,B+(3.67),N/A
"Bratton,BenjaminH.",VIS135-DesignResearchMethods(A),WI18,24,14,75.0%,81.8%,5.33,A-(3.73),A-(3.95)
"Alexander,AmyJ",VIS145A-Time&ProcessDigitalMediaI(A),WI18,64,45,88.6%,93.0%,5.95,B+(3.64),A-(3.88)
"Stalbaum,Brett",VIS147B-ElectronicTechnologies/ArtII(A),WI18,8,5,100.0%,100.0%,6.90,A-(3.80),N/A
"Stalbaum,Brett",VIS149-ContemporaryComputerTopics(A),WI18,19,8,100.0%,100.0%,6.00,A-(3.75),N/A
"Bratton,BenjaminH.",VIS159-HistoryofArtandTechnology(A),WI18,125,65,61.9%,69.4%,4.18,B+(3.33),B+(3.52)
"Kester,Grant",VIS164-PhotographicStrategies(A),WI18,25,13,100.0%,100.0%,8.00,A-(3.83),B+(3.60)
"Cross,BrianR",VIS165-CameraTech:AnalogFutures(A),WI18,24,13,100.0%,100.0%,10.19,B+(3.67),B+(3.60)
"Ortiz-Torres,Ruben",VIS167-SocialEngagement&Photography(A),WI18,25,7,85.7%,100.0%,3.93,B(3.29),B+(3.65)
"Tonies,JoshuaVanjaymes",VIS171-DigitalCinema-Theory/Productn(A),WI18,25,10,90.0%,88.9%,9.17,B+(3.56),A-(3.77)
"Miller,NicoleL",VIS174-MediaSketchbook(A),WI18,23,20,100.0%,94.7%,8.20,B+(3.45),B+(3.45)
"Stone,Patricia",VIS174-MediaSketchbook(B),WI18,22,14,100.0%,83.3%,9.27,A-(3.83),B+(3.41)
"GomezMostajo,MariaLoren",VIS174-MediaSketchbook(C),WI18,16,10,100.0%,80.0%,8.10,A-(3.80),N/A
"Tonies,JoshuaVanjaymes",VIS175-Editing-Theory&Production(A),WI18,23,13,100.0%,100.0%,9.12,A-(3.85),A-(3.86)
"Crandall,Jordan",VIS177-ScriptingStrategies(A),WI18,20,16,87.5%,75.0%,7.88,A-(3.80),A-(3.98)
"Cross,BrianR",VIS180A-DocumentaryEvidence/MediaPra(A),WI18,23,15,86.7%,93.3%,6.23,B+(3.50),A-(3.70)
"Mangolte,Babette",VIS181-SoundAndLighting(A),WI18,24,10,50.0%,40.0%,10.70,B(3.20),B+(3.50)
"Crandall,Jordan",VIS183A-StrategiesofSelf(A),WI18,18,11,63.6%,54.5%,7.90,B+(3.50),N/A
"Kelley,JeffJ",VIS2-Intr/Art-Making:Motn&TimeBase(A),WI18,100,57,88.9%,96.3%,2.86,A-(3.88),B+(3.70)
"Chou,YeongchauD",VIS21B-Introduction/AsianArt(A),WI18,142,68,83.1%,70.8%,3.88,B+(3.69),B+(3.51)
"Bryson,WilliamN",VIS22-FormationsofModernArt(A),WI18,201,123,83.5%,93.3%,4.42,B+(3.45),B+(3.53)
"Almeida,Jane",VIS41-DesignCommunication(A),WI18,130,85,65.4%,46.3%,5.44,B+(3.60),B+(3.69)
"GomezMostajo,MariaLoren",VIS60-Intro/DigitalPhotography(A),WI18,141,83,88.6%,75.3%,3.63,A-(3.80),B+(3.45)
"Johnson,KristynL",VIS1-Intr/Art-Making:2-DPractices(A),FA17,348,201,76.4%,55.3%,7.40,A-(3.76),B+(3.60)
"Park,KyongDong",VIS100A-DesignofPublicCulture(A),FA17,11,9,77.8%,100.0%,5.17,A-(3.89),N/A
"Cruz,EdwinTeddy",VIS101-Intro.toUrbanEcologies(A),FA17,13,10,100.0%,100.0%,5.70,A-(3.89),N/A
"Walsh,ZoeC",VIS105A-Drawing:Representing/Subject(A),FA17,19,16,100.0%,100.0%,7.57,A-(3.93),N/A
"Coughlan,Michael",VIS105B-Drawing:PracticesandGenre(A),FA17,17,16,100.0%,87.5%,6.75,A-(3.88),N/A
"Ortiz-Torres,Ruben",VIS105C-Drawing:PortfolioProjects(A),FA17,12,7,71.4%,57.1%,7.93,B+(3.33),N/A
"Walsh,ZoeC",VIS106B-Painting:PracticesandGenre(A),FA17,17,14,85.7%,92.9%,7.07,B+(3.38),N/A
"Coughlan,Michael",VIS107A-Sculpture:MakingtheObject(A),FA17,15,14,78.6%,64.3%,8.64,A-(3.92),N/A
"Kwak,Daniel",VIS107B-Sculpture:Practices&Genre(A),FA17,8,7,100.0%,100.0%,9.64,A(4.00),N/A
"Adler,Amy","VIS110C-Proposals,Plans,Presentation(A)",FA17,16,12,91.7%,100.0%,6.67,A-(3.92),N/A
"Johnson,KristynL",VIS110D-VisualNarrative/Tableau(A),FA17,15,12,100.0%,100.0%,6.50,A-(3.82),N/A
"Rose,JordanM","VIS124D-Paris,Capital19thCentury(A)",FA17,25,12,90.0%,100.0%,7.05,B+(3.60),B+(3.33)
"Bryson,WilliamN",VIS125C-ModernArtinWest1850-1950(A),FA17,29,17,100.0%,100.0%,4.50,B(3.19),B(3.06)
"Shen,Kuiyi",VIS127P-ArtsofJapan(A),FA17,149,46,83.3%,83.3%,4.60,B+(3.46),B+(3.52)
"Kester,Grant",VIS128C-TopicsinModernArtHistory(A),FA17,29,16,93.8%,87.5%,6.63,A-(3.73),B+(3.56)
"Stalbaum,Brett",VIS141B-ComputerProgramming/ArtsII(A),FA17,16,5,100.0%,100.0%,9.70,A-(3.80),N/A
"Stalbaum,Brett",VIS142-PracticesinComputingArts(A),FA17,88,68,64.2%,83.3%,5.62,B+(3.34),A-(3.91)
"Stone,Patricia",VIS143-VirtualEnvironments(A),FA17,21,10,80.0%,70.0%,6.06,B(3.11),A(4.00)
"Grenader,EmilyRuth",VIS147A-ElectronicTechnologies/ArtI(A),FA17,45,38,97.4%,92.1%,6.82,B+(3.65),B+(3.60)
"Kester,Grant",VIS158-HistoriesofPhotography(A),FA17,114,39,86.8%,97.3%,3.92,B+(3.38),B(3.12)
"Bratton,BenjaminH.",VIS161-SystemsandNetworksatScale(A),FA17,16,8,75.0%,75.0%,2.75,A-(3.75),N/A
"Wallen,Ruth",VIS164-PhotographicStrategies(A),FA17,25,12,62.5%,37.5%,4.00,B+(3.38),B+(3.49)
"O'Callaghan,DeirdreM",VIS165-CameraTech:AnalogFutures(A),FA17,22,8,75.0%,71.4%,7.07,B(3.29),B(3.18)
"Mangolte,Babette",VIS171-DigitalCinema-Theory/Productn(A),FA17,26,12,66.7%,66.7%,8.83,B+(3.58),B+(3.68)
"O'Callaghan,DeirdreM",VIS174-MediaSketchbook(A),FA17,24,8,87.5%,87.5%,10.75,A-(3.75),B+(3.38)
"Miller,NicoleL",VIS174-MediaSketchbook(B),FA17,22,12,75.0%,33.3%,9.67,B(3.00),B-(2.82)
"Cho,Erica",VIS175-Editing-Theory&Production(A),FA17,22,6,100.0%,100.0%,9.30,A-(3.80),B(3.28)
"Trigilio,Michael",VIS178-Sound-TheoryandProduction(A),FA17,21,21,85.7%,81.0%,11.83,B(3.05),C+(2.69)
"Mangolte,Babette",VIS180A-DocumentaryEvidence/MediaPra(A),FA17,20,9,44.4%,50.0%,6.94,B+(3.44),B+(3.32)
"GomezMostajo,MariaLoren",VIS183A-StrategiesofSelf(A),FA17,21,5,80.0%,100.0%,3.70,B+(3.60),B(3.21)
"Crandall,Jordan",VIS183B-StrategiesofAlterity(A),FA17,22,8,42.9%,42.9%,7.07,A-(3.83),A-(3.71)
"Woods,Ann",VIS20-IntroductiontoArtHistory(A),FA17,286,146,97.1%,99.3%,3.67,B+(3.68),B+(3.53)
"Rose,JordanM",VIS23-InformtnTechnologies/ArtHist(A),FA17,14,7,100.0%,100.0%,3.50,A-(3.83),N/A
"Bratton,BenjaminH.",VIS30-IntrotoSpeculativeDesign(A),FA17,83,37,86.5%,85.7%,4.45,A-(3.71),B+(3.61)
"Cruz,EdwinTeddy",VIS41-DesignCommunication(A),FA17,142,85,79.3%,75.6%,5.91,B+(3.66),B+(3.53)
"GomezMostajo,MariaLoren",VIS60-Intro/DigitalPhotography(A),FA17,179,85,63.0%,59.3%,5.45,B+(3.59),B+(3.39)
"Cho,Erica",VIS70N-IntroductiontoMedia(A),FA17,128,80,63.2%,53.4%,7.62,B+(3.41),B-(2.85)
"Adler,Amy",VIS80-IntroductiontoStudioMajor(A),FA17,83,53,96.2%,96.1%,8.58,A-(3.77),B(3.28)
"Cartwright,Lisa",VIS84-HistoryofFilm(A),FA17,229,115,85.8%,86.4%,4.31,B+(3.58),B+(3.48)
"Hope,AudreyMarie",VIS130-SpecProjectsinVisualArts(A),S217,19,9,100.0%,100.0%,7.17,A-(3.75),N/A
"Anderson,ShaneNicholas",VIS165-CameraTech:AnalogFutures(A),S217,21,5,100.0%,100.0%,15.30,A-(3.80),N/A
"Trigilio,Michael",VIS194S-FantasyInFilm(A),S217,25,19,84.2%,94.7%,5.32,B(3.06),N/A
"Li,Huai",VIS105D-Aesthetics/ChineseCalligraphy(A),S117,20,5,100.0%,100.0%,2.50,A(4.00),A-(3.77)
"Checagismero,Paloma",VIS128C-TopicsinModernArtHistory(A),S117,21,10,70.0%,70.0%,7.70,B(3.22),B(3.01)
"Crandall,Jordan",VIS174-MediaSketchbook(A),S117,22,12,91.7%,100.0%,9.67,A-(3.83),A(4.00)
"Brynjolson,Noni",VIS22-FormationsofModernArt(A),S117,46,35,91.2%,93.9%,4.09,B+(3.45),B(3.15)
"Anderson,ShaneNicholas",VIS60-Intro/DigitalPhotography(A),S117,56,18,94.4%,77.8%,8.72,A-(3.75),B+(3.55)
"Cruz,EdwinTeddy",VIS102-Cross-BorderUrbanizations(A),SP17,74,40,82.5%,90.0%,4.13,A-(3.74),A-(3.73)
"Adler,Amy",VIS105A-Drawing:Representing/Subject(A),SP17,30,26,100.0%,100.0%,8.42,B+(3.68),A-(3.80)
"Bedford,ElizabethW",VIS105B-Drawing:PracticesandGenre(A),SP17,25,14,100.0%,100.0%,6.21,A-(3.93),A-(3.92)
"Li,Huai",VIS105E-ChinCalligraphy/Installation(A),SP17,16,11,100.0%,100.0%,3.95,A(4.00),N/A
"Bedford,ElizabethW",VIS106A-Painting:ImageMaking(A),SP17,24,13,100.0%,100.0%,4.81,A-(3.83),A-(3.95)
"Bedford,ElizabethW",VIS106C-Painting:PortfolioProjects(A),SP17,15,9,100.0%,88.9%,8.28,A(4.00),N/A
"Eginton,KellyC.",VIS107A-Sculpture:MakingtheObject(A),SP17,25,14,100.0%,100.0%,5.73,A(4.00),A-(3.87)
"Gallaccio,Anya",VIS110G-Natural&AlteredEnvironment(A),SP17,13,8,100.0%,75.0%,5.75,B+(3.63),N/A
"Dinco,Dino",VIS110I-PerformingfortheCamera(A),SP17,17,11,81.8%,81.8%,6.14,B+(3.45),N/A
"Gallaccio,Anya",VIS110N-StudioHonorsII(A),SP17,12,7,85.7%,71.4%,11.36,A-(3.83),N/A
"Sowell,TeriLynne",VIS117I-West&Non-WestRituals&Ceremony(A),SP17,13,8,87.5%,100.0%,6.00,A-(3.75),N/A
"Rose,JordanM",VIS125A-TwentiethCenturyArt(A),SP17,56,20,84.2%,89.5%,4.82,B+(3.53),B+(3.42)
"Wardwell,MarianaRazo",VIS126Q-LatinAmericanArt:1950-Prsnt(A),SP17,63,27,96.2%,96.2%,4.42,A-(3.91),A-(3.96)
"Bryson,WilliamN",VIS127N-20thCenturyArt/China&Japan(A),SP17,132,65,93.4%,95.1%,4.04,B+(3.46),B+(3.44)
"Cruz,EdwinTeddy",VIS128C-TopicsinModernArtHistory(A),SP17,50,27,92.3%,92.3%,4.26,A-(3.80),A-(3.88)
"Tronzo,William",VIS129A-Seminar/Pre-ModernArtHistory(A),SP17,10,6,100.0%,100.0%,6.17,B+(3.67),N/A
"Tronzo,William",VIS129H-ArtHistHonDirectedGrpStdy(A),SP17,7,6,100.0%,100.0%,9.50,A-(3.83),N/A
"Trigilio,Michael",VIS131-SpecialProjectsinMedia(A),SP17,17,16,93.8%,81.3%,9.50,B(3.13),N/A
"Bratton,BenjaminH.",VIS135-DesignResearchMethods(A),SP17,32,25,79.2%,91.7%,5.17,A-(3.78),A(4.00)
"Stalbaum,Brett",VIS141A-ComputerProgramming/ArtsI(A),SP17,21,8,100.0%,100.0%,7.07,B+(3.63),A-(3.80)
"Alexander,AmyJ",VIS145B-Time&ProcessDigitalMediaII(A),SP17,15,13,76.9%,92.3%,4.50,A-(3.85),N/A
"Mangolte,Babette",VIS152D-IdentityThruTransnationalCinem(A),SP17,157,82,81.0%,57.0%,3.35,B+(3.53),B+(3.30)
"O'Callaghan,DeirdreM",VIS164-PhotographicStrategies(A),SP17,21,10,100.0%,100.0%,7.39,B+(3.56),B+(3.53)
"Osterloh,GinaB",VIS167-SocialEngagement&Photography(A),SP17,22,10,90.0%,80.0%,7.70,A-(3.70),A-(3.73)
"O'Callaghan,DeirdreM",VIS168-Pictorialism&Construct.Reality(A),SP17,21,7,85.7%,71.4%,7.36,B+(3.67),A-(3.80)
"Miller,CharlesG",VIS175-Editing-Theory&Production(A),SP17,21,12,75.0%,33.3%,6.94,B+(3.36),B+(3.56)
"Cho,Erica",VIS177-ScriptingStrategies(A),SP17,22,12,83.3%,83.3%,5.67,B(3.25),B(3.24)
"Jacobs,BryanC",VIS178-Sound-TheoryandProduction(A),SP17,22,10,100.0%,100.0%,6.00,A-(3.89),A-(3.90)
"Mangolte,Babette",VIS180A-DocumentaryEvidence/MediaPra(A),SP17,25,11,81.8%,54.5%,8.50,B+(3.36),B+(3.62)
"Cho,Erica",VIS182-AdvancedEditing(A),SP17,20,6,83.3%,83.3%,3.83,B+(3.33),B(3.04)
"Dinco,Dino",VIS183A-StrategiesofSelf(A),SP17,22,7,100.0%,100.0%,7.17,A-(3.83),B+(3.50)
"Crandall,Jordan",VIS183B-StrategiesofAlterity(A),SP17,20,16,60.0%,66.7%,5.97,B+(3.47),B+(3.51)
"Sowell,TeriLynne",VIS21A-Int/ArtAmericas/Africa/Oceania(A),SP17,101,39,84.6%,94.9%,4.19,B+(3.35),B(3.13)
"Kester,Grant",VIS22-FormationsofModernArt(A),SP17,174,67,89.6%,97.0%,4.01,B+(3.49),B(3.27)
"Gregoire,Mathieu",VIS3-Intr/Art-Making:3-DPractices(A),SP17,179,67,92.2%,84.4%,4.50,A-(3.73),B+(3.53)
"Bratton,BenjaminH.",VIS41-DesignCommunication(A),SP17,134,62,86.7%,85.0%,6.98,B+(3.63),B+(3.65)
"Osterloh,GinaB",VIS60-Intro/DigitalPhotography(A),SP17,128,54,95.7%,91.5%,4.46,A-(3.74),A-(3.84)
"Cross,BrianR",VIS70N-IntroductiontoMedia(A),SP17,131,59,78.8%,55.8%,4.74,B+(3.46),B+(3.48)
"Cruz,EdwinTeddy",VIS100-IntroductiontoPublicCulture(A),WI17,23,21,90.0%,95.0%,5.30,A-(3.79),A(4.00)
"Li,Huai",VIS105D-Aesthetics/ChineseCalligraphy(A),WI17,24,12,100.0%,100.0%,4.28,A(4.00),A-(3.85)
"Ortiz-Torres,Ruben",VIS106B-Painting:PracticesandGenre(A),WI17,14,4,100.0%,100.0%,5.00,A(4.00),N/A
"Vangenderen,MoniqueLuise",VIS106C-Painting:PortfolioProjects(A),WI17,11,7,75.0%,75.0%,10.50,A-(3.75),N/A
"Gallaccio,Anya",VIS107C-Sculpture:PortfolioProjects(A),WI17,16,11,81.8%,63.6%,10.86,B+(3.55),N/A
"Bedford,ElizabethW",VIS108-AdvancedProjectsinArt(A),WI17,16,12,90.9%,90.9%,8.32,A-(3.91),N/A
"Tonies,JoshuaVanjaymes",VIS110A-ContemporaryIssues&Practice(A),WI17,15,13,92.3%,100.0%,5.88,A-(3.92),N/A
"Vangenderen,MoniqueLuise",VIS110M-StudioHonorsI(A),WI17,13,9,88.9%,100.0%,10.28,A-(3.89),N/A
"Park,KyongDong",VIS111-StructureofArt(A),WI17,160,69,66.7%,68.2%,3.61,B+(3.63),B+(3.48)
"Welchman,JohnC.",VIS112-ArtHistoricalMethods(A),WI17,10,6,66.7%,83.3%,11.50,B+(3.67),N/A
"Newsome,ElizabethAnn",VIS117E-ProblemsinEthnoaesthetics(A),WI17,10,6,100.0%,100.0%,4.83,A(4.00),N/A
"Woods,Ann",VIS120B-RomanArt(A),WI17,78,37,94.4%,100.0%,3.67,B+(3.56),B(3.25)
"Tronzo,William",VIS121AN-ArtExperienceinMiddleAges(A),WI17,35,27,88.5%,96.2%,3.46,B+(3.56),B+(3.64)
"Welchman,JohnC.",VIS125BN-ContemporaryArt(A),WI17,47,18,88.9%,77.8%,4.97,B(3.21),B(3.23)
"Wardwell,MarianaRazo",VIS126P-LatinAmericanArt:1890-1950(A),WI17,35,15,93.3%,93.3%,4.63,A-(3.77),A-(3.85)
"Park,KyongDong",VIS127I-Architecture&UrbanismofKorea(A),WI17,25,12,100.0%,100.0%,3.59,B+(3.36),B+(3.47)
"Williams,AlenaJ",VIS128C-TopicsinModernArtHistory(A),WI17,14,10,80.0%,100.0%,4.90,B+(3.44),N/A
"Tronzo,William",VIS129G-ArtHistoryHonorsSeminar(A),WI17,7,6,100.0%,100.0%,7.50,A(4.00),N/A
"Alexander,AmyJ",VIS145A-Time&ProcessDigitalMediaI(A),WI17,74,37,77.1%,77.1%,5.30,B+(3.40),B+(3.66)
"Stalbaum,Brett",VIS147B-ElectronicTechnologies/ArtII(A),WI17,16,5,100.0%,100.0%,7.00,A-(3.80),N/A
"Brown,SheldonGlenn",VIS149-ContemporaryComputerTopics(A),WI17,13,7,83.3%,66.7%,10.50,A(4.00),N/A
"Gorin,Jean-Pierre",VIS154-HardLookattheMovies(A),WI17,63,21,94.7%,73.7%,4.38,A-(3.75),B+(3.31)
"Williams,AlenaJ",VIS159-HistoryofArtandTechnology(A),WI17,117,72,70.4%,83.1%,4.56,B+(3.41),B(3.14)
"O'Callaghan,DeirdreM",VIS164-PhotographicStrategies(A),WI17,22,13,100.0%,91.7%,6.33,B+(3.58),B+(3.63)
"Cross,BrianR",VIS165-CameraTech:AnalogFutures(A),WI17,24,13,100.0%,100.0%,8.04,B+(3.50),B+(3.37)
"Ortiz-Torres,Ruben",VIS165-CameraTech:AnalogFutures(B),WI17,22,10,87.5%,75.0%,5.75,B+(3.63),B+(3.47)
"Osterloh,GinaB",VIS171-DigitalCinema-Theory/Productn(A),WI17,25,9,100.0%,100.0%,10.28,A(4.00),A-(3.91)
"O'Callaghan,DeirdreM",VIS174-MediaSketchbook(A),WI17,22,13,92.3%,100.0%,9.23,B+(3.45),B+(3.52)
"Trigilio,Michael",VIS174-MediaSketchbook(B),WI17,20,19,94.7%,84.2%,8.92,B(3.26),B(3.13)
"Crandall,Jordan",VIS177-ScriptingStrategies(A),WI17,21,17,100.0%,93.8%,5.13,A-(3.80),A-(3.84)
"Hock,LouisJ.",VIS180A-DocumentaryEvidence/MediaPra(A),WI17,21,7,100.0%,100.0%,5.36,B(3.29),B+(3.42)
"Tonies,JoshuaVanjaymes",VIS180B-Fic&Allegory/CurrMediaPrac(A),WI17,22,11,100.0%,100.0%,6.70,B+(3.60),A-(3.83)
"Mangolte,Babette",VIS181-SoundAndLighting(A),WI17,23,11,100.0%,90.9%,9.23,B+(3.60),B+(3.52)
"Trigilio,Michael",VIS183B-StrategiesofAlterity(A),WI17,21,20,90.0%,90.0%,9.10,B-(2.90),B-(2.85)
"Dominguez,Ricardo",VIS2-Intr/Art-Making:Motn&TimeBase(A),WI17,69,28,78.6%,85.7%,5.88,B+(3.57),B+(3.67)
"Chou,YeongchauD",VIS21B-Introduction/AsianArt(A),WI17,168,82,76.5%,60.5%,3.69,B+(3.53),B(3.29)
"Bryson,WilliamN",VIS22-FormationsofModernArt(A),WI17,232,126,79.0%,91.9%,4.85,B+(3.31),B(3.29)
"Osterloh,GinaB",VIS60-Intro/DigitalPhotography(A),WI17,158,91,88.0%,74.7%,4.42,A-(3.81),A-(3.76)
"Adler,Amy",VIS80-IntroductiontoStudioMajor(A),WI17,50,32,83.3%,96.7%,9.37,A-(3.90),A-(3.72)
"Gallaccio,Anya",VIS1-Intr/Art-Making:2-DPractices(A),FA16,306,143,84.7%,64.9%,4.01,B+(3.58),B+(3.52)
"Ortiz-Torres,Ruben",VIS1-Intr/Art-Making:2-DPractices(A),FA16,307,145,84.2%,78.8%,4.00,B+(3.59),N/A
"Herzog,Katie",VIS105A-Drawing:Representing/Subject(A),FA16,31,23,90.5%,90.5%,4.69,A-(3.95),A-(3.99)
"Bedford,ElizabethW",VIS105C-Drawing:PortfolioProjects(A),FA16,12,10,100.0%,100.0%,7.25,A-(3.78),N/A
"Vangenderen,MoniqueLuise",VIS106A-Painting:ImageMaking(A),FA16,25,25,95.8%,95.8%,4.76,A-(3.82),A-(3.84)
"Guerrero,RaulM.",VIS106B-Painting:PracticesandGenre(A),FA16,22,8,100.0%,100.0%,3.17,A(4.00),A(4.00)
"Gregoire,Mathieu",VIS107B-Sculpture:Practices&Genre(A),FA16,18,12,100.0%,100.0%,9.50,A-(3.75),N/A
"Adler,Amy","VIS110C-Proposals,Plans,Presentation(A)",FA16,16,16,100.0%,100.0%,6.13,A-(3.88),N/A
"Bryson,WilliamN",VIS124BN-ArtandtheEnlightenment(A),FA16,66,48,91.1%,95.6%,4.45,B(3.29),B-(2.78)
"Rose,JordanM",VIS124CN-NineteenthCenturyArt(A),FA16,37,18,83.3%,88.9%,6.83,B+(3.54),B+(3.42)
"Nodelman,SheldonA.",VIS125DN-MarcelDuchamp(A),FA16,30,15,85.7%,64.3%,5.50,B(3.27),B+(3.40)
"Newsome,ElizabethAnn",VIS126BN-Art&Civilization/AncientMaya(A),FA16,69,25,91.7%,91.7%,4.00,B+(3.44),B(3.16)
"Shen,Kuiyi",VIS127C-ArtsofModernChina(A),FA16,142,55,88.5%,92.3%,5.72,B+(3.59),B+(3.68)
"Stalbaum,Brett",VIS141B-ComputerProgramming/ArtsII(A),FA16,8,4,100.0%,100.0%,9.00,A-(3.75),N/A
"Stalbaum,Brett",VIS142-PracticesinComputingArts(A),FA16,54,30,85.7%,89.3%,7.43,B+(3.48),B+(3.46)
"Byrd,StefaniMichele",VIS145B-Time&ProcessDigitalMediaII(A),FA16,12,10,80.0%,80.0%,5.70,B+(3.50),N/A
"Grenader,EmilyRuth",VIS147A-ElectronicTechnologies/ArtI(A),FA16,38,29,92.9%,92.9%,5.81,B+(3.58),B+(3.55)
"Kester,Grant",VIS158-HistoriesofPhotography(A),FA16,131,59,87.9%,96.6%,3.81,B+(3.56),B+(3.38)
"Wallen,Ruth",VIS164-PhotographicStrategies(A),FA16,25,10,70.0%,60.0%,6.70,B+(3.60),B+(3.38)
"Cross,BrianR",VIS171-DigitalCinema-Theory/Productn(A),FA16,19,8,100.0%,71.4%,6.21,B+(3.57),N/A
"Cross,BrianR",VIS174-MediaSketchbook(A),FA16,23,12,100.0%,100.0%,8.86,A-(3.73),A-(3.87)
"Osterloh,GinaB",VIS174-MediaSketchbook(B),FA16,22,16,100.0%,93.8%,6.79,A-(3.87),A-(3.91)
"Cho,Erica",VIS175-Editing-Theory&Production(A),FA16,20,11,100.0%,100.0%,6.10,B+(3.45),B+(3.62)
"Trigilio,Michael",VIS178-Sound-TheoryandProduction(A),FA16,21,17,100.0%,100.0%,7.50,B+(3.57),B-(2.94)
"Tonies,JoshuaVanjaymes",VIS180B-Fic&Allegory/CurrMediaPrac(A),FA16,21,13,100.0%,100.0%,5.00,A-(3.83),A-(3.84)
"Cho,Erica",VIS183A-StrategiesofSelf(A),FA16,21,10,66.7%,100.0%,5.61,A-(3.75),B+(3.70)
"Crandall,Jordan",VIS183B-StrategiesofAlterity(A),FA16,26,13,91.7%,91.7%,6.50,B+(3.67),B+(3.55)
"Woods,Ann",VIS20-IntroductiontoArtHistory(A),FA16,272,116,89.3%,96.4%,4.43,B+(3.48),B+(3.37)
"Newsome,ElizabethAnn",VIS23-InformtnTechnologies/ArtHist(A),FA16,13,5,80.0%,80.0%,3.30,A-(3.80),N/A
"Cruz,EdwinTeddy",VIS30-IntrotoSpeculativeDesign(A),FA16,75,48,84.1%,88.6%,3.52,B+(3.63),B+(3.69)
"Wade,NathanS",VIS41-DesignCommunication(A),FA16,91,47,90.9%,84.1%,6.31,A-(3.81),A-(3.72)
"Osterloh,GinaB",VIS60-Intro/DigitalPhotography(A),FA16,166,105,89.7%,76.3%,4.95,A-(3.76),B+(3.69)
"Trigilio,Michael",VIS70N-IntroductiontoMedia(A),FA16,88,80,93.8%,97.5%,5.78,B+(3.35),B(3.10)
"Williams,AlenaJ",VIS84-HistoryOfFilm(A),FA16,182,105,75.0%,85.0%,5.37,B+(3.53),B(3.21)
"Shen,Kuiyi",VIS127C-ArtsofModernChina(A),S216,56,16,64.3%,71.4%,6.65,B+(3.45),B(3.23)
"Trigilio,Michael",VIS194S-FantasyInFilm(A),S216,55,28,92.9%,96.4%,4.21,B+(3.54),B(3.24)
"Li,Huai",VIS105D-Aesthetics/ChineseCalligraphy(A),S116,13,5,100.0%,100.0%,0.90,A-(3.80),N/A
"Anderson,ShaneNicholas",VIS165-CameraTech:AnalogFutures(A),S116,19,4,100.0%,100.0%,9.50,A-(3.75),N/A
"Cachia,AmandaLouise",VIS22-FormationsofModernArt(A),S116,39,18,93.3%,100.0%,5.36,A-(3.85),B+(3.35)
"Anderson,ShaneNicholas",VIS60-Intro/DigitalPhotography(A),S116,45,12,80.0%,80.0%,8.75,B+(3.43),B+(3.44)
"Cruz,EdwinTeddy",VIS102-Cross-BorderUrbanizations(B),SP16,59,29,89.7%,96.6%,3.81,A-(3.85),B+(3.67)
"Quesnell,IanaKathleen",VIS105B-Drawing:PracticesandGenre(A),SP16,16,12,90.9%,100.0%,5.23,A-(3.82),N/A
"Li,Huai",VIS105E-ChinCalligraphy/Installation(A),SP16,13,10,100.0%,100.0%,5.50,A(4.00),N/A
"Vangenderen,MoniqueLuise",VIS106A-Painting:ImageMaking(A),SP16,24,18,83.3%,61.1%,7.17,B+(3.65),A-(3.84)
"Bedford,ElizabethW",VIS106C-Painting:PortfolioProjects(A),SP16,16,14,100.0%,100.0%,6.36,A-(3.85),N/A
"Eginton,KellyC.",VIS107A-Sculpture:MakingtheObject(A),SP16,27,17,100.0%,100.0%,8.00,A(4.00),A-(3.88)
"Vangenderen,MoniqueLuise",VIS108-AdvancedProjectsinArt(A),SP16,16,11,100.0%,100.0%,5.77,A-(3.91),N/A
"Gallaccio,Anya",VIS110G-Natural&AlteredEnvironment(A),SP16,14,10,100.0%,100.0%,10.70,A-(3.80),N/A
"Welchman,JohnC.",VIS113CN-Hist/CriticsmIII:Contemporary(A),SP16,11,6,66.7%,100.0%,5.17,B-(2.80),N/A
"Newsome,ElizabethAnn",VIS126HN-PacCoastAmericanIndianArt(A),SP16,30,14,92.9%,92.9%,4.64,A-(3.85),B+(3.46)
