Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Rickless,SamuelCharles",PHIL100-Plato(A),FA16,31,19,89.5%,94.7%,3.97,B+(3.31),B-(2.95)
"Anagnostopoulos,G.H.",PHIL110-HistoryofPhilosophy:Ancient(A),FA16,30,14,92.9%,85.7%,4.64,B+(3.57),B+(3.50)
"Watkins,Eric",PHIL115-PhilosophicalMethodsSeminar(A),FA16,5,4,100.0%,100.0%,6.50,B(3.25),N/A
"Bechtel,William",PHIL12-ScientificReasoning(A),FA16,69,34,71.0%,77.4%,4.37,B(3.04),B-(2.97)
"Sher,Gila",PHIL120-SymbolicLogicI(A),FA16,41,17,88.2%,94.1%,2.25,B+(3.62),B-(2.99)
"Lamey,AndyM.",PHIL13-IntrotoPhilosophy:Ethics(A),FA16,139,51,81.6%,98.0%,4.09,B(3.10),B-(2.93)
"Carr,JenniferRose",PHIL132-Epistemology(A),FA16,23,20,75.0%,100.0%,7.10,B+(3.40),B(3.16)
"Nelkin,DanaKay",PHIL138-Responsibility(A),FA16,23,11,70.0%,100.0%,6.10,B+(3.30),B-(2.95)
"Sebens,CharlesT",PHIL146-PhilosophyofPhysics(A),FA16,25,11,100.0%,100.0%,4.90,B+(3.40),B+(3.36)
"Fulkerson,MatthewTodd",PHIL150-PhilosophyofCognitiveSci(A),FA16,35,16,80.0%,93.3%,5.30,B(3.07),B(3.06)
"Bazargan-Forward,Saba",PHIL162-ContemporaryMoralIssues(A),FA16,45,11,100.0%,100.0%,6.30,B(3.00),B(3.14)
"Lamey,AndyM.",PHIL166-Classics/PoliticalPhilosophy(A),FA16,19,6,75.0%,100.0%,6.00,A-(3.75),N/A
"Hardimon,MichaelO.",PHIL170-PhilosophyandRace(A),FA16,63,24,61.9%,57.1%,5.55,B+(3.31),B-(2.98)
"Tolley,Clinton",PHIL175-Aesthetics(A),FA16,39,13,84.6%,100.0%,5.30,B+(3.67),B+(3.63)
"Bazargan-Forward,Saba",PHIL28-EthicsAndSocietyII(A),FA16,284,122,71.8%,94.0%,5.05,B+(3.37),B+(3.32)
"Anagnostopoulos,G.H.",PHIL31-IntrotoAncientPhilosophy(B),FA16,57,19,83.3%,77.8%,3.94,B(3.13),B-(2.88)
"Braich,MatthewM",PHIL13-IntrotoPhilosophy:Ethics(A),S216,12,11,100.0%,100.0%,5.59,B+(3.60),N/A
"Winning,RichardJason",PHIL15-Intro/Phil:Knowlege&ItsLimits(A),S216,17,7,85.7%,71.4%,7.64,B(3.20),N/A
"Weltman,DanielBenjamin",PHIL162-ContemporaryMoralIssues(A),S216,27,8,75.0%,62.5%,11.07,B+(3.50),B(3.03)
"DoughertyII,JohnEdward","PHIL26-Science,Society,andValues(A)",S216,10,4,100.0%,100.0%,5.50,B(3.00),N/A
"Doppelt,GeraldD.",PHIL27-EthicsAndSociety(A),S216,78,20,73.7%,57.9%,8.39,B(3.00),N/A
"Pariso,ChristopherDaniel",PHIL27-EthicsAndSociety(A),S216,72,23,73.9%,95.7%,8.32,B(3.04),B(3.11)
"Grush,RickScott",PHIL10-IntroductiontoLogic(A),S116,42,7,100.0%,100.0%,7.36,B+(3.43),B-(2.87)
"Nelkin,DanaKay",PHIL163-Bio-MedicalEthics(A),S116,19,7,100.0%,100.0%,6.17,B(3.17),N/A
"Sheredos,BenjaminC",PHIL164-TechnologyandHumanValues(A),S116,25,11,90.9%,100.0%,6.68,B+(3.43),B(3.09)
"Rickless,SamuelCharles","PHIL165-Freedom,Equality,andtheLaw(A)",S116,32,9,100.0%,100.0%,8.21,B(3.20),B-(2.89)
"Davia,CoryMichael",PHIL28-EthicsAndSocietyII(A),S116,89,50,71.4%,83.7%,4.71,B(3.16),B(3.07)
"Grush,RickScott",PHIL10-IntroductiontoLogic(A),SP16,179,59,86.4%,98.3%,4.24,B+(3.37),B-(2.99)
"Johnson,Monte",PHIL102-HellenisticPhilosophy(A),SP16,18,3,100.0%,100.0%,10.50,A(4.00),N/A
"Hardimon,MichaelO.",PHIL107-Hegel(A),SP16,12,3,100.0%,100.0%,3.83,A(4.00),N/A
"Watkins,Eric",PHIL112-HistoryofPhil:LateModern(A),SP16,21,8,100.0%,100.0%,8.50,B+(3.67),B(3.01)
"McKenzie,KerryV.",PHIL12-ScientificReasoning(A),SP16,38,28,89.3%,100.0%,3.64,B+(3.58),B+(3.63)
"Sher,Gila",PHIL120-SymbolicLogicI(A),SP16,38,14,76.9%,61.5%,4.04,B+(3.57),B(3.24)
"Lamey,AndyM.",PHIL13-IntrotoPhilosophy:Ethics(A),SP16,55,20,88.9%,94.4%,5.43,B+(3.46),B-(2.87)
"Cohen,JonathanDavid",PHIL134-PhilosophyofLanguage(A),SP16,30,9,77.8%,100.0%,4.06,B(3.25),B-(2.95)
"McKenzie,KerryV.",PHIL145-PhilosophyofScience(A),SP16,35,28,89.3%,100.0%,3.21,B(3.19),B+(3.31)
"Lamey,AndyM.",PHIL148-PhilosophyandtheEnvironment(A),SP16,28,11,90.9%,100.0%,4.50,B+(3.30),B-(2.87)
"Evpak,MatthewDavid",PHIL15-Intro/Phil:Knowlege&ItsLimits(A),SP16,76,55,80.0%,85.5%,3.59,B+(3.49),B-(2.95)
"Rickless,SamuelCharles","PHIL165-Freedom,Equality,andtheLaw(A)",SP16,35,13,100.0%,100.0%,5.59,B+(3.57),B(3.03)
"Bazargan,Saba",PHIL167-ContemporaryPoliticalPhil(A),SP16,38,13,75.0%,91.7%,7.17,B+(3.60),B+(3.33)
"Nelkin,DanaKay",PHIL185-PhilosophyofReligion(A),SP16,19,5,80.0%,60.0%,6.50,B(3.20),N/A
"Berg,AmyElizabeth",PHIL27-EthicsAndSociety(A),SP16,251,191,75.4%,92.7%,4.46,B+(3.33),B(3.04)
"Doppelt,GeraldD.",PHIL28-EthicsAndSocietyII(A),SP16,184,64,75.8%,77.4%,4.93,B(3.28),B(3.09)
"Tolley,Clinton",PHIL33-PhilosphybetwnReason/Despair(A),SP16,50,15,80.0%,86.7%,4.77,B+(3.45),B+(3.43)
"Evpak,MatthewDavid",PHIL1-IntroductiontoPhilosophy(A),WI16,58,51,86.0%,88.0%,3.11,B+(3.30),B-(2.93)
"Grush,RickScott",PHIL10-IntroductiontoLogic(A),WI16,216,96,89.0%,93.4%,4.23,B+(3.39),B(3.06)
"Johnson,Monte",PHIL101-Aristotle(A),WI16,25,8,100.0%,100.0%,8.50,B+(3.50),B+(3.34)
"Allais,LucyL.",PHIL106-Kant(A),WI16,8,3,100.0%,100.0%,4.50,A(4.00),N/A
"Rickless,SamuelCharles",PHIL111-HistoryofPhil:EarlyModern(A),WI16,16,9,85.7%,100.0%,9.07,B(3.14),N/A
"Sher,Gila",PHIL123-PhilosophyOfLogic(A),WI16,9,6,100.0%,100.0%,4.50,A(4.00),N/A
"Brink,DavidO.",PHIL138-Responsibility(A),WI16,24,7,100.0%,100.0%,5.17,B+(3.67),B(3.21)
"Arneson,RichardJ.",PHIL139-GlobalJustice(A),WI16,8,3,100.0%,100.0%,5.17,A(4.00),N/A
"Cohen,JonathanDavid",PHIL14-Intro/Phil:NatureofReality(A),WI16,45,20,85.0%,80.0%,5.30,B(3.29),B-(2.77)
"Bechtel,William",PHIL147-PhilosophyofBiology(A),WI16,25,8,75.0%,100.0%,4.50,B+(3.57),B+(3.66)
"Fulkerson,MatthewTodd",PHIL149-PhilosophyofPsychology(A),WI16,30,17,88.2%,100.0%,4.03,B(3.23),B-(2.80)
"Nelkin,DanaKay",PHIL162-ContemporaryMoralIssues(A),WI16,18,9,88.9%,88.9%,5.17,B+(3.40),N/A
"Berg,AmyElizabeth",PHIL169-FeminismandPhilosphy(A),WI16,22,21,95.0%,100.0%,4.40,B+(3.44),B+(3.45)
"Allais,LucyL.",PHIL170-PhilosophyandRace(A),WI16,56,29,75.9%,96.6%,2.72,B+(3.53),B+(3.31)
"Anagnostopoulos,G.H.",PHIL177-PhilosophyandLiterature(A),WI16,14,6,83.3%,100.0%,4.50,A-(3.75),N/A
"Lamey,AndyM.",PHIL27-EthicsAndSociety(A),WI16,274,108,68.6%,96.2%,5.47,B(3.10),B(3.12)
"Bazargan,Saba",PHIL28-EthicsAndSocietyII(A),WI16,207,93,73.6%,96.6%,5.07,B(3.17),B(3.11)
"Rutherford,DonaldPaul",PHIL32-Philosphy&RiseofModernSci(A),WI16,47,17,88.2%,100.0%,6.03,B(3.21),B-(2.79)
"Grush,RickScott",PHIL10-IntroductiontoLogic(A),FA15,305,137,88.5%,95.4%,4.53,B+(3.48),B(3.05)
"Anagnostopoulos,G.H.",PHIL100-Plato(A),FA15,26,11,81.8%,100.0%,3.70,A-(3.71),B(3.08)
"Rutherford,DonaldPaul",PHIL108-NineteenthCenturyPhilosophy(A),FA15,28,17,75.0%,93.8%,5.88,B+(3.36),B(3.25)
"Johnson,Monte",PHIL110-HistoryofPhilosophy:Ancient(A),FA15,22,10,100.0%,100.0%,8.90,B+(3.30),B(3.27)
"Bechtel,William",PHIL12-ScientificReasoning(A),FA15,44,13,72.7%,81.8%,5.41,B(3.14),C+(2.69)
"Rickless,SamuelCharles",PHIL120-SymbolicLogicI(A),FA15,48,22,100.0%,100.0%,5.20,A-(3.84),B+(3.44)
"Arneson,RichardJ.",PHIL13-IntrotoPhilosophy:Ethics(A),FA15,80,25,76.0%,88.0%,4.34,B-(2.84),B-(2.71)
"McKenzie,KerryV.",PHIL130-Metaphysics(A),FA15,21,15,84.6%,92.3%,3.33,B+(3.45),B(3.10)
"Cohen,JonathanDavid",PHIL136-PhilosophyofMind(A),FA15,24,12,75.0%,75.0%,6.00,B(3.22),B-(2.91)
"Callender,CraigAdam",PHIL146-PhilosophyofPhysics(A),FA15,23,20,95.0%,95.0%,4.50,B+(3.42),B+(3.45)
"Bazargan,Saba",PHIL160-EthicalTheory(A),FA15,31,9,77.8%,77.8%,5.83,B-(2.75),B(3.20)
"Nelkin,DanaKay",PHIL163-Bio-MedicalEthics(A),FA15,68,28,73.1%,76.9%,5.00,B(3.06),B(3.07)
"Brink,DavidO.",PHIL168-PhilosophyOfLaw(A),FA15,32,7,85.7%,100.0%,5.36,B+(3.60),B(3.13)
"Hardimon,MichaelO.",PHIL170-PhilosophyandRace(A),FA15,39,11,90.9%,90.9%,3.23,B+(3.33),B(3.28)
"Watkins,Eric",PHIL179-Topic/GermnPhilTransltn-Adv(A),FA15,6,5,100.0%,100.0%,1.00,N/A,N/A
"Tolley,Clinton",PHIL181-Existentialism(A),FA15,36,18,83.3%,77.8%,6.03,B+(3.40),B+(3.49)
"Doppelt,GeraldD.",PHIL27-EthicsAndSociety(A),FA15,247,99,77.4%,68.8%,5.69,B(3.09),B(3.02)
"Lamey,AndyM.",PHIL28-EthicsAndSocietyII(A),FA15,236,95,50.5%,90.1%,5.28,B-(2.93),B-(2.74)
"Anagnostopoulos,G.H.",PHIL31-IntrotoAncientPhilosophy(B),FA15,42,14,78.6%,92.9%,3.42,B+(3.60),B-(2.95)
"Lamey,AndyM.",PHIL87-FreshmanSeminar(A),FA15,12,5,80.0%,100.0%,4.50,N/A,N/A
"Doppelt,GeraldD.",PHIL87-FreshmanSeminar(B),FA15,12,5,100.0%,100.0%,2.00,N/A,N/A
"Rutherford,DonaldPaul",PHIL90-BasicProblemsinPhilosophy(A),FA15,25,11,100.0%,90.0%,4.50,B+(3.56),B(3.10)
"Yong,PeterA",PHIL14-Intro/Phil:NatureofReality(A),S215,13,10,100.0%,90.0%,7.70,B+(3.67),N/A
"Hersch,Gil",PHIL145-PhilosophyofScience(A),S215,14,14,85.7%,78.6%,5.21,B(3.25),N/A
"Marcellesi,AlexandreDaniel",PHIL15-Intro/Phil:Knowlege&ItsLimits(A),S215,18,17,94.1%,100.0%,4.74,A-(3.73),N/A
"Sereda,Kyle",PHIL163-Bio-MedicalEthics(A),S215,24,13,91.7%,100.0%,5.17,B+(3.63),B+(3.33)
"Sheredos,BenjaminC",PHIL10-IntroductiontoLogic(A),S115,29,19,84.2%,100.0%,5.17,B(3.12),B(3.17)
"Berg,AmyElizabeth",PHIL13-IntrotoPhilosophy:Ethics(A),S115,19,15,100.0%,100.0%,5.21,B+(3.46),N/A
"Evpak,MatthewDavid",PHIL136-PhilosophyofMind(A),S115,11,7,100.0%,71.4%,5.93,B(3.25),N/A
"Byrnes,Nanhee",PHIL162-ContemporaryMoralIssues(A),S115,15,12,91.7%,100.0%,5.67,A-(3.90),N/A
"Weltman,DanielBenjamin",PHIL164-TechnologyandHumanValues(A),S115,24,17,100.0%,100.0%,5.70,B+(3.31),B-(2.92)
"Doppelt,GeraldD.",PHIL27-EthicsAndSociety(A),S115,97,36,90.6%,87.5%,8.50,B(3.28),B-(2.88)
"Doppelt,GeraldD.",PHIL28-EthicsAndSocietyII(A),S115,73,20,75.0%,55.0%,9.00,B(3.00),B-(2.80)
"Wuthrich,Christian",PHIL10-IntroductiontoLogic(A),SP15,88,32,93.3%,100.0%,3.23,A-(3.76),B(3.02)
"Johnson,Monte",PHIL102-HellenisticPhilosophy(A),SP15,20,8,100.0%,100.0%,8.25,A-(3.71),B+(3.59)
"Hardimon,MichaelO.",PHIL112-HistoryofPhil:LateModern(A),SP15,18,7,85.7%,100.0%,8.21,B+(3.43),N/A
"DoughertyII,JohnEdward",PHIL12-ScientificReasoning(A),SP15,71,28,75.0%,75.0%,4.68,B(3.11),B-(2.99)
"Rickless,SamuelCharles",PHIL120-SymbolicLogicI(A),SP15,42,19,94.7%,94.7%,4.94,A-(3.78),B+(3.44)
"Sher,Gila",PHIL122-AdvancedTopicsinLogic(A),SP15,15,8,75.0%,100.0%,5.75,A-(3.83),N/A
"Lamey,AndyM.",PHIL13-IntrotoPhilosophy:Ethics(A),SP15,41,20,88.9%,100.0%,5.32,B(3.27),B+(3.34)
"Brink,DavidO.",PHIL131-TopicsinMetaphysics(A),SP15,7,3,100.0%,100.0%,4.50,A(4.00),N/A
"McKenzie,KerryV.",PHIL145-PhilosophyofScience(A),SP15,24,12,91.7%,100.0%,5.67,B(3.13),B-(2.98)
"Fulkerson,MatthewTodd",PHIL15-Intro/Phil:Knowlege&ItsLimits(A),SP15,88,32,74.2%,87.1%,3.73,B(3.26),B-(2.78)
"Cohen,JonathanDavid",PHIL150-PhilosophyofCognitiveSci(A),SP15,15,5,80.0%,100.0%,6.10,B(3.25),N/A
"Bazargan,Saba",PHIL161-TopicsinHistoryofEthics(A),SP15,20,4,75.0%,75.0%,11.17,B+(3.50),B-(2.97)
"Lamey,AndyM.",PHIL164-TechnologyandHumanValues(A),SP15,32,8,100.0%,100.0%,5.64,B+(3.60),B-(2.96)
"Brink,DavidO.",PHIL168-PhilosophyOfLaw(A),SP15,76,22,76.2%,85.7%,6.30,B+(3.62),B(3.13)
"Watkins,Eric",PHIL178-Topic/GermnPhilTransltn-Int(A),SP15,5,3,100.0%,100.0%,0.50,N/A,N/A
"Hardimon,MichaelO.",PHIL181-Existentialism(A),SP15,27,12,81.8%,90.9%,4.50,B(3.25),B-(2.93)
"Nelkin,DanaKay",PHIL185-PhilosophyofReligion(A),SP15,11,7,71.4%,100.0%,6.21,B-(2.86),N/A
"Doppelt,GeraldD.",PHIL27-EthicsAndSociety(A),SP15,175,77,69.0%,69.0%,5.64,B(3.06),B(3.03)
"Bazargan,Saba",PHIL28-EthicsAndSocietyII(A),SP15,317,110,69.2%,82.7%,4.30,B+(3.30),B(3.26)
"Tolley,Clinton",PHIL33-PhilosphybetwnReason/Despair(A),SP15,54,23,69.6%,82.6%,5.45,B+(3.47),B(3.24)
"Doppelt,GeraldD.",PHIL87-FreshmanSeminar(B),SP15,8,4,100.0%,100.0%,0.50,N/A,N/A
"Grush,RickScott",PHIL10-IntroductiontoLogic(A),WI15,211,87,95.2%,96.4%,4.13,B+(3.47),B(3.06)
"Johnson,Monte",PHIL101-Aristotle(A),WI15,18,6,100.0%,100.0%,4.10,A(4.00),N/A
"Rutherford,DonaldPaul",PHIL111-HistoryofPhil:EarlyModern(A),WI15,20,8,75.0%,100.0%,6.75,B+(3.50),B(3.22)
"Nelkin,DanaKay",PHIL115-PhilosophicalMethodsSeminar(A),WI15,7,5,80.0%,80.0%,6.90,B+(3.40),N/A
"McKenzie,KerryV.",PHIL12-ScientificReasoning(A),WI15,103,39,66.7%,92.3%,3.36,B(3.19),B-(2.96)
"Fulkerson,MatthewTodd",PHIL130-Metaphysics(A),WI15,30,12,75.0%,83.3%,4.83,B(3.22),B(3.02)
"Cohen,JonathanDavid",PHIL132-Epistemology(A),WI15,13,4,66.7%,66.7%,5.83,B+(3.67),N/A
"Grush,RickScott",PHIL136-PhilosophyofMind(A),WI15,49,19,83.3%,83.3%,6.26,B+(3.58),B(3.21)
"Brink,DavidO.",PHIL137-MoralPsychology(A),WI15,13,8,100.0%,100.0%,7.25,B(3.13),N/A
"Wuthrich,Christian",PHIL14-Intro/Phil:NatureofReality(A),WI15,88,45,80.0%,93.3%,4.31,B(3.07),B-(2.73)
"Lamey,AndyM.",PHIL148-PhilosophyandtheEnvironment(A),WI15,35,11,100.0%,100.0%,4.50,B(3.25),C+(2.43)
"Cartwright,NancyD.",PHIL152-PhilosophyofSocialSciences(A),WI15,13,7,100.0%,85.7%,4.79,A(4.00),N/A
"Arneson,RichardJ.",PHIL160-EthicalTheory(A),WI15,18,5,60.0%,60.0%,5.30,B-(2.75),N/A
"Rickless,SamuelCharles","PHIL165-Freedom,Equality,andtheLaw(A)",WI15,39,24,95.8%,95.8%,6.00,B+(3.69),B+(3.38)
"Anagnostopoulos,G.H.",PHIL166-Classics/PoliticalPhilosophy(A),WI15,18,6,83.3%,100.0%,3.83,A-(3.80),N/A
"Tolley,Clinton",PHIL175-Aesthetics(A),WI15,36,15,86.7%,100.0%,4.50,B+(3.64),B+(3.43)
"Lamey,AndyM.",PHIL27-EthicsAndSociety(A),WI15,244,96,75.3%,94.6%,4.48,B+(3.32),B(3.06)
"Rutherford,DonaldPaul",PHIL32-Philosphy&RiseofModernSci(A),WI15,49,24,87.5%,91.7%,4.50,B(3.18),B-(2.95)
"Rutherford,DonaldPaul",PHIL1-IntroductiontoPhilosophy(A),FA14,63,28,96.0%,100.0%,3.30,B(3.22),B(3.19)
"Grush,RickScott",PHIL10-IntroductiontoLogic(A),FA14,285,124,85.0%,92.5%,4.70,B+(3.39),B(3.09)
"Anagnostopoulos,G.H.",PHIL100-Plato(A),FA14,61,24,90.9%,90.9%,5.50,A-(3.74),B+(3.60)
"Johnson,Monte",PHIL110-HistoryofPhilosophy:Ancient(A),FA14,24,9,88.9%,88.9%,6.94,A-(3.78),B+(3.32)
"Sher,Gila",PHIL120-SymbolicLogicI(A),FA14,32,11,100.0%,70.0%,2.70,B(3.10),B-(2.88)
"Arneson,RichardJ.",PHIL13-IntrotoPhilosophy:Ethics(A),FA14,108,37,58.8%,70.6%,5.26,B(3.04),B-(2.97)
"Fulkerson,MatthewTodd",PHIL149-PhilosophyofPsychology(A),FA14,34,17,62.5%,87.5%,6.13,B(3.14),C+(2.69)
"Lamey,AndyM.",PHIL162-ContemporaryMoralIssues(A),FA14,36,11,100.0%,100.0%,3.83,B+(3.63),C+(2.67)
"Doppelt,GeraldD.",PHIL163-Bio-MedicalEthics(A),FA14,56,26,82.6%,87.0%,5.46,B(3.15),B-(2.91)
"Bazargan,Saba",PHIL167-ContemporaryPoliticalPhil(A),FA14,34,9,75.0%,62.5%,7.50,B+(3.43),B(3.09)
"Hardimon,MichaelO.",PHIL170-PhilosophyandRace(A),FA14,49,17,73.3%,73.3%,4.23,B+(3.43),B(3.21)
"Doppelt,GeraldD.",PHIL27-EthicsAndSociety(A),FA14,266,109,69.0%,73.0%,6.33,B(3.07),B-(2.76)
"Lamey,AndyM.",PHIL28-EthicsAndSocietyII(A),FA14,251,86,72.8%,93.8%,4.23,B+(3.30),B-(2.97)
"Anagnostopoulos,G.H.",PHIL31-IntrotoAncientPhilosophy(A),FA14,56,31,72.4%,75.9%,6.57,B(3.16),B(3.05)
"Doppelt,GeraldD.",PHIL87-FreshmanSeminar(A),FA14,11,6,100.0%,100.0%,1.17,A(4.00),N/A
"Sato,Tomoya",PHIL120-SymbolicLogicI(A),S214,13,3,100.0%,100.0%,13.83,B+(3.33),N/A
"Hersch,Gil",PHIL13-IntrotoPhilosophy:Ethics(A),S214,21,20,90.0%,100.0%,5.70,B+(3.41),B(3.05)
"Crockett,DamonC",PHIL136-PhilosophyofMind(A),S214,26,6,83.3%,100.0%,4.83,B+(3.60),B(3.13)
"Bhakthavatsalam,Sindhuja",PHIL14-Intro/Phil:NatureofReality(A),S214,15,11,100.0%,100.0%,5.23,B-(2.89),N/A
"Sheredos,BenjaminC",PHIL149-PhilosophyofPsychology(A),S214,9,4,100.0%,100.0%,7.50,B+(3.50),N/A
"Sereda,Kyle",PHIL15-Intro/Phil:Knowlege&ItsLimits(A),S214,19,12,91.7%,100.0%,4.86,A-(3.82),N/A
"Agule,CraigKushel",PHIL162-ContemporaryMoralIssues(A),S214,14,12,91.7%,91.7%,8.00,B+(3.50),N/A
"McCoy,CaseyD",PHIL10-IntroductiontoLogic(A),S114,47,10,80.0%,60.0%,6.90,C+(2.67),B-(2.76)
"Marcellesi,AlexandreDaniel",PHIL145-PhilosophyofScience(A),S114,12,11,81.8%,100.0%,5.23,B+(3.33),N/A
"Doppelt,GeraldD.",PHIL163-Bio-MedicalEthics(A),S114,17,5,100.0%,100.0%,5.70,B(3.25),N/A
"Lamey,AndyM.",PHIL167-ContemporaryPoliticalPhil(A),S114,8,3,100.0%,100.0%,14.50,A(4.00),N/A
"Wong,AndrewDavid",PHIL185-PhilosophyofReligion(A),S114,8,4,100.0%,100.0%,6.00,B+(3.33),N/A
"Doppelt,GeraldD.",PHIL27-EthicsAndSociety(A),S114,117,36,68.6%,88.6%,7.99,B(3.09),B-(2.86)
"Pummer,TheronGene",PHIL1-IntroductiontoPhilosophy(A),SP14,35,25,100.0%,96.0%,5.38,B(3.16),B-(2.97)
"Grush,RickScott",PHIL10-IntroductiontoLogic(A),SP14,170,64,90.3%,95.2%,4.80,B+(3.33),B-(3.00)
"Johnson,Monte",PHIL102-HellenisticPhilosophy(A),SP14,18,5,100.0%,100.0%,7.00,B+(3.50),N/A
"Watkins,Eric",PHIL112-HistoryofPhil:LateModern(A),SP14,20,5,80.0%,100.0%,4.10,B+(3.60),B(3.07)
"Sheredos,BenjaminC",PHIL12-ScientificReasoning(A),SP14,118,113,65.5%,85.8%,5.23,B(3.17),B+(3.54)
"Sher,Gila",PHIL120-SymbolicLogicI(A),SP14,25,8,87.5%,87.5%,4.50,B+(3.57),C+(2.38)
"Berg,AmyElizabeth",PHIL13-IntrotoPhilosophy:Ethics(A),SP14,107,77,87.0%,96.1%,4.21,B(3.28),B-(2.85)
"Cohen,JonathanDavid",PHIL136-PhilosophyofMind(A),SP14,33,6,100.0%,100.0%,9.83,A(4.00),C+(2.68)
"Fulkerson,MatthewTodd",PHIL15-Intro/Phil:Knowlege&ItsLimits(A),SP14,97,37,80.0%,97.1%,2.86,B(3.29),B-(2.79)
"Fulkerson,MatthewTodd",PHIL150-PhilosophyofCognitiveSci(A),SP14,33,5,100.0%,100.0%,4.90,B+(3.67),B-(2.80)
"Doppelt,GeraldD.",PHIL163-Bio-MedicalEthics(A),SP14,102,41,85.0%,80.0%,4.94,B+(3.33),B(3.12)
"Lamey,AndyM.",PHIL164-TechnologyandHumanValues(A),SP14,39,16,100.0%,93.3%,4.37,A-(3.75),B(3.09)
"Tolley,Clinton",PHIL175-Aesthetics(A),SP14,15,3,100.0%,100.0%,3.83,A(4.00),N/A
"Lamey,AndyM.",PHIL27-EthicsAndSociety(A),SP14,248,90,76.4%,96.6%,4.14,B+(3.35),B-(2.82)
"Bazargan,Saba",PHIL28-EthicsAndSocietyII(A),SP14,271,83,72.2%,89.9%,4.16,B(3.26),B(3.23)
"Tolley,Clinton",PHIL33-PhilosphybetwnReason/Despair(A),SP14,62,23,90.9%,90.9%,5.50,B+(3.39),B(3.19)
"Doppelt,GeraldD.",PHIL87-FreshmanSeminar(A),SP14,12,6,100.0%,100.0%,0.50,N/A,N/A
"Milam,Per-Erik",PHIL1-IntroductiontoPhilosophy(A),WI14,39,35,85.3%,88.2%,3.91,B(3.07),B(3.08)
"Grush,RickScott",PHIL10-IntroductiontoLogic(A),WI14,217,82,94.7%,97.4%,4.09,B+(3.61),B-(2.76)
"Johnson,Monte",PHIL101-Aristotle(A),WI14,25,11,72.7%,90.9%,6.32,B+(3.67),B(3.20)
"Watkins,Eric",PHIL106-Kant(A),WI14,11,5,100.0%,100.0%,5.30,B+(3.67),B+(3.51)
"Rickless,SamuelCharles",PHIL111-HistoryofPhil:EarlyModern(A),WI14,23,7,100.0%,100.0%,7.64,B+(3.57),B-(2.97)
"Sher,Gila",PHIL123-PhilosophyOfLogic(A),WI14,20,7,100.0%,100.0%,5.36,B(3.29),B+(3.44)
"Wuthrich,Christian",PHIL124-PhilosophyofMathematics(A),WI14,11,3,66.7%,66.7%,3.83,C+(2.50),C+(2.57)
"Agule,CraigKushel",PHIL13-IntrotoPhilosophy:Ethics(A),WI14,88,70,60.0%,80.0%,5.47,B-(2.89),B-(2.74)
"Cohen,JonathanDavid",PHIL130-Metaphysics(A),WI14,27,4,100.0%,100.0%,4.50,B+(3.33),B(3.02)
"Wuthrich,Christian",PHIL14-Intro/Phil:NatureofReality(A),WI14,73,29,74.1%,88.9%,5.04,B(3.11),C+(2.68)
"Callender,CraigAdam",PHIL146-PhilosophyofPhysics(A),WI14,14,8,85.7%,71.4%,5.93,A(4.00),B+(3.34)
"Lamey,AndyM.",PHIL148-PhilosophyandtheEnvironment(A),WI14,34,11,100.0%,90.9%,5.77,B+(3.38),B(3.01)
"Fulkerson,MatthewTodd",PHIL149-PhilosophyofPsychology(A),WI14,22,6,16.7%,83.3%,3.50,B(3.25),B-(2.89)
"Bechtel,William",PHIL151-PhilosophyofNeuroscience(A),WI14,31,11,90.9%,100.0%,3.10,B+(3.43),B+(3.39)
"Arneson,RichardJ.",PHIL167-ContemporaryPoliticalPhil(A),WI14,16,3,66.7%,100.0%,5.17,B+(3.33),B-(2.91)
"Watkins,Eric",PHIL178-Topic/GermnPhilTransltn-Int(A),WI14,5,3,100.0%,100.0%,0.50,N/A,N/A
"Nelkin,DanaKay",PHIL185-PhilosophyofReligion(A),WI14,26,5,100.0%,100.0%,5.30,B+(3.50),B(3.17)
"Lamey,AndyM.",PHIL27-EthicsAndSociety(A),WI14,310,120,74.3%,97.2%,4.44,B(3.27),B-(2.84)
"Pummer,TheronGene",PHIL28-EthicsAndSocietyII(A),WI14,262,221,58.8%,91.4%,4.09,B(3.01),B-(2.90)
"Sereda,Kyle",PHIL32-Philosphy&RiseofModernSci(A),WI14,53,14,92.3%,100.0%,2.50,A-(3.91),B+(3.34)
"Doppelt,GeraldD.",PHIL87-FreshmanSeminar(A),WI14,12,4,50.0%,25.0%,0.50,N/A,N/A
"Johnson,Monte",PHIL87-FreshmanSeminar(B),WI14,9,6,100.0%,100.0%,2.90,N/A,N/A
"Crockett,DamonC",PHIL1-IntroductiontoPhilosophy(A),FA13,43,29,89.7%,86.2%,4.09,B+(3.42),B-(2.97)
"Jacobs,NathanielA",PHIL10-IntroductiontoLogic(A),FA13,236,104,87.0%,89.0%,4.12,B+(3.59),B-(2.76)
"Anagnostopoulos,G.H.",PHIL100-Plato(A),FA13,22,8,85.7%,85.7%,4.79,B+(3.43),B(3.24)
"Rickless,SamuelCharles",PHIL105-TheEmpiricists(A),FA13,12,5,100.0%,100.0%,6.90,A(4.00),N/A
