Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Simpson,JunkoTokuda",JAPN10C-FirstYearJapaneseIII(B),SP16,35,12,100.0%,100.0%,3.83,A-(3.83),A-(3.77)
"Tipton,Yuko",JAPN10C-FirstYearJapaneseIII(C),SP16,37,25,100.0%,100.0%,4.26,A-(3.86),B+(3.67)
"Takeda,Izumi",JAPN10C-FirstYearJapaneseIII(D),SP16,38,23,100.0%,100.0%,4.59,B+(3.68),B+(3.63)
"Ross,KayokoF",JAPN10C-FirstYearJapaneseIII(E),SP16,38,18,94.4%,100.0%,3.56,A-(3.79),B+(3.52)
"Umabe,Sato",JAPN10C-FirstYearJapaneseIII(F),SP16,38,16,100.0%,93.8%,3.63,A(4.00),A-(3.87)
"Ross,KayokoF",JAPN10C-FirstYearJapaneseIII(G),SP16,31,14,100.0%,92.3%,3.73,A-(3.85),B+(3.52)
"Sato,Kyoko",JAPN130C-ThirdYearJapaneseIII(B),SP16,9,3,100.0%,100.0%,6.50,A(4.00),N/A
"Takeda,Izumi",JAPN135C-Japanese/ProfPurposesIII(A),SP16,6,6,100.0%,100.0%,7.17,B+(3.67),N/A
"McKee,MayumiMochizuki",JAPN140C-FourthYearJapaneseIII(A),SP16,8,3,100.0%,100.0%,3.17,A(4.00),N/A
"Simpson,JunkoTokuda",JAPN150C-AdvancedJapaneseIII(A),SP16,10,8,85.7%,100.0%,4.79,A-(3.71),N/A
"Sato,Kyoko",JAPN20C-SecondYrJapaneseIII(A),SP16,18,5,100.0%,100.0%,5.70,A-(3.80),N/A
"McKee,MayumiMochizuki",JAPN20C-SecondYrJapaneseIII(B),SP16,26,17,100.0%,100.0%,3.32,A-(3.88),A-(3.76)
"Ross,KayokoF",JAPN20C-SecondYrJapaneseIII(C),SP16,25,10,80.0%,100.0%,5.10,A-(3.90),B+(3.47)
"Tipton,Yuko",JAPN10B-FirstYearJapaneseII(A),WI16,39,19,100.0%,100.0%,4.28,A-(3.81),B+(3.52)
"Tipton,Yuko",JAPN10B-FirstYearJapaneseII(B),WI16,38,20,100.0%,100.0%,4.70,B+(3.67),B+(3.52)
"Simpson,JunkoTokuda",JAPN10B-FirstYearJapaneseII(C),WI16,37,18,100.0%,100.0%,4.85,A-(3.87),B+(3.67)
"Ross,KayokoF",JAPN10B-FirstYearJapaneseII(D),WI16,35,16,93.8%,81.3%,5.63,B+(3.63),A-(3.73)
"Takeda,Izumi",JAPN10B-FirstYearJapaneseII(E),WI16,36,22,100.0%,100.0%,5.36,A-(3.71),A-(3.84)
"Takeda,Izumi",JAPN10B-FirstYearJapaneseII(F),WI16,38,21,100.0%,100.0%,5.70,A-(3.89),A-(3.84)
"Umabe,Sato",JAPN10B-FirstYearJapaneseII(G),WI16,38,25,100.0%,100.0%,4.33,A-(3.95),A-(3.87)
"Umabe,Sato",JAPN10B-FirstYearJapaneseII(H),WI16,38,17,94.1%,100.0%,3.91,A-(3.93),A-(3.87)
"Sato,Kyoko",JAPN130B-ThirdYearJapaneseII(A),WI16,12,4,100.0%,100.0%,5.83,B+(3.50),N/A
"Sato,Kyoko",JAPN130B-ThirdYearJapaneseII(B),WI16,11,8,100.0%,100.0%,6.00,A-(3.88),N/A
"Takeda,Izumi",JAPN135B-Japanese/ProfPurposesII(A),WI16,4,4,100.0%,100.0%,8.00,A(4.00),N/A
"McKee,MayumiMochizuki",JAPN140B-FourthYearJapaneseII(A),WI16,10,3,100.0%,100.0%,2.50,A(4.00),N/A
"Simpson,JunkoTokuda",JAPN150B-AdvancedJapaneseII(A),WI16,12,10,100.0%,100.0%,3.25,A(4.00),N/A
"Turner,ChristenaL.",JAPN190-SelTopcs/ContmpJapnStudies(A),WI16,17,7,100.0%,100.0%,7.50,A-(3.83),N/A
"McKee,MayumiMochizuki",JAPN20B-SecondYrJapaneseII(A),WI16,24,15,100.0%,100.0%,3.70,A-(3.93),B+(3.38)
"McKee,MayumiMochizuki",JAPN20B-SecondYrJapaneseII(B),WI16,26,15,100.0%,100.0%,3.03,A-(3.93),B+(3.38)
"Ross,KayokoF",JAPN20B-SecondYrJapaneseII(C),WI16,26,17,100.0%,100.0%,4.00,A-(3.93),B+(3.64)
"Ross,KayokoF",JAPN10A-FirstYearJapaneseI(A),FA15,37,21,100.0%,90.5%,4.50,A-(3.94),B+(3.57)
"Simpson,JunkoTokuda",JAPN10A-FirstYearJapaneseI(B),FA15,36,23,95.5%,100.0%,5.55,A-(3.76),B+(3.46)
"Simpson,JunkoTokuda",JAPN10A-FirstYearJapaneseI(C),FA15,37,21,100.0%,100.0%,4.70,B+(3.53),B+(3.46)
"Tipton,Yuko",JAPN10A-FirstYearJapaneseI(D),FA15,37,20,100.0%,100.0%,4.74,A-(3.81),B+(3.61)
"Tipton,Yuko",JAPN10A-FirstYearJapaneseI(F),FA15,37,17,100.0%,100.0%,5.13,B+(3.69),B+(3.61)
"Takeda,Izumi",JAPN10A-FirstYearJapaneseI(G),FA15,37,20,95.0%,100.0%,5.00,A-(3.85),B+(3.55)
"Takeda,Izumi",JAPN10A-FirstYearJapaneseI(H),FA15,36,20,94.1%,94.1%,5.68,A-(3.88),B+(3.55)
"Ross,KayokoF",JAPN10A-FirstYearJapaneseI(I),FA15,37,20,100.0%,94.7%,4.61,A(4.00),B+(3.57)
"Umabe,Sato",JAPN10A-FirstYearJapaneseI(J),FA15,34,16,100.0%,100.0%,7.63,A-(3.87),A-(3.73)
"Umabe,Sato",JAPN10A-FirstYearJapaneseI(K),FA15,35,18,93.8%,93.8%,5.50,A-(3.73),A-(3.73)
"Sato,Kyoko",JAPN130A-ThirdYearJapaneseI(A),FA15,18,6,83.3%,100.0%,6.17,A-(3.80),N/A
"Sato,Kyoko",JAPN130A-ThirdYearJapaneseI(B),FA15,19,7,100.0%,85.7%,4.79,A-(3.71),N/A
"Takeda,Izumi",JAPN135A-Japanese/ProfessionalPurposes(A),FA15,11,11,81.8%,90.9%,5.23,B+(3.50),N/A
"McKee,MayumiMochizuki",JAPN140A-FourthYearJapaneseI(B),FA15,14,4,100.0%,100.0%,4.00,A-(3.75),N/A
"Simpson,JunkoTokuda",JAPN150A-AdvancedJapaneseI(A),FA15,14,7,100.0%,100.0%,3.50,A-(3.83),N/A
"McKee,MayumiMochizuki",JAPN20A-SecondYrJapaneseI(A),FA15,32,15,92.9%,85.7%,3.07,B+(3.62),B+(3.42)
"McKee,MayumiMochizuki",JAPN20A-SecondYrJapaneseI(B),FA15,32,18,94.1%,100.0%,5.44,B+(3.67),B+(3.42)
"Ross,KayokoF",JAPN20A-SecondYrJapaneseI(C),FA15,25,9,100.0%,77.8%,5.17,A-(3.78),B+(3.42)
"Sato,Kyoko",JAPN20A-SecondYrJapaneseI(D),FA15,32,14,100.0%,100.0%,4.07,A-(3.93),A-(3.86)
"Izumi,Yurika",JAPN10C-FirstYearJapaneseIII(A),SP15,23,11,100.0%,100.0%,4.50,A-(3.80),B+(3.69)
"Izumi,Yurika",JAPN10C-FirstYearJapaneseIII(B),SP15,27,10,100.0%,100.0%,4.50,A-(3.80),B+(3.69)
"Ito,Hifumi",JAPN10C-FirstYearJapaneseIII(C),SP15,34,19,100.0%,100.0%,6.71,A-(3.83),B+(3.68)
"Izumi,Yurika",JAPN10C-FirstYearJapaneseIII(D),SP15,30,18,100.0%,100.0%,4.83,A-(3.94),B+(3.69)
"Takeda,Izumi",JAPN10C-FirstYearJapaneseIII(E),SP15,33,15,100.0%,100.0%,5.17,A-(3.80),A-(3.80)
"Tipton,Yuko",JAPN10C-FirstYearJapaneseIII(F),SP15,32,15,100.0%,100.0%,2.81,A(4.00),B+(3.68)
"Tipton,Yuko",JAPN10C-FirstYearJapaneseIII(G),SP15,32,16,100.0%,100.0%,4.10,A-(3.88),B+(3.68)
"Sato,Kyoko",JAPN130C-ThirdYearJapaneseIII(A),SP15,9,3,100.0%,100.0%,5.17,B+(3.67),N/A
"Sato,Kyoko",JAPN130C-ThirdYearJapaneseIII(B),SP15,9,3,100.0%,100.0%,4.50,B+(3.33),N/A
"Takeda,Izumi",JAPN135C-Japanese/ProfPurposesIII(A),SP15,10,10,100.0%,100.0%,6.30,A-(3.70),N/A
"McKee,MayumiMochizuki",JAPN140C-FourthYearJapaneseIII(A),SP15,7,3,100.0%,100.0%,3.83,A(4.00),N/A
"Ito,Hifumi",JAPN150C-AdvancedJapaneseIII(A),SP15,4,4,100.0%,100.0%,3.00,B(3.25),N/A
"Sato,Kyoko",JAPN20C-SecondYrJapaneseIII(A),SP15,28,11,90.9%,90.9%,3.05,A-(3.89),A-(3.74)
"McKee,MayumiMochizuki",JAPN20C-SecondYrJapaneseIII(B),SP15,30,18,100.0%,100.0%,3.70,B+(3.67),B+(3.56)
"Ito,Hifumi",JAPN10B-FirstYearJapaneseII(A),WI15,30,23,100.0%,100.0%,5.23,B+(3.67),B+(3.59)
"Ito,Hifumi",JAPN10B-FirstYearJapaneseII(B),WI15,32,13,100.0%,100.0%,4.19,A-(3.75),B+(3.59)
"Izumi,Yurika",JAPN10B-FirstYearJapaneseII(C),WI15,32,15,92.9%,92.9%,5.07,A-(3.79),B+(3.52)
"Tipton,Yuko",JAPN10B-FirstYearJapaneseII(D),WI15,31,12,100.0%,100.0%,5.17,A-(3.73),B+(3.53)
"Takeda,Izumi",JAPN10B-FirstYearJapaneseII(E),WI15,32,20,100.0%,100.0%,5.66,A-(3.94),A-(3.83)
"Takeda,Izumi",JAPN10B-FirstYearJapaneseII(F),WI15,32,16,100.0%,100.0%,4.07,A-(3.93),A-(3.83)
"Tipton,Yuko",JAPN10B-FirstYearJapaneseII(G),WI15,28,13,100.0%,100.0%,4.50,B+(3.55),B+(3.53)
"Tipton,Yuko",JAPN10B-FirstYearJapaneseII(H),WI15,28,13,100.0%,100.0%,6.00,B+(3.62),B+(3.53)
"Sato,Kyoko",JAPN130B-ThirdYearJapaneseII(B),WI15,16,3,100.0%,100.0%,6.50,B+(3.33),N/A
"Sato,Kyoko",JAPN130B-ThirdYearJapaneseII(C),WI15,9,4,100.0%,100.0%,4.00,A-(3.75),N/A
"Takeda,Izumi",JAPN135B-Japanese/ProfPurposesII(A),WI15,6,6,100.0%,100.0%,6.83,B(3.20),N/A
"McKee,MayumiMochizuki",JAPN140B-FourthYearJapaneseII(A),WI15,14,5,100.0%,100.0%,4.50,A-(3.80),N/A
"Ito,Hifumi",JAPN150B-AdvancedJapaneseII(A),WI15,4,3,100.0%,100.0%,3.83,B+(3.33),N/A
"Turner,ChristenaL.",JAPN190-SelTopcs/ContmpJapnStudies(A),WI15,10,3,100.0%,100.0%,3.17,B+(3.67),N/A
"McKee,MayumiMochizuki",JAPN20B-SecondYrJapaneseII(A),WI15,25,15,100.0%,100.0%,4.10,B+(3.64),B+(3.53)
"McKee,MayumiMochizuki",JAPN20B-SecondYrJapaneseII(B),WI15,25,11,100.0%,100.0%,2.72,A-(3.75),B+(3.53)
"Izumi,Yurika",JAPN20B-SecondYrJapaneseII(C),WI15,24,17,100.0%,100.0%,3.91,B+(3.50),B+(3.58)
"Izumi,Yurika",JAPN10A-FirstYearJapaneseI(A),FA14,36,12,100.0%,100.0%,6.14,A-(3.73),B+(3.67)
"Ito,Hifumi",JAPN10A-FirstYearJapaneseI(B),FA14,35,19,100.0%,100.0%,6.88,A-(3.73),B+(3.68)
"Ito,Hifumi",JAPN10A-FirstYearJapaneseI(C),FA14,38,21,100.0%,100.0%,6.23,A-(3.73),B+(3.68)
"Izumi,Yurika",JAPN10A-FirstYearJapaneseI(D),FA14,38,23,95.5%,100.0%,5.59,A-(3.91),B+(3.67)
"Tipton,Yuko",JAPN10A-FirstYearJapaneseI(E),FA14,33,18,100.0%,100.0%,5.75,A-(3.87),A-(3.71)
"Takeda,Izumi",JAPN10A-FirstYearJapaneseI(H),FA14,35,14,100.0%,100.0%,5.00,A-(3.92),B+(3.69)
"Takeda,Izumi",JAPN10A-FirstYearJapaneseI(I),FA14,36,21,100.0%,100.0%,8.50,A-(3.83),B+(3.69)
"Tipton,Yuko",JAPN10A-FirstYearJapaneseI(J),FA14,35,18,100.0%,100.0%,5.21,A-(3.93),A-(3.71)
"Tipton,Yuko",JAPN10A-FirstYearJapaneseI(K),FA14,37,11,100.0%,87.5%,4.00,A-(3.75),A-(3.71)
"Sato,Kyoko",JAPN130A-ThirdYearJapaneseI(A),FA14,16,6,100.0%,83.3%,4.83,A-(3.83),N/A
"Sato,Kyoko",JAPN130A-ThirdYearJapaneseI(B),FA14,17,6,100.0%,100.0%,4.83,A-(3.83),N/A
"McKee,MayumiMochizuki",JAPN140A-FourthYearJapaneseI(A),FA14,15,9,100.0%,100.0%,7.61,A-(3.88),N/A
"Ito,Hifumi",JAPN150A-AdvancedJapaneseI(A),FA14,5,5,100.0%,100.0%,3.30,A(4.00),N/A
"McKee,MayumiMochizuki",JAPN20A-SecondYrJapaneseI(A),FA14,32,14,92.9%,92.9%,3.50,A-(3.77),A-(3.71)
"McKee,MayumiMochizuki",JAPN20A-SecondYrJapaneseI(B),FA14,29,11,100.0%,90.0%,4.30,A-(3.70),A-(3.71)
"Sato,Kyoko",JAPN20A-SecondYrJapaneseI(D),FA14,30,17,100.0%,100.0%,3.88,A-(3.70),B+(3.51)
"Izumi,Yurika",JAPN20A-SecondYrJapaneseI(F),FA14,33,21,94.4%,94.4%,5.32,B+(3.43),B+(3.58)
"Izumi,Yurika",JAPN10C-FirstYearJapaneseIII(A),SP14,30,17,100.0%,94.1%,3.91,A-(3.79),B+(3.63)
"Izumi,Yurika",JAPN10C-FirstYearJapaneseIII(B),SP14,30,14,100.0%,100.0%,5.42,A-(3.85),B+(3.63)
"Ito,Hifumi",JAPN10C-FirstYearJapaneseIII(C),SP14,31,15,100.0%,100.0%,5.42,A-(3.92),A-(3.76)
"Takeda,Izumi",JAPN10C-FirstYearJapaneseIII(D),SP14,56,14,100.0%,100.0%,3.73,B+(3.69),B+(3.45)
"Izumi,Yurika",JAPN10C-FirstYearJapaneseIII(E),SP14,32,11,100.0%,100.0%,5.50,A-(3.88),B+(3.63)
"Fukushima,Yumiko",JAPN10C-FirstYearJapaneseIII(F),SP14,32,12,100.0%,100.0%,5.33,A-(3.78),A-(3.80)
"Sato,Kyoko",JAPN10C-FirstYearJapaneseIII(G),SP14,21,9,100.0%,100.0%,3.75,B+(3.60),B(3.06)
"Sato,Kyoko",JAPN130C-ThirdYearJapaneseIII(A),SP14,7,5,100.0%,100.0%,6.10,A(4.00),N/A
"Sato,Kyoko",JAPN130C-ThirdYearJapaneseIII(B),SP14,11,5,100.0%,100.0%,6.90,B+(3.40),N/A
"Takeda,Izumi",JAPN135C-Japanese/ProfPurposesIII(A),SP14,10,4,100.0%,100.0%,4.50,A(4.00),N/A
"McKee,MayumiMochizuki",JAPN140C-FourthYearJapaneseIII(B),SP14,13,6,100.0%,100.0%,6.83,A-(3.80),N/A
"Ito,Hifumi",JAPN150C-AdvancedJapaneseIII(A),SP14,7,7,100.0%,100.0%,4.21,A-(3.71),N/A
"McKee,MayumiMochizuki",JAPN20C-SecondYrJapaneseIII(A),SP14,14,6,83.3%,100.0%,3.83,B+(3.60),B+(3.47)
"McKee,MayumiMochizuki",JAPN20C-SecondYrJapaneseIII(B),SP14,20,7,100.0%,100.0%,2.50,A-(3.86),B+(3.47)
"Ito,Hifumi",JAPN10B-FirstYearJapaneseII(A),WI14,33,23,100.0%,100.0%,6.67,A-(3.89),B+(3.68)
"Ito,Hifumi",JAPN10B-FirstYearJapaneseII(B),WI14,31,18,100.0%,100.0%,5.09,A-(3.82),B+(3.68)
"Izumi,Yurika",JAPN10B-FirstYearJapaneseII(C),WI14,31,22,95.5%,95.5%,5.83,A-(3.80),B(3.28)
"Izumi,Yurika",JAPN10B-FirstYearJapaneseII(D),WI14,33,13,100.0%,100.0%,5.88,B+(3.60),B(3.28)
"Takeda,Izumi",JAPN10B-FirstYearJapaneseII(E),WI14,29,15,93.3%,100.0%,3.93,A-(3.86),B(3.15)
"Takeda,Izumi",JAPN10B-FirstYearJapaneseII(F),WI14,31,16,100.0%,100.0%,5.75,B+(3.57),B(3.15)
"Fukushima,Yumiko",JAPN10B-FirstYearJapaneseII(G),WI14,31,21,100.0%,100.0%,4.39,A-(3.86),B(3.29)
"Fukushima,Yumiko",JAPN10B-FirstYearJapaneseII(H),WI14,31,13,92.3%,92.3%,4.19,A-(3.73),B(3.29)
"Sato,Kyoko",JAPN130B-ThirdYearJapaneseII(A),WI14,11,5,80.0%,80.0%,7.00,B+(3.50),B+(3.62)
"Sato,Kyoko",JAPN130B-ThirdYearJapaneseII(B),WI14,10,5,100.0%,100.0%,5.30,B+(3.67),B+(3.62)
"Takeda,Izumi",JAPN135B-Japanese/ProfPurposesII(A),WI14,9,6,80.0%,80.0%,6.50,B+(3.50),N/A
"McKee,MayumiMochizuki",JAPN140B-FourthYearJapaneseII(A),WI14,12,6,83.3%,83.3%,5.17,B+(3.67),B+(3.51)
"Ito,Hifumi",JAPN150B-AdvancedJapaneseII(A),WI14,6,5,100.0%,100.0%,4.50,A-(3.75),N/A
"Turner,ChristenaL.",JAPN190-SelTopcs/ContmpJapnStudies(A),WI14,13,8,100.0%,100.0%,8.50,A-(3.75),B+(3.47)
"Tipton,Yuko",JAPN20B-SecondYrJapaneseII(A),WI14,16,6,100.0%,66.7%,2.83,B+(3.50),B(3.13)
"Tipton,Yuko",JAPN20B-SecondYrJapaneseII(B),WI14,17,11,100.0%,100.0%,3.59,B+(3.64),B(3.13)
"McKee,MayumiMochizuki",JAPN20B-SecondYrJapaneseII(C),WI14,22,11,100.0%,100.0%,4.14,A(4.00),A-(3.77)
"Izumi,Yurika",JAPN10A-FirstYearJapaneseI(B),FA13,37,17,94.1%,94.1%,5.56,B+(3.69),B+(3.58)
"Ito,Hifumi",JAPN10A-FirstYearJapaneseI(C),FA13,37,20,100.0%,100.0%,5.34,A-(3.78),B+(3.68)
"Ito,Hifumi",JAPN10A-FirstYearJapaneseI(D),FA13,39,17,94.1%,94.1%,4.26,A-(3.94),B+(3.68)
"Izumi,Yurika",JAPN10A-FirstYearJapaneseI(E),FA13,37,16,100.0%,100.0%,6.13,A-(3.88),B+(3.58)
"Izumi,Yurika",JAPN10A-FirstYearJapaneseI(F),FA13,39,17,100.0%,100.0%,7.00,A-(3.75),B+(3.58)
"Takeda,Izumi",JAPN10A-FirstYearJapaneseI(G),FA13,39,20,100.0%,94.4%,5.72,A-(3.88),B+(3.61)
"Takeda,Izumi",JAPN10A-FirstYearJapaneseI(H),FA13,40,17,100.0%,100.0%,5.56,A-(3.88),B+(3.61)
"Fukushima,Yumiko",JAPN10A-FirstYearJapaneseI(I),FA13,39,20,100.0%,100.0%,5.39,B+(3.61),A-(3.71)
"Fukushima,Yumiko",JAPN10A-FirstYearJapaneseI(J),FA13,39,21,100.0%,100.0%,4.85,A-(3.88),A-(3.71)
"Sato,Kyoko",JAPN130A-ThirdYearJapaneseI(A),FA13,18,7,100.0%,100.0%,6.79,A-(3.71),B+(3.66)
"Sato,Kyoko",JAPN130A-ThirdYearJapaneseI(B),FA13,9,5,100.0%,100.0%,6.10,A(4.00),B+(3.66)
"Takeda,Izumi",JAPN135A-Japanese/ProfessionalPurposes(A),FA13,13,11,90.9%,81.8%,5.90,B+(3.55),N/A
"McKee,MayumiMochizuki",JAPN140A-FourthYearJapaneseI(A),FA13,8,6,100.0%,100.0%,5.50,A-(3.83),N/A
"McKee,MayumiMochizuki",JAPN140A-FourthYearJapaneseI(B),FA13,7,4,100.0%,100.0%,7.83,B+(3.67),N/A
"Ito,Hifumi",JAPN150A-AdvancedJapaneseI(A),FA13,10,10,90.0%,100.0%,6.90,A-(3.75),N/A
"McKee,MayumiMochizuki",JAPN20A-SecondYrJapaneseI(A),FA13,27,18,100.0%,100.0%,5.17,A-(3.71),A-(3.85)
"Tipton,Yuko",JAPN20A-SecondYrJapaneseI(B),FA13,25,17,100.0%,100.0%,3.32,A-(3.80),B+(3.35)
"Tipton,Yuko",JAPN20A-SecondYrJapaneseI(C),FA13,23,7,100.0%,85.7%,4.21,B+(3.43),B+(3.35)
"Sato,Kyoko",JAPN20A-SecondYrJapaneseI(D),FA13,27,22,95.2%,95.2%,4.21,A-(3.81),A-(3.74)
"Izumi,Yurika",JAPN10C-FirstYearJapaneseIII(A),SP13,26,14,100.0%,100.0%,3.93,B+(3.62),B+(3.50)
"Izumi,Yurika",JAPN10C-FirstYearJapaneseIII(B),SP13,34,15,100.0%,92.9%,4.50,A(4.00),B+(3.50)
"Ito,Hifumi",JAPN10C-FirstYearJapaneseIII(D),SP13,33,19,100.0%,100.0%,6.28,A-(3.78),B+(3.64)
"Fukushima,Yumiko",JAPN10C-FirstYearJapaneseIII(E),SP13,33,16,100.0%,100.0%,3.83,A-(3.82),B+(3.67)
"Fukushima,Yumiko",JAPN10C-FirstYearJapaneseIII(F),SP13,33,17,100.0%,100.0%,5.21,A-(3.81),B+(3.67)
"Sato,Kyoko",JAPN130C-ThirdYearJapaneseIII(B),SP13,8,4,100.0%,100.0%,5.00,A(4.00),N/A
"McKee,MayumiMochizuki",JAPN140C-FourthYearJapaneseIII(A),SP13,10,7,100.0%,100.0%,5.36,A-(3.71),N/A
"McKee,MayumiMochizuki",JAPN140C-FourthYearJapaneseIII(B),SP13,9,4,100.0%,100.0%,5.50,B+(3.50),N/A
"McKee,MayumiMochizuki",JAPN20C-SecondYrJapaneseIII(A),SP13,20,9,100.0%,100.0%,2.25,A-(3.75),A-(3.82)
"Takeda,Izumi",JAPN20C-SecondYrJapaneseIII(B),SP13,15,10,100.0%,100.0%,4.06,B+(3.43),N/A
"Sato,Kyoko",JAPN10B-FirstYearJapaneseII(A),WI13,21,12,100.0%,90.9%,3.23,A-(3.80),B+(3.57)
"Takeda,Izumi",JAPN10B-FirstYearJapaneseII(B),WI13,27,13,100.0%,100.0%,5.42,A-(3.73),B+(3.64)
"Ito,Hifumi",JAPN10B-FirstYearJapaneseII(C),WI13,29,8,100.0%,100.0%,5.00,A-(3.83),B+(3.32)
"Ito,Hifumi",JAPN10B-FirstYearJapaneseII(D),WI13,29,13,100.0%,100.0%,4.83,A(4.00),B+(3.32)
"Izumi,Yurika",JAPN10B-FirstYearJapaneseII(E),WI13,28,16,100.0%,100.0%,6.00,B+(3.54),B+(3.54)
"Fukushima,Yumiko",JAPN10B-FirstYearJapaneseII(G),WI13,26,12,91.7%,91.7%,6.67,A-(3.82),B+(3.63)
"Fukushima,Yumiko",JAPN10B-FirstYearJapaneseII(H),WI13,27,11,100.0%,100.0%,3.50,A-(3.78),B+(3.63)
"Sato,Kyoko",JAPN130B-ThirdYearJapaneseII(A),WI13,10,5,100.0%,100.0%,3.70,A-(3.80),B+(3.41)
"Sato,Kyoko",JAPN130B-ThirdYearJapaneseII(B),WI13,11,3,100.0%,100.0%,7.17,B+(3.33),B+(3.41)
"McKee,MayumiMochizuki",JAPN140B-FourthYearJapaneseII(A),WI13,9,6,100.0%,100.0%,4.17,B+(3.67),N/A
"McKee,MayumiMochizuki",JAPN140B-FourthYearJapaneseII(B),WI13,9,5,100.0%,100.0%,5.70,A-(3.80),N/A
"Turner,ChristenaL.",JAPN190-SelTopcs/ContmpJapnStudies(A),WI13,22,8,87.5%,87.5%,8.00,B(3.25),B+(3.58)
"Tipton,Yuko",JAPN20B-SecondYrJapaneseII(B),WI13,27,17,93.8%,93.8%,4.63,B+(3.60),B+(3.56)
"Tipton,Yuko",JAPN20B-SecondYrJapaneseII(C),WI13,28,15,100.0%,100.0%,3.50,B+(3.50),B+(3.56)
"Izumi,Yurika",JAPN100A-Japanese/BilingualSpeakersI(A),FA12,4,3,100.0%,100.0%,8.50,C+(2.67),N/A
"Takeda,Izumi",JAPN10A-FirstYearJapaneseI(A),FA12,17,9,100.0%,100.0%,5.17,A-(3.75),B+(3.56)
"Tipton,Yuko",JAPN10A-FirstYearJapaneseI(B),FA12,25,12,100.0%,100.0%,6.00,B+(3.64),B+(3.54)
"Sato,Kyoko",JAPN10A-FirstYearJapaneseI(C),FA12,28,13,100.0%,100.0%,3.50,A-(3.80),B+(3.51)
"Takeda,Izumi",JAPN10A-FirstYearJapaneseI(D),FA12,26,12,100.0%,100.0%,4.50,A-(3.91),B+(3.56)
"Ito,Hifumi",JAPN10A-FirstYearJapaneseI(E),FA12,25,12,100.0%,100.0%,4.83,A-(3.80),A-(3.71)
"Ito,Hifumi",JAPN10A-FirstYearJapaneseI(F),FA12,26,12,100.0%,100.0%,4.67,A-(3.92),A-(3.71)
"Izumi,Yurika",JAPN10A-FirstYearJapaneseI(G),FA12,26,9,100.0%,88.9%,4.72,A-(3.75),B+(3.42)
"Izumi,Yurika",JAPN10A-FirstYearJapaneseI(H),FA12,25,12,100.0%,90.0%,5.10,B+(3.60),B+(3.42)
"Fukushima,Yumiko",JAPN10A-FirstYearJapaneseI(I),FA12,28,12,100.0%,100.0%,3.95,B+(3.60),B+(3.65)
"Fukushima,Yumiko",JAPN10A-FirstYearJapaneseI(J),FA12,28,10,100.0%,100.0%,5.93,A(4.00),B+(3.65)
"Takeda,Izumi",JAPN10A-FirstYearJapaneseI(K),FA12,14,5,100.0%,100.0%,6.10,B+(3.60),B+(3.56)
"Sato,Kyoko",JAPN130A-ThirdYearJapaneseI(A),FA12,14,9,100.0%,100.0%,8.25,A-(3.88),B+(3.48)
"Sato,Kyoko",JAPN130A-ThirdYearJapaneseI(B),FA12,12,7,100.0%,100.0%,4.79,B+(3.40),B+(3.48)
"McKee,MayumiMochizuki",JAPN140A-FourthYearJapaneseI(A),FA12,20,14,100.0%,100.0%,5.21,B+(3.46),B+(3.63)
"McKee,MayumiMochizuki",JAPN20A-SecondYrJapaneseI(A),FA12,19,13,100.0%,100.0%,3.77,A-(3.78),B+(3.64)
"Tipton,Yuko",JAPN20A-SecondYrJapaneseI(B),FA12,28,11,88.9%,88.9%,3.17,A-(3.83),B+(3.51)
"McKee,MayumiMochizuki",JAPN20A-SecondYrJapaneseI(C),FA12,30,10,90.0%,90.0%,3.90,B+(3.67),B+(3.64)
"Tipton,Yuko",JAPN20A-SecondYrJapaneseI(D),FA12,25,11,100.0%,100.0%,4.50,B+(3.60),B+(3.51)
"Fujiwara,Hisae",JAPN100C-Japanese/BilingualSpkrsIII(A),SP12,14,9,88.9%,100.0%,4.94,A-(3.75),N/A
"Fukushima,Yumiko",JAPN10C-FirstYearJapaneseIII(A),SP12,28,11,100.0%,100.0%,5.90,A-(3.80),B+(3.52)
"Sato,Kyoko",JAPN10C-FirstYearJapaneseIII(B),SP12,20,7,100.0%,85.7%,2.50,B+(3.60),B+(3.48)
"Ito,Hifumi",JAPN10C-FirstYearJapaneseIII(C),SP12,28,18,94.4%,100.0%,2.94,B+(3.64),B+(3.53)
"Nishimura,Masato",JAPN10C-FirstYearJapaneseIII(D),SP12,25,17,94.1%,100.0%,3.44,B+(3.47),B+(3.34)
"Ito,Hifumi",JAPN10C-FirstYearJapaneseIII(E),SP12,29,10,100.0%,100.0%,3.90,B+(3.60),B+(3.53)
"Fukushima,Yumiko",JAPN10C-FirstYearJapaneseIII(F),SP12,29,12,100.0%,100.0%,4.17,A-(3.80),B+(3.52)
"Sato,Kyoko",JAPN130C-ThirdYearJapaneseIII(A),SP12,10,7,100.0%,100.0%,8.50,A-(3.86),N/A
"Sato,Kyoko",JAPN130C-ThirdYearJapaneseIII(B),SP12,7,6,100.0%,100.0%,5.17,B+(3.67),N/A
"McKee,MayumiMochizuki",JAPN140C-FourthYearJapaneseIII(A),SP12,10,3,100.0%,100.0%,5.17,A(4.00),N/A
