Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Bartsch,Dirk-UweGuenther",ENG100L-TeamEngineeringLab(B),WI14,15,7,100.0%,100.0%,5.83,A-(3.83),N/A
"Bratton,Maryann",ENG100L-TeamEngineeringLab(B),WI14,31,18,100.0%,100.0%,5.50,A-(3.83),A-(3.99)
"Coimbra,CarlosF.",ENG100L-TeamEngineeringLab(B),WI14,12,5,100.0%,80.0%,5.00,B+(3.60),N/A
"Griswold,WilliamG.",ENG100L-TeamEngineeringLab(B),WI14,19,3,100.0%,100.0%,6.50,B+(3.50),N/A
"Pawlak,GenoRonald",ENG100L-TeamEngineeringLab(B),WI14,15,3,100.0%,100.0%,3.50,A(4.00),N/A
"Voelker,GeoffreyM.",ENG100L-TeamEngineeringLab(B),WI14,14,7,83.3%,83.3%,4.90,A(4.00),N/A
"Hayden,MarinaCalvet",ENG2-OrientationtoEngineeringII(A),WI14,32,20,85.0%,95.0%,1.00,N/A,N/A
"Coimbra,CarlosF.",ENG2-OrientationtoEngineeringII(B),WI14,41,18,54.5%,72.7%,0.50,B(3.00),N/A
"Hayden,MarinaCalvet",ENG1-OrientationtoEngineeringI(A),FA13,60,29,44.8%,86.2%,0.80,A-(3.83),N/A
"Hayden,MarinaCalvet",ENG1-OrientationtoEngineeringI(B),FA13,43,20,75.0%,90.0%,0.94,A(4.00),N/A
"Coimbra,CarlosF.",ENG1-OrientationtoEngineeringI(C),FA13,47,22,42.9%,61.9%,1.13,A(4.00),N/A
"Coimbra,CarlosF.",ENG1-OrientationtoEngineeringI(D),FA13,20,12,91.7%,83.3%,3.59,A-(3.75),N/A
"Bratton,Maryann",ENG100A-TeamEngineering(A),FA13,36,31,100.0%,93.5%,3.92,A-(3.77),B+(3.64)
"Bratton,Maryann",ENG100A-TeamEngineering(B),FA13,36,30,86.2%,86.2%,3.60,A-(3.79),B+(3.64)
"Bartsch,Dirk-UweGuenther",ENG100L-TeamEngineeringLab(A),FA13,10,4,100.0%,100.0%,5.00,A(4.00),N/A
"Bratton,Maryann",ENG100L-TeamEngineeringLab(A),FA13,20,13,100.0%,100.0%,5.50,A-(3.92),A-(3.90)
"Cruz,EdwinTeddy",ENG100L-TeamEngineeringLab(A),FA13,14,4,100.0%,100.0%,7.50,A(4.00),N/A
"Kleissl,Jan",ENG100L-TeamEngineeringLab(A),FA13,14,4,100.0%,75.0%,4.50,A(4.00),N/A
"Pawlak,GenoRonald",ENG100L-TeamEngineeringLab(A),FA13,8,3,100.0%,66.7%,5.83,B+(3.67),N/A
"Smith,DavidM.",ENG100L-TeamEngineeringLab(A),FA13,12,6,100.0%,100.0%,3.30,A(4.00),N/A
"Voelker,GeoffreyM.",ENG100L-TeamEngineeringLab(A),FA13,7,3,100.0%,100.0%,3.83,A(4.00),N/A
"Tu,Charles",ENG100A-TeamEngineering(A),SP13,40,8,100.0%,87.5%,4.50,A-(3.75),B+(3.40)
"Bratton,Maryann",ENG100A-TeamEngineering(B),SP13,41,8,87.5%,87.5%,3.93,A-(3.86),A-(3.81)
"Bratton,Maryann",ENG100L-TeamEngineeringLab(A),SP13,27,10,100.0%,88.9%,6.06,A(4.00),A-(3.87)
"Cole,Michael",ENG100L-TeamEngineeringLab(A),SP13,11,3,100.0%,100.0%,4.50,A(4.00),N/A
"Cruz,EdwinTeddy",ENG100L-TeamEngineeringLab(A),SP13,16,3,100.0%,100.0%,5.17,A(4.00),N/A
"Guest,ClarkC",ENG100L-TeamEngineeringLab(A),SP13,16,3,100.0%,66.7%,3.50,A(4.00),N/A
"Kleissl,Jan",ENG100L-TeamEngineeringLab(A),SP13,13,3,100.0%,100.0%,3.83,A(4.00),N/A
"Hayden,MarinaCalvet",ENG3-OrientationtoEngineeringIII(A),SP13,43,20,89.5%,100.0%,0.50,N/A,N/A
"Bratton,Maryann",ENG100A-TeamEngineering(A),WI13,43,17,62.5%,62.5%,4.00,B+(3.63),A-(3.71)
"Bratton,Maryann",ENG100A-TeamEngineering(B),WI13,34,13,100.0%,100.0%,5.59,A-(3.83),A-(3.71)
"Eremenko,Svetlana",ENG100B-EngineeringLeadership(A),WI13,14,8,100.0%,100.0%,2.50,A-(3.75),N/A
"Bratton,Maryann",ENG100L-TeamEngineeringLab(A),WI13,25,13,100.0%,100.0%,5.83,A(4.00),A-(3.87)
"Cole,Michael",ENG100L-TeamEngineeringLab(A),WI13,10,5,80.0%,80.0%,4.50,A-(3.75),N/A
"Cruz,EdwinTeddy",ENG100L-TeamEngineeringLab(A),WI13,11,5,100.0%,100.0%,4.00,A(4.00),N/A
"Griswold,WilliamG.",ENG100L-TeamEngineeringLab(A),WI13,17,5,100.0%,100.0%,8.00,A(4.00),N/A
"Guest,ClarkC",ENG100L-TeamEngineeringLab(A),WI13,11,3,100.0%,100.0%,5.50,A(4.00),N/A
"Kleissl,Jan",ENG100L-TeamEngineeringLab(A),WI13,10,5,80.0%,80.0%,2.90,A(4.00),N/A
"Pawlak,GenoRonald",ENG100L-TeamEngineeringLab(A),WI13,10,4,100.0%,100.0%,4.50,A(4.00),N/A
"Smith,DavidM.",ENG100L-TeamEngineeringLab(A),WI13,6,5,100.0%,100.0%,7.83,A(4.00),N/A
"Hayden,MarinaCalvet",ENG2-OrientationtoEngineeringII(A),WI13,70,38,78.4%,94.6%,1.22,A(4.00),N/A
"Hayden,MarinaCalvet",ENG1-OrientationtoEngineeringI(B),FA12,93,35,57.1%,85.7%,1.21,A-(3.86),N/A
"Hayden,MarinaCalvet",ENG1-OrientationtoEngineeringI(C),FA12,97,44,71.4%,95.2%,1.88,B+(3.67),N/A
"Hayden,MarinaCalvet",ENG1-OrientationtoEngineeringI(D),FA12,80,40,53.8%,84.6%,0.94,A(4.00),N/A
"Bratton,Maryann",ENG100A-TeamEngineering(A),FA12,36,20,94.4%,100.0%,5.39,A-(3.72),B+(3.63)
"Bratton,Maryann",ENG100A-TeamEngineering(B),FA12,35,17,57.1%,85.7%,5.42,B+(3.67),B+(3.63)
"Bratton,Maryann",ENG100L-TeamEngineeringLab(A),FA12,26,8,100.0%,87.5%,4.21,A-(3.88),A-(3.85)
"Coimbra,CarlosF.",ENG100L-TeamEngineeringLab(A),FA12,8,4,100.0%,100.0%,6.50,A-(3.75),N/A
"Griswold,WilliamG.",ENG100L-TeamEngineeringLab(A),FA12,9,3,100.0%,100.0%,8.50,A(4.00),N/A
"Guest,ClarkC",ENG100L-TeamEngineeringLab(A),FA12,7,3,100.0%,100.0%,3.50,A(4.00),N/A
"Kleissl,Jan",ENG100L-TeamEngineeringLab(A),FA12,9,3,100.0%,100.0%,3.50,A(4.00),N/A
"Smith,DavidM.",ENG100L-TeamEngineeringLab(A),FA12,12,6,80.0%,100.0%,4.50,A(4.00),N/A
"Voelker,GeoffreyM.",ENG100L-TeamEngineeringLab(A),FA12,11,3,100.0%,100.0%,1.50,B(3.00),N/A
"Bratton,Maryann",ENG100A-TeamEngineering(A),SP12,41,14,71.4%,85.7%,5.50,B+(3.50),B+(3.68)
"Bratton,Maryann",ENG100A-TeamEngineering(B),SP12,35,14,84.6%,100.0%,8.04,B+(3.64),B+(3.68)
"Eremenko,Svetlana",ENG100B-EngineeringLeadership(A),SP12,12,5,100.0%,100.0%,3.30,A(4.00),N/A
"Sides,Stephanie",ENG100B-EngineeringLeadership(B),SP12,5,5,100.0%,100.0%,6.50,A-(3.80),N/A
"Kleissl,Jan",ENG100L-TeamEngineeringLab(01),SP12,14,4,75.0%,100.0%,2.50,A(4.00),N/A
"LlewellynSmith,StefanG.",ENG100L-TeamEngineeringLab(02),SP12,8,3,100.0%,100.0%,7.83,A(4.00),N/A
"Bratton,Maryann",ENG100L-TeamEngineeringLab(03),SP12,18,3,100.0%,100.0%,5.17,A(4.00),A-(3.87)
"Bartsch,Dirk-UweGuenther",ENG100L-TeamEngineeringLab(04),SP12,12,3,100.0%,100.0%,5.83,A(4.00),N/A
"Cole,Michael",ENG100L-TeamEngineeringLab(05),SP12,13,6,83.3%,100.0%,3.50,B+(3.67),N/A
"Guest,ClarkC",ENG100L-TeamEngineeringLab(06),SP12,16,6,100.0%,100.0%,6.17,A(4.00),N/A
"Voelker,GeoffreyM.",ENG100L-TeamEngineeringLab(07),SP12,11,3,100.0%,100.0%,5.17,A(4.00),N/A
"Kastner,RyanCharles",ENG100L-TeamEngineeringLab(08),SP12,6,6,100.0%,100.0%,5.50,A(4.00),N/A
"Cruz,EdwinTeddy",ENG100L-TeamEngineeringLab(09),SP12,8,4,50.0%,100.0%,3.00,A(4.00),N/A
"Griswold,WilliamG.",ENG100L-TeamEngineeringLab(10),SP12,13,4,100.0%,100.0%,7.50,A(4.00),N/A
"Coimbra,CarlosF.",ENG100L-TeamEngineeringLab(11),SP12,6,4,100.0%,100.0%,9.50,B+(3.50),N/A
"Smith,DavidM.",ENG100L-TeamEngineeringLab(12),SP12,6,4,100.0%,100.0%,2.50,A(4.00),N/A
"Hayden,MarinaCalvet",ENG3-OrientationtoEngineeringIII(A),SP12,37,22,90.9%,90.9%,1.41,A(4.00),N/A
"Tu,Charles",ENG100A-TeamEngineering(A),WI12,52,33,60.6%,33.3%,5.89,A-(3.84),B+(3.65)
"Eremenko,Svetlana",ENG100B-EngineeringLeadership(A),WI12,11,5,100.0%,100.0%,2.00,A(4.00),N/A
"Kleissl,Jan",ENG100L-TeamEngineeringLab(01),WI12,9,6,100.0%,100.0%,5.17,A(4.00),N/A
"LlewellynSmith,StefanG.",ENG100L-TeamEngineeringLab(02),WI12,12,7,100.0%,71.4%,6.17,A(4.00),N/A
"Bratton,Maryann",ENG100L-TeamEngineeringLab(03),WI12,17,4,100.0%,75.0%,3.00,A(4.00),A-(3.90)
"Bartsch,Dirk-UweGuenther",ENG100L-TeamEngineeringLab(04),WI12,15,5,80.0%,100.0%,4.90,A-(3.75),N/A
"Guest,ClarkC",ENG100L-TeamEngineeringLab(06),WI12,17,9,100.0%,100.0%,5.61,A(4.00),N/A
"Voelker,GeoffreyM.",ENG100L-TeamEngineeringLab(07),WI12,10,4,100.0%,100.0%,3.00,A(4.00),N/A
"Kastner,RyanCharles",ENG100L-TeamEngineeringLab(08),WI12,13,13,100.0%,100.0%,4.50,A-(3.92),N/A
"Griswold,WilliamG.",ENG100L-TeamEngineeringLab(10),WI12,7,3,100.0%,66.7%,11.17,B+(3.67),N/A
"Hayden,MarinaCalvet",ENG2-OrientationtoEngineeringII(A),WI12,108,63,93.5%,98.4%,1.24,A(4.00),N/A
"Hayden,MarinaCalvet",ENG1-OrientationtoEngineeringI(A),FA11,95,47,66.7%,84.4%,1.46,A-(3.88),N/A
"Hayden,MarinaCalvet",ENG1-OrientationtoEngineeringI(B),FA11,113,66,62.1%,92.3%,0.81,A-(3.83),N/A
"Bratton,Maryann",ENG100A-TeamEngineering(A),FA11,70,30,60.0%,70.0%,6.70,A-(3.74),B+(3.59)
"Eremenko,Svetlana",ENG100B-EngineeringLeadership(A),FA11,7,4,100.0%,100.0%,2.50,A-(3.75),N/A
"Kleissl,Jan",ENG100L-TeamEngineeringLab(01),FA11,6,3,100.0%,100.0%,6.50,A(4.00),N/A
"Bartsch,Dirk-UweGuenther",ENG100L-TeamEngineeringLab(04),FA11,11,4,75.0%,75.0%,6.50,A(4.00),N/A
"Guest,ClarkC",ENG100L-TeamEngineeringLab(06),FA11,11,6,100.0%,100.0%,4.83,A(4.00),N/A
"LlewellynSmith,StefanG.",ENG100L-TeamEngineeringLab(07),FA11,12,5,100.0%,100.0%,6.00,A(4.00),N/A
"Bratton,Maryann",ENG100L-TeamEngineeringLab(09),FA11,17,5,80.0%,80.0%,5.30,A(4.00),A-(3.92)
"Kastner,RyanCharles",ENG100L-TeamEngineeringLab(10),FA11,12,6,100.0%,100.0%,3.83,A(4.00),N/A
"Belongie,SergeJ.",ENG100L-TeamEngineeringLab(13),FA11,9,3,100.0%,100.0%,2.50,A(4.00),N/A
"Tu,Charles",ENG100A-TeamEngineering(A),SP11,46,24,78.3%,43.5%,5.92,B+(3.67),B+(3.44)
"Eremenko,Svetlana",ENG100B-EngineeringLeadership(A),SP11,6,4,100.0%,100.0%,2.00,A(4.00),N/A
"Kleissl,Jan",ENG100L-TeamEngineeringLab(01),SP11,15,7,100.0%,100.0%,3.36,A-(3.86),N/A
"Belongie,SergeJ.",ENG100L-TeamEngineeringLab(03),SP11,10,7,100.0%,100.0%,4.79,A(4.00),N/A
"Bartsch,Dirk-UweGuenther",ENG100L-TeamEngineeringLab(04),SP11,11,4,100.0%,100.0%,5.50,A(4.00),N/A
"Guest,ClarkC",ENG100L-TeamEngineeringLab(06),SP11,10,4,100.0%,100.0%,4.00,A(4.00),N/A
"LlewellynSmith,StefanG.",ENG100L-TeamEngineeringLab(07),SP11,12,5,100.0%,80.0%,6.90,A(4.00),N/A
"Bratton,Maryann",ENG100L-TeamEngineeringLab(09),SP11,15,7,100.0%,100.0%,5.36,A(4.00),A-(3.83)
"Kastner,RyanCharles",ENG100L-TeamEngineeringLab(10),SP11,12,6,100.0%,100.0%,3.50,A(4.00),N/A
"Sukumar,Srinivas",ENG100A-TeamEngineering(A),WI11,52,30,70.0%,82.8%,4.16,A-(3.87),A-(3.71)
"Kleissl,Jan",ENG100L-TeamEngineeringLab(01),WI11,11,6,100.0%,100.0%,3.70,A-(3.83),N/A
"Tu,Charles",ENG100L-TeamEngineeringLab(02),WI11,10,3,100.0%,66.7%,5.17,A(4.00),N/A
"Belongie,SergeJ.",ENG100L-TeamEngineeringLab(03),WI11,8,4,100.0%,100.0%,5.00,A-(3.75),N/A
"Guest,ClarkC",ENG100L-TeamEngineeringLab(06),WI11,10,6,83.3%,100.0%,3.17,A(4.00),N/A
"Bratton,Maryann",ENG100L-TeamEngineeringLab(09),WI11,17,6,83.3%,100.0%,7.17,A(4.00),A-(3.91)
"Kastner,RyanCharles",ENG100L-TeamEngineeringLab(11),WI11,12,10,100.0%,100.0%,6.10,A-(3.90),N/A
"LlewellynSmith,StefanG.",ENG100L-TeamEngineeringLab(12),WI11,8,6,100.0%,83.3%,4.17,A(4.00),N/A
"Bratton,Maryann",ENG100A-TeamEngineering(A),FA10,52,28,89.3%,92.9%,5.07,A-(3.75),B+(3.69)
"Eremenko,Svetlana",ENG100B-EngineeringLeadership(A),FA10,13,9,100.0%,100.0%,0.94,A-(3.89),N/A
"Kleissl,Jan",ENG100L-TeamEngineeringLab(01),FA10,13,5,100.0%,100.0%,7.30,A(4.00),N/A
"Belongie,SergeJ.",ENG100L-TeamEngineeringLab(03),FA10,8,3,100.0%,100.0%,6.50,A(4.00),N/A
"Bartsch,Dirk-UweGuenther",ENG100L-TeamEngineeringLab(04),FA10,13,5,100.0%,80.0%,6.10,A(4.00),N/A
"Cole,Michael",ENG100L-TeamEngineeringLab(05),FA10,10,3,100.0%,100.0%,4.50,B+(3.33),N/A
"Voelker,GeoffreyM.",ENG100L-TeamEngineeringLab(07),FA10,12,4,100.0%,100.0%,2.50,A(4.00),N/A
"Bratton,Maryann",ENG100L-TeamEngineeringLab(08),FA10,9,5,60.0%,100.0%,1.70,A-(3.80),A-(3.85)
"Bratton,Maryann",ENG100L-TeamEngineeringLab(10),FA10,18,7,100.0%,100.0%,5.64,A(4.00),A-(3.85)
"Kastner,RyanCharles",ENG100L-TeamEngineeringLab(11),FA10,9,9,88.9%,100.0%,9.17,B+(3.67),N/A
"Tu,Charles",ENG100A-TeamEngineering(A),SP10,46,23,60.9%,39.1%,5.02,B+(3.45),A-(3.74)
"Williams,EboneeP.",ENG100B-EngineeringLeadership(A),SP10,5,3,66.7%,66.7%,2.50,A(4.00),N/A
"Kleissl,Jan",ENG100L-TeamEngineeringLaboratory(B),SP10,10,4,100.0%,50.0%,6.00,A-(3.75),N/A
"Tu,Charles",ENG100L-TeamEngineeringLaboratory(C),SP10,16,4,100.0%,66.7%,3.83,A(4.00),N/A
"Belongie,SergeJ.",ENG100L-TeamEngineeringLaboratory(D),SP10,11,4,100.0%,100.0%,4.50,A(4.00),N/A
"Bartsch,Dirk-UweGuenther",ENG100L-TeamEngineeringLaboratory(E),SP10,10,3,100.0%,100.0%,7.17,A(4.00),N/A
"Cole,Michael",ENG100L-TeamEngineeringLaboratory(F),SP10,15,4,100.0%,100.0%,4.00,A(4.00),N/A
"Guest,ClarkC",ENG100L-TeamEngineeringLaboratory(G),SP10,8,5,100.0%,100.0%,3.70,A(4.00),N/A
"Voelker,GeoffreyM.",ENG100L-TeamEngineeringLaboratory(H),SP10,17,6,100.0%,100.0%,6.50,A-(3.83),N/A
"Bratton,Maryann",ENG100L-TeamEngineeringLaboratory(I),SP10,3,3,100.0%,100.0%,3.17,A(4.00),A-(3.79)
"Bratton,Maryann",ENG100L-TeamEngineeringLaboratory(J),SP10,10,3,100.0%,100.0%,4.50,A(4.00),A-(3.79)
"Sukumar,Srinivas",ENG100A-TeamEngineering(A),WI10,38,9,100.0%,88.9%,1.83,A-(3.78),A-(3.92)
"Williams,EboneeP.",ENG100B-EngineeringLeadership(A),WI10,8,3,100.0%,100.0%,2.50,A(4.00),N/A
"Kleissl,Jan",ENG100L-TeamEngineeringLaboratory(B),WI10,12,4,100.0%,100.0%,2.50,A(4.00),N/A
"Belongie,SergeJ.",ENG100L-TeamEngineeringLaboratory(D),WI10,8,3,100.0%,100.0%,3.83,A(4.00),N/A
"Guest,ClarkC",ENG100L-TeamEngineeringLaboratory(G),WI10,12,4,100.0%,100.0%,4.50,A(4.00),N/A
"Bratton,Maryann",ENG100-PrinciplesofTeamEngineering(A),FA09,40,34,84.8%,84.4%,3.50,B+(3.66),B+(3.58)
"Bratton,Maryann",ENG100A-PrinciplesofTeamEngineering(A),FA09,40,34,84.8%,84.4%,3.50,B+(3.66),B+(3.58)
"Kleissl,Jan",ENG100L-TeamEngineeringLaboratory(C),FA09,10,7,100.0%,100.0%,3.93,A(4.00),N/A
"Griswold,WilliamG.",ENG100L-TeamEngineeringLaboratory(D),FA09,6,6,100.0%,100.0%,3.83,A(4.00),N/A
"Belongie,SergeJ.",ENG100L-TeamEngineeringLaboratory(F),FA09,10,7,100.0%,100.0%,4.21,B+(3.67),N/A
"Cole,Michael",ENG100L-TeamEngineeringLaboratory(H),FA09,8,8,100.0%,100.0%,5.00,A(4.00),N/A
"Tu,Charles",ENG100-PrinciplesofTeamEngineering(A),SP09,31,20,78.9%,100.0%,3.87,B+(3.63),B+(3.47)
"Tu,Charles",ENG100A-PrinciplesofTeamEngineering(A),SP09,31,20,78.9%,100.0%,3.87,B+(3.63),B+(3.47)
"Tu,Charles",ENG100L-TeamEngineeringLaboratory(B),SP09,13,11,100.0%,100.0%,6.70,A(4.00),N/A
"Bartsch,Dirk-UweGuenther",ENG100L-TeamEngineeringLaboratory(C),SP09,9,9,100.0%,100.0%,2.94,A-(3.71),N/A
"Kleissl,Jan",ENG100L-TeamEngineeringLaboratory(D),SP09,12,10,100.0%,100.0%,4.90,A-(3.70),N/A
"Griswold,WilliamG.",ENG100L-TeamEngineeringLaboratory(E),SP09,9,8,100.0%,100.0%,5.25,A(4.00),N/A
"Snavely,AllanEdward",ENG100L-TeamEngineeringLaboratory(F),SP09,3,3,100.0%,100.0%,3.83,A(4.00),N/A
"Belongie,SergeJ.",ENG100L-TeamEngineeringLaboratory(G),SP09,9,8,100.0%,100.0%,3.25,A-(3.86),N/A
"Cole,Michael",ENG100L-TeamEngineeringLaboratory(H),SP09,11,12,91.7%,100.0%,3.33,A-(3.73),N/A
"Guest,ClarkC",ENG100L-TeamEngineeringLaboratory(I),SP09,7,4,75.0%,100.0%,4.50,A(4.00),N/A
"Bratton,Maryann",ENG100-PrinciplesofTeamEngineering(A),WI09,47,37,91.7%,88.9%,2.66,A-(3.73),B+(3.54)
"Bratton,Maryann",ENG100A-PrinciplesofTeamEngineering(A),WI09,47,37,91.7%,88.9%,2.66,A-(3.73),B+(3.54)
"Tu,Charles",ENG100L-TeamEngineeringLaboratory(B),WI09,8,5,100.0%,100.0%,9.70,A(4.00),N/A
"Bartsch,Dirk-UweGuenther",ENG100L-TeamEngineeringLaboratory(D),WI09,8,5,100.0%,100.0%,3.70,A(4.00),N/A
"Kleissl,Jan",ENG100L-TeamEngineeringLaboratory(F),WI09,12,11,90.9%,90.9%,4.30,B+(3.67),N/A
"Griswold,WilliamG.",ENG100L-TeamEngineeringLaboratory(H),WI09,6,4,100.0%,100.0%,3.00,A(4.00),N/A
"Cole,Michael",ENG100L-TeamEngineeringLaboratory(M),WI09,7,6,100.0%,100.0%,3.30,A(4.00),N/A
"Guest,ClarkC",ENG100L-TeamEngineeringLaboratory(N),WI09,6,6,100.0%,100.0%,3.83,A(4.00),N/A
"Kleissl,Jan",ENG100L-TeamEngineeringLaboratory(D),FA08,8,9,100.0%,100.0%,6.06,B+(3.50),N/A
"Uang,Chia-Ming",ENG100L-TeamEngineeringLaboratory(E),FA08,10,11,90.9%,81.8%,6.86,A-(3.73),N/A
"Bartsch,Dirk-UweGuenther",ENG100L-TeamEngineeringLaboratory(J),FA08,8,7,100.0%,100.0%,3.07,A-(3.71),N/A
"Bratton,Maryann",ENG100-PrinciplesofTeamEngineering(A),SP08,40,33,78.8%,87.9%,2.98,A-(3.84),A-(3.76)
"Bratton,Maryann",ENG100A-PrinciplesofTeamEngineering(A),SP08,40,33,78.8%,87.9%,2.98,A-(3.84),A-(3.76)
"Deutsch,AlinBernard",ENG100L-TeamEngineeringLaboratory(E),SP08,8,7,100.0%,100.0%,5.93,A(4.00),N/A
"Kleissl,Jan",ENG100L-TeamEngineeringLaboratory(F),SP08,10,9,88.9%,100.0%,6.06,A(4.00),N/A
"Beck,EllenL.",ENG100L-TeamEngineeringLaboratory(J),SP08,6,4,100.0%,100.0%,6.50,B+(3.67),N/A
"Elkan,CharlesPeter",ENG100L-TeamEngineeringLaboratory(K),SP08,3,3,100.0%,100.0%,6.50,B+(3.67),N/A
"Tu,Charles",ENG100L-TeamEngineeringLaboratory(L),SP08,6,4,100.0%,100.0%,8.00,A-(3.75),N/A
"Bartsch,Dirk-UweGuenther",ENG100L-TeamEngineeringLaboratory(D),WI08,10,9,100.0%,100.0%,4.72,A-(3.75),N/A
"Kleissl,Jan",ENG100L-TeamEngineeringLaboratory(F),WI08,13,7,100.0%,100.0%,5.07,A-(3.86),N/A
"Ferrante,Jeanne",ENG100L-TeamEngineeringLaboratory(G),WI08,17,16,100.0%,92.3%,6.13,B+(3.62),N/A
"Williams,EboneeP.",ENG100L-TeamEngineeringLaboratory(G),WI08,17,15,100.0%,91.7%,6.10,B+(3.62),N/A
"Griswold,WilliamG.",ENG100L-TeamEngineeringLaboratory(H),WI08,13,7,100.0%,100.0%,3.64,A(4.00),N/A
"Ferrante,Jeanne",ENG100L-TeamEngineeringLaboratory(I),WI08,9,5,100.0%,100.0%,10.50,B+(3.33),N/A
"Lew,Lipton",ENG100L-TeamEngineeringLaboratory(I),WI08,9,8,100.0%,100.0%,7.00,B+(3.33),N/A
"Belongie,SergeJ.",ENG100L-TeamEngineeringLaboratory(L),WI08,7,6,100.0%,100.0%,4.83,A-(3.80),N/A
"Mah,SilviaArmitano",ENG100-PrinciplesofTeamEngineering(A),FA07,39,34,75.0%,96.9%,2.92,B+(3.62),B+(3.50)
"Mah,SilviaArmitano",ENG100A-PrinciplesofTeamEngineering(A),FA07,39,34,75.0%,96.9%,2.92,B+(3.62),B+(3.50)
"Palmer,DouglasArthur",ENG100L-TeamEngineeringLaboratory(B),FA07,7,4,100.0%,100.0%,5.50,A(4.00),A-(3.78)
"Bartsch,Dirk-UweGuenther",ENG100L-TeamEngineeringLaboratory(D),FA07,3,3,100.0%,100.0%,5.17,B+(3.67),N/A
"Williams,EboneeP.",ENG100L-TeamEngineeringLaboratory(G),FA07,11,3,100.0%,100.0%,3.50,A(4.00),N/A
