Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Sievenpiper,DanielF.",ECE100-LinearElectronicSystems(A),FA17,133,62,96.6%,96.4%,9.14,B(3.10),B-(2.72)
"Siegel,PaulH.",ECE101-LinearSystemsFundamentals(A),FA17,178,119,85.5%,99.1%,8.19,B-(2.95),C+(2.48)
"Schurgers,Curt",ECE102-Intro/ActiveCircuitDesign(A),FA17,51,36,85.3%,94.1%,11.15,B-(2.85),C(2.13)
"Ng,TseNga",ECE103-Fundamntls/Devices&Materials(A),FA17,32,22,81.8%,77.3%,6.68,B(3.09),B-(2.97)
"Koushanfar,Farinaz",ECE111-AdvancedDigitalDesignProj(A),FA17,46,13,66.7%,50.0%,8.33,B(3.17),B(3.07)
"Esmaili,Gholamreza",ECE121A-PowerSysAnalysis&Fundmntls(A),FA17,48,12,100.0%,100.0%,8.14,B(3.27),B(3.02)
"Tu,Charles",ECE135A-SemiconductorPhysics(A),FA17,13,4,100.0%,100.0%,3.50,C+(2.50),N/A
"Vardy,Alexander",ECE15-EngineeringComputation(A),FA17,221,123,65.4%,79.8%,10.54,B-(2.97),C+(2.68)
"Lugannani,Robert",ECE153-Probability&RandomProcess/Eng(A),FA17,97,27,73.9%,73.9%,6.33,B(3.13),B-(2.93)
"Milstein,LaurenceB.",ECE154A-CommunicationsSystemsI(A),FA17,15,8,100.0%,100.0%,6.25,B+(3.38),N/A
"Franceschetti,Massimo",ECE158A-DataNetworksI(A),FA17,34,16,93.8%,93.8%,5.03,B(3.25),B(3.13)
"Khoshabeh,Ramsin",ECE16-RapidHardware&SoftwareDsn(A),FA17,20,17,100.0%,94.1%,5.09,B+(3.41),B+(3.46)
"Rao,BhaskarD.",ECE161A-Intr/DigitalSignalProcessing(A),FA17,72,23,100.0%,95.2%,9.00,B+(3.30),C+(2.49)
"Hall,DrewA.",ECE164-AnalogIntegrtdCircuitDesign(A),FA17,66,49,100.0%,100.0%,11.89,B(3.02),B-(2.77)
"Rebeiz,Gabriel",ECE166-MicrowaveSystemsandCircuits(A),FA17,78,28,100.0%,95.7%,10.93,B(3.27),C+(2.59)
"Sworder,DavidD.",ECE171B-LinearControlSystemTheory(A),FA17,54,9,88.9%,88.9%,6.06,A-(3.75),B(3.25)
"Kreutz-Delgado,Kenneth",ECE174-Intro/Linear&NonlinearOptimiz(A),FA17,127,29,59.3%,63.0%,10.64,B(3.04),B-(2.82)
"AbiSamra,NicholasCamill",ECE180-TopicsinECE(C),FA17,38,14,92.9%,100.0%,4.93,B+(3.64),B+(3.62)
"Unpingco,JoseH.",ECE180-TopicsinECE(D),FA17,66,32,86.2%,88.9%,7.43,A-(3.78),A(4.00)
"Lomakin,Vitaliy",ECE182-ElectromagneticOptcs/GW&FbrOp(A),FA17,14,10,100.0%,90.0%,6.10,B+(3.60),N/A
"Phan,AlexMinhGiang",ECE188-TopicsinECEwithLab(A),FA17,24,6,100.0%,100.0%,11.70,A-(3.80),B+(3.52)
"Cosman,PamelaC.",ECE191-EngineeringGroupDesignProj(A),FA17,34,7,100.0%,100.0%,9.36,B+(3.43),B+(3.54)
"Vasconcelos,Manuela",ECE25-IntroductiontoDigitalDesign(A),FA17,67,50,85.7%,63.3%,6.91,B+(3.38),B(3.18)
"Schurgers,Curt",ECE35-IntroductiontoAnalogDesign(A),FA17,123,85,89.3%,91.7%,10.11,B-(2.99),C+(2.59)
"Schurgers,Curt",ECE35-IntroductiontoAnalogDesign(B),FA17,106,66,90.8%,100.0%,9.65,B+(3.33),C+(2.59)
"Zeger,KennethA.",ECE45-CircuitsandSystems(A),FA17,96,26,87.5%,95.8%,7.58,B(3.21),C+(2.43)
"Nguyen,TruongQuang",ECE5-IntrotoECE(A),FA17,120,49,100.0%,100.0%,5.21,A-(3.71),N/A
"Taur,Yuan",ECE65-Components&CircuitsLab(A),FA17,104,27,73.9%,82.6%,8.23,B-(2.78),C+(2.47)
"Alcantara,EldridgeEscubido",ECE45-CircuitsandSystems(A),S317,17,17,100.0%,100.0%,9.09,B+(3.35),N/A
"Shevchenko,ValentinI",ECE107-Electromagnetism(A),S217,35,17,70.6%,82.4%,10.50,C+(2.59),N/A
"Kim,Minji",ECE109-EngineeringProbability&Stats(A),S217,49,41,87.5%,97.5%,11.80,B-(2.80),C+(2.62)
"Eldon,John",ECE5-IntrotoECE(A),S217,40,13,100.0%,100.0%,6.68,A(4.00),N/A
"Gilja,Vikash",ECE5-IntrotoECE(A),S217,39,13,100.0%,100.0%,6.68,A(4.00),N/A
"Hall,DrewA.",ECE5-IntrotoECE(A),S217,40,13,100.0%,100.0%,6.68,A(4.00),N/A
"Nguyen,TruongQuang",ECE5-IntrotoECE(A),S217,40,13,100.0%,100.0%,6.68,A(4.00),N/A
"Connelly,JosephMichael",ECE101-LinearSystemsFundamentals(A),S117,95,76,82.9%,93.3%,11.37,B-(2.85),C+(2.51)
"Shevchenko,ValentinI",ECE107-Electromagnetism(A),S117,21,5,75.0%,75.0%,11.70,B(3.00),B-(2.84)
"Shevchenko,ValentinI",ECE45-CircuitsandSystems(A),S117,36,18,100.0%,81.3%,8.37,B(3.29),B+(3.44)
"Taur,Yuan",ECE65-Components&CircuitsLab(A),S117,25,8,100.0%,100.0%,10.00,B(3.25),C+(2.46)
"Kuzum,Duygu",ECE103-Fundamntls/Devices&Materials(A),SP17,67,20,64.7%,70.6%,6.62,B(3.18),B(3.07)
"Fullerton,EricE",ECE107-Electromagnetism(A),SP17,94,24,68.2%,77.3%,10.60,B-(2.82),C+(2.43)
"Lugannani,Robert",ECE109-EngineeringProbability&Stats(A),SP17,296,86,86.4%,85.2%,5.15,B+(3.44),C+(2.65)
"Lin,Bill",ECE111-AdvancedDigitalDesignProj(A),SP17,76,26,83.3%,87.5%,7.02,B+(3.61),B(3.09)
"Lin,Bill",ECE111-AdvancedDigitalDesignProj(B),SP17,74,20,88.9%,83.3%,9.25,B+(3.41),B(3.09)
"Quest,KevinB",ECE120-SolarSystemPhysics(A),SP17,48,11,80.0%,100.0%,5.30,B(3.10),B(3.12)
"Sievenpiper,DanielF.",ECE123-AntennaSystemsEngineering(A),SP17,52,11,100.0%,100.0%,6.30,A-(3.80),B-(2.94)
"Esmaili,Gholamreza",ECE125B-IntrotoPowerElectronicsII(A),SP17,43,6,100.0%,100.0%,9.30,B+(3.50),B(3.00)
"Ng,TseNga",ECE134-ElectrncMaterlsSci/IntegCir(A),SP17,28,10,100.0%,100.0%,6.25,B+(3.57),B(3.21)
"Rao,RameshR",ECE153-Probability&RandomProcess/Eng(A),SP17,68,29,74.1%,66.7%,8.35,B(3.19),B(3.01)
"Dane,Gokce",ECE16-RapidHardware&SoftwareDsn(A),SP17,25,21,100.0%,81.0%,5.36,B+(3.55),A-(3.77)
"Vasconcelos,Nuno",ECE161C-AppsofDigitalSignalProcess(A),SP17,66,62,80.3%,63.9%,6.57,B(3.17),B-(2.76)
"Mercier,PatrickPhilip",ECE165-DigtlIntegratedCircuitDesgn(A),SP17,90,24,91.7%,100.0%,11.95,B(3.17),B(3.15)
"Sworder,DavidD.",ECE171A-LinearControlSystemTheory(A),SP17,181,49,87.0%,78.3%,6.60,B(3.29),B(3.19)
"Kreutz-Delgado,Kenneth",ECE175B-ProbReasoning&GraphicalMod(A),SP17,51,16,100.0%,92.9%,6.79,A-(3.79),B(3.08)
"Kumar,Rakesh",ECE180-TopicsinECE(B),SP17,28,22,100.0%,95.2%,4.70,A-(3.90),B+(3.69)
"AbiSamra,NicholasCamill",ECE180-TopicsinECE(C),SP17,97,25,100.0%,100.0%,5.75,A-(3.95),B+(3.58)
"Ford,JosephEarl",ECE181-PhysicalOptics&FourierOptics(A),SP17,18,6,60.0%,80.0%,8.50,C+(2.50),N/A
"Papen,GeorgeC.",ECE185-LasersandModulators(A),SP17,13,3,100.0%,100.0%,13.83,B+(3.67),N/A
"Gessner,RichardK.",ECE188-TopicsinECEwithLab(C),SP17,25,20,95.0%,95.0%,7.80,B+(3.68),B+(3.42)
"Khoshabeh,Ramsin",ECE188-TopicsinECEwithLab(C),SP17,25,20,95.0%,90.0%,7.80,B+(3.68),B+(3.42)
"Das,PankajK",ECE191-EngineeringGroupDesignProj(A),SP17,66,11,63.6%,81.8%,9.95,B+(3.36),B+(3.69)
"Tu,Charles",ECE191-EngineeringGroupDesignProj(A),SP17,66,12,58.3%,75.0%,9.50,B+(3.42),B+(3.69)
"Liu,Zhaowei",ECE25-IntroductiontoDigitalDesign(A),SP17,38,15,100.0%,76.9%,6.04,B(3.17),B(3.04)
"Eldon,John",ECE30-IntrotoComputerEngineering(A),SP17,99,33,79.3%,82.8%,8.22,B(3.04),B-(3.00)
"Taur,Yuan",ECE35-IntroductiontoAnalogDesign(A),SP17,198,63,88.3%,91.7%,8.08,B(3.14),C+(2.44)
"Franceschetti,Massimo",ECE45-CircuitsandSystems(A),SP17,84,57,80.7%,73.7%,7.59,B-(2.76),B-(2.91)
"Eldon,John",ECE5-IntrotoECE(A),SP17,37,8,100.0%,83.3%,4.17,A(4.00),N/A
"Gilja,Vikash",ECE5-IntrotoECE(A),SP17,37,7,100.0%,100.0%,4.17,A(4.00),N/A
"Hall,DrewA.",ECE5-IntrotoECE(A),SP17,37,7,100.0%,83.3%,4.17,A(4.00),N/A
"Nguyen,TruongQuang",ECE5-IntrotoECE(A),SP17,37,7,100.0%,83.3%,4.17,A(4.00),N/A
"Eldon,John",ECE5-IntrotoECE(B),SP17,19,7,80.0%,80.0%,4.50,N/A,N/A
"Gilja,Vikash",ECE5-IntrotoECE(B),SP17,19,8,83.3%,83.3%,4.10,N/A,N/A
"Hall,DrewA.",ECE5-IntrotoECE(B),SP17,19,7,80.0%,100.0%,4.50,N/A,N/A
"Nguyen,TruongQuang",ECE5-IntrotoECE(B),SP17,19,8,83.3%,100.0%,3.70,N/A,N/A
"Kante,Boubacar",ECE100-LinearElectronicSystems(A),WI17,40,33,93.9%,100.0%,8.02,B-(2.97),B-(2.95)
"Quest,KevinB",ECE101-LinearSystemsFundamentals(A),WI17,105,38,77.4%,87.1%,7.81,B-(2.94),C+(2.38)
"Hall,DrewA.",ECE102-Intro/ActiveCircuitDesign(A),WI17,179,97,76.8%,91.6%,12.09,B-(2.83),B-(2.70)
"Tu,Charles",ECE103-Fundamntls/Devices&Materials(A),WI17,41,11,36.4%,36.4%,7.05,B(3.00),B-(2.80)
"Kante,Boubacar",ECE107-Electromagnetism(A),WI17,32,24,91.7%,83.3%,7.75,B-(2.75),C+(2.39)
"Zeger,KennethA.",ECE109-EngineeringProbability&Stats(A),WI17,126,47,90.9%,93.2%,6.31,B(3.10),C+(2.37)
"Lin,Bill",ECE111-AdvancedDigitalDesignProj(A),WI17,68,22,90.9%,100.0%,6.80,B+(3.48),B+(3.39)
"Lin,Bill",ECE111-AdvancedDigitalDesignProj(B),WI17,64,25,91.3%,95.7%,8.05,B+(3.48),B+(3.39)
"Yip,Michael",ECE115-FastPrototyping(A),WI17,21,18,100.0%,100.0%,13.94,B+(3.59),B+(3.69)
"Esmaili,Gholamreza",ECE121B-EnergyConversion(A),WI17,62,14,100.0%,100.0%,9.93,B(3.08),B-(2.95)
"Asbeck,PeterMichael",ECE125A-IntrotoPowerElectronicsI(A),WI17,72,14,92.9%,78.6%,9.12,B(3.07),B-(2.80)
"Tu,Charles",ECE135A-SemiconductorPhysics(A),WI17,25,5,100.0%,80.0%,6.00,B(3.25),B-(2.70)
"Dayeh,ShadiAhmad",ECE136L-MicroelectronicsLaboratory(A),WI17,33,18,92.9%,92.9%,10.50,B+(3.31),B+(3.30)
"Hildebrand,JohnA",ECE145BL-AcousticsLab(A),WI17,20,7,100.0%,100.0%,5.17,A(4.00),A-(3.77)
"Vardy,Alexander",ECE15-EngineeringComputation(A),WI17,84,24,62.5%,79.2%,9.98,B(3.00),C+(2.64)
"Milstein,LaurenceB.",ECE154B-CommunicationsSystemsII(A),WI17,21,10,100.0%,100.0%,10.50,A-(3.80),B-(2.70)
"Gilja,Vikash",ECE16-RapidHardware&SoftwareDsn(B),WI17,21,12,100.0%,100.0%,5.67,A-(3.80),A-(3.88)
"Nguyen,TruongQuang",ECE161B-DigitalSignalProcessingI(A),WI17,60,29,100.0%,100.0%,8.71,B(3.30),B(3.20)
"Trivedi,MohanM.",ECE172A-Introductn/IntelligentSystems(A),WI17,165,63,91.4%,82.8%,7.62,B+(3.37),B(3.21)
"Vasconcelos,Nuno",ECE175A-PattrnRecognandMachineLrng(A),WI17,106,101,95.0%,83.0%,8.36,B(3.06),B-(2.92)
"Kunin,JayStuart",ECE180-TopicsinECE(A),WI17,16,3,100.0%,100.0%,4.50,A(4.00),N/A
"Ghoudjehbaklou,Hassan",ECE180-TopicsinECE(B),WI17,22,5,100.0%,100.0%,8.00,B(3.00),B+(3.50)
"Mookherjea,Shayan",ECE183-OpticalElectronics(A),WI17,31,15,85.7%,100.0%,14.07,B+(3.36),B(3.12)
"Fainman,Yeshaiahu",ECE184-OpticalInfoProces&Holography(A),WI17,13,5,100.0%,100.0%,9.30,B+(3.40),N/A
"Gessner,RichardK.",ECE188-TopicsinECEwithLab(B),WI17,47,38,89.2%,91.9%,9.53,B+(3.39),B+(3.53)
"Khoshabeh,Ramsin",ECE188-TopicsinECEwithLab(B),WI17,47,38,89.2%,94.6%,9.53,B+(3.39),B+(3.53)
"Cosman,PamelaC.",ECE191-EngineeringGroupDesignProj(A),WI17,61,16,85.7%,85.7%,11.42,B+(3.58),B+(3.57)
"Dey,Sujit",ECE25-IntroductiontoDigitalDesign(A),WI17,100,48,97.6%,90.2%,6.99,B+(3.63),B-(2.80)
"MirArabbaygi,Siavash",ECE30-IntrotoComputerEngineering(A),WI17,54,26,69.6%,78.3%,6.41,B(3.27),B-(2.94)
"Radic,Stojan",ECE35-IntroductiontoAnalogDesign(A),WI17,134,50,78.3%,63.0%,7.50,B-(2.93),C(2.11)
"Lugannani,Robert",ECE45-CircuitsandSystems(A),WI17,156,74,91.5%,87.3%,5.97,B+(3.35),B+(3.56)
"Siegel,PaulH.",ECE101-LinearSystemsFundamentals(A),FA16,207,104,83.2%,94.7%,7.86,B-(2.92),C+(2.44)
"Ng,TseNga",ECE103-Fundamntls/Devices&Materials(A),FA16,147,61,80.0%,80.0%,7.90,B(3.19),B-(2.85)
"Lomakin,Vitaliy",ECE107-Electromagnetism(A),FA16,50,19,76.5%,76.5%,8.23,B-(2.93),C+(2.61)
"Koushanfar,Farinaz",ECE111-AdvancedDigitalDesignProj(B),FA16,110,33,48.4%,22.6%,8.16,B(3.10),B(3.14)
"Esmaili,Gholamreza",ECE121A-PowerSysAnalysis&Fundmntls(A),FA16,80,29,100.0%,96.6%,10.29,B(3.00),B-(2.87)
"Hildebrand,JohnA",ECE145AL-AcousticsLaboratory(A),FA16,17,3,100.0%,100.0%,9.50,A(4.00),N/A
"Orlitsky,Alon",ECE15-EngineeringComputation(A),FA16,83,31,85.7%,85.7%,8.94,B+(3.38),B-(2.81)
"Orlitsky,Alon",ECE15-EngineeringComputation(B),FA16,115,49,91.1%,80.0%,8.81,B(3.26),B-(2.81)
"Lugannani,Robert",ECE153-Probability&RandomProcess/Eng(A),FA16,96,39,91.7%,94.4%,7.13,B+(3.50),B-(2.97)
"Milstein,LaurenceB.",ECE154A-CommunicationsSystemsI(A),FA16,22,7,100.0%,100.0%,7.36,B+(3.50),B-(2.86)
"Ling,PatrickL",ECE157A-CommunicationsSystemsLabI(A),FA16,12,6,100.0%,83.3%,8.50,B+(3.67),N/A
"Javidi,Tara",ECE158A-DataNetworksI(A),FA16,39,14,50.0%,33.3%,12.50,B-(2.82),B(3.10)
"Rao,BhaskarD.",ECE161A-Intr/DigitalSignalProcessing(A),FA16,89,38,94.3%,94.3%,8.32,B(3.23),B-(2.95)
"Hall,DrewA.",ECE164-AnalogIntegrtdCircuitDesign(A),FA16,103,42,95.0%,95.0%,11.63,B+(3.47),B-(2.93)
"Rebeiz,Gabriel",ECE166-MicrowaveSystemsandCircuits(A),FA16,105,45,100.0%,97.6%,11.53,B+(3.56),B(3.09)
"Sworder,DavidD.",ECE171B-LinearControlSystemTheory(B),FA16,70,20,88.2%,70.6%,7.32,B(3.18),B(3.20)
"Kreutz-Delgado,Kenneth",ECE174-Intro/Linear&NonlinearOptimiz(A),FA16,118,40,85.7%,82.9%,9.68,B(3.23),B(3.13)
"AbiSamra,NicholasCamill",ECE180-TopicsinECE(A),FA16,90,41,100.0%,97.5%,4.87,B+(3.66),A-(3.74)
"Kumar,Rakesh",ECE180-TopicsinECE(C),FA16,20,11,90.9%,90.9%,4.50,A-(3.91),B+(3.68)
"Lomakin,Vitaliy",ECE182-ElectromagneticOptcs/GW&FbrOp(A),FA16,21,13,92.3%,84.6%,8.50,B+(3.46),B+(3.38)
"Liu,Zhaowei",ECE187-Intro/BiomedImaging&Sensing(A),FA16,47,20,88.9%,77.8%,6.28,B+(3.44),B+(3.30)
"Cosman,PamelaC.",ECE191-EngineeringGroupDesignProj(A),FA16,38,15,100.0%,100.0%,8.83,B+(3.69),B+(3.33)
"Lin,Bill",ECE25-IntroductiontoDigitalDesign(A),FA16,72,28,80.8%,88.5%,4.81,B+(3.50),B-(2.85)
"Ford,JosephEarl",ECE35-IntroductiontoAnalogDesign(A),FA16,191,90,81.0%,89.3%,8.48,B-(2.88),C+(2.56)
"Zeger,KennethA.",ECE45-CircuitsandSystems(A),FA16,91,37,91.7%,100.0%,6.85,B(3.26),C+(2.37)
"Eldon,John",ECE5-IntrotoECE(A),FA16,21,9,100.0%,100.0%,4.00,A(4.00),N/A
"Gilja,Vikash",ECE5-IntrotoECE(A),FA16,21,9,100.0%,100.0%,4.00,A(4.00),N/A
"Hall,DrewA.",ECE5-IntrotoECE(A),FA16,21,9,100.0%,100.0%,4.00,A(4.00),N/A
"Nguyen,TruongQuang",ECE5-IntrotoECE(A),FA16,20,9,100.0%,100.0%,4.00,A(4.00),N/A
"Alcantara,EldridgeEscubido",ECE45-CircuitsandSystems(A),S316,23,22,100.0%,100.0%,7.59,B(3.18),C+(2.32)
"Baghdadchi,Saharnaz",ECE101-LinearSystemsFundamentals(A),S216,72,54,98.1%,98.1%,10.58,B(3.20),B-(2.77)
"Shevchenko,ValentinI",ECE107-Electromagnetism(A),S216,83,41,72.5%,72.5%,10.87,B(3.05),B-(2.94)
"Eldon,John",ECE5-IntrotoECE(B),S216,10,6,100.0%,100.0%,12.90,A(4.00),N/A
"Gilja,Vikash",ECE5-IntrotoECE(B),S216,10,6,100.0%,100.0%,12.90,A(4.00),N/A
"Hall,DrewA.",ECE5-IntrotoECE(B),S216,10,6,100.0%,100.0%,12.90,A(4.00),N/A
"Nguyen,TruongQuang",ECE5-IntrotoECE(B),S216,10,6,100.0%,100.0%,12.90,A(4.00),N/A
"Quest,KevinB",ECE101-LinearSystemsFundamentals(A),S116,52,6,80.0%,80.0%,9.30,B-(2.75),C(2.24)
"Masnadi-Shirazi,Maryam",ECE109-EngineeringProbability&Stats(A),S116,84,16,86.7%,73.3%,7.64,B+(3.64),C+(2.53)
"Taur,Yuan",ECE65-Components&CircuitsLab(A),S116,36,4,100.0%,100.0%,8.00,C+(2.67),B-(2.79)
"Kuzum,Duygu",ECE103-Fundamntls/Devices&Materials(A),SP16,110,60,82.8%,94.8%,8.39,B(3.16),B(3.09)
"Fullerton,EricE",ECE107-Electromagnetism(A),SP16,173,50,89.4%,93.6%,9.45,B-(2.93),C+(2.64)
"Lugannani,Robert",ECE109-EngineeringProbability&Stats(A),SP16,292,82,77.3%,70.7%,6.08,B(3.21),C+(2.51)
"Yip,Michael",ECE115-FastPrototyping(A),SP16,20,16,100.0%,100.0%,11.75,B+(3.69),B+(3.62)
"Quest,KevinB",ECE120-SolarSystemPhysics(A),SP16,47,17,100.0%,100.0%,3.88,B+(3.53),B(3.09)
"Sievenpiper,DanielF.",ECE123-AntennaSystemsEngineering(A),SP16,42,16,93.8%,93.8%,7.38,B(3.29),B-(2.96)
"Esmaili,Gholamreza",ECE125B-IntrotoPowerElectronicsII(A),SP16,41,12,100.0%,100.0%,9.41,B+(3.36),B(3.14)
"Ng,TseNga",ECE134-ElectrncMaterlsSci/IntegCir(A),SP16,48,23,100.0%,100.0%,6.21,B+(3.43),B-(2.85)
"Dayeh,ShadiAhmad",ECE135B-ElectronicDevices(A),SP16,18,10,100.0%,100.0%,14.06,B-(2.86),N/A
"Gilja,Vikash",ECE15-EngineeringComputation(A),SP16,155,55,75.5%,89.8%,8.71,B(3.08),B-(2.88)
"Naghshvar,Mohammad",ECE153-Probability&RandomProcess/Eng(C),SP16,58,48,61.7%,55.3%,9.79,B-(2.93),B-(2.88)
"Kim,Young-Han",ECE154C-CommunicationsSystemsIII(A),SP16,21,8,87.5%,87.5%,6.00,B(3.25),B+(3.44)
"Baker,CoreyE.",ECE158B-DataNetworksII(B),SP16,43,41,90.0%,92.5%,7.27,B+(3.58),A-(3.84)
"Vasconcelos,Nuno",ECE161C-AppsofDigitalSignalProcess(A),SP16,58,54,85.2%,81.5%,6.76,B-(2.94),B-(2.87)
"Bott-Suzuki,SimonCharles",ECE163-ElectronicCircuits&Systems(A),SP16,76,21,90.0%,100.0%,10.94,B+(3.56),B(3.11)
"Eldon,John",ECE165-DigtlIntegratedCircuitDesgn(A),SP16,121,28,75.0%,57.1%,8.35,B+(3.41),B+(3.61)
"Sworder,DavidD.",ECE171A-LinearControlSystemTheory(B),SP16,182,59,91.2%,80.7%,6.89,B+(3.66),B+(3.39)
"Kreutz-Delgado,Kenneth",ECE175B-ProbReasoning&GraphicalMod(A),SP16,62,23,90.9%,95.5%,7.86,B+(3.45),B+(3.61)
"Ghoudjehbaklou,Hassan",ECE180-TopicsinECE(B),SP16,56,13,84.6%,53.8%,7.33,B(3.18),B(3.12)
"Ford,JosephEarl",ECE181-PhysicalOptics&FourierOptics(A),SP16,14,4,100.0%,100.0%,6.00,B(3.25),N/A
"Papen,GeorgeC.",ECE185-LasersandModulators(A),SP16,14,5,100.0%,100.0%,10.50,B(3.00),N/A
"Cetin,AhmetEnis",ECE188-TopicsinECEwithLab(B),SP16,27,11,100.0%,100.0%,5.10,A-(3.78),B+(3.62)
"Cosman,PamelaC.",ECE191-EngineeringGroupDesignProj(A),SP16,75,17,93.8%,93.8%,12.13,B+(3.67),B+(3.56)
"Das,PankajK",ECE191-EngineeringGroupDesignProj(A),SP16,75,17,93.8%,81.3%,12.13,B+(3.67),B+(3.56)
"Liu,Zhaowei",ECE25-IntroductiontoDigitalDesign(A),SP16,29,11,81.8%,81.8%,6.68,B+(3.30),B(3.24)
"MirArabbaygi,Siavash",ECE30-IntrotoComputerEngineering(A),SP16,147,79,80.3%,82.9%,8.07,B(3.19),B(3.05)
"Radic,Stojan",ECE35-IntroductiontoAnalogDesign(B),SP16,114,46,76.2%,66.7%,7.72,C+(2.64),C(2.10)
"Franceschetti,Massimo",ECE45-CircuitsandSystems(A),SP16,105,24,76.2%,66.7%,8.00,B-(2.86),B(3.02)
"Sievenpiper,DanielF.",ECE65-Components&CircuitsLab(A),SP16,156,46,89.1%,80.4%,6.86,B(3.09),C+(2.69)
"Kante,Boubacar",ECE100-LinearElectronicSystems(A),WI16,86,73,88.9%,83.3%,8.56,B(3.03),C+(2.45)
"Siegel,PaulH.",ECE101-LinearSystemsFundamentals(A),WI16,155,69,89.1%,95.3%,8.18,B(3.10),C+(2.49)
"Hall,DrewA.",ECE102-Intro/ActiveCircuitDesign(A),WI16,220,102,84.0%,86.2%,12.94,B-(2.90),C+(2.56)
"Tu,Charles",ECE103-Fundamntls/Devices&Materials(A),WI16,107,72,80.6%,65.3%,6.87,B-(2.87),B-(2.80)
"Kante,Boubacar",ECE107-Electromagnetism(A),WI16,89,73,74.6%,62.0%,7.76,C+(2.62),C(2.11)
"Zeger,KennethA.",ECE109-EngineeringProbability&Stats(A),WI16,107,46,78.6%,78.6%,7.32,C+(2.65),C+(2.32)
"Lin,Bill",ECE111-AdvancedDigitalDesignProj(A),WI16,70,22,81.8%,81.8%,7.83,B(3.29),B+(3.40)
"Lin,Bill",ECE111-AdvancedDigitalDesignProj(B),WI16,68,9,88.9%,77.8%,6.28,B+(3.33),B+(3.40)
"Lin,Bill",ECE111-AdvancedDigitalDesignProj(C),WI16,46,18,78.6%,85.7%,9.64,B(3.23),B+(3.40)
"Esmaili,Gholamreza",ECE121-EnergyConversion(A),WI16,54,18,93.8%,100.0%,8.21,B(3.21),B-(2.75)
"Asbeck,PeterMichael",ECE125A-IntrotoPowerElectronicsI(A),WI16,55,17,100.0%,64.7%,9.83,B(3.19),B+(3.34)
"Tu,Charles",ECE135A-SemiconductorPhysics(A),WI16,17,12,90.9%,72.7%,6.86,B+(3.40),N/A
"Dayeh,ShadiAhmad",ECE136L-MicroelectronicsLaboratory(A),WI16,20,8,100.0%,100.0%,13.50,B(3.13),B(3.30)
"Milstein,LaurenceB.",ECE154B-CommunicationsSystemsII(A),WI16,29,13,92.3%,92.3%,7.88,B(3.23),B-(2.94)
"Gilja,Vikash",ECE16-RapidHardware&SoftwareDsn(A),WI16,21,9,100.0%,100.0%,7.25,A-(3.83),B+(3.43)
"Nguyen,TruongQuang",ECE161B-DigitalSignalProcessingI(A),WI16,78,28,92.6%,100.0%,7.39,B(3.22),B(3.22)
"Trivedi,MohanM.",ECE172A-Introductn/IntelligentSystems(A),WI16,148,48,85.1%,80.9%,7.73,B+(3.54),B(3.02)
"Vasconcelos,Nuno",ECE175A-PattrnRecognandMachineLrng(A),WI16,110,111,92.7%,86.4%,9.11,B(3.22),B-(2.79)
"Kunin,JayStuart",ECE180-TopicsinECE(B),WI16,34,8,100.0%,85.7%,4.50,B+(3.57),B+(3.54)
"McAulay,AlastairD",ECE183-OpticalElectronics(A),WI16,27,12,91.7%,50.0%,5.00,B+(3.64),B+(3.50)
"Fainman,Yeshaiahu",ECE184-OpticalInfoProces&Holography(A),WI16,14,8,100.0%,100.0%,7.07,B+(3.43),N/A
"Cosman,PamelaC.",ECE191-EngineeringGroupDesignProj(A),WI16,48,13,91.7%,100.0%,10.67,A-(3.75),B+(3.55)
"Das,PankajK",ECE191-EngineeringGroupDesignProj(A),WI16,48,12,91.7%,66.7%,10.67,A-(3.75),B+(3.55)
"Dey,Sujit",ECE25-IntroductiontoDigitalDesign(A),WI16,137,71,92.3%,81.5%,6.88,B+(3.34),B-(2.88)
"MirArabbaygi,Siavash",ECE30-IntrotoComputerEngineering(A),WI16,59,18,82.4%,94.1%,7.75,B+(3.47),C+(2.56)
"Ford,JosephEarl",ECE35-IntroductiontoAnalogDesign(A),WI16,113,41,84.2%,78.9%,7.97,B-(2.95),B-(2.70)
"Lugannani,Robert",ECE45-CircuitsandSystems(A),WI16,281,100,84.2%,86.3%,7.48,B(3.13),C+(2.55)
"Eldon,John",ECE5-IntrotoECE(A),WI16,14,8,100.0%,100.0%,2.50,A(4.00),N/A
"Gilja,Vikash",ECE5-IntrotoECE(A),WI16,14,8,100.0%,100.0%,2.79,A(4.00),N/A
"Hall,DrewA.",ECE5-IntrotoECE(A),WI16,14,8,100.0%,85.7%,2.79,A(4.00),N/A
"Nguyen,TruongQuang",ECE5-IntrotoECE(A),WI16,14,8,100.0%,71.4%,2.79,A(4.00),N/A
"Taur,Yuan",ECE65-Components&CircuitsLab(A),WI16,338,127,94.4%,81.5%,7.60,B(3.15),C+(2.51)
"Sievenpiper,DanielF.",ECE100-LinearElectronicSystems(A),FA15,244,195,94.8%,86.5%,9.21,B(3.13),B(3.09)
"Quest,KevinB",ECE101-LinearSystemsFundamentals(A),FA15,211,75,75.0%,69.1%,8.87,B-(2.84),C+(2.35)
