Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Haydu,JeffreyMiles",SOCI196A-HonorsSem:AdvStudies/Soc(A),FA17,7,4,100.0%,100.0%,7.50,A(4.00),N/A
"Sutton,AprilMarie",SOCI60-PracticeofSocialResearch(A),FA17,138,60,89.5%,91.2%,4.39,B+(3.55),B(3.16)
"Tirshfield,JeffreyT",SOCI70-GenSocforPre-MedStudents(A),FA17,50,28,83.3%,87.5%,4.33,B+(3.53),B(3.06)
"Evans,IvanT",SOCI87-FreshmanSeminar(A),FA17,16,11,90.0%,100.0%,1.59,A-(3.75),N/A
"Carter,HarrisonBlaine",SOCI100-ClassicalSociologicalTheory(A),S217,15,8,100.0%,100.0%,8.00,B+(3.63),N/A
"PardoGuerra,JuanPablo",SOCI121-EconomyAndSociety(A),S217,23,5,100.0%,100.0%,4.50,A(4.00),N/A
"Thorpe,CharlesRobert",SOCI131-SociologyOfYouth(A),S217,14,7,100.0%,100.0%,4.79,B+(3.57),N/A
"Jules-Rosette,BennettaW.",SOCI157-Religion/ContemporarySociety(A),S217,22,4,100.0%,100.0%,6.00,A(4.00),A-(3.77)
"Kenworthy,LaneA.",SOCI2-TheStudyofSociety(A),S217,18,5,100.0%,100.0%,8.50,B+(3.40),N/A
"Thorpe,CharlesRobert",SOCI1-IntroductiontoSociology(A),S117,25,12,80.0%,77.8%,3.70,A-(3.70),A-(3.77)
"Ng,Kwai",SOCI118E-SociologyofLanguage(A),S117,21,6,100.0%,100.0%,4.90,A-(3.80),B(3.28)
"Ng,Kwai",SOCI160-SociologyofCulture(A),S117,28,6,100.0%,100.0%,4.50,B+(3.50),B+(3.41)
"Evans,IvanT",SOCI188GS-ChangeinModernSouthAfrica(A),S117,14,5,100.0%,100.0%,5.30,A-(3.80),N/A
"Biernacki,Richard",SOCI100-ClassicalSociologicalTheory(A),SP17,35,14,92.3%,100.0%,6.00,B(3.23),B(3.05)
"DePalma,LindsayJean",SOCI104-FldRes:Meth/ParticipntObserv(A),SP17,20,16,86.7%,100.0%,7.21,B(3.27),B-(2.71)
"West,BrookeShannan",SOCI107-EpidemiologicalMethods(A),SP17,30,10,80.0%,90.0%,3.70,B+(3.40),B(3.27)
"Pinzur,DavidL",SOCI112-SocialPsychology(A),SP17,38,25,92.0%,96.0%,5.25,B+(3.39),B(3.21)
"Jones,Makeba","SOCI117-Language,Culture&Education(A)",SP17,69,29,96.4%,100.0%,4.35,B+(3.64),A-(3.88)
"Kenworthy,LaneA.",SOCI124-TheGoodSociety(A),SP17,25,9,75.0%,75.0%,5.25,B+(3.50),B(3.21)
"Li,Yao-Tai",SOCI125-SociologyofImmigration(A),SP17,13,6,66.7%,66.7%,2.17,B+(3.33),N/A
"Chapman,ThandekaK",SOCI126-SocialOrganization/Education(A),SP17,27,13,69.2%,69.2%,3.73,B+(3.55),B+(3.57)
"Navon,Daniel",SOCI138-GeneticsandSociety(A),SP17,87,38,100.0%,100.0%,3.93,B+(3.68),B+(3.33)
"DauberGriffin,AndreaSte",SOCI144-FormsofSocialControl(A),SP17,63,23,100.0%,100.0%,3.98,A-(3.90),B+(3.43)
"Summers,ValerieR.",SOCI146-CriminalPunishment(A),SP17,77,27,100.0%,100.0%,4.83,B+(3.64),B+(3.40)
"Nations,JenniferM",SOCI152-SocInequality&PublicPolicy(A),SP17,71,62,82.3%,87.1%,5.06,B+(3.35),B+(3.37)
"Shafir,Gershon","SOCI169-Citizenship,Community&Cultr(A)",SP17,18,4,100.0%,33.3%,5.83,B+(3.50),N/A
"Rona-Tas,Akos",SOCI172-FilmsAndSociety(A),SP17,22,10,88.9%,100.0%,2.72,B+(3.38),B+(3.54)
"Navon,Daniel","SOCI173-Soc/Health,Illness,Medicine(A)",SP17,58,22,100.0%,100.0%,4.60,B+(3.58),B+(3.45)
"Biernacki,Richard",SOCI178-TheHolocaust(A),SP17,82,29,100.0%,89.7%,4.29,B+(3.60),B(3.22)
"Zamosc,Leon",SOCI185-Globalization&SocialDevelop(A),SP17,48,16,92.3%,76.9%,5.50,B(3.18),B(3.04)
"McVey,CristinM",SOCI187-AfricanSocietiesThroughFilm(A),SP17,27,7,100.0%,85.7%,4.83,B+(3.57),B+(3.35)
"Shafir,Gershon",SOCI188I-Israeli-PalestinianConflict(A),SP17,39,9,50.0%,62.5%,4.21,B+(3.63),B+(3.42)
"Zamosc,Leon",SOCI188M-SocialMovementsinLatinAmer(A),SP17,44,15,86.7%,86.7%,2.93,B(3.00),B-(2.98)
"Madsen,RichardP.",SOCI189-SpecTop/Comp-HistSociology(A),SP17,8,3,100.0%,100.0%,6.50,A(4.00),N/A
"Schneider,HeidiL.",SOCI20-SocialChange/ModernWorld(A),SP17,71,22,78.9%,84.2%,5.06,B+(3.53),B(3.24)
"PardoGuerra,JuanPablo","SOCI30-Science,Technology&Society(A)",SP17,35,15,92.9%,92.9%,2.50,A-(3.71),A-(3.71)
"Olsen,LaurenDana",SOCI40-Sociology/HealthCareIssues(A),SP17,158,125,97.5%,96.7%,3.84,A-(3.71),A-(3.85)
"Everhart,DonaldAlfred",SOCI60-PracticeofSocialResearch(A),SP17,52,13,61.5%,69.2%,3.27,B+(3.36),B+(3.55)
"Evans,IvanT",SOCI87-FreshmanSeminar(B),SP17,14,9,100.0%,100.0%,1.83,A(4.00),N/A
"Kenworthy,LaneA.",SOCI10-AmerSoc:SocStruc&Cult/US(A),WI17,56,25,88.0%,92.0%,4.00,B+(3.41),B(3.22)
"Raudenbush,Danielle",SOCI104-FldRes:Meth/ParticipntObserv(A),WI17,19,9,100.0%,100.0%,5.17,A-(3.78),N/A
"Pinzur,DavidL",SOCI104Q-QualitativeInterviewing(A),WI17,24,21,95.2%,95.2%,5.45,A-(3.82),B+(3.68)
"Major,Ivan",SOCI109-AnalysisofSociologicalData(A),WI17,5,3,100.0%,66.7%,4.50,B+(3.50),N/A
"RibasNorris,JanetVanesa","SOCI111-LocalLives,GlobalProblems(A)",WI17,37,29,82.8%,86.2%,4.78,B+(3.62),A-(3.78)
"Jones,Makeba","SOCI117-Language,Culture&Education(A)",WI17,71,22,90.9%,100.0%,3.74,A-(3.86),A-(3.85)
"Thorpe,CharlesRobert","SOCI120T-SpecTop/Cult,Lang&SocInterac(A)",WI17,9,3,100.0%,100.0%,1.50,A(4.00),N/A
"Jones,Makeba",SOCI126-SocialOrganization/Education(A),WI17,49,25,100.0%,100.0%,4.07,A-(3.91),A-(3.81)
"Schneider,HeidiL.","SOCI127-Immigration,Race,&Ethnicity(A)",WI17,64,58,98.2%,94.7%,5.11,B+(3.56),A-(3.81)
"Blair-Loy,Mary",SOCI132-GenderandWork(A),WI17,45,24,95.7%,82.6%,4.93,B+(3.57),B(3.15)
"Ng,Kwai",SOCI140-SociologyOfLaw(A),WI17,67,36,96.8%,90.3%,4.44,B+(3.63),B+(3.42)
"DauberGriffin,AndreaSte",SOCI143-Suicide(A),WI17,73,33,96.9%,96.9%,4.31,B+(3.52),B+(3.52)
"Medvetz,ThomasMatthew",SOCI148-PoliticalSociology(A),WI17,86,77,83.1%,89.6%,4.42,B+(3.38),B(3.10)
"Blair-Loy,Mary",SOCI148E-InequalityandJobs(A),WI17,50,23,90.9%,86.4%,5.05,B+(3.45),B+(3.34)
"Burg,SuzanneM.M.",SOCI149-SociologyoftheEnvironment(A),WI17,40,16,87.5%,87.5%,3.70,B(3.20),B(3.28)
"Medvetz,ThomasMatthew",SOCI160-SociologyofCulture(A),WI17,43,36,88.6%,97.1%,4.94,B+(3.51),B+(3.36)
"Zamosc,Leon",SOCI182-Ethnicity&IndignsPeople/LatAmr(A),WI17,28,13,100.0%,75.0%,3.67,B(3.27),B(3.15)
"McVey,CristinM",SOCI184-GenderandFilm(A),WI17,38,15,69.2%,69.2%,3.33,B+(3.45),B(3.09)
"Goldman,HarveyStern",SOCI187E-TheSixties(A),WI17,18,11,90.0%,100.0%,3.83,B+(3.50),N/A
"Zamosc,Leon",SOCI188D-LatinAmer:Society&Politics(A),WI17,45,16,92.3%,92.3%,3.73,B(3.27),B(3.25)
"Jules-Rosette,BennettaW.",SOCI188E-Community&SocialChange/Africa(A),WI17,29,11,100.0%,100.0%,3.90,A(4.00),B+(3.69)
"Raudenbush,Danielle",SOCI2-TheStudyofSociety(A),WI17,172,66,96.8%,83.9%,4.89,B+(3.62),B+(3.41)
"Skrentny,JohnDavid",SOCI50-IntroductiontoLaw&Society(A),WI17,99,39,97.4%,100.0%,4.82,B+(3.63),B(3.28)
"Lewis,KevinMichael",SOCI70-GenSocforPre-MedStudents(A),WI17,121,65,96.8%,98.4%,5.18,A-(3.75),B+(3.58)
"Skrentny,JohnDavid",SOCI1-IntroductiontoSociology(A),FA16,332,158,99.3%,99.3%,4.39,B+(3.63),B+(3.44)
"Goldman,HarveyStern",SOCI100-ClassicalSociologicalTheory(A),FA16,89,47,82.2%,91.1%,6.73,B(3.14),B(3.14)
"Lewis,KevinMichael",SOCI102-NetworkDataandMethods(A),FA16,24,14,100.0%,100.0%,4.79,A-(3.85),A-(3.84)
"Medvetz,ThomasMatthew",SOCI104-FldRes:Meth/ParticipntObserv(A),FA16,21,8,71.4%,85.7%,6.50,B+(3.43),B+(3.54)
"Jules-Rosette,BennettaW.",SOCI105-EthnographicFilm:MediaMeth(A),FA16,3,6,80.0%,100.0%,6.90,A(4.00),N/A
"Schneider,HeidiL.",SOCI115-SocialProblems(A),FA16,42,18,100.0%,100.0%,3.91,A-(3.94),A-(3.78)
"Gallagher-Geurtsen,TriciaMeghan","SOCI117-Language,Culture&Education(A)",FA16,64,59,94.9%,93.2%,4.81,A-(3.78),A-(3.74)
"Chung,LuzMarina","SOCI117-Language,Culture&Education(B)",FA16,48,23,90.5%,100.0%,8.40,A-(3.74),B+(3.57)
"Blair-Loy,Mary",SOCI118-SociologyofGender(A),FA16,64,27,82.6%,82.6%,4.59,B+(3.63),B(3.19)
"Nunn,LisaM.",SOCI119-Sexuality&SexualIdentities(A),FA16,28,10,100.0%,100.0%,4.94,B+(3.44),B(3.19)
"PardoGuerra,JuanPablo",SOCI121-EconomyAndSociety(A),FA16,50,19,78.9%,89.5%,4.72,B+(3.61),A-(3.87)
"Lewis,KevinMichael",SOCI122-SocialNetworks(A),FA16,81,45,95.6%,95.6%,5.66,B+(3.50),B+(3.49)
"Binder,Amy",SOCI126-SocialOrganization/Education(A),FA16,20,17,87.5%,100.0%,7.50,B+(3.57),B(3.23)
"Blair-Loy,Mary",SOCI129-TheFamily(A),FA16,20,3,66.7%,66.7%,3.17,B+(3.67),B-(2.96)
"Gonzalez-Hernandez,David",SOCI131-SociologyOfYouth(A),FA16,34,26,73.1%,92.3%,3.65,A-(3.72),B+(3.60)
"Scull,Andrew",SOCI134-TheMakingofModernMedicine(A),FA16,69,36,91.4%,91.4%,5.19,B+(3.35),B+(3.42)
"Scull,Andrew",SOCI136F-Soc/MentalIllness/ContempSoc(A),FA16,53,20,75.0%,65.0%,4.70,B-(2.89),B(3.08)
"Pinzur,DavidL",SOCI137-SociologyofFood(A),FA16,56,27,96.2%,96.2%,4.82,B+(3.63),B(3.24)
"RibasNorris,JanetVanesa","SOCI139-SoclInequal:Class,Race,Gender(A)",FA16,59,48,84.8%,89.1%,6.54,B+(3.36),B(3.19)
"Summers,ValerieR.",SOCI141-CrimeAndSociety(A),FA16,75,26,92.0%,92.0%,4.00,B+(3.52),B+(3.35)
"Schneider,HeidiL.",SOCI142-SocialDeviance(A),FA16,40,15,100.0%,100.0%,4.79,A-(3.79),A-(3.73)
"Lee,JackJinGary","SOCI147-Organizatns,Society&SocJustce(A)",FA16,25,9,44.4%,44.4%,5.50,B(3.00),B(3.24)
"Scull,Andrew",SOCI150-MadnessandtheMovies(A),FA16,29,8,87.5%,62.5%,3.50,B(3.14),B(3.27)
"Haydu,JeffreyMiles",SOCI196A-HonorsSem:AdvStudies/Soc(A),FA16,13,7,100.0%,100.0%,4.00,A(4.00),N/A
"RibasNorris,JanetVanesa",SOCI60-PracticeofSocialResearch(A),FA16,147,96,86.5%,86.5%,4.67,B+(3.57),A-(3.70)
"Evans,IvanT",SOCI87-FreshmanSeminar(A),FA16,19,12,100.0%,100.0%,1.83,A(4.00),N/A
"Binder,Amy",SOCI87-FreshmanSeminar(B),FA16,17,12,90.9%,90.9%,1.05,B+(3.50),N/A
"Kenworthy,LaneA.",SOCI1-IntroductiontoSociology(A),S216,20,11,90.9%,90.9%,7.59,A-(3.75),B+(3.56)
"Kenworthy,LaneA.",SOCI10-AmerSoc:SocStruc&Cult/US(A),S216,8,5,100.0%,100.0%,4.50,A-(3.80),N/A
"Nations,JenniferM",SOCI115-SocialProblems(A),S216,16,5,100.0%,100.0%,6.50,A(4.00),N/A
"Bender,EricaChristi","SOCI139-SoclInequal:Class,Race,Gender(A)",S216,35,25,92.0%,96.0%,8.67,B+(3.43),B(3.21)
"Jules-Rosette,BennettaW.",SOCI157-Religion/ContemporarySociety(A),S216,18,8,100.0%,100.0%,5.75,A(4.00),N/A
"Zamosc,Leon",SOCI185-Globalization&SocialDevelop(A),S216,16,8,100.0%,100.0%,5.00,B+(3.38),N/A
"Zamosc,Leon",SOCI188D-LatinAmer:Society&Politics(A),S216,10,7,71.4%,71.4%,5.93,B+(3.57),N/A
"Pinzur,DavidL",SOCI100-ClassicalSociologicalTheory(A),S116,7,6,100.0%,100.0%,8.50,B+(3.50),N/A
"Ng,Kwai",SOCI118E-SociologyofLanguage(A),S116,18,4,100.0%,100.0%,4.50,B(3.00),N/A
"DePalma,LindsayJean",SOCI121-EconomyAndSociety(A),S116,16,5,100.0%,100.0%,8.50,B+(3.50),N/A
"Schneider,HeidiL.","SOCI127-Immigration,Race,&Ethnicity(A)",S116,28,22,95.5%,95.5%,6.95,A-(3.74),B+(3.53)
"Payne,ChristineAnna",SOCI135-MedicalSociology(A),S116,29,12,90.9%,100.0%,7.77,B+(3.64),A-(3.74)
"Kenworthy,LaneA.",SOCI10-AmerSoc:SocStruc&Cult/US(A),SP16,95,45,79.5%,88.6%,4.21,B+(3.44),B(3.18)
"Rona-Tas,Akos",SOCI103M-ComputerAppl/DataManagement(A),SP16,8,5,100.0%,100.0%,4.50,A(4.00),N/A
"Rona-Tas,Akos",SOCI103M-ComputerAppl/DataManagement(B),SP16,16,7,85.7%,85.7%,5.93,A-(3.86),N/A
"Jules-Rosette,BennettaW.",SOCI105-EthnographicFilm:MediaMeth(A),SP16,11,6,60.0%,80.0%,8.10,B+(3.50),N/A
"Mullins,IanMichael",SOCI112-SocialPsychology(A),SP16,36,12,83.3%,91.7%,6.83,B+(3.45),B-(2.90)
"Jones,Makeba","SOCI117-Language,Culture&Education(A)",SP16,73,22,100.0%,100.0%,3.80,A-(3.76),A-(3.91)
"PardoGuerra,JuanPablo",SOCI121-EconomyAndSociety(A),SP16,56,22,81.8%,95.5%,3.77,B+(3.63),B+(3.68)
"Tirshfield,JeffreyT",SOCI123-JapaneseCultureInside/Out(A),SP16,76,29,81.5%,66.7%,4.43,B+(3.50),B(3.17)
"Kenworthy,LaneA.",SOCI124-TheGoodSociety(A),SP16,14,3,100.0%,100.0%,6.50,A(4.00),N/A
"Muse-Orlinoff,LeahR",SOCI125-SociologyofImmigration(A),SP16,32,6,100.0%,100.0%,4.50,A(4.00),A-(3.94)
"Chapman,ThandekaK",SOCI126-SocialOrganization/Education(A),SP16,23,12,83.3%,91.7%,5.17,B+(3.57),B(3.01)
"Blair-Loy,Mary",SOCI132-GenderandWork(A),SP16,40,18,83.3%,72.2%,4.50,B(3.17),B(3.18)
"Navon,Daniel",SOCI138-GeneticsandSociety(A),SP16,51,20,95.0%,100.0%,3.70,A-(3.84),B+(3.35)
"Rogers,JuliaEllen",SOCI143-Suicide(A),SP16,89,26,84.6%,80.8%,5.30,B+(3.36),B(3.09)
"Skotnicki,TadP","SOCI147-Organizatns,Society&SocJustce(A)",SP16,34,8,71.4%,100.0%,3.93,B+(3.50),B+(3.39)
"Burg,SuzanneM.M.",SOCI149-SociologyoftheEnvironment(A),SP16,28,11,100.0%,90.9%,4.14,A-(3.70),B+(3.37)
"Martin,Isaac",SOCI152-SocInequality&PublicPolicy(A),SP16,56,26,96.0%,92.0%,5.58,B+(3.50),B+(3.42)
"Summers,ValerieR.",SOCI159-SpecTop/Soc/Organztns&Institn(A),SP16,43,14,100.0%,92.9%,4.64,A-(3.71),A-(3.73)
"Skotnicki,TadP",SOCI162-PopularCulture(A),SP16,20,8,57.1%,57.1%,3.64,B(3.00),B(3.29)
"Shafir,Gershon","SOCI169-Citizenship,Community&Cultr(A)",SP16,18,4,75.0%,75.0%,3.50,A-(3.75),N/A
"Kovacs,AndrasBalint",SOCI172-FilmsAndSociety(A),SP16,26,7,100.0%,100.0%,3.36,A-(3.86),B+(3.41)
"Zamosc,Leon",SOCI182-Ethnicity&IndignsPeople/LatAmr(A),SP16,53,17,94.1%,82.4%,3.21,A-(3.75),B+(3.32)
"McVey,CristinM",SOCI187-AfricanSocietiesThroughFilm(A),SP16,21,3,100.0%,100.0%,4.50,B+(3.67),A-(3.89)
"Zamosc,Leon",SOCI188M-SocialMovementsinLatinAmer(A),SP16,40,19,83.3%,83.3%,4.28,B+(3.56),B+(3.35)
"Madsen,RichardP.",SOCI189-SpecTop/Comp-HistSociology(A),SP16,30,12,100.0%,100.0%,6.25,B+(3.64),B(3.24)
"Olsen,LaurenDana",SOCI40-Sociology/HealthCareIssues(A),SP16,184,95,96.8%,89.2%,4.28,A-(3.74),B+(3.65)
"Tirshfield,JeffreyT",SOCI50-IntroductiontoLaw&Society(A),SP16,61,19,68.4%,63.2%,5.87,B+(3.53),B(3.11)
"Evans,IvanT",SOCI87-FreshmanSeminar(A),SP16,14,5,100.0%,100.0%,1.50,B(3.00),N/A
"Medvetz,ThomasMatthew",SOCI100-ClassicalSociologicalTheory(A),WI16,73,26,73.1%,88.5%,6.12,B+(3.32),B(3.18)
"Mullins,IanMichael",SOCI104Q-QualitativeInterviewing(A),WI16,25,8,85.7%,100.0%,3.50,B+(3.43),B+(3.35)
"Skotnicki,TadP",SOCI106-Comparative&HistoricalMethods(A),WI16,14,5,60.0%,100.0%,6.50,C+(2.60),N/A
"Binder,Amy",SOCI110-QualitativeRes/EducSettings(A),WI16,14,10,100.0%,100.0%,8.94,B+(3.67),N/A
"Rogers,JuliaEllen",SOCI113-SociologyoftheAIDSEpidemic(A),WI16,130,109,90.7%,87.9%,4.33,B+(3.51),B(3.25)
"Jones,Makeba","SOCI117-Language,Culture&Education(A)",WI16,67,26,100.0%,100.0%,4.68,A-(3.83),A-(3.94)
"Binder,Amy",SOCI126-SocialOrganization/Education(A),WI16,21,8,100.0%,100.0%,4.00,A-(3.83),B(3.10)
"Scull,Andrew",SOCI136E-Soc/MentalIllness:HistApprch(A),WI16,18,9,62.5%,100.0%,5.75,B+(3.43),N/A
"Haydu,JeffreyMiles",SOCI137-SociologyofFood(A),WI16,223,88,85.1%,85.1%,3.92,B+(3.51),B+(3.40)
"RibasNorris,JanetVanesa","SOCI139-SoclInequal:Class,Race,Gender(A)",WI16,62,29,85.7%,89.3%,5.21,B+(3.68),B+(3.66)
"Ng,Kwai",SOCI140-SociologyOfLaw(A),WI16,65,28,89.3%,96.4%,4.71,B+(3.44),B+(3.52)
"DauberGriffin,AndreaSte",SOCI145-ViolenceandSociety(A),WI16,41,18,100.0%,94.1%,4.74,B+(3.56),B+(3.43)
"Scull,Andrew",SOCI150-MadnessandtheMovies(A),WI16,53,22,89.5%,78.9%,3.45,B(3.11),B(3.15)
"Medvetz,ThomasMatthew",SOCI160-SociologyofCulture(A),WI16,26,10,77.8%,100.0%,4.50,B+(3.50),B(3.14)
"Lampland,Martha",SOCI168E-SociologyofScience(A),WI16,5,3,100.0%,100.0%,3.17,A(4.00),N/A
"Lawston,JodieM",SOCI184-GenderandFilm(A),WI16,76,36,88.6%,88.6%,3.70,A-(3.81),A-(3.86)
"Zamosc,Leon",SOCI185-Globalization&SocialDevelop(A),WI16,31,16,93.8%,93.8%,2.50,B+(3.44),B(3.29)
"Goldman,HarveyStern",SOCI187E-TheSixties(A),WI16,17,6,100.0%,100.0%,3.70,B+(3.60),N/A
"Jules-Rosette,BennettaW.",SOCI188E-Community&SocialChange/Africa(A),WI16,45,24,95.5%,86.4%,5.14,B+(3.61),A-(3.73)
"Shafir,Gershon",SOCI188I-Israeli-PalestinianConflict(A),WI16,19,6,40.0%,20.0%,4.90,B+(3.40),N/A
"Bender,EricaChristi",SOCI2-TheStudyofSociety(A),WI16,124,66,89.1%,87.5%,5.01,B+(3.49),B(3.24)
"RibasNorris,JanetVanesa",SOCI60-PracticeofSocialResearch(A),WI16,66,35,67.6%,85.3%,4.31,B+(3.46),B+(3.63)
"Lewis,KevinMichael",SOCI70-GenSocforPre-MedStudents(A),WI16,155,83,98.8%,98.8%,4.62,A-(3.74),B+(3.68)
"Binder,Amy",SOCI87-FreshmanSeminar(B),WI16,14,9,100.0%,100.0%,0.50,A(4.00),N/A
"Evans,IvanT",SOCI87-FreshmanSeminar(C),WI16,14,11,90.0%,100.0%,1.90,A(4.00),N/A
"Thorpe,CharlesRobert",SOCI1-IntroductiontoSociology(A),FA15,209,111,79.6%,69.4%,5.35,B+(3.38),B+(3.35)
"Goldman,HarveyStern",SOCI100-ClassicalSociologicalTheory(A),FA15,80,46,73.8%,78.6%,7.28,B(3.15),B-(2.88)
"Medvetz,ThomasMatthew",SOCI104-FldRes:Meth/ParticipntObserv(A),FA15,13,7,100.0%,71.4%,7.07,B+(3.43),N/A
"McVey,CristinM",SOCI104Q-QualitativeInterviewing(A),FA15,27,8,100.0%,87.5%,6.25,A(4.00),A-(3.93)
"Skotnicki,TadP",SOCI106-Comparative&HistoricalMethods(A),FA15,11,6,100.0%,100.0%,5.17,B(3.20),N/A
"RibasNorris,JanetVanesa",SOCI115-SocialProblems(A),FA15,34,19,100.0%,100.0%,6.17,B+(3.44),B+(3.40)
"Jones,Makeba","SOCI117-Language,Culture&Education(A)",FA15,67,25,100.0%,100.0%,3.94,A-(3.91),A-(3.96)
"Chung,LuzMarina","SOCI117-Language,Culture&Education(B)",FA15,53,28,85.2%,92.6%,6.73,A-(3.79),B+(3.65)
"Blair-Loy,Mary",SOCI118-SociologyofGender(A),FA15,27,12,100.0%,81.8%,5.23,A-(3.91),B+(3.67)
"Nunn,LisaM.",SOCI119-Sexuality&SexualIdentities(A),FA15,20,6,100.0%,100.0%,9.17,B+(3.33),C+(2.67)
"Lewis,KevinMichael",SOCI122-SocialNetworks(A),FA15,63,37,97.1%,97.1%,5.30,B+(3.63),B-(2.96)
"Fitzgerald,DavidS","SOCI127-Immigration,Race,&Ethnicity(A)",FA15,87,47,93.3%,100.0%,5.39,B+(3.35),B(3.13)
"DauberGriffin,AndreaSte",SOCI129-TheFamily(A),FA15,94,42,87.8%,87.8%,4.95,B(3.29),B(3.22)
"Summers,ValerieR.",SOCI141-CrimeAndSociety(A),FA15,92,36,91.4%,88.6%,5.70,B(3.29),B(3.05)
"Andrews,AbigailLeslie",SOCI153-UrbanSociology(A),FA15,54,24,79.2%,91.7%,6.25,B+(3.53),B+(3.39)
"Lee,JackJinGary",SOCI160E-LawandCulture(A),FA15,31,17,75.0%,87.5%,6.37,B+(3.31),B+(3.34)
"Fitzgerald,DavidS",SOCI163-MigrationandtheLaw(A),FA15,20,11,81.8%,90.9%,6.50,B+(3.36),B(3.14)
"Thorpe,CharlesRobert",SOCI167-ScienceandWar(A),FA15,10,4,100.0%,100.0%,4.00,A(4.00),N/A
"Major,Ivan",SOCI171-TechnologyandSociety(A),FA15,6,5,20.0%,40.0%,2.10,B+(3.60),N/A
"Medvetz,ThomasMatthew",SOCI179-SocialChange(A),FA15,45,17,68.8%,68.8%,5.63,B(3.00),B(3.06)
"Martin,Isaac",SOCI180-SocialMovemnts&SocialProtest(A),FA15,54,23,95.5%,90.9%,4.86,B(3.14),B+(3.49)
"Lampland,Martha","SOCI30-Science,Technology&Society(A)",FA15,48,20,52.6%,73.7%,4.61,B(3.00),B-(2.99)
"Andrews,AbigailLeslie",SOCI60-PracticeofSocialResearch(A),FA15,113,60,81.7%,91.7%,4.77,B(3.25),B(3.06)
"Blair-Loy,Mary",SOCI87-FreshmanSeminar(A),FA15,16,8,100.0%,100.0%,1.93,A(4.00),N/A
"Evans,IvanT",SOCI87-FreshmanSeminar(B),FA15,17,9,100.0%,100.0%,2.06,A(4.00),N/A
"Payne,ChristineAnna",SOCI100-ClassicalSociologicalTheory(A),S215,15,9,100.0%,100.0%,6.50,B(3.13),N/A
"Schneider,HeidiLynn","SOCI127-Immigration,Race,&Ethnicity(A)",S215,35,32,100.0%,96.9%,7.69,B+(3.48),B+(3.66)
"Tirshfield,JeffreyT",SOCI145-ViolenceandSociety(A),S215,14,4,50.0%,50.0%,7.50,B(3.00),N/A
"Rona-Tas,Akos",SOCI172-FilmsAndSociety(A),S215,21,5,100.0%,100.0%,7.30,B+(3.60),A-(3.74)
"Bender,EricaChristi",SOCI1-IntroductiontoSociology(A),S115,29,17,100.0%,100.0%,6.88,A-(3.76),B+(3.62)
"Rogers,JuliaEllen",SOCI113-SociologyoftheAIDSEpidemic(A),S115,39,14,100.0%,100.0%,6.64,B+(3.43),B+(3.36)
"Rogers,LauraElizabeth",SOCI118-SociologyofGender(A),S115,21,15,100.0%,100.0%,5.79,A-(3.86),B+(3.40)
"RibasNorris,JanetVanesa","SOCI139-SoclInequal:Class,Race,Gender(A)",S115,51,18,83.3%,72.2%,6.17,B+(3.31),B+(3.57)
"Waisman,CarlosH.",SOCI148GS-PoliticalSociology(A),S115,14,3,100.0%,100.0%,3.50,B(3.00),N/A
"Barzilai,David",SOCI188I-Israeli-PalestinianConflict(A),S115,11,4,100.0%,100.0%,4.50,A-(3.75),N/A
"Kenworthy,LaneA.",SOCI10-AmerSoc:SocStruc&Cult/US(A),SP15,90,50,83.0%,80.9%,4.24,B+(3.40),B(3.03)
"Rona-Tas,Akos",SOCI103M-ComputerAppl/DataManagement(A),SP15,14,5,100.0%,100.0%,2.90,A(4.00),N/A
"Medvetz,ThomasMatthew",SOCI104-FldRes:Meth/ParticipntObserv(A),SP15,20,4,100.0%,66.7%,3.83,B+(3.67),B(3.24)
"Kadanoff,DavidBradley",SOCI115-SocialProblems(A),SP15,62,55,89.1%,96.4%,4.06,B+(3.40),B(3.08)
"Jones,Makeba","SOCI117-Language,Culture&Education(A)",SP15,69,21,85.0%,90.0%,3.97,A-(3.88),A-(3.79)
"Lawston,JodieM",SOCI118-SociologyofGender(A),SP15,64,19,88.9%,88.9%,4.28,A-(3.81),B+(3.69)
"Nunn,LisaM.",SOCI119-Sexuality&SexualIdentities(A),SP15,79,26,87.5%,95.8%,5.89,B(3.22),B(3.08)
"Chapman,ThandekaK",SOCI126-SocialOrganization/Education(A),SP15,27,9,87.5%,100.0%,3.50,A(4.00),B+(3.60)
"DauberGriffin,AndreaSte",SOCI132-GenderandWork(A),SP15,63,32,83.9%,93.5%,4.90,B(3.15),B(3.10)
"McNeill,ElizabethMarie",SOCI135-MedicalSociology(A),SP15,50,17,94.1%,76.5%,5.50,B+(3.63),B(3.03)
"Nations,JenniferM","SOCI139-SoclInequal:Class,Race,Gender(A)",SP15,120,43,85.7%,83.3%,3.91,B+(3.47),B+(3.45)
"Fitsvold,ErikDrew",SOCI142-SocialDeviance(A),SP15,62,23,95.5%,95.5%,4.10,A-(3.70),B(3.22)
"Meyers,StephenJ","SOCI147-Organizatns,Society&SocJustce(A)",SP15,34,12,90.0%,100.0%,4.90,A-(3.75),B+(3.56)
