Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Seshadri,Kartik",MUS95W-WorldMusicEnsembles(A),WI18,30,8,100.0%,100.0%,1.64,A(4.00),A-(3.88)
"Seshadri,Kartik",MUS95W-WorldMusicEnsembles(B),WI18,55,11,90.9%,90.0%,5.77,A-(3.91),A-(3.88)
"Burr,AnthonyI",MUS101A-MusicTheoryandPracticeI(B),FA17,34,19,88.2%,100.0%,6.06,B(3.12),B+(3.39)
"Rosenberger,Katharina",MUS102-TopicsinMusicTheory(A),FA17,3,3,100.0%,100.0%,6.50,B+(3.50),N/A
"Ung,Chinary",MUS103A-SeminarinCompositionI(A),FA17,4,3,100.0%,100.0%,12.50,A(4.00),N/A
"TerrazasPerez,WilfridoD",MUS113-Topic/Classic&Romantc&Modern(A),FA17,43,17,94.1%,88.2%,1.91,A-(3.93),A-(3.95)
"Curtis,CharlesRector",MUS114-MusicofThe20thCentury(A),FA17,139,53,77.6%,97.8%,3.40,B+(3.63),B+(3.46)
"Oram,CelesteAlice",MUS120A-HistMusinWestrnCultureI(A),FA17,24,12,81.8%,90.9%,6.90,B(3.20),B+(3.36)
"Chodos,AsherTobin",MUS126-Blues:AnOralTradition(A),FA17,101,78,90.8%,93.3%,3.64,B+(3.57),B+(3.49)
"Jackson,YvetteJanine",MUS13-WorldsofMusic(A),FA17,134,69,62.7%,72.3%,3.76,B+(3.31),B+(3.56)
"Ohnishi,Takae",MUS130-ChamberMusicPerformance(A),FA17,28,8,100.0%,83.3%,2.50,A(4.00),A(4.00)
"Kenyatta,Kamau",MUS137A-JazzTheoryandImprovisation(A),FA17,21,9,100.0%,100.0%,3.83,A-(3.78),A-(3.94)
"Borgo,DavidGarcia",MUS143-DepartmentSeminar(A),FA17,24,5,80.0%,100.0%,0.50,N/A,N/A
"Hankins,SarahE.",MUS15-PopularMusic(A),FA17,195,147,88.4%,93.8%,2.40,A-(3.82),A-(3.70)
"Babin,ThomasAndrew",MUS16-TheBeatles(A),FA17,266,115,96.4%,98.2%,2.57,A-(3.74),B+(3.34)
"Hochman,JoshuaDavid",MUS17-Hip-Hop(A),FA17,373,133,93.6%,90.3%,3.06,B+(3.65),B+(3.36)
"Smyth,TamaraR.",MUS170-MusicalAcoustics(A),FA17,79,60,62.7%,65.5%,4.40,B(3.12),B-(2.88)
"Dubnov,Shlomo",MUS173-ElectronicMusicProd&Comp(A),FA17,26,13,100.0%,76.9%,4.35,A-(3.91),B(3.30)
"Erbe,Tom",MUS174A-Audio&MIDIStudioTechniquesI(A),FA17,28,11,100.0%,100.0%,2.70,A-(3.90),A-(3.79)
"Erbe,Tom",MUS177-MusicProgramming(A),FA17,11,3,100.0%,100.0%,1.50,B+(3.50),N/A
"Digney,FionaRuth",MUS1A-FundamentalsofMusicA(A),FA17,137,65,90.3%,81.7%,2.85,A-(3.77),A-(3.78)
"Moellenberg,ToddMichael",MUS1A-FundamentalsofMusicA(B),FA17,143,54,98.0%,100.0%,2.79,A-(3.79),B+(3.55)
"Richards,StephanieF",MUS2A-BasicMusicianship(A),FA17,25,21,90.0%,90.0%,3.40,B+(3.63),A-(3.82)
"Richards,StephanieF",MUS2A-BasicMusicianship(B),FA17,33,26,100.0%,100.0%,2.02,B+(3.52),A-(3.82)
"Ohnishi,Takae",MUS2AK-BasicKeyboard(A),FA17,11,7,100.0%,100.0%,2.50,A-(3.86),N/A
"Ohnishi,Takae",MUS2AK-BasicKeyboard(B),FA17,14,7,100.0%,80.0%,1.70,A(4.00),N/A
"Ohnishi,Takae",MUS2AK-BasicKeyboard(C),FA17,9,4,100.0%,75.0%,2.50,A-(3.75),N/A
"Ohnishi,Takae",MUS2AK-BasicKeyboard(D),FA17,6,4,100.0%,100.0%,6.00,A(4.00),N/A
"Liang,Lei",MUS33A-IntroductiontoCompositionI(A),FA17,18,12,100.0%,100.0%,4.67,A-(3.90),N/A
"Nestor,RyanDouglas",MUS4-IntroductiontoWesternMusic(A),FA17,288,132,93.8%,100.0%,2.77,A-(3.78),B+(3.59)
"Borgo,DavidGarcia",MUS43-DepartmentSeminar(A),FA17,58,33,75.9%,96.4%,0.50,A(4.00),N/A
"Kenyatta,Kamau",MUS8-AmericanMusic(A),FA17,139,68,82.1%,92.5%,2.53,B+(3.60),B(3.29)
"Dresser,MarkStuart",MUS87-FreshmanSeminar(A),FA17,11,3,66.7%,66.7%,1.17,A(4.00),N/A
"Larson,PhilipClarion",MUS95C-ConcertChoir(A),FA17,29,15,100.0%,100.0%,0.90,A(4.00),A-(3.94)
"Larson,PhilipClarion",MUS95C-ConcertChoir(B),FA17,31,12,100.0%,100.0%,3.23,A-(3.88),A-(3.94)
"Schick,Steven",MUS95D-SymphonicChorus(A),FA17,13,8,100.0%,100.0%,1.25,A(4.00),N/A
"Kline,MatthewJohn",MUS95E-ChamberOrchestra(A),FA17,39,22,100.0%,100.0%,3.26,A(4.00),A(4.00)
"Anderson,Kenneth",MUS95G-GospelChoir(A),FA17,244,93,100.0%,100.0%,0.96,A(4.00),N/A
"Anderson,Kenneth",MUS95G-GospelChoir(B),FA17,142,59,100.0%,100.0%,1.04,A(4.00),N/A
"Kenyatta,Kamau",MUS95JC-JazzChamberEnsembles(A),FA17,17,6,100.0%,100.0%,4.50,A(4.00),N/A
"Larson,PhilipClarion",MUS95K-ChamberSingers(A),FA17,14,8,100.0%,100.0%,1.07,A-(3.86),N/A
"Beauton,JamesAlan",MUS95L-WindEnsemble(A),FA17,28,12,100.0%,100.0%,1.77,A(4.00),A(4.00)
"Seshadri,Kartik",MUS95W-WorldMusicEnsembles(A),FA17,56,17,100.0%,93.8%,1.21,A(4.00),A(4.00)
"Seshadri,Kartik",MUS95W-WorldMusicEnsembles(B),FA17,31,10,100.0%,90.0%,3.10,A-(3.80),A(4.00)
"Beteta,FranciscoXavier",MUS11-FolkMusic(A),S217,24,10,90.0%,90.0%,5.17,A-(3.83),B+(3.49)
"Guy,Nancy",MUS13-WorldsofMusic(A),S217,43,15,100.0%,92.3%,5.50,A-(3.71),N/A
"Jackson,YvetteJanine",MUS15-PopularMusic(A),S217,28,26,88.5%,88.0%,4.42,B+(3.50),A-(3.74)
"Gutierrez,JamesArmenta",MUS15-PopularMusic(B),S217,27,11,100.0%,100.0%,5.05,A-(3.88),A-(3.72)
"Zhang,KefeiKevin",MUS20-ExploringtheMusicalMind(A),S217,24,17,93.8%,100.0%,4.74,B+(3.54),B+(3.68)
"AbbasiHafshejani,Anahita",MUS5-SoundinTime(A),S217,27,10,75.0%,75.0%,4.50,B+(3.57),N/A
"Nordeson,KjellGunnar",MUS80-SpecialTopicsinMusic(A),S217,14,3,100.0%,100.0%,3.17,A(4.00),N/A
"Johnson,Kyle",MUS80-SpecialTopicsinMusic(C),S217,6,3,100.0%,100.0%,5.83,A(4.00),N/A
"CurbeloGonzalez,Elisabet",MUS11-FolkMusic(A),S117,17,4,100.0%,100.0%,1.50,A-(3.75),N/A
"Nestor,RyanDouglas",MUS14-ContemporaryMusic(A),S117,35,13,90.9%,100.0%,3.77,A-(3.82),A-(3.88)
"Hochman,JoshuaDavid",MUS15-PopularMusic(A),S117,21,7,100.0%,100.0%,3.93,B(3.00),B+(3.32)
"Charney,JoshuaJamsheed",MUS15-PopularMusic(B),S117,32,10,100.0%,100.0%,2.50,A-(3.80),B+(3.66)
"Dubnov,Shlomo",MUS5-SoundinTime(A),S117,33,9,87.5%,75.0%,5.36,B+(3.60),B+(3.39)
"Lytle,CecilWilliam",MUS8GS-AmericanMusic(A),S117,21,3,50.0%,50.0%,4.50,C(2.00),B+(3.60)
"Karis,Aleck",MUS101C-MusicTheoryandPracticeIII(A),SP17,13,9,88.9%,88.9%,5.61,A-(3.71),N/A
"Carlson,ErikNorman",MUS106-TopicsinMusicalAnalysis(A),SP17,10,4,100.0%,100.0%,2.00,A(4.00),N/A
"Guy,Nancy",MUS111-Topics/WorldMusicTraditions(A),SP17,88,32,74.2%,74.2%,4.24,B+(3.39),B+(3.44)
"Curtis,CharlesRector",MUS113-Topic/Classic&Romantc&Modern(A),SP17,35,11,100.0%,100.0%,4.86,A-(3.89),B+(3.64)
"Chodos,AsherTobin",MUS120C-HistMusinWestrnCultureIII(A),SP17,17,16,68.8%,93.8%,5.97,B+(3.40),N/A
"Charney,JoshuaJamsheed",MUS127-DiscoverJazz(A),SP17,115,66,96.9%,98.5%,2.98,A-(3.74),B+(3.44)
"Ohnishi,Takae",MUS130-ChamberMusicPerformance(A),SP17,31,13,100.0%,100.0%,2.50,A(4.00),A(4.00)
"Motl,KyleRichard",MUS131-AdvdImprovisationPerformance(A),SP17,10,4,100.0%,100.0%,4.50,A(4.00),N/A
"Kenyatta,Kamau",MUS137C-JazzTheoryandImprovisation(A),SP17,12,5,100.0%,100.0%,3.00,A-(3.75),N/A
"Steiger,Rand",MUS143-DepartmentSeminar(A),SP17,32,12,90.9%,72.7%,0.70,A(4.00),N/A
"Lander,BonnieElizabeth",MUS15-PopularMusic(A),SP17,268,99,96.8%,98.9%,3.41,A-(3.78),B+(3.61)
"Cantrell,JoeLeo",MUS15-PopularMusic(B),SP17,152,44,78.6%,83.3%,3.87,B+(3.48),B+(3.32)
"Kini,AshvinRathnanand",MUS153-AfricanAmericans&MassMedia(A),SP17,22,7,83.3%,100.0%,3.70,B+(3.33),B-(2.86)
"Burr,AnthonyI",MUS17-Hip-Hop(A),SP17,369,125,87.2%,89.7%,3.30,B+(3.55),B+(3.31)
"Erbe,Tom",MUS172-ComputerMusicII(A),SP17,28,10,88.9%,88.9%,5.83,B+(3.50),B+(3.53)
"Dubnov,Shlomo",MUS173-ElectronicMusicProd&Comp(A),SP17,24,8,100.0%,100.0%,4.75,A-(3.88),A-(3.84)
"Erbe,Tom",MUS174C-Audio&MIDIStudioTechniquesIII(A),SP17,22,7,100.0%,100.0%,3.64,A-(3.86),A-(3.84)
"Smyth,TamaraR.",MUS175-MusicalPsychoacoustics(A),SP17,24,12,90.9%,72.7%,3.41,B(3.10),B(3.06)
"Moellenberg,ToddMichael",MUS1C-FundamentalsofMusicC(A),SP17,64,21,100.0%,100.0%,4.61,A-(3.73),B+(3.55)
"Richards,StephanieF",MUS2C-BasicMusicianship(A),SP17,16,12,100.0%,90.0%,2.10,B+(3.60),N/A
"Richards,StephanieF",MUS2C-BasicMusicianship(B),SP17,15,11,100.0%,100.0%,3.77,B(3.27),N/A
"Ohnishi,Takae",MUS2CK-BasicKeyboard(A),SP17,11,6,100.0%,100.0%,2.10,A(4.00),N/A
"Ohnishi,Takae",MUS2CK-BasicKeyboard(B),SP17,6,3,100.0%,100.0%,2.50,A(4.00),N/A
"Kenyatta,Kamau",MUS2JK-JazzKeyboard(A),SP17,8,4,100.0%,100.0%,1.83,A(4.00),N/A
"Liang,Lei",MUS33C-IntrodctiontoCompositionIII(A),SP17,4,4,100.0%,100.0%,7.00,A-(3.75),N/A
"Nestor,RyanDouglas",MUS4-IntroductiontoWesternMusic(A),SP17,196,78,94.8%,94.8%,2.72,A-(3.82),B+(3.55)
"Steiger,Rand",MUS43-DepartmentSeminar(A),SP17,21,9,66.7%,88.9%,2.72,N/A,N/A
"Miller,CarolineLouise",MUS6-ElectronicMusic(A),SP17,113,43,73.2%,78.0%,2.85,B+(3.37),B-(2.89)
"Dubnov,Shlomo",MUS87-FreshmanSeminar(A),SP17,10,5,75.0%,75.0%,1.00,N/A,N/A
"Larson,PhilipClarion",MUS95C-ConcertChoir(A),SP17,30,7,100.0%,100.0%,1.07,A(4.00),A-(3.90)
"Larson,PhilipClarion",MUS95C-ConcertChoir(B),SP17,31,12,100.0%,100.0%,0.90,A-(3.92),A-(3.90)
"Kline,MatthewJohn",MUS95E-ChamberOrchestra(A),SP17,34,19,100.0%,94.7%,2.72,A(4.00),A(4.00)
"Anderson,Kenneth",MUS95G-GospelChoir(A),SP17,315,107,99.0%,100.0%,1.21,A-(3.88),N/A
"Anderson,Kenneth",MUS95G-GospelChoir(B),SP17,190,59,98.1%,96.3%,1.33,A(4.00),N/A
"Kenyatta,Kamau",MUS95JC-JazzChamberEnsembles(A),SP17,18,7,100.0%,100.0%,3.64,A(4.00),N/A
"Larson,PhilipClarion",MUS95K-ChamberSingers(A),SP17,22,12,100.0%,100.0%,0.86,A(4.00),A(4.00)
"Blair,KyleAdam",MUS95L-WindEnsemble(A),SP17,27,8,100.0%,100.0%,2.25,A-(3.80),A(4.00)
"Seshadri,Kartik",MUS95W-WorldMusicEnsembles(A),SP17,57,10,88.9%,77.8%,1.75,A(4.00),B+(3.59)
"Seshadri,Kartik",MUS95W-WorldMusicEnsembles(B),SP17,31,6,100.0%,100.0%,2.50,A-(3.80),B+(3.59)
"Karis,Aleck",MUS101B-MusicTheoryandPracticeII(A),WI17,15,10,90.0%,90.0%,5.50,A-(3.75),N/A
"Johnson,Kyle",MUS11-FolkMusic(A),WI17,89,47,100.0%,95.3%,2.21,A-(3.81),A-(3.93)
"Stevens,Jane",MUS112-Topic/EuropeanMusbefore1750(A),WI17,19,13,84.6%,84.6%,4.65,B+(3.45),N/A
"Narucki,SusanM",MUS113-Topic/Classic&Romantc&Modern(A),WI17,22,11,90.0%,90.0%,4.70,A-(3.86),B+(3.54)
"Curtis,CharlesRector",MUS114-MusicofThe20thCentury(A),WI17,136,54,90.0%,100.0%,3.67,A-(3.85),B+(3.52)
"Guy,Nancy",MUS12-Opera(A),WI17,129,65,95.3%,93.8%,3.48,A-(3.85),A-(3.83)
"Cimini,AmyMarie",MUS120B-HistMusinWestrnCultureII(A),WI17,15,6,83.3%,66.7%,5.50,B+(3.40),N/A
"Davis,AnthonyCurtis",MUS127A-JazzRoots/ErlyDev(1900-1943)(B),WI17,44,13,75.0%,75.0%,3.50,B(3.25),B(3.05)
"Ohnishi,Takae",MUS130-ChamberMusicPerformance(A),WI17,33,14,100.0%,92.3%,5.12,A(4.00),A(4.00)
"Richards,StephanieF",MUS133-Projects/NewMusicPerformance(A),WI17,3,3,100.0%,100.0%,9.50,A(4.00),N/A
"Kenyatta,Kamau",MUS137B-JazzTheoryandImprovisation(A),WI17,16,4,100.0%,100.0%,2.50,A(4.00),N/A
"AokiNavarro,Fernanda",MUS14-ContemporaryMusic(A),WI17,88,31,78.6%,82.1%,3.43,B+(3.59),B+(3.31)
"Steiger,Rand",MUS143-DepartmentSeminar(A),WI17,29,9,75.0%,62.5%,0.50,A(4.00),N/A
"Hankins,SarahE.",MUS15-PopularMusic(A),WI17,185,91,90.7%,89.5%,2.74,B+(3.61),B+(3.68)
"Dunscombe,SamuelEkkehardt",MUS15-PopularMusic(B),WI17,143,52,92.2%,98.0%,2.96,B+(3.51),B+(3.48)
"Puckette,MillerS.",MUS171-ComputerMusicI(A),WI17,86,26,75.0%,87.5%,5.92,B+(3.43),B+(3.36)
"Diels,NatachaD.",MUS173-ElectronicMusicProd&Comp(A),WI17,29,13,83.3%,66.7%,4.32,A-(3.90),A-(3.99)
"Erbe,Tom",MUS174B-Audio&MIDIStudioTechniquesII(A),WI17,28,14,100.0%,100.0%,6.33,A-(3.92),A-(3.82)
"Moellenberg,ToddMichael",MUS1B-FundamentalsofMusicB(A),WI17,98,44,92.7%,92.7%,3.48,A-(3.79),B+(3.57)
"Carlson,ErikNorman",MUS2B-BasicMusicianship(A),WI17,12,6,83.3%,100.0%,3.50,A(4.00),B+(3.61)
"Carlson,ErikNorman",MUS2B-BasicMusicianship(B),WI17,25,10,88.9%,100.0%,1.39,A(4.00),B+(3.61)
"Ohnishi,Takae",MUS2BK-BasicKeyboard(A),WI17,11,4,100.0%,100.0%,1.50,A(4.00),N/A
"Rosenberger,Katharina",MUS33B-IntroductiontoCompositionII(A),WI17,7,3,100.0%,100.0%,3.83,B+(3.67),N/A
"Nestor,RyanDouglas",MUS4-IntroductiontoWesternMusic(A),WI17,133,58,92.7%,90.9%,2.80,A-(3.79),A-(3.71)
"Steiger,Rand",MUS43-DepartmentSeminar(A),WI17,19,12,90.9%,100.0%,1.41,N/A,N/A
"Thorpe,Suzanne",MUS5-SoundinTime(A),WI17,132,52,75.5%,73.5%,2.54,B+(3.48),B+(3.35)
"Chase,DavidAllen",MUS95D-SymphonicChorus(A),WI17,8,4,100.0%,100.0%,1.50,A(4.00),N/A
"Kline,MatthewJohn",MUS95E-ChamberOrchestra(A),WI17,28,12,100.0%,100.0%,3.77,A(4.00),A(4.00)
"Anderson,Kenneth",MUS95G-GospelChoir(A),WI17,246,94,100.0%,100.0%,1.80,A(4.00),N/A
"Anderson,Kenneth",MUS95G-GospelChoir(B),WI17,169,66,98.4%,98.4%,1.01,A(4.00),N/A
"Kenyatta,Kamau",MUS95JC-JazzChamberEnsembles(A),WI17,20,9,100.0%,100.0%,2.00,A(4.00),A(4.00)
"Lander,BonnieElizabeth",MUS95K-ChamberSingers(A),WI17,9,6,100.0%,100.0%,1.83,A(4.00),N/A
"Blair,KyleAdam",MUS95L-WindEnsemble(A),WI17,39,23,100.0%,95.5%,2.02,A(4.00),A(4.00)
"Seshadri,Kartik",MUS95W-WorldMusicEnsembles(A),WI17,34,10,88.9%,88.9%,4.50,A(4.00),A(4.00)
"Seshadri,Kartik",MUS95W-WorldMusicEnsembles(B),WI17,46,16,100.0%,100.0%,2.19,A(4.00),A(4.00)
"Burr,AnthonyI",MUS101A-MusicTheoryandPracticeI(A),FA16,14,8,87.5%,100.0%,5.25,A-(3.75),N/A
"Lin,Hsin-Ming",MUS102A-MusicTheoryandPracticeIV(A),FA16,9,8,62.5%,37.5%,4.00,B(3.13),N/A
"Liang,Lei",MUS103A-SeminarinCompositionI(A),FA16,12,10,88.9%,100.0%,8.28,A-(3.78),N/A
"Nestor,RyanDouglas",MUS114-MusicofThe20thCentury(A),FA16,126,50,91.7%,93.8%,2.80,A-(3.87),A-(3.71)
"Stevens,Jane",MUS120A-HistMusinWestrnCultureI(A),FA16,16,10,40.0%,30.0%,5.70,B+(3.33),N/A
"Charney,JoshuaJamsheed",MUS126-Blues:AnOralTradition(A),FA16,111,85,91.8%,85.9%,3.22,B+(3.52),B+(3.54)
"Jackson,YvetteJanine",MUS13-WorldsofMusic(A),FA16,131,122,73.8%,83.6%,3.37,B+(3.57),B+(3.51)
"Ohnishi,Takae",MUS130-ChamberMusicPerformance(A),FA16,29,15,100.0%,100.0%,2.35,A(4.00),A(4.00)
"Kenyatta,Kamau",MUS137A-JazzTheoryandImprovisation(A),FA16,18,4,100.0%,100.0%,3.50,A(4.00),N/A
"Steiger,Rand",MUS143-DepartmentSeminar(A),FA16,52,26,83.3%,79.2%,0.50,A(4.00),N/A
"Hochman,JoshuaDavid",MUS15-PopularMusic(A),FA16,171,76,88.7%,93.0%,3.26,A-(3.71),B+(3.64)
"Babin,ThomasAndrew",MUS15-PopularMusic(B),FA16,128,56,84.9%,90.6%,2.93,A-(3.91),A-(3.71)
"Cantrell,JoeLeo",MUS16-TheBeatles(A),FA16,230,98,92.6%,92.6%,3.63,B+(3.69),B(3.15)
"Smyth,TamaraR.",MUS170-MusicalAcoustics(A),FA16,92,79,74.7%,69.6%,4.40,B(3.05),B-(2.73)
"Erbe,Tom",MUS174A-Audio&MIDIStudioTechniquesI(A),FA16,30,15,100.0%,100.0%,4.10,A-(3.86),A-(3.86)
"Hankins,SarahE.",MUS176-MusicTechnologySeminar(A),FA16,10,10,87.5%,100.0%,5.25,B+(3.63),N/A
"Moellenberg,ToddMichael",MUS1A-FundamentalsofMusicA(A),FA16,141,62,96.7%,91.8%,2.83,A-(3.80),B+(3.56)
"Lander,BonnieElizabeth",MUS1A-FundamentalsofMusicA(B),FA16,135,60,89.8%,94.9%,3.67,A-(3.78),B+(3.61)
"Carlson,ErikNorman",MUS2A-BasicMusicianship(A),FA16,20,9,100.0%,100.0%,1.61,A-(3.78),B+(3.63)
"Carlson,ErikNorman",MUS2A-BasicMusicianship(B),FA16,29,11,81.8%,100.0%,2.14,A-(3.73),B+(3.63)
"Ohnishi,Takae",MUS2AK-BasicKeyboard(A),FA16,15,8,100.0%,85.7%,3.07,A-(3.86),N/A
"Ohnishi,Takae",MUS2AK-BasicKeyboard(C),FA16,10,5,100.0%,100.0%,5.70,A(4.00),N/A
"Hsieh,Huihsin",MUS33A-IntroductiontoCompositionI(A),FA16,6,4,75.0%,75.0%,5.00,A-(3.75),N/A
"Lee,SiuHei",MUS4-IntroductiontoWesternMusic(A),FA16,181,133,82.0%,82.7%,2.65,B+(3.60),B+(3.52)
"Kenyatta,Kamau",MUS8-AmericanMusic(A),FA16,138,77,96.0%,98.7%,2.66,A-(3.83),B+(3.52)
"Lytle,CecilWilliam",MUS87-FreshmanSeminar(A),FA16,8,4,100.0%,100.0%,0.50,A(4.00),N/A
"Schick,Steven",MUS9-Symphony(A),FA16,138,68,93.8%,96.9%,2.60,A-(3.87),A-(3.88)
"Larson,PhilipClarion",MUS95C-ConcertChoir(A),FA16,52,22,100.0%,100.0%,1.59,A(4.00),A-(3.93)
"Larson,PhilipClarion",MUS95C-ConcertChoir(B),FA16,33,7,85.7%,85.7%,2.50,A(4.00),A-(3.93)
"Chase,DavidAllen",MUS95D-SymphonicChorus(A),FA16,6,3,100.0%,100.0%,3.17,N/A,N/A
"Kline,MatthewJohn",MUS95E-ChamberOrchestra(A),FA16,18,11,100.0%,100.0%,2.70,A(4.00),N/A
"Anderson,Kenneth",MUS95G-GospelChoir(A),FA16,335,149,97.9%,98.6%,1.65,A(4.00),N/A
"Anderson,Kenneth",MUS95G-GospelChoir(B),FA16,149,60,98.3%,100.0%,1.89,A(4.00),N/A
"Kenyatta,Kamau",MUS95JC-JazzChamberEnsembles(A),FA16,15,9,100.0%,100.0%,2.28,A(4.00),N/A
"Larson,PhilipClarion",MUS95K-ChamberSingers(A),FA16,17,6,100.0%,100.0%,0.83,A(4.00),N/A
"Blair,KyleAdam",MUS95L-WindEnsemble(A),FA16,39,20,100.0%,100.0%,1.50,A(4.00),A(4.00)
"Seshadri,Kartik",MUS95W-WorldMusicEnsembles(A),FA16,53,9,87.5%,87.5%,1.83,A(4.00),A-(3.77)
"Seshadri,Kartik",MUS95W-WorldMusicEnsembles(B),FA16,33,9,100.0%,87.5%,1.83,A(4.00),A-(3.77)
"Rubio,JuanDavid",MUS11-FolkMusic(A),S216,20,11,100.0%,100.0%,3.61,A-(3.88),B+(3.48)
"Guy,Nancy",MUS13AS-WorldMusic/AsiaandOceania(A),S216,26,10,90.0%,90.0%,4.70,A-(3.71),A-(3.70)
"AokiNavarro,Fernanda",MUS14-ContemporaryMusic(A),S216,14,5,80.0%,100.0%,3.70,B(3.00),N/A
"Ceccato,DrewJ",MUS15-PopularMusic(A),S216,27,12,81.8%,81.8%,4.32,A-(3.86),B(3.04)
"Larson,PhilipClarion",MUS15-PopularMusic(B),S216,21,8,100.0%,100.0%,2.75,A(4.00),A-(3.79)
"Lee,SiuHei",MUS15-PopularMusic(C),S216,13,12,100.0%,100.0%,5.67,A(4.00),N/A
"Miller,CarolineLouise",MUS80-SpecialTopicsinMusic(A),S216,17,4,66.7%,100.0%,1.17,A(4.00),N/A
"Beteta,FranciscoXavier",MUS11-FolkMusic(A),S116,12,4,100.0%,100.0%,4.00,A-(3.75),N/A
"Lee,SiuHei",MUS113-Topic/Classic&Romantc&Modern(A),S116,18,12,83.3%,100.0%,4.83,B+(3.67),N/A
"Nestor,RyanDouglas",MUS14-ContemporaryMusic(A),S116,30,7,100.0%,100.0%,1.83,A-(3.80),A(4.00)
"Charney,JoshuaJamsheed",MUS15-PopularMusic(A),S116,19,9,100.0%,100.0%,4.00,B+(3.67),N/A
"Hochman,JoshuaDavid",MUS15-PopularMusic(B),S116,30,8,85.7%,100.0%,3.64,B+(3.60),B+(3.67)
"Lytle,CecilWilliam",MUS150GS-JazzinParis(A),S116,18,5,100.0%,100.0%,3.30,B+(3.50),N/A
"Villegas,MarkRedondo",MUS152-HipHop:PoliticsofCulture(A),S116,13,3,100.0%,100.0%,7.17,B+(3.50),N/A
"Lytle,CecilWilliam",MUS8GS-AmericanMusic(A),S116,18,3,100.0%,100.0%,3.50,B(3.00),N/A
"Karis,Aleck",MUS101C-MusicTheoryandPracticeIII(A),SP16,12,4,50.0%,100.0%,10.50,B(3.25),N/A
"Cimini,AmyMarie",MUS107-CriticalStudiesSeminar(A),SP16,13,4,100.0%,100.0%,3.83,B+(3.67),N/A
"Curtis,CharlesRector",MUS114-MusicofThe20thCentury(A),SP16,114,43,95.3%,90.7%,3.40,A-(3.93),A-(3.82)
"Cimini,AmyMarie",MUS120C-HistMusinWestrnCultureIII(A),SP16,13,4,75.0%,100.0%,6.50,B+(3.50),N/A
"Borgo,DavidGarcia",MUS127B-JazzSince1946:Freedom&Form(A),SP16,83,57,89.5%,93.0%,3.12,B+(3.68),B+(3.51)
"Ohnishi,Takae",MUS130-ChamberMusicPerformance(A),SP16,30,9,100.0%,88.9%,2.28,A(4.00),A(4.00)
"Richards,StephanieF",MUS133-Projects/NewMusicPerformance(A),SP16,11,6,100.0%,100.0%,4.50,A(4.00),N/A
"Kenyatta,Kamau",MUS137C-JazzTheoryandImprovisation(A),SP16,15,6,100.0%,100.0%,3.17,A(4.00),N/A
"Guy,Nancy",MUS13AS-WorldMusic/AsiaandOceania(A),SP16,133,41,86.1%,88.9%,2.09,A-(3.88),B+(3.58)
"Liang,Lei",MUS143-DepartmentSeminar(A),SP16,42,11,90.9%,90.9%,0.50,A(4.00),N/A
"Lander,BonnieElizabeth",MUS15-PopularMusic(A),SP16,221,78,94.5%,94.5%,3.51,B+(3.67),B+(3.51)
"Dunscombe,SamuelEkkehardt",MUS15-PopularMusic(B),SP16,144,51,91.8%,93.9%,2.63,B+(3.63),B+(3.36)
"Burr,AnthonyI",MUS17-Hip-Hop(A),SP16,369,126,95.1%,96.7%,3.01,B+(3.61),B+(3.31)
"Erbe,Tom",MUS172-ComputerMusicII(A),SP16,23,11,81.8%,90.9%,5.10,B+(3.60),B+(3.42)
"Erbe,Tom",MUS174C-Audio&MIDIStudioTechniquesIII(A),SP16,15,4,75.0%,100.0%,4.00,A(4.00),N/A
"Smyth,TamaraR.",MUS175-MusicalPsychoacoustics(A),SP16,22,14,78.6%,85.7%,2.96,B+(3.69),A-(3.81)
"Rowan,KyleEdward",MUS1C-FundamentalsofMusicC(A),SP16,26,14,85.7%,100.0%,4.93,A(4.00),B+(3.50)
"Karis,Aleck",MUS2C-BasicMusicianship(B),SP16,15,11,100.0%,100.0%,5.17,A-(3.83),N/A
"Ohnishi,Takae",MUS2CK-BasicKeyboard(A),SP16,13,9,87.5%,87.5%,2.50,A(4.00),N/A
"Zhang,KefeiKevin",MUS33C-IntrodctiontoCompositionIII(A),SP16,12,3,100.0%,66.7%,11.83,A(4.00),N/A
"Nestor,RyanDouglas",MUS4-IntroductiontoWesternMusic(A),SP16,190,85,87.3%,94.9%,2.60,A-(3.83),B+(3.62)
"Puckette,MillerS.",MUS6-ElectronicMusic(A),SP16,101,34,55.9%,61.8%,2.85,B+(3.54),B(3.22)
"Larson,PhilipClarion",MUS95C-ConcertChoir(A),SP16,27,7,100.0%,100.0%,1.17,A(4.00),A-(3.95)
"Larson,PhilipClarion",MUS95C-ConcertChoir(B),SP16,34,8,100.0%,100.0%,0.50,A(4.00),A-(3.95)
"Chase,DavidAllen",MUS95D-SymphonicChorus(A),SP16,9,3,100.0%,100.0%,3.83,A(4.00),N/A
"Liang,Lei",MUS95E-ChamberOrchestra(A),SP16,14,5,100.0%,100.0%,3.17,A(4.00),N/A
"Anderson,Kenneth",MUS95G-GospelChoir(A),SP16,322,110,100.0%,100.0%,1.36,B+(3.60),N/A
