Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Anderson,JohnCharles",ECON4-FinancialAccounting(A),S216,9,5,100.0%,80.0%,8.90,B+(3.60),N/A
"Hovander,ElisaWynneKirsten",ECON1-PrinciplesofMicroeconomics(A),S116,72,22,94.7%,89.5%,5.94,B+(3.63),B(3.10)
"Famulari,Melissa",ECON100A-MicroeconomicsA(A),S116,81,52,90.4%,96.2%,8.77,B+(3.31),C+(2.66)
"Noel,Michael",ECON100B-MicroeconomicsB(A),S116,122,19,72.2%,72.2%,6.39,B+(3.44),B(3.00)
"Sinitsyn,Maxim",ECON100C-MicroeconomicsC(A),S116,81,45,90.7%,93.0%,7.43,B+(3.31),B-(2.76)
"Noel,Michael",ECON105-IndustrlOrgniztn&FirmStratgy(A),S116,37,5,60.0%,80.0%,5.70,C+(2.60),B-(2.84)
"Newhouse,HerbertS",ECON109-GameTheory(A),S116,60,38,91.9%,97.3%,5.70,B(3.19),B-(2.77)
"Levkoff,StevenB.",ECON110A-MacroeconomicsA(A),S116,85,49,93.9%,93.9%,7.60,B+(3.33),C+(2.64)
"Lee,Kangoh",ECON110B-MacroeconomicsB(A),S116,60,16,87.5%,81.3%,4.75,B+(3.31),B-(2.98)
"Hilmer,Christiana",ECON120A-EconometricsA(A),S116,56,16,100.0%,100.0%,5.88,B+(3.50),B-(2.79)
"Nieto-Barthaburu,Augusto",ECON120B-EconometricsB(A),S116,60,7,100.0%,100.0%,6.50,B(3.00),B-(2.82)
"Foster,CarrollBaldwin",ECON120C-EconometricsC(A),S116,118,15,85.7%,85.7%,8.65,B+(3.31),B-(2.90)
"Hilmer,Michael",ECON130-PublicPolicy(A),S116,21,10,100.0%,90.0%,4.94,B+(3.50),B-(2.91)
"Nieto-Barthaburu,Augusto",ECON131-EconomicsoftheEnvironment(A),S116,56,12,81.8%,90.9%,6.10,A-(3.90),B-(2.85)
"Hilmer,Christiana",ECON132-EnergyEconomics(A),S116,42,8,87.5%,87.5%,6.00,B(3.25),B-(2.91)
"Hilmer,Michael",ECON139-LaborEconomics(A),S116,46,33,87.9%,87.9%,6.69,B(3.16),B-(2.81)
"Famulari,Melissa",ECON140-EconomicsofHealthProducers(A),S116,15,12,81.8%,81.8%,5.59,B+(3.30),N/A
"Levkoff,StevenB.",ECON171-DecisionsUnderUncertainty(A),S116,64,35,97.1%,97.1%,6.50,B+(3.33),B(3.06)
"Willoughby,MichaelGene",ECON173A-FinancialMarkets(A),S116,58,15,85.7%,71.4%,8.04,B(3.29),B-(2.98)
"Jarvis,JustinScott",ECON2-MarketImperfections&Policy(A),S116,31,23,91.3%,100.0%,5.63,B(3.21),C+(2.53)
"Wong,BorisChunhei",ECON3-PrinciplesofMacroeconomics(A),S116,39,27,88.9%,85.2%,4.65,B+(3.68),B(3.11)
"Willoughby,MichaelGene",ECON4-FinancialAccounting(A),S116,47,8,80.0%,80.0%,3.50,A(4.00),B-(2.86)
"Major,Ivan",ECON1-PrinciplesofMicroeconomics(A),SP16,136,51,84.0%,46.0%,4.66,B+(3.41),C+(2.55)
"Major,Ivan",ECON1-PrinciplesofMicroeconomics(B),SP16,134,53,75.0%,52.1%,3.85,B(3.18),C+(2.55)
"Sinitsyn,Maxim",ECON100A-MicroeconomicsA(A),SP16,130,69,86.2%,80.0%,5.98,B(3.20),C+(2.61)
"Sinitsyn,Maxim",ECON100A-MicroeconomicsA(B),SP16,136,75,84.9%,78.1%,5.23,B(3.10),C+(2.61)
"Sher,Itai",ECON100A-MicroeconomicsA(C),SP16,97,51,87.8%,75.5%,5.97,B+(3.33),B-(2.90)
"Galperti,Simone",ECON100B-MicroeconomicsB(A),SP16,124,63,83.3%,65.0%,6.87,B(3.12),B-(2.84)
"Galperti,Simone",ECON100B-MicroeconomicsB(B),SP16,174,75,81.9%,68.1%,6.44,B(3.28),B-(2.84)
"Levkoff,StevenB.",ECON100C-MicroeconomicsC(A),SP16,187,139,93.3%,97.0%,6.16,B+(3.33),B-(2.87)
"Levkoff,StevenB.",ECON100C-MicroeconomicsC(B),SP16,181,123,95.1%,97.5%,5.80,B(3.29),B-(2.87)
"Andreoni,James",ECON100CH-HonorsMicroeconomicsC(A),SP16,13,7,100.0%,85.7%,6.21,A(4.00),N/A
"Muendler,Marc",ECON102-Globalization(A),SP16,189,56,82.7%,84.6%,5.50,B+(3.40),B-(2.99)
"Newhouse,HerbertS",ECON107-EconomicReglatn&AntitrstPlcy(A),SP16,51,11,100.0%,100.0%,5.10,B(3.20),B-(2.87)
"Candido,MariaTeresa",ECON110A-MacroeconomicsA(A),SP16,309,88,91.9%,89.5%,5.78,B+(3.47),B-(2.91)
"Wieland,JohannesFriedrich",ECON110B-MacroeconomicsB(A),SP16,142,48,87.2%,87.2%,5.50,B+(3.50),B-(2.97)
"Wieland,JohannesFriedrich",ECON110B-MacroeconomicsB(B),SP16,112,42,92.7%,92.7%,5.83,B+(3.53),B-(2.97)
"Muralidharan,Karthik",ECON116-EconomicDevelopment(A),SP16,69,37,88.9%,88.9%,5.78,B+(3.43),B(3.04)
"Candido,MariaTeresa",ECON120A-EconometricsA(A),SP16,344,132,94.4%,89.7%,4.73,B+(3.44),B-(2.90)
"Santamaria,MartinI",ECON120B-EconometricsB(A),SP16,142,51,84.0%,96.0%,7.17,B+(3.51),B-(2.92)
"Santamaria,MartinI",ECON120B-EconometricsB(B),SP16,182,68,94.0%,98.5%,5.92,B+(3.48),B-(2.92)
"Santamaria,MartinI",ECON120B-EconometricsB(C),SP16,195,69,93.8%,95.3%,5.47,B+(3.37),B-(2.92)
"Sun,Yixiao",ECON120C-EconometricsC(A),SP16,283,151,79.2%,71.1%,5.83,B+(3.45),B(3.02)
"Sun,Yixiao",ECON120C-EconometricsC(B),SP16,202,126,77.4%,76.6%,6.29,B(3.20),B(3.02)
"Sun,Yixiao",ECON120CH-HonorsEconometricsC(A),SP16,7,6,100.0%,100.0%,5.30,A(4.00),N/A
"Beare,Brendan",ECON122-EconometricTheory(A),SP16,16,10,90.0%,100.0%,7.50,A-(3.70),N/A
"Tayman,Jeff",ECON125-DemographicAnalys&Forecasting(A),SP16,61,17,76.5%,88.2%,6.03,B-(2.75),C+(2.64)
"Tang,YuanEmily",ECON130-PublicPolicy(A),SP16,129,44,88.6%,86.4%,4.78,B+(3.38),B-(2.80)
"Tang,YuanEmily",ECON130-PublicPolicy(B),SP16,99,32,93.3%,93.3%,5.93,B+(3.39),B-(2.80)
"Tang,YuanEmily",ECON136-HumanResources(A),SP16,189,56,90.2%,90.2%,4.71,B+(3.35),B-(2.92)
"Antonovics,KateL.",ECON139-LaborEconomics(A),SP16,179,89,85.2%,88.6%,4.93,B(3.11),C+(2.68)
"Cullen,Julie",ECON151-PublicEconomics:ExpenditureI(A),SP16,73,32,78.6%,92.9%,6.29,B(3.30),B-(2.86)
"Watkins,DeborahA",ECON162-EconomicsofMexico(A),SP16,149,38,89.2%,100.0%,4.67,B+(3.45),B(3.13)
"Sher,Itai",ECON171-DecisionsUnderUncertainty(A),SP16,168,77,66.7%,62.7%,5.25,B+(3.32),B-(2.91)
"Newhouse,HerbertS",ECON172B-OperationsResearchB(A),SP16,219,63,88.7%,91.9%,5.70,B+(3.49),B-(2.90)
"Ramey,Garey",ECON173B-CorporateFinance(A),SP16,149,34,82.4%,76.5%,6.38,B+(3.45),B-(2.83)
"Sinitsyn,Maxim",ECON176-Marketing(A),SP16,56,35,80.0%,88.6%,5.44,B(3.21),B-(2.85)
"Foster,CarrollBaldwin",ECON178-Economic&BusinessForecasting(A),SP16,312,78,89.3%,86.7%,5.51,B+(3.49),B-(2.96)
"Foster,CarrollBaldwin",ECON3-PrinciplesofMacroeconomics(A),SP16,317,92,85.7%,74.7%,3.48,B+(3.60),B(3.15)
"Willoughby,MichaelGene",ECON4-FinancialAccounting(A),SP16,253,113,75.2%,65.7%,5.42,B(3.03),B-(2.82)
"Tang,YuanEmily",ECON1-PrinciplesofMicroeconomics(A),WI16,327,146,93.0%,85.2%,4.36,B+(3.40),B-(2.98)
"Tang,YuanEmily",ECON1-PrinciplesofMicroeconomics(B),WI16,260,111,91.3%,83.7%,4.74,B+(3.44),B-(2.98)
"Famulari,Melissa",ECON100A-MicroeconomicsA(A),WI16,272,174,91.9%,90.7%,6.46,B(3.25),C+(2.67)
"Famulari,Melissa",ECON100A-MicroeconomicsA(B),WI16,270,173,92.4%,94.8%,6.34,B(3.27),C+(2.67)
"Levkoff,StevenB.",ECON100B-MicroeconomicsB(A),WI16,125,81,92.2%,96.1%,6.27,B(3.12),C+(2.66)
"Sher,Itai",ECON100B-MicroeconomicsB(B),WI16,289,106,88.2%,65.7%,5.27,B+(3.40),B-(2.89)
"Machina,MarkJoseph",ECON100BH-HonorsMicroeconomicsB(A),WI16,15,5,100.0%,100.0%,3.50,A-(3.75),N/A
"Sinitsyn,Maxim",ECON100C-MicroeconomicsC(A),WI16,164,101,89.9%,93.9%,6.11,B(3.24),B-(2.77)
"Sinitsyn,Maxim",ECON100C-MicroeconomicsC(B),WI16,122,70,87.0%,89.9%,6.65,B(3.23),B-(2.77)
"Watson,JoelChristopher",ECON109-GameTheory(A),WI16,132,42,82.1%,84.6%,7.88,B(3.16),B-(2.97)
"Candido,MariaTeresa",ECON110A-MacroeconomicsA(A),WI16,292,101,84.5%,75.3%,6.03,B+(3.35),B-(2.85)
"Hamilton,JamesD.",ECON110B-MacroeconomicsB(A),WI16,121,30,92.9%,100.0%,5.29,B+(3.43),B(3.01)
"Hamilton,JamesD.",ECON110B-MacroeconomicsB(B),WI16,135,52,93.9%,91.8%,4.50,B+(3.49),B(3.01)
"Hamilton,JamesD.",ECON110BH-HonorsMacroeconomicsB(B),WI16,9,5,100.0%,100.0%,1.70,A(4.00),N/A
"Santamaria,MartinI",ECON120A-EconometricsA(A),WI16,266,139,92.6%,92.6%,6.11,B+(3.30),B-(2.98)
"Santamaria,MartinI",ECON120A-EconometricsA(B),WI16,242,105,96.9%,95.9%,4.50,B+(3.51),B-(2.98)
"Dahl,GordonB.",ECON120B-EconometricsB(A),WI16,226,103,77.6%,83.7%,6.24,B(3.28),B-(2.73)
"Dahl,GordonB.",ECON120B-EconometricsB(B),WI16,282,106,72.8%,63.1%,6.10,B(3.19),B-(2.73)
"Berman,Eli",ECON120BH-HonorsEconometricsB(A),WI16,11,12,100.0%,100.0%,4.50,A-(3.92),N/A
"Candido,MariaTeresa",ECON120C-EconometricsC(A),WI16,245,68,87.7%,83.1%,5.20,B+(3.36),B-(2.84)
"Foster,CarrollBaldwin",ECON131-EconomicsoftheEnvironment(A),WI16,188,45,92.7%,92.7%,5.34,B+(3.54),B-(2.94)
"Carson,RichardT",ECON132-EnergyEconomics(A),WI16,136,43,80.5%,75.6%,6.25,B(3.27),B(3.25)
"Andreoni,James",ECON143-ExperimentalEconomics(A),WI16,46,17,86.7%,80.0%,5.17,B+(3.47),B+(3.45)
"Squires,DaleE",ECON145-EconomicsofOceanResources(A),WI16,341,81,87.8%,90.5%,4.39,B+(3.59),B-(2.98)
"Cohen,DarrelSteven",ECON146-EconomicStabilization(A),WI16,141,52,86.3%,90.2%,6.18,B+(3.31),B-(2.88)
"Gordon,RogerH.",ECON150-PublicEconomics:Taxation(A),WI16,40,14,53.8%,46.2%,4.96,B(3.15),B-(2.98)
"Newhouse,HerbertS",ECON171-DecisionsUnderUncertainty(A),WI16,229,69,81.8%,78.8%,5.28,B+(3.47),B-(2.86)
"Newhouse,HerbertS",ECON172A-OperationsResearchA(A),WI16,183,55,83.3%,87.0%,6.02,B+(3.35),B-(2.86)
"Sher,Itai",ECON172B-OperationsResearchB(A),WI16,106,33,59.4%,62.5%,4.75,B(3.25),B-(2.95)
"Foster,CarrollBaldwin",ECON173A-FinancialMarkets(A),WI16,165,31,89.7%,75.9%,5.60,B+(3.62),B-(2.71)
"Willoughby,MichaelGene",ECON173AL-AppliedFinanceLaboratory(A),WI16,8,5,100.0%,100.0%,1.00,A(4.00),N/A
"Ramey,Garey",ECON173B-CorporateFinance(A),WI16,125,43,82.9%,73.2%,6.19,B+(3.34),B-(2.84)
"Foster,CarrollBaldwin",ECON174-FinancialRiskManagement(A),WI16,138,52,90.4%,86.5%,5.06,B+(3.47),C+(2.62)
"Sinitsyn,Maxim",ECON176-Marketing(A),WI16,80,59,84.5%,96.6%,5.91,B(3.19),B-(2.84)
"Starr,Ross",ECON191B-SeniorEssaySeminarB(A),WI16,11,9,100.0%,100.0%,6.94,A(4.00),N/A
"Levkoff,StevenB.",ECON2-MarketImperfections&Policy(A),WI16,201,140,94.9%,94.9%,4.21,B+(3.45),B(3.10)
"Ramey,ValerieA",ECON3-PrinciplesofMacroeconomics(A),WI16,222,140,94.8%,85.9%,5.12,B+(3.33),B-(2.84)
"Ramey,ValerieA",ECON3-PrinciplesofMacroeconomics(B),WI16,219,134,98.4%,93.8%,5.09,B+(3.36),B-(2.84)
"Willoughby,MichaelGene",ECON4-FinancialAccounting(A),WI16,160,86,77.6%,65.8%,5.20,B(3.07),B-(2.84)
"Antonovics,KateL.",ECON1-PrinciplesofMicroeconomics(A),FA15,454,219,92.9%,92.9%,4.91,B+(3.42),B-(2.75)
"Antonovics,KateL.",ECON1-PrinciplesofMicroeconomics(B),FA15,456,195,93.5%,97.8%,4.82,B+(3.40),B-(2.75)
"Sinitsyn,Maxim",ECON100A-MicroeconomicsA(A),FA15,249,184,86.7%,79.6%,6.61,B(3.12),C+(2.65)
"Sinitsyn,Maxim",ECON100A-MicroeconomicsA(B),FA15,283,193,88.9%,82.1%,7.02,B(3.14),C+(2.65)
"Machina,MarkJoseph",ECON100AH-HonorsMicroeconomicsA(A),FA15,11,6,100.0%,100.0%,5.83,A(4.00),N/A
"Sher,Itai",ECON100B-MicroeconomicsB(A),FA15,187,53,86.5%,75.0%,5.96,B(3.29),B-(2.86)
"Sher,Itai",ECON100B-MicroeconomicsB(B),FA15,148,58,88.5%,75.0%,5.36,B+(3.30),B-(2.86)
"Santamaria,MartinI",ECON100C-MicroeconomicsC(A),FA15,119,24,86.4%,72.7%,5.83,B+(3.38),B-(2.80)
"Levkoff,StevenB.",ECON100C-MicroeconomicsC(B),FA15,250,196,89.7%,94.4%,6.79,B+(3.32),B-(2.98)
"Watson,JoelChristopher",ECON109-GameTheory(A),FA15,248,71,92.4%,89.4%,6.50,B+(3.35),B(3.01)
"Levkoff,StevenB.",ECON110A-MacroeconomicsA(A),FA15,256,192,84.3%,90.1%,6.44,B(3.16),B-(2.79)
"Candido,MariaTeresa",ECON110B-MacroeconomicsB(A),FA15,187,44,83.7%,81.4%,4.98,B+(3.31),B-(2.91)
"Cohen,DarrelSteven",ECON111-MonetaryEconomics(A),FA15,240,101,83.7%,82.6%,6.66,B+(3.40),B-(2.80)
"Toda,AlexisAkira",ECON113-MathematicalEconomics(A),FA15,32,15,53.3%,86.7%,5.17,B(3.13),C+(2.66)
"Santos,Andres",ECON120A-EconometricsA(A),FA15,271,113,91.5%,96.2%,6.28,B+(3.39),B-(2.90)
"Santos,Andres",ECON120A-EconometricsA(B),FA15,282,129,96.0%,96.0%,6.68,B+(3.45),B-(2.90)
"Santos,Andres",ECON120AH-HonorsEconometricsA(A),FA15,18,7,100.0%,100.0%,4.21,A(4.00),N/A
"Santamaria,MartinI",ECON120B-EconometricsB(A),FA15,276,91,85.1%,58.6%,5.59,B(3.24),B-(2.88)
"Candido,MariaTeresa",ECON120C-EconometricsC(A),FA15,114,28,85.7%,89.3%,6.06,B+(3.43),B-(2.88)
"Candido,MariaTeresa",ECON120C-EconometricsC(B),FA15,189,46,95.2%,95.2%,5.48,B+(3.46),B-(2.88)
"Jacobsen,Mark",ECON131-EconomicsoftheEnvironment(A),FA15,177,58,83.0%,73.6%,5.21,B(3.14),B-(2.99)
"White,MichelleJ.",ECON135-UrbanEconomics(A),FA15,27,8,75.0%,87.5%,2.50,B+(3.63),B-(2.70)
"Famulari,Melissa",ECON140-EconomicsofHealthProducers(A),FA15,79,36,97.1%,97.1%,3.87,B+(3.45),B-(2.77)
"Trevino,Isabel",ECON142-BehavioralEconomics(A),FA15,23,21,90.5%,100.0%,4.88,B+(3.57),B+(3.41)
"Hendrickson,GeraldM.",ECON159-EconomicHist/UnitedStatesII(A),FA15,108,31,93.3%,100.0%,4.97,B+(3.59),B-(3.00)
"Newhouse,HerbertS",ECON171-DecisionsUnderUncertainty(A),FA15,169,51,92.2%,90.2%,6.91,B+(3.56),B-(2.81)
"Newhouse,HerbertS",ECON171-DecisionsUnderUncertainty(B),FA15,170,45,93.2%,93.2%,6.12,B(3.14),B-(2.81)
"Newhouse,HerbertS",ECON172A-OperationsResearchA(A),FA15,191,51,91.8%,89.8%,6.25,B+(3.50),B-(2.93)
"Foster,CarrollBaldwin",ECON173A-FinancialMarkets(A),FA15,187,55,90.2%,64.7%,5.58,B+(3.65),B(3.08)
"Ramey,Garey",ECON173B-CorporateFinance(A),FA15,65,16,100.0%,93.8%,7.57,B+(3.67),B(3.22)
"Foster,CarrollBaldwin",ECON178-Economic&BusinessForecasting(A),FA15,192,35,84.8%,87.9%,5.56,A-(3.71),B-(2.93)
"Starr,Ross",ECON191A-SeniorEssaySeminarA(A),FA15,12,10,100.0%,100.0%,5.90,A(4.00),N/A
"Antonovics,KateL.",ECON2-MarketImperfections&Policy(A),FA15,325,113,90.1%,96.4%,5.02,B+(3.50),C+(2.66)
"Foster,CarrollBaldwin",ECON3-PrinciplesofMacroeconomics(A),FA15,106,40,89.2%,64.9%,4.27,B(3.28),C+(2.66)
"Willoughby,MichaelGene",ECON4-FinancialAccounting(A),FA15,232,83,86.7%,74.7%,4.88,B+(3.32),B-(2.79)
"Antonovics,KateL.",ECON1-PrinciplesofMicroeconomics(A),S215,82,36,100.0%,100.0%,5.68,B+(3.62),B-(2.99)
"Shahriar,Quazi",ECON100A-MicroeconomicsA(A),S215,76,23,86.4%,95.5%,7.50,B(3.10),B-(2.73)
"Sinitsyn,Maxim",ECON100B-MicroeconomicsB(A),S215,73,53,98.1%,98.1%,6.93,B+(3.42),B-(2.80)
"Levkoff,StevenB.",ECON100C-MicroeconomicsC(A),S215,103,68,91.2%,91.2%,9.13,B(3.22),B-(2.93)
"Major,Ivan",ECON101-InternationalTrade(A),S215,23,8,100.0%,100.0%,7.00,B+(3.50),B-(2.87)
"Newhouse,HerbertS",ECON109-GameTheory(A),S215,63,30,89.7%,93.1%,8.57,B+(3.36),B-(2.73)
"Lee,Kangoh",ECON110A-MacroeconomicsA(A),S215,80,13,83.3%,66.7%,7.50,A-(3.75),B-(2.87)
"Levkoff,StevenB.",ECON110B-MacroeconomicsB(A),S215,46,27,92.6%,100.0%,6.35,B+(3.37),B-(2.88)
"Nieto-Barthaburu,Augusto",ECON120B-EconometricsB(A),S215,55,17,92.9%,78.6%,7.79,B+(3.50),B-(2.73)
"Foster,CarrollBaldwin",ECON120C-EconometricsC(A),S215,100,16,78.6%,57.1%,6.93,B+(3.43),B-(2.86)
"Major,Ivan",ECON130-PublicPolicy(A),S215,17,6,100.0%,83.3%,5.50,B+(3.33),N/A
"Nieto-Barthaburu,Augusto",ECON131-EconomicsoftheEnvironment(A),S215,54,9,88.9%,88.9%,9.00,B(3.00),B-(2.74)
"Squires,DaleE",ECON144-EconomicsofConservation(A),S215,70,13,84.6%,84.6%,7.12,B+(3.45),B(3.01)
"Blumkin,Tomer",ECON150-PublicEconomics:Taxation(A),S215,12,3,100.0%,100.0%,7.17,B(3.00),N/A
"Newhouse,HerbertS",ECON171-DecisionsUnderUncertainty(A),S215,38,18,100.0%,93.8%,7.50,B+(3.38),B-(2.82)
"Willoughby,MichaelGene",ECON173A-FinancialMarkets(A),S215,37,10,100.0%,90.0%,6.90,B+(3.40),B(3.17)
"Young,SamMing",ECON3-PrinciplesofMacroeconomics(A),S215,38,13,92.3%,92.3%,4.65,B+(3.31),C+(2.65)
"Anderson,JohnCharles",ECON4-FinancialAccounting(A),S215,9,6,100.0%,100.0%,6.17,A-(3.83),N/A
"Levere,MichaelBenjamin",ECON1-PrinciplesofMicroeconomics(A),S115,74,52,98.0%,100.0%,5.40,B+(3.60),B-(2.85)
"Famulari,Melissa",ECON100A-MicroeconomicsA(A),S115,87,62,90.3%,95.2%,7.50,B(3.19),C+(2.60)
"Noel,Michael",ECON100B-MicroeconomicsB(A),S115,97,71,87.1%,95.7%,6.27,B+(3.45),C+(2.65)
"Sinitsyn,Maxim",ECON100C-MicroeconomicsC(A),S115,75,36,88.9%,86.1%,7.36,B+(3.33),C+(2.66)
"Laffineur,Catherine",ECON102-Globalization(A),S115,15,4,100.0%,100.0%,7.00,B(3.00),N/A
"Noel,Michael",ECON105-IndustrlOrgniztn&FirmStratgy(A),S115,31,22,95.5%,95.5%,7.14,B(3.27),C+(2.50)
"Newhouse,HerbertS",ECON109-GameTheory(A),S115,57,9,88.9%,100.0%,6.28,B+(3.63),B-(2.73)
"Levkoff,StevenB.",ECON110A-MacroeconomicsA(A),S115,84,32,87.1%,93.5%,8.50,B+(3.32),B-(2.89)
"Lee,Kangoh",ECON110B-MacroeconomicsB(A),S115,76,21,94.4%,83.3%,6.50,B(3.22),B-(2.90)
"Hilmer,Christiana",ECON120A-EconometricsA(A),S115,67,24,91.7%,87.5%,5.58,B+(3.48),C+(2.62)
"Hilmer,Michael",ECON130-PublicPolicy(A),S115,42,28,77.8%,70.4%,5.46,B+(3.33),B-(2.83)
"Nieto-Barthaburu,Augusto",ECON131-EconomicsoftheEnvironment(A),S115,93,15,100.0%,100.0%,4.50,B(3.07),B-(2.89)
"Hilmer,Christiana",ECON132-EnergyEconomics(A),S115,34,13,92.3%,84.6%,4.65,B+(3.58),B(3.07)
"Hilmer,Michael",ECON139-LaborEconomics(A),S115,30,15,93.3%,93.3%,4.50,B(3.00),B-(2.86)
"Levkoff,StevenB.",ECON171-DecisionsUnderUncertainty(A),S115,80,26,91.7%,95.8%,6.59,B+(3.48),B-(2.95)
"Willoughby,MichaelGene",ECON173A-FinancialMarkets(A),S115,33,3,100.0%,100.0%,6.50,B(3.00),B+(3.35)
"Major,Ivan",ECON2-MarketImperfections&Policy(A),S115,29,6,100.0%,83.3%,4.83,B(3.25),C(2.17)
"Hovander,ElisaWynneKirsten",ECON3-PrinciplesofMacroeconomics(A),S115,44,16,93.8%,87.5%,6.50,A-(3.80),B-(2.85)
"Willoughby,MichaelGene",ECON4-FinancialAccounting(A),S115,40,12,90.9%,90.9%,5.77,A-(3.70),B(3.01)
"Brady,RichardLee",ECON1-PrinciplesofMicroeconomics(A),SP15,289,113,91.7%,92.7%,4.18,B+(3.45),B(3.03)
"Sinitsyn,Maxim",ECON100A-MicroeconomicsA(A),SP15,255,185,90.7%,86.9%,6.35,B(3.26),B-(2.75)
"Famulari,Melissa",ECON100A-MicroeconomicsA(B),SP15,200,128,87.9%,89.5%,6.23,B(3.24),C+(2.68)
"Galperti,Simone",ECON100B-MicroeconomicsB(A),SP15,282,106,79.6%,58.3%,6.16,B(3.01),B-(2.79)
"Galperti,Simone",ECON100B-MicroeconomicsB(B),SP15,242,80,75.0%,52.6%,6.56,B+(3.31),B-(2.79)
"Levkoff,StevenB.",ECON100C-MicroeconomicsC(A),SP15,208,89,91.8%,95.3%,5.70,B(3.30),B-(2.87)
"Sinitsyn,Maxim",ECON100C-MicroeconomicsC(B),SP15,139,85,94.0%,95.2%,6.31,B(3.16),B-(2.87)
"Jacobsen,Mark",ECON100CH-HonorsMicroeconomicsC(A),SP15,17,8,100.0%,100.0%,2.21,A-(3.71),N/A
"Muendler,Marc",ECON103-InternationalMonetaryRelatns(A),SP15,216,60,77.8%,81.5%,6.50,B(3.29),B-(2.95)
"Candido,MariaTeresa",ECON110A-MacroeconomicsA(A),SP15,289,97,86.2%,73.4%,5.80,B+(3.34),B-(2.86)
"Wieland,JohannesFriedrich",ECON110B-MacroeconomicsB(A),SP15,143,61,98.3%,95.0%,5.50,B+(3.67),B-(2.85)
"Wieland,JohannesFriedrich",ECON110B-MacroeconomicsB(B),SP15,129,46,93.2%,93.2%,4.78,A-(3.75),B-(2.85)
"Muralidharan,Karthik",ECON116-EconomicDevelopment(A),SP15,96,34,94.1%,91.2%,6.15,B(3.27),B(3.05)
"White,MichelleJ.",ECON119-Law&Economics:Contracts&Corps(A),SP15,41,16,86.7%,66.7%,4.23,B+(3.36),B-(2.99)
"Tang,YuanEmily",ECON120A-EconometricsA(A),SP15,389,147,92.0%,90.6%,5.86,B+(3.31),B-(2.82)
"Candido,MariaTeresa",ECON120B-EconometricsB(A),SP15,377,105,92.1%,85.1%,5.25,B+(3.38),B-(2.79)
"Foster,CarrollBaldwin",ECON120C-EconometricsC(A),SP15,219,57,84.6%,76.9%,5.32,B(3.27),B-(2.84)
"Foster,CarrollBaldwin",ECON120C-EconometricsC(B),SP15,248,64,86.4%,79.7%,5.00,B+(3.39),B-(2.84)
"Tayman,Jeff",ECON125-DemographicAnalys&Forecasting(A),SP15,78,20,80.0%,95.0%,5.24,B(3.11),C+(2.65)
"Tang,YuanEmily",ECON130-PublicPolicy(A),SP15,351,95,95.6%,92.3%,5.25,B+(3.49),B-(2.88)
"White,MichelleJ.",ECON135-UrbanEconomics(A),SP15,14,6,83.3%,66.7%,2.50,B+(3.50),N/A
"Antonovics,KateL.",ECON139-LaborEconomics(A),SP15,279,83,90.9%,93.5%,4.55,B(3.23),B-(2.71)
"Clemens,Jeffrey",ECON140-EconomicsofHealthProducers(A),SP15,42,15,93.3%,100.0%,4.21,B+(3.50),B-(2.86)
"Cohen,DarrelSteven",ECON146-EconomicStabilization(A),SP15,161,43,88.1%,90.5%,5.38,B(3.29),B-(2.87)
"Betts,Julian",ECON147-EconomicsofEducation(A),SP15,95,30,89.7%,89.7%,5.19,B-(2.97),C+(2.43)
"Newhouse,HerbertS",ECON171-DecisionsUnderUncertainty(A),SP15,293,73,89.7%,88.2%,5.37,B(3.22),B-(2.81)
"Newhouse,HerbertS",ECON172B-OperationsResearchB(A),SP15,247,64,83.6%,91.8%,5.53,B+(3.36),B-(2.86)
"Willoughby,MichaelGene",ECON173AL-AppliedFinanceLaboratory(A),SP15,15,5,100.0%,100.0%,3.30,A(4.00),N/A
"Ramey,Garey",ECON173B-CorporateFinance(A),SP15,137,41,82.1%,84.6%,5.76,B+(3.45),B-(2.76)
"Wolcott,ErinLorraine",ECON3-PrinciplesofMacroeconomics(A),SP15,379,197,95.8%,83.6%,5.02,B+(3.39),B-(2.91)
"Willoughby,MichaelGene",ECON4-FinancialAccounting(A),SP15,170,70,86.2%,81.5%,4.69,B+(3.34),B-(2.87)
"Tang,YuanEmily",ECON1-PrinciplesofMicroeconomics(A),WI15,334,125,90.8%,84.9%,4.43,B+(3.36),B-(2.98)
"Tang,YuanEmily",ECON1-PrinciplesofMicroeconomics(B),WI15,345,114,90.1%,83.8%,4.57,B+(3.49),B-(2.98)
"Famulari,Melissa",ECON100A-MicroeconomicsA(A),WI15,371,206,86.6%,85.6%,7.35,B(3.29),B-(2.78)
"Famulari,Melissa",ECON100A-MicroeconomicsA(B),WI15,274,164,89.3%,87.4%,6.70,B(3.23),B-(2.78)
"Watson,JoelChristopher",ECON100B-MicroeconomicsB(A),WI15,349,103,95.9%,87.6%,5.54,B(3.30),B-(2.85)
"Machina,MarkJoseph",ECON100BH-HonorsMicroeconomicsB(A),WI15,12,6,83.3%,100.0%,1.70,A(4.00),N/A
"Sinitsyn,Maxim",ECON100C-MicroeconomicsC(A),WI15,184,98,93.9%,86.7%,5.46,B(3.15),B-(2.78)
"Sinitsyn,Maxim",ECON100C-MicroeconomicsC(B),WI15,108,64,90.5%,90.5%,5.89,B(3.28),B-(2.78)
