Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Chow,Bennett",MATH109-MathematicalReasoning(A),S117,138,31,89.7%,89.3%,8.03,B+(3.55),C+(2.67)
"Quarfoot,DavidJames",MATH10A-CalculusI(A),S117,76,19,73.7%,89.5%,8.82,B(3.00),C-(1.84)
"Rotar,Vladimir",MATH10B-CalculusII(A),S117,64,49,79.6%,71.4%,6.58,B-(2.83),B-(2.90)
"Behzadan,Ali",MATH110A-Intro/PartialDifferEquations(A),S117,89,53,96.2%,100.0%,7.29,A-(3.74),B+(3.56)
"Chow,Bennett",MATH142A-IntroductiontoAnalysisI(A),S117,159,40,58.3%,57.1%,8.44,B-(2.97),C+(2.40)
"Haff,LeonardR.",MATH168A-Topics/AppliedMath-CompSci(A),S117,39,10,88.9%,88.9%,11.17,B+(3.44),C+(2.63)
"Dilts,JamesPaul",MATH170A-IntroNumericalAnalys/Linear(A),S117,69,19,88.9%,88.9%,10.71,B+(3.56),B-(2.88)
"Harel,Guershon",MATH18-LinearAlgebra(A),S117,127,30,84.0%,88.5%,9.50,B+(3.36),C+(2.37)
"Rotar,Vladimir",MATH193A-ActuarialMathematicsI(A),S117,128,98,90.7%,84.5%,7.97,B+(3.57),B+(3.44)
"Quarfoot,DavidJames",MATH20A-Calculus/Science&Engineering(A),S117,22,9,100.0%,100.0%,8.28,B+(3.33),C(2.16)
"Um,KoWoon",MATH20B-Calculus/Science&Engineering(A),S117,38,12,83.3%,83.3%,11.67,B-(2.92),C+(2.31)
"Briones,Jor-elThomasCaparas",MATH20C-Calculus&AnalytGeom/Sci&Engnr(A),S117,114,94,86.2%,88.3%,7.95,B(3.04),B-(2.73)
"Su,Fangyao",MATH20D-Intro/DifferentialEquations(A),S117,128,29,88.5%,88.5%,7.76,A-(3.74),B(3.02)
"Rhoades,BrendonPatrick",MATH100C-AbstractAlgebraIII(A),SP17,21,19,94.7%,100.0%,8.92,B(3.21),B+(3.43)
"Carter,AnneToulson",MATH103B-ModernAlgebraII(A),SP17,106,41,87.5%,97.5%,6.11,B(3.11),C+(2.59)
"Buskin,Nikolay",MATH104A-NumberTheoryI(A),SP17,78,21,80.0%,75.0%,7.68,B(3.10),C+(2.62)
"Popescu,CristianD.",MATH104C-NumberTheoryIII(A),SP17,12,7,100.0%,100.0%,7.64,B+(3.67),N/A
"McKernan,James",MATH109-MathematicalReasoning(A),SP17,111,54,84.3%,70.6%,7.46,B(3.21),B-(2.95)
"Mohammadi,Amir",MATH109-MathematicalReasoning(B),SP17,119,34,87.9%,87.9%,7.41,B(3.24),C(2.25)
"Saab,Rayan",MATH109-MathematicalReasoning(C),SP17,115,72,84.5%,98.6%,7.92,B(3.20),C+(2.35)
"Um,KoWoon",MATH10A-CalculusI(A),SP17,189,73,80.9%,73.5%,6.83,B-(2.71),C+(2.43)
"Dilts,JamesPaul",MATH10B-CalculusII(A),SP17,148,107,74.5%,68.9%,5.95,B-(2.90),C+(2.44)
"Conant,JamesR",MATH10B-CalculusII(B),SP17,284,108,96.2%,94.2%,6.10,B(3.19),B-(2.83)
"Curry,SeanN",MATH10C-CalculusIII(A),SP17,99,45,72.7%,68.2%,5.77,B(3.05),B-(2.71)
"Stone,CoreyDean",MATH10C-CalculusIII(B),SP17,263,96,78.9%,85.6%,5.71,B(3.08),C+(2.63)
"Quarfoot,DavidJames",MATH11-Calculus-BasedProb&Stats(A),SP17,190,82,89.6%,94.8%,6.39,B+(3.39),B-(2.87)
"Aghajani,Mohammadreza",MATH11-Calculus-BasedProb&Stats(B),SP17,177,80,78.9%,73.7%,7.21,B(3.25),B-(2.83)
"Rabin,JeffreyMark",MATH120B-AppliedComplexAnalysis(A),SP17,34,13,91.7%,91.7%,6.33,B(3.00),C+(2.67)
"Stevens,LauraJeanne",MATH121B-FoundofTeachg/LearngMathII(A),SP17,17,12,100.0%,100.0%,3.83,B+(3.44),N/A
"Oprea,DragosN.",MATH140B-Foundations/RealAnalysisII(A),SP17,43,14,92.9%,92.9%,10.50,B+(3.50),B(3.26)
"Saab,Rayan",MATH140C-Foundations/RealAnalysisIII(A),SP17,28,23,100.0%,90.9%,7.45,B+(3.50),B-(2.92)
"Bejenaru,Ioan",MATH142B-IntroductiontoAnalysisII(A),SP17,141,43,74.4%,87.2%,7.42,B(3.24),C+(2.59)
"Izadi,Elham",MATH150B-CalculusonManifolds(A),SP17,9,5,100.0%,80.0%,6.90,B+(3.67),N/A
"Tobin,RobinJoshua",MATH152-ApplicableMathandComputing(A),SP17,180,59,98.2%,98.2%,6.87,B+(3.43),B-(2.99)
"Buss,SamuelR",MATH155B-TopicsinComputerGraphics(A),SP17,15,4,100.0%,100.0%,6.00,B-(2.75),N/A
"Bowers,AdamR.",MATH163-HistoryofMathematics(A),SP17,132,34,81.8%,97.0%,5.65,B(3.06),C+(2.59)
"Cheng,Li-Tien",MATH170B-Intro/NumericalAnaly/Approxim(A),SP17,141,50,78.7%,63.8%,8.82,B(3.09),C+(2.48)
"Leok,Melvin",MATH170C-IntroNumericalAnaly/OrdDiff(A),SP17,55,20,75.0%,75.0%,7.30,B+(3.30),B+(3.43)
"Gill,PhilipE.",MATH171B-IntroNumOptimiz/Nonlinear(A),SP17,72,27,70.8%,70.8%,7.68,B(3.13),B-(2.92)
"Cheng,Li-Tien",MATH179-ProjinComputational/AppMath(A),SP17,21,8,75.0%,87.5%,5.83,B(3.00),B+(3.69)
"Dewey,EdwardHarold",MATH18-LinearAlgebra(A),SP17,264,104,81.6%,75.5%,6.54,B(3.18),B-(2.90)
"Sterbenz,Jacob",MATH18-LinearAlgebra(B),SP17,201,62,85.2%,88.5%,6.26,B+(3.41),B-(2.84)
"Li,Bo",MATH18-LinearAlgebra(C),SP17,303,94,95.5%,93.3%,5.42,B+(3.63),B-(2.85)
"Novak,JonathanI",MATH18-LinearAlgebra(D),SP17,200,70,86.8%,63.2%,5.94,B+(3.35),B-(2.78)
"Zheng,Tianyi",MATH180C-Intro/StochasticProcessesII(A),SP17,140,44,88.6%,79.5%,7.88,B+(3.38),B(3.03)
"Xu,Ronghui",MATH181A-Intro/MathStatisticsI(A),SP17,136,53,93.9%,79.6%,6.94,B+(3.37),B-(2.85)
"Bradic,Jelena",MATH181B-Intro/MathStatisticsII(A),SP17,110,41,89.7%,82.1%,7.34,B+(3.49),B-(2.90)
"Quarfoot,DavidJames",MATH183-StatisticalMethods(A),SP17,206,82,91.0%,92.3%,6.45,B(3.25),B-(2.77)
"Arias-Castro,Ery",MATH185-IntrotoComputationalStats(A),SP17,135,45,69.8%,53.5%,8.93,B(3.19),B(3.08)
"Bucur,AlinaIoana",MATH187B-MathofModernCryptography(A),SP17,60,47,84.8%,84.8%,5.91,B+(3.56),B(3.11)
"Barrese,KennethWilliam",MATH2-IntrotoCollegeMathematics(A),SP17,12,3,66.7%,100.0%,4.50,B(3.00),N/A
"Tucker,HenryJackson",MATH20A-Calculus/Science&Engineering(A),SP17,69,22,95.2%,23.8%,6.69,B(3.10),C+(2.41)
"Stevens,LauraJeanne",MATH20B-Calculus/Science&Engineering(A),SP17,193,79,80.3%,100.0%,6.45,C+(2.68),C(2.25)
"Um,KoWoon",MATH20B-Calculus/Science&Engineering(B),SP17,172,56,72.7%,67.3%,7.09,B-(2.83),C+(2.43)
"Bowers,AdamR.",MATH20C-Calculus&AnalytGeom/Sci&Engnr(A),SP17,434,151,87.9%,96.5%,6.99,B(3.21),C+(2.49)
"Huynh,ThangL",MATH20C-Calculus&AnalytGeom/Sci&Engnr(B),SP17,335,110,82.2%,84.1%,6.69,B(3.23),C+(2.53)
"Gawlik,EvanScott",MATH20D-Intro/DifferentialEquations(A),SP17,354,135,92.9%,96.9%,6.52,B+(3.34),B-(2.76)
"Oprea,DragosN.",MATH20D-Intro/DifferentialEquations(B),SP17,388,132,94.3%,95.1%,5.79,B+(3.52),B-(2.84)
"Conant,JamesR",MATH20E-VectorCalculus(A),SP17,395,148,90.2%,95.8%,6.27,B+(3.45),B+(3.31)
"Can,MahirBilen",MATH20E-VectorCalculus(B),SP17,196,61,81.0%,51.7%,5.82,B(3.20),B-(2.85)
"Rogalski,Daniel",MATH31CH-HonorsVectorCalculus(A),SP17,26,11,100.0%,100.0%,6.75,B(3.25),B+(3.47)
"Ciotti,Benjamin",MATH3C-Precalculus(A),SP17,119,50,97.9%,97.9%,5.96,B(3.18),B-(2.91)
"Wulbert,DanielE.",MATH87-FreshmanSeminar(A),SP17,11,7,100.0%,100.0%,0.50,N/A,N/A
"Stevens,LauraJeanne",MATH95-IntroductiontoTeachingMath(A),SP17,38,18,100.0%,100.0%,1.06,A-(3.94),A-(3.94)
"McKernan,James",MATH100B-AbstractAlgebraII(A),WI17,71,24,85.7%,81.0%,8.02,B+(3.40),C+(2.68)
"Li,Bo",MATH102-AppliedLinearAlgebra(A),WI17,229,62,91.2%,86.0%,6.38,B+(3.46),B-(2.88)
"Pelayo,Alvaro",MATH103A-ModernAlgebraI(A),WI17,64,40,94.6%,97.3%,6.44,B-(2.97),B-(2.76)
"Zelmanov,EfimI",MATH103B-ModernAlgebraII(A),WI17,107,40,84.2%,76.3%,5.45,B(3.00),B(3.05)
"Popescu,CristianD.",MATH104B-NumberTheoryII(A),WI17,17,10,100.0%,100.0%,9.83,B(3.29),N/A
"Popescu,CristianD.",MATH109-MathematicalReasoning(A),WI17,102,44,68.3%,92.7%,8.14,B-(2.74),B-(2.74)
"Mohammadi,Amir",MATH109-MathematicalReasoning(B),WI17,121,39,86.8%,92.1%,7.74,B(3.11),C+(2.44)
"Buskin,Nikolay",MATH109-MathematicalReasoning(C),WI17,114,41,83.8%,67.6%,6.50,B+(3.49),C+(2.45)
"Quarfoot,DavidJames",MATH10A-CalculusI(A),WI17,227,98,94.6%,96.8%,6.30,B-(2.90),C+(2.55)
"Dilts,JamesPaul",MATH10A-CalculusI(B),WI17,185,139,88.3%,76.6%,5.62,B-(2.92),C+(2.67)
"Eggers,JohnDietrich",MATH10B-CalculusII(A),WI17,389,169,79.2%,73.4%,6.21,B(3.06),C+(2.62)
"Longo,BrianMitchell",MATH10B-CalculusII(B),WI17,309,140,83.6%,94.8%,6.29,B(3.10),C+(2.59)
"Carter,AnneToulson",MATH10C-CalculusIII(A),WI17,261,125,90.1%,98.3%,5.95,B(3.26),B(3.03)
"Stone,CoreyDean",MATH10C-CalculusIII(B),WI17,177,73,88.6%,97.1%,5.60,B+(3.54),C+(2.60)
"Conant,JamesR",MATH11-Calculus-BasedProb&Stats(A),WI17,189,102,85.4%,82.3%,6.16,B(3.30),B(3.15)
"Schweinsberg,Jason",MATH11-Calculus-BasedProb&Stats(B),WI17,202,109,85.2%,91.7%,7.80,B+(3.43),B-(2.93)
"Li,Bo",MATH110B-PartialDiffEqua&IntegralEqu(A),WI17,18,8,100.0%,100.0%,7.25,A-(3.75),N/A
"Izadi,Elham",MATH120A-ElementsofComplexAnalysis(A),WI17,67,20,100.0%,88.2%,6.63,B(3.06),B-(2.81)
"Stevens,LauraJeanne",MATH121A-FoundofTeachg/LearngMathI(A),WI17,30,18,93.8%,93.8%,4.50,B+(3.40),B-(2.75)
"Wenzl,HansG",MATH130B-OrdinaryDifferntlEquationII(A),WI17,7,3,50.0%,100.0%,6.50,A(4.00),N/A
"Mohammadi,Amir",MATH140A-FoundationsofRealAnalysisI(A),WI17,52,16,85.7%,100.0%,11.21,B+(3.46),C+(2.43)
"Chow,Bennett",MATH140B-Foundations/RealAnalysisII(B),WI17,41,17,93.3%,100.0%,8.90,B+(3.33),B-(2.87)
"Bejenaru,Ioan",MATH142A-IntroductiontoAnalysisI(A),WI17,144,55,84.6%,92.3%,8.06,B(3.22),C+(2.56)
"Zlatos,Andrej",MATH142B-IntroductiontoAnalysisII(A),WI17,41,13,50.0%,83.3%,7.90,C(2.27),C(2.15)
"Curry,SeanN",MATH142B-IntroductiontoAnalysisII(B),WI17,97,44,71.4%,81.0%,9.29,B(3.02),B(3.25)
"Kedlaya,KiranS.",MATH152-ApplicableMathandComputing(A),WI17,138,62,87.9%,89.7%,6.32,B+(3.57),B+(3.36)
"Harel,Guershon",MATH153-GeometryforSecondaryTeacher(A),WI17,24,11,100.0%,81.8%,8.70,B(3.27),B(3.06)
"Rhoades,BrendonPatrick",MATH154-DiscreteMath&GraphTheory(A),WI17,81,57,84.2%,89.5%,8.06,B-(2.91),B(3.03)
"Buss,SamuelR",MATH155A-GeometricComputerGraphics(A),WI17,55,21,95.2%,95.2%,8.79,B+(3.43),B(3.29)
"Um,KoWoon",MATH15A-Intro/DiscreteMathematics(A),WI17,72,33,90.0%,66.7%,4.36,A-(3.75),B(3.15)
"Cheng,Li-Tien",MATH170A-IntroNumericalAnalys/Linear(A),WI17,142,38,71.4%,74.3%,7.81,B(3.03),C+(2.50)
"Deotte,ChristopherGeorge",MATH170B-Intro/NumericalAnaly/Approxim(A),WI17,145,59,98.1%,100.0%,6.76,A-(3.87),B+(3.48)
"Gill,PhilipE.",MATH171A-IntroNumOptimiz/LinearProg(A),WI17,129,51,85.1%,76.6%,6.27,B+(3.47),B-(2.72)
"Bank,RandolphE",MATH175-NumericalMethodsforPDE(A),WI17,8,4,25.0%,75.0%,6.00,C(2.00),N/A
"Ying,Jiangang",MATH18-LinearAlgebra(A),WI17,141,59,87.5%,32.1%,5.43,B+(3.35),C+(2.62)
"Eggers,JohnDietrich",MATH18-LinearAlgebra(B),WI17,281,114,89.4%,75.0%,6.98,B(3.29),C+(2.70)
"Kemp,ToddAahron",MATH18-LinearAlgebra(C),WI17,315,127,94.1%,99.2%,6.59,B+(3.51),B(3.04)
"Xin,Guoce",MATH18-LinearAlgebra(D),WI17,203,79,79.4%,51.5%,6.38,B+(3.47),C+(2.65)
"Zheng,Tianyi",MATH180A-IntroductiontoProbability(A),WI17,197,74,73.4%,40.6%,7.50,B-(2.97),B(3.05)
"Meyer,DavidA.",MATH180B-Intro/StochasticProcessesI(A),WI17,169,58,80.4%,62.5%,8.08,B(3.26),B(3.25)
"Politis,Dimitris",MATH181A-Intro/MathStatisticsI(A),WI17,103,32,90.3%,48.4%,6.89,B+(3.58),B(3.10)
"Politis,Dimitris",MATH181E-MathematStatistic-TimeSeries(A),WI17,37,9,62.5%,75.0%,10.25,A-(3.88),B+(3.56)
"Quarfoot,DavidJames",MATH183-StatisticalMethods(A),WI17,200,80,93.5%,92.2%,7.51,B+(3.45),C+(2.68)
"Tesler,Glenn",MATH184A-Combinatorics(A),WI17,129,48,73.9%,69.6%,8.59,B-(2.89),B-(2.70)
"Tesler,Glenn",MATH186-ProbabltyStats/Bioinformatics(A),WI17,91,32,86.2%,82.8%,5.14,B+(3.33),B-(2.73)
"Bucur,AlinaIoana",MATH187-IntroductiontoCryptography(A),WI17,203,166,93.3%,86.1%,4.55,A-(3.74),B+(3.57)
"Bradic,Jelena",MATH189-DataAnalysisandInference(A),WI17,118,41,87.5%,72.5%,7.96,B+(3.56),B(3.03)
"Pelayo,Alvaro",MATH190-IntroductiontoTopology(A),WI17,19,13,100.0%,91.7%,6.50,B+(3.45),N/A
"Aghajani,Mohammadreza",MATH194-TheMathematicsofFinance(A),WI17,116,49,93.3%,71.1%,7.38,A-(3.84),B-(2.95)
"Barrese,KennethWilliam",MATH2-IntrotoCollegeMathematics(A),WI17,23,8,83.3%,83.3%,7.50,C+(2.33),C+(2.49)
"Stevens,LauraJeanne",MATH20A-Calculus/Science&Engineering(A),WI17,150,85,97.5%,100.0%,5.48,B(3.30),C+(2.51)
"Um,KoWoon",MATH20A-Calculus/Science&Engineering(B),WI17,110,49,70.5%,65.9%,6.45,B-(2.84),C+(2.36)
"Bowers,AdamR.",MATH20B-Calculus/Science&Engineering(A),WI17,369,160,70.8%,94.2%,7.75,B-(2.76),C(2.21)
"Huynh,ThangL",MATH20B-Calculus/Science&Engineering(B),WI17,145,63,74.1%,74.1%,6.75,B-(2.88),B-(2.79)
"Dewey,EdwardHarold",MATH20B-Calculus/Science&Engineering(C),WI17,202,85,80.0%,70.0%,7.21,B(3.05),C+(2.69)
"Barrese,KennethWilliam",MATH20B-Calculus/Science&Engineering(D),WI17,131,51,78.3%,63.0%,7.61,B-(2.96),C+(2.32)
"Longo,BrianMitchell",MATH20C-Calculus&AnalytGeom/Sci&Engnr(A),WI17,154,80,94.7%,100.0%,5.82,B+(3.32),B-(2.77)
"Bowers,AdamR.",MATH20C-Calculus&AnalytGeom/Sci&Engnr(B),WI17,414,190,89.8%,91.5%,6.85,B(3.25),B-(2.76)
"Gawlik,EvanScott",MATH20C-Calculus&AnalytGeom/Sci&Engnr(C),WI17,391,203,93.5%,97.0%,6.12,B+(3.34),B-(2.76)
"Ying,Jiangang",MATH20D-Intro/DifferentialEquations(A),WI17,184,73,90.0%,55.7%,6.50,B(3.29),B-(2.86)
"Conant,JamesR",MATH20D-Intro/DifferentialEquations(B),WI17,382,175,90.6%,94.2%,6.40,B+(3.49),B(3.10)
"Stone,CoreyDean",MATH20D-Intro/DifferentialEquations(C),WI17,293,119,88.8%,94.8%,6.55,B+(3.36),C+(2.67)
"Behzadan,Ali",MATH20E-VectorCalculus(A),WI17,237,112,94.3%,99.0%,6.56,A-(3.77),B+(3.59)
"Roberts,JustinDeritter",MATH20E-VectorCalculus(B),WI17,217,76,78.9%,83.1%,6.91,B(3.24),C+(2.66)
"Tucker,HenryJackson",MATH20E-VectorCalculus(C),WI17,154,69,67.2%,14.9%,7.49,B-(2.81),C+(2.60)
"Sorensen,ClausM",MATH31BH-HonorsMultivariableCalculus(A),WI17,33,27,88.9%,74.1%,7.96,B(3.20),B+(3.51)
"Zou,Nan",MATH3C-Precalculus(A),WI17,153,69,87.9%,65.2%,6.06,B(3.17),B-(2.77)
"Preskitt,BrianPatrick",MATH4C-Pre-calculusforSci&Engn(A),WI17,38,14,91.7%,83.3%,6.67,B(3.00),C+(2.67)
"Bunch,JamesR.",MATH87-FreshmanSeminar(A),WI17,17,11,100.0%,100.0%,0.70,A(4.00),N/A
"Stevens,LauraJeanne",MATH87-FreshmanSeminar(B),WI17,17,13,84.6%,92.3%,0.81,A(4.00),N/A
"Wulbert,DanielE.",MATH87-FreshmanSeminar(C),WI17,5,3,100.0%,100.0%,0.50,N/A,N/A
"Harel,Guershon",MATH95-IntroductiontoTeachingMath(A),WI17,12,6,83.3%,83.3%,5.17,B+(3.40),N/A
"McKernan,James",MATH100A-AbstractAlgebraI(A),FA16,98,39,83.8%,86.5%,8.50,B(3.29),B-(2.97)
"Harel,Guershon",MATH102-AppliedLinearAlgebra(A),FA16,177,58,88.9%,79.6%,7.39,B(3.14),C(2.16)
"Pelayo,Alvaro",MATH103A-ModernAlgebraI(A),FA16,68,33,93.5%,100.0%,6.78,B-(2.97),B-(2.77)
"Carter,AnneToulson",MATH103A-ModernAlgebraI(B),FA16,69,34,90.6%,96.9%,7.02,B+(3.63),B(3.15)
"Sorensen,ClausM",MATH103A-ModernAlgebraI(C),FA16,44,37,83.8%,81.1%,8.21,B(3.11),B(3.06)
"Rabin,JeffreyMark",MATH104A-NumberTheoryI(A),FA16,34,19,84.2%,89.5%,8.08,B-(2.94),B(3.11)
"SalehiGolsefidy,Alireza",MATH109-MathematicalReasoning(A),FA16,138,65,83.6%,86.9%,7.81,B(3.17),C+(2.69)
"Rogalski,Daniel",MATH109-MathematicalReasoning(B),FA16,102,47,93.2%,97.7%,8.65,B(3.18),B-(2.83)
"Chow,Bennett",MATH109-MathematicalReasoning(C),FA16,98,33,83.3%,66.7%,7.60,B(3.27),B-(2.96)
"Conant,JamesR",MATH109-MathematicalReasoning(D),FA16,105,55,82.6%,95.7%,5.91,B+(3.33),B-(2.77)
"Longo,BrianMitchell",MATH10A-CalculusI(A),FA16,212,114,88.6%,95.2%,5.96,B-(2.99),C+(2.60)
"Eggers,JohnDietrich",MATH10A-CalculusI(B),FA16,213,100,82.4%,61.5%,5.83,B-(2.94),C+(2.42)
"Aghajani,Mohammadreza",MATH10A-CalculusI(C),FA16,195,89,87.5%,50.0%,5.87,B(3.06),C+(2.50)
"Curry,SeanN",MATH10B-CalculusII(A),FA16,264,135,77.6%,72.8%,6.07,B(3.16),B-(2.79)
"Stone,CoreyDean",MATH10B-CalculusII(B),FA16,220,118,74.5%,71.7%,6.66,B-(2.85),B-(2.77)
"Xin,Guoce",MATH10C-CalculusIII(A),FA16,193,87,69.6%,30.4%,7.12,B-(2.96),B-(2.82)
"Jolany,Hassan",MATH10C-CalculusIII(B),FA16,220,115,88.9%,88.0%,5.85,A-(3.82),B+(3.65)
"Quarfoot,DavidJames",MATH11-Calculus-BasedProb&Stats(A),FA16,179,87,98.8%,95.3%,7.08,B+(3.61),B(3.29)
"Schweinsberg,Jason",MATH11-Calculus-BasedProb&Stats(B),FA16,197,116,83.9%,95.5%,7.27,B+(3.40),B-(2.94)
"Li,Bo",MATH110A-Intro/PartialDifferEquations(A),FA16,82,38,62.2%,67.6%,7.01,B(3.00),B-(2.79)
"Meyer,DavidA.",MATH111A-MathematicalModelingI(A),FA16,34,17,100.0%,100.0%,5.64,B+(3.60),A-(3.88)
"Rabin,JeffreyMark",MATH120A-ElementsofComplexAnalysis(A),FA16,70,21,73.7%,73.7%,6.50,B(3.22),C+(2.45)
"Wenzl,HansG",MATH130A-OrdinaryDifferntlEquationI(A),FA16,96,26,83.3%,70.8%,6.50,B+(3.67),B(3.03)
"Chow,Bennett",MATH140A-FoundationsofRealAnalysisI(A),FA16,61,28,85.2%,88.9%,11.50,B(3.12),B-(2.82)
"Sterbenz,Jacob",MATH140A-FoundationsofRealAnalysisI(B),FA16,15,8,100.0%,57.1%,13.64,C(2.14),N/A
"Ioana,Adrian",MATH142A-IntroductiontoAnalysisI(A),FA16,72,27,76.0%,96.0%,7.20,B-(2.92),C+(2.33)
"Zlatos,Andrej",MATH142A-IntroductiontoAnalysisI(B),FA16,48,21,44.4%,27.8%,8.97,B(3.24),B-(2.78)
"Curry,SeanN",MATH142A-IntroductiontoAnalysisI(C),FA16,64,30,65.5%,82.8%,8.35,B(3.18),C(2.19)
"Izadi,Elham",MATH150A-DifferentialGeometry(A),FA16,23,11,81.8%,100.0%,8.14,B(3.18),B-(2.98)
"Gawlik,EvanScott",MATH170A-IntroNumericalAnalys/Linear(A),FA16,202,71,82.9%,98.6%,7.36,B+(3.57),B-(2.89)
"Huynh,ThangL",MATH170A-IntroNumericalAnalys/Linear(B),FA16,67,20,100.0%,81.3%,5.63,B+(3.56),B+(3.65)
"Cheng,Li-Tien",MATH174-NumericlMethods/PhysclModlng(A),FA16,48,17,94.1%,94.1%,7.83,B(3.25),C+(2.44)
"Dilts,JamesPaul",MATH18-LinearAlgebra(A),FA16,208,173,85.3%,83.5%,7.19,B(3.08),B-(2.94)
"Drimbe,Daniel",MATH18-LinearAlgebra(B),FA16,179,91,73.8%,33.8%,6.78,B(3.04),C+(2.62)
"Buskin,Nikolay",MATH18-LinearAlgebra(C),FA16,285,152,90.3%,36.8%,5.69,B+(3.54),B(3.08)
"Harel,Guershon",MATH18-LinearAlgebra(D),FA16,201,94,86.4%,60.2%,7.15,B(3.28),C+(2.49)
"Schweinsberg,Jason",MATH180A-IntroductiontoProbability(A),FA16,305,142,96.3%,97.0%,8.44,B+(3.43),B(3.05)
"Aghajani,Mohammadreza",MATH180A-IntroductiontoProbability(B),FA16,163,62,86.4%,66.1%,7.44,B+(3.35),B-(2.72)
"Xu,Ronghui",MATH181B-Intro/MathStatisticsII(A),FA16,65,20,84.2%,78.9%,7.72,B+(3.50),B-(2.92)
"Kane,DanielMertz",MATH184A-Combinatorics(A),FA16,178,66,77.4%,80.6%,9.80,B(3.12),B(3.12)
"Bach,QuangTran",MATH2-IntrotoCollegeMathematics(A),FA16,32,17,93.8%,100.0%,5.88,C+(2.56),N/A
"Bach,QuangTran",MATH2-IntrotoCollegeMathematics(B),FA16,10,5,100.0%,100.0%,4.10,B(3.00),N/A
"Dewey,EdwardHarold",MATH20A-Calculus/Science&Engineering(A),FA16,262,137,93.9%,85.6%,6.12,B+(3.50),B-(2.87)
"Bowers,AdamR.",MATH20A-Calculus/Science&Engineering(B),FA16,191,89,96.5%,97.6%,6.70,B(3.23),C+(2.38)
"Quarfoot,DavidJames",MATH20A-Calculus/Science&Engineering(C),FA16,214,121,99.1%,97.4%,5.75,B+(3.49),C+(2.50)
"Um,KoWoon",MATH20A-Calculus/Science&Engineering(D),FA16,198,94,94.3%,67.0%,5.55,B+(3.49),C+(2.51)
"Eggers,JohnDietrich",MATH20B-Calculus/Science&Engineering(A),FA16,317,165,71.6%,53.5%,7.49,B-(2.71),C+(2.56)
"Um,KoWoon",MATH20B-Calculus/Science&Engineering(B),FA16,188,110,88.2%,68.6%,7.21,B+(3.37),C+(2.40)
"Deotte,ChristopherGeorge",MATH20B-Calculus/Science&Engineering(C),FA16,211,111,97.1%,96.2%,5.41,B+(3.48),B(3.19)
"Buskin,Nikolay",MATH20B-Calculus/Science&Engineering(D),FA16,272,155,75.5%,14.6%,7.17,B(3.13),B-(2.75)
"Jolany,Hassan",MATH20B-Calculus/Science&Engineering(E),FA16,103,58,92.3%,69.2%,5.46,B+(3.62),C+(2.66)
"Tucker,HenryJackson",MATH20C-Calculus&AnalytGeom/Sci&Engnr(A),FA16,182,125,66.9%,8.5%,8.34,B-(2.89),B-(2.80)
"SalehiGolsefidy,Alireza",MATH20C-Calculus&AnalytGeom/Sci&Engnr(B),FA16,336,253,90.9%,94.2%,7.14,B+(3.45),B-(2.77)
"Tesler,Glenn",MATH20C-Calculus&AnalytGeom/Sci&Engnr(C),FA16,330,161,89.9%,65.5%,6.71,B(3.24),B-(2.73)
"Conant,JamesR",MATH20C-Calculus&AnalytGeom/Sci&Engnr(D),FA16,376,207,95.4%,97.0%,5.33,A-(3.71),B(3.24)
"Barrese,KennethWilliam",MATH20C-Calculus&AnalytGeom/Sci&Engnr(E),FA16,281,132,88.7%,61.3%,6.58,B(3.20),B-(2.71)
"Bowers,AdamR.",MATH20D-Intro/DifferentialEquations(A),FA16,316,151,95.7%,99.3%,6.54,B+(3.42),B-(2.81)
"Bejenaru,Ioan",MATH20D-Intro/DifferentialEquations(B),FA16,190,89,90.6%,87.1%,6.67,B+(3.39),B-(2.73)
"Barrese,KennethWilliam",MATH20D-Intro/DifferentialEquations(C),FA16,181,59,78.2%,65.5%,7.13,B(3.15),C+(2.63)
"Stone,CoreyDean",MATH20D-Intro/DifferentialEquations(D),FA16,243,92,91.0%,75.3%,7.63,B(3.26),B-(2.71)
"Huynh,ThangL",MATH20E-VectorCalculus(A),FA16,341,171,87.4%,79.2%,7.24,B+(3.48),B(3.15)
"Saab,Rayan",MATH20E-VectorCalculus(B),FA16,271,184,79.7%,90.4%,7.37,B(3.27),B-(2.78)
"Ioana,Adrian",MATH31AH-HonorsLinearAlgebra(A),FA16,67,38,83.8%,91.9%,7.61,B+(3.56),C+(2.67)
"Longo,BrianMitchell",MATH3C-Precalculus(A),FA16,124,66,83.3%,93.3%,6.36,B-(2.89),C-(1.99)
"Schmitt,JeremyM",MATH3C-Precalculus(B),FA16,117,53,79.2%,87.5%,6.29,B-(2.87),C-(1.90)
"Sangha,LuvreetSingh",MATH4C-Pre-calculusforSci&Engn(A),FA16,100,80,85.9%,91.0%,7.82,B(3.04),C+(2.44)
"Harel,Guershon",MATH87-FreshmanSeminar(A),FA16,14,8,100.0%,100.0%,0.83,A(4.00),N/A
"Bunch,JamesR.",MATH87-FreshmanSeminar(B),FA16,16,13,100.0%,100.0%,1.27,A(4.00),N/A
"Kane,DanielMertz",MATH96-PutnamSeminar(0),FA16,9,5,80.0%,80.0%,8.00,N/A,N/A
