Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Tiefenbruck,JanineLoBue",CSE105-Intro/TheoryofComputation(B),WI17,242,206,88.8%,97.6%,8.31,B(3.19),B-(2.84)
"Bellare,Mihir",CSE107-IntrotoModernCryptography(A),WI17,51,19,100.0%,100.0%,7.87,B+(3.32),B+(3.33)
"Papadopoulos,PhilipMicha",CSE11-Intr/ComputerSci&Obj-Ori:Java(A),WI17,118,42,87.5%,80.0%,10.65,B(3.26),B-(2.80)
"Politz,JosephGibbs",CSE11-Intr/ComputerSci&Obj-Ori:Java(B),WI17,117,50,81.3%,93.8%,10.75,B+(3.38),B-(2.71)
"Politz,JosephGibbs",CSE11-Intr/ComputerSci&Obj-Ori:Java(C),WI17,92,48,87.2%,100.0%,11.82,B(3.09),B-(2.71)
"Gillespie,GaryN",CSE110-SoftwareEngineering(A),WI17,388,175,84.0%,59.5%,10.02,B+(3.47),B(3.19)
"Langlois,Marina",CSE12-BasicDataStruct&OODesign(A),WI17,149,72,97.0%,95.5%,11.91,B+(3.56),B-(2.97)
"Langlois,Marina",CSE12-BasicDataStruct&OODesign(B),WI17,155,68,96.6%,94.9%,10.87,B+(3.50),B-(2.97)
"Langlois,Marina",CSE12-BasicDataStruct&OODesign(C),WI17,149,77,95.8%,94.4%,10.64,B+(3.56),B-(2.97)
"Pasquale,Joseph",CSE120-Princ/ComputerOperatingSystm(A),WI17,175,58,90.2%,94.1%,11.05,B(3.24),B-(2.97)
"Pasquale,Joseph",CSE120-Princ/ComputerOperatingSystm(B),WI17,164,66,96.8%,96.8%,10.73,B(3.09),B-(2.97)
"Snoeren,AlexC.",CSE123-ComputerNetworks(A),WI17,97,35,93.8%,100.0%,9.21,B+(3.30),B(3.23)
"Porter,GeorgeM",CSE124-NetworkedServices(A),WI17,173,50,100.0%,97.9%,7.61,B+(3.53),B+(3.49)
"Stefan,Deian",CSE130-ProgrmngLang:Princpl&Paradigm(A),WI17,181,73,75.4%,62.3%,10.23,B-(2.97),B-(2.88)
"Chu,IsaacY",CSE131-CompilerConstruction(A),WI17,267,84,53.8%,70.5%,12.12,B+(3.33),B(3.03)
"Vianu,VictorDan",CSE132A-DatabaseSystemPrinciples(B),WI17,186,62,84.5%,62.1%,5.76,B+(3.33),B(3.11)
"Powell,ThomasAllan",CSE134B-WebClientLanguages(A),WI17,144,44,93.0%,81.4%,8.30,B(3.13),B(3.19)
"Rosing,TajanaSimunic",CSE140-Component&DesgnTech/DigtlSys(C),WI17,101,92,80.4%,84.8%,7.58,B(3.03),B(3.13)
"Rosing,TajanaSimunic",CSE140-Component&DesgnTech/DigtlSys(D),WI17,99,92,85.7%,84.6%,7.90,B(3.06),B(3.13)
"Gupta,RajeshK.",CSE140L-DigitalSystemsLaboratory(A),WI17,125,108,69.2%,66.4%,5.36,B+(3.54),B+(3.63)
"Gupta,RajeshK.",CSE140L-DigitalSystemsLaboratory(C),WI17,70,62,74.2%,67.7%,6.37,B+(3.68),B+(3.63)
"Tullsen,DeanMichael",CSE141-Intro/ComputerArchitecture(A),WI17,110,31,83.3%,73.3%,6.02,B(3.24),B-(2.75)
"Eldon,John",CSE141L-Project/ComputerArchitecture(A),WI17,85,26,76.9%,96.2%,6.74,B+(3.44),B+(3.45)
"Eldon,John",CSE141L-Project/ComputerArchitecture(C),WI17,81,21,65.0%,95.0%,7.70,B+(3.55),B+(3.45)
"Chaudhuri,Kamalika",CSE151-IntrotoA.I.StatsApproach(A),WI17,144,41,89.7%,89.7%,9.61,B(3.28),B+(3.65)
"Chaudhuri,Kamalika",CSE151-IntrotoA.I.StatsApproach(B),WI17,138,48,89.1%,91.3%,7.83,B(3.30),B+(3.65)
"McAuley,JulianJohn",CSE158-RecommenderSys&WebMining(A),WI17,114,34,96.9%,87.5%,6.56,B+(3.34),B+(3.33)
"Gillespie,GaryN",CSE15L-SoftwareTools&TechniquesLab(A),WI17,139,68,80.0%,70.0%,4.28,B+(3.56),B+(3.36)
"AltintasDeCallaf,Ilkay",CSE15L-SoftwareTools&TechniquesLab(B),WI17,183,99,72.8%,72.8%,4.24,B+(3.63),B+(3.50)
"AltintasDeCallaf,Ilkay",CSE15L-SoftwareTools&TechniquesLab(C),WI17,136,72,75.0%,79.4%,5.26,B+(3.64),B+(3.50)
"Kesden,GregoryM",CSE160-IntrotoParallelComputing(A),WI17,108,39,89.2%,81.1%,8.02,B+(3.65),B+(3.67)
"Schulze,JurgenP.",CSE165-3DUserInteraction(A),WI17,64,17,94.1%,100.0%,9.43,A-(3.94),A-(3.79)
"Ramamoorthi,Ravi",CSE167-ComputerGraphics(A),WI17,120,62,96.7%,93.4%,9.39,B+(3.32),B(3.26)
"Rotenberg,StevenPaul",CSE169-ComputerAnimation(A),WI17,42,14,100.0%,100.0%,8.86,A-(3.73),B+(3.49)
"Klemmer,ScottR",CSE170-InteractionDesign(A),WI17,79,32,89.7%,89.7%,11.39,B+(3.50),B+(3.39)
"Pevzner,PavelArkadjevich",CSE181-MolecularSequenceAnalysis(A),WI17,21,15,84.6%,53.8%,15.42,B-(2.92),B-(2.90)
"Shacham,Hovav",CSE190-Topics/ComputerSci&Engineer(A),WI17,31,13,84.6%,100.0%,7.27,B+(3.62),A-(3.93)
"Weibel,Nadir",CSE190-Topics/ComputerSci&Engineer(B),WI17,12,4,100.0%,100.0%,6.50,B+(3.67),N/A
"Kumar,Rakesh",CSE190-Topics/ComputerSci&Engineer(C),WI17,58,44,93.2%,93.2%,3.29,A-(3.79),B+(3.68)
"Kumar,Rakesh",CSE190-Topics/ComputerSci&Engineer(D),WI17,58,47,93.6%,93.6%,4.37,A-(3.76),B+(3.68)
"Halicioglu,DanielT",CSE191-Semnr/ComputerSci&Engineer(A),WI17,35,17,100.0%,100.0%,0.50,A(4.00),A(4.00)
"MinnesKemp,MorMia",CSE20-Intro/DiscreteMathematics(A),WI17,267,210,89.7%,97.5%,6.69,B+(3.68),B(3.16)
"MinnesKemp,MorMia",CSE20-Intro/DiscreteMathematics(B),WI17,101,83,90.4%,97.6%,7.28,B+(3.65),B(3.16)
"Kahng,AndrewByun",CSE21-Math/Algorithm&SystemsAnalys(A),WI17,151,54,94.1%,92.2%,7.06,B+(3.50),B(3.20)
"Jones,MilesE",CSE21-Math/Algorithm&SystemsAnalys(B),WI17,145,48,90.5%,69.0%,6.26,B+(3.30),B-(2.99)
"Marx,SusanS",CSE3-Fluency/InformationTechnology(A),WI17,149,65,85.5%,67.7%,3.66,B+(3.65),B(3.30)
"Ord,Richard",CSE30-ComputerOrganiz&SystmsProgrm(A),WI17,266,97,90.8%,83.9%,13.20,B(3.23),B-(2.81)
"Ord,Richard",CSE30-ComputerOrganiz&SystmsProgrm(B),WI17,108,38,91.7%,91.7%,12.74,B(3.22),B-(2.81)
"Marx,SusanS",CSE7-IntroProgrammingMATLAB(A),WI17,130,55,83.0%,73.6%,3.65,B+(3.42),B(3.24)
"Cottrell,GarrisonW",CSE87-FreshmanSeminar(A),WI17,14,6,66.7%,100.0%,1.30,A(4.00),N/A
"Loksa,DastyniCraig",CSE8A-Intro/ComputerSci:Java(I)(A),WI17,162,146,87.6%,83.4%,8.47,B(3.28),B(3.07)
"Loksa,DastyniCraig",CSE8A-Intro/ComputerSci:Java(I)(B),WI17,166,153,90.8%,79.6%,7.89,B+(3.48),B(3.07)
"Cao,Yingjun",CSE8B-Intro/ComputerSci.Java(II)(A),WI17,161,144,94.4%,98.6%,10.84,B+(3.64),B+(3.51)
"Cao,Yingjun",CSE8B-Intro/ComputerSci.Java(II)(B),WI17,110,90,93.2%,97.7%,10.90,B+(3.57),B+(3.51)
"Cao,Yingjun",CSE8B-Intro/ComputerSci.Java(II)(C),WI17,116,101,96.0%,99.0%,11.01,B+(3.62),B+(3.51)
"Swanson,StevenJames",CSE91-PerspectivesinCSE(A),WI17,16,7,100.0%,100.0%,1.07,A(4.00),N/A
"Swanson,StevenJames",CSE91-PerspectivesinCSE(B),WI17,6,3,100.0%,100.0%,1.17,A(4.00),N/A
"Swanson,StevenJames",CSE91-PerspectivesinCSE(C),WI17,12,6,100.0%,100.0%,2.50,A(4.00),N/A
"Gillespie,GaryN",CSE95-TutorApprentice(A),WI17,31,17,87.5%,87.5%,2.38,B+(3.50),N/A
"Gillespie,GaryN",CSE95-TutorApprentice(B),WI17,37,25,82.6%,87.0%,1.83,A(4.00),N/A
"Alvarado,ChristineJ.",CSE100-AdvancedDataStructures(A),FA16,193,175,96.5%,96.5%,11.84,B+(3.54),B(3.19)
"Alvarado,ChristineJ.",CSE100-AdvancedDataStructures(B),FA16,128,117,98.3%,96.6%,11.08,B+(3.48),B(3.19)
"Sahoo,Debashis",CSE100-AdvancedDataStructures(C),FA16,137,117,88.8%,71.6%,10.95,B+(3.31),C+(2.55)
"Jones,MilesE",CSE101-Design&AnalysisofAlgorithm(A),FA16,148,54,88.2%,86.3%,7.64,B(3.14),B+(3.39)
"Jones,MilesE",CSE101-Design&AnalysisofAlgorithm(B),FA16,145,75,91.7%,97.2%,7.88,B(3.13),B+(3.39)
"Jones,MilesE",CSE101-Design&AnalysisofAlgorithm(C),FA16,109,60,96.6%,93.2%,7.92,B(3.27),B+(3.39)
"Freund,Yoav",CSE103-PracticalIntro/Prob&Stats(A),FA16,264,121,65.5%,59.5%,5.40,B+(3.34),B+(3.55)
"Micciancio,Daniele",CSE105-Intro/TheoryofComputation(A),FA16,118,50,83.3%,62.5%,8.50,B(3.04),B-(2.99)
"MinnesKemp,MorMia",CSE105-Intro/TheoryofComputation(B),FA16,209,87,76.7%,97.7%,8.81,B-(2.94),B-(2.84)
"Micciancio,Daniele",CSE105-Intro/TheoryofComputation(C),FA16,140,64,74.6%,52.5%,9.00,B-(2.98),B-(2.99)
"Ord,Richard",CSE11-Intr/ComputerSci&Obj-Ori:Java(B),FA16,275,135,91.9%,96.0%,11.98,B+(3.65),B+(3.52)
"Ord,Richard",CSE11-Intr/ComputerSci&Obj-Ori:Java(D),FA16,258,140,92.1%,97.6%,12.34,A-(3.71),B+(3.52)
"Kesden,GregoryM",CSE110-SoftwareEngineering(A),FA16,176,79,90.5%,73.0%,7.90,B+(3.68),A-(3.84)
"Weibel,Nadir",CSE118-UbiquitousComputing(A),FA16,33,8,85.7%,85.7%,6.21,B+(3.57),B+(3.53)
"Gillespie,GaryN",CSE12-BasicDataStruct&OODesign(A),FA16,131,71,97.0%,92.4%,14.25,B+(3.44),B-(3.00)
"Gillespie,GaryN",CSE12-BasicDataStruct&OODesign(B),FA16,112,53,95.7%,97.9%,14.29,B+(3.40),B-(3.00)
"Langlois,Marina",CSE12-BasicDataStruct&OODesign(C),FA16,118,58,94.3%,94.3%,12.58,B+(3.42),B-(2.83)
"Voelker,GeoffreyM.",CSE120-Princ/ComputerOperatingSystm(A),FA16,242,96,92.1%,96.6%,10.11,B(3.27),B(3.08)
"Zhou,Yuan-Yuan",CSE120-Princ/ComputerOperatingSystm(B),FA16,137,64,82.3%,83.9%,10.87,B(3.12),B-(2.84)
"Savage,Stefan",CSE123-ComputerNetworks(B),FA16,103,34,89.7%,89.7%,10.09,B(3.23),B-(2.77)
"Shacham,Hovav",CSE127-IntrotoComputerSecurity(B),FA16,48,16,93.3%,86.7%,11.97,C+(2.40),B-(2.91)
"Lerner,Sorin",CSE130-ProgrmngLang:Princpl&Paradigm(A),FA16,198,151,98.0%,98.7%,8.24,B+(3.56),B(3.23)
"Lerner,Sorin",CSE130-ProgrmngLang:Princpl&Paradigm(B),FA16,110,90,95.6%,97.8%,7.28,B+(3.63),B(3.23)
"Jhala,Ranjit",CSE131-CompilerConstruction(A),FA16,155,64,86.9%,98.4%,8.91,B+(3.33),B-(2.90)
"Vianu,VictorDan",CSE132A-DatabaseSystemPrinciples(A),FA16,239,81,69.6%,46.8%,6.24,B-(2.75),B-(2.73)
"Orailoglu,Alex",CSE140-Component&DesgnTech/DigtlSys(A),FA16,43,26,64.0%,32.0%,12.42,C+(2.52),C+(2.49)
"Orailoglu,Alex",CSE140L-DigitalSystemsLaboratory(A),FA16,44,18,81.3%,62.5%,13.00,B+(3.56),C+(2.53)
"Porter,LeonardEmerson",CSE141-Intro/ComputerArchitecture(A),FA16,271,214,88.3%,96.7%,6.77,B+(3.36),B-(2.94)
"Eldon,John",CSE141L-Project/ComputerArchitecture(A),FA16,120,50,62.5%,93.8%,8.31,B+(3.50),B+(3.32)
"Eldon,John",CSE141L-Project/ComputerArchitecture(B),FA16,117,64,68.3%,88.9%,8.00,B+(3.51),B+(3.32)
"Cottrell,GarrisonW",CSE150-IntArtifIntell:Search&Reason(A),FA16,165,66,96.8%,84.1%,8.60,B+(3.38),B(3.22)
"AltintasDeCallaf,Ilkay",CSE15L-SoftwareTools&TechniquesLab(A),FA16,161,80,76.0%,77.3%,4.25,B+(3.54),B+(3.41)
"Gillespie,GaryN",CSE15L-SoftwareTools&TechniquesLab(A),FA16,162,80,76.0%,79.7%,4.23,B+(3.53),B+(3.41)
"AltintasDeCallaf,Ilkay",CSE15L-SoftwareTools&TechniquesLab(C),FA16,132,76,76.5%,84.8%,5.59,B+(3.34),B+(3.41)
"Gillespie,GaryN",CSE15L-SoftwareTools&TechniquesLab(C),FA16,137,76,77.6%,87.7%,5.48,B+(3.33),B+(3.41)
"AltintasDeCallaf,Ilkay",CSE15L-SoftwareTools&TechniquesLab(D),FA16,105,55,79.6%,79.2%,5.71,B+(3.52),B+(3.41)
"Gillespie,GaryN",CSE15L-SoftwareTools&TechniquesLab(D),FA16,109,55,79.6%,91.7%,5.71,B+(3.52),B+(3.41)
"Ochoa,BenjaminLawrence",CSE166-ImageProcessing(A),FA16,58,23,77.3%,81.8%,8.79,B+(3.50),B(3.00)
"Schulze,JurgenP.",CSE167-ComputerGraphics(A),FA16,88,24,90.5%,100.0%,14.50,B+(3.55),B+(3.34)
"Guo,PhilipJ",CSE170-InteractionDesign(A),FA16,136,61,98.2%,94.5%,8.43,A-(3.74),A-(3.74)
"Raiko,MikhailP.",CSE180-BiologyMeetsComputing(A),FA16,38,16,92.3%,84.6%,5.50,A-(3.80),A-(3.71)
"Cottrell,GarrisonW",CSE190-Topics/ComputerSci&Engineer(A),FA16,71,24,95.7%,78.3%,11.64,B+(3.35),B(3.16)
"Paturi,Ramamohan",CSE190-Topics/ComputerSci&Engineer(B),FA16,65,26,92.3%,96.2%,6.83,A-(3.83),B+(3.63)
"Deutsch,AlinBernard",CSE190-Topics/ComputerSci&Engineer(D),FA16,52,20,63.2%,63.2%,4.62,B+(3.37),B+(3.64)
"Kumar,Rakesh",CSE190-Topics/ComputerSci&Engineer(E),FA16,51,35,90.9%,93.9%,4.44,A-(3.79),B+(3.62)
"Alvarado,ChristineJ.",CSE191-Semnr/ComputerSci&Engineer(B),FA16,39,18,94.4%,88.9%,8.25,A(4.00),B(3.15)
"MinnesKemp,MorMia",CSE191-Semnr/ComputerSci&Engineer(C),FA16,8,3,100.0%,100.0%,5.50,N/A,N/A
"Halicioglu,DanielT",CSE191-Semnr/ComputerSci&Engineer(D),FA16,36,13,75.0%,91.7%,0.70,A(4.00),A-(3.93)
"Lovett,Shachar",CSE20-Intro/DiscreteMathematics(A),FA16,143,112,91.7%,91.7%,6.19,B+(3.56),B+(3.60)
"Lovett,Shachar",CSE20-Intro/DiscreteMathematics(B),FA16,190,136,91.8%,85.8%,6.64,B+(3.60),B+(3.60)
"Tiefenbruck,JanineLoBue",CSE21-Math/Algorithm&SystemsAnalys(A),FA16,181,89,89.3%,91.7%,7.76,B(3.16),B(3.00)
"Tiefenbruck,JanineLoBue",CSE21-Math/Algorithm&SystemsAnalys(B),FA16,190,85,85.4%,95.1%,7.60,B(3.16),B(3.00)
"Marx,SusanS",CSE3-Fluency/InformationTechnology(A),FA16,185,89,94.1%,70.6%,3.83,B+(3.54),B(3.28)
"Marx,SusanS",CSE3-Fluency/InformationTechnology(B),FA16,183,97,91.6%,84.2%,3.70,B+(3.60),B(3.28)
"Mirza,Diba",CSE30-ComputerOrganiz&SystmsProgrm(B),FA16,133,52,94.0%,94.0%,10.42,B(3.24),B(3.16)
"Mirza,Diba",CSE30-ComputerOrganiz&SystmsProgrm(C),FA16,183,85,95.1%,85.2%,10.33,B(3.28),B(3.16)
"Marx,SusanS",CSE5A-IntroductiontoProgrammingI(A),FA16,100,52,91.5%,87.2%,5.95,B+(3.30),B-(2.88)
"Papakonstantinou,Yannis",CSE87-FreshmanSeminar(B),FA16,14,13,91.7%,100.0%,0.67,A(4.00),N/A
"Cao,Yingjun",CSE8A-Intro/ComputerSci:Java(I)(A),FA16,365,349,97.7%,98.6%,8.05,B+(3.67),B(3.29)
"Langlois,Marina",CSE8A-Intro/ComputerSci:Java(I)(C),FA16,181,165,94.5%,87.8%,7.58,B+(3.36),B+(3.36)
"Langlois,Marina",CSE8A-Intro/ComputerSci:Java(I)(D),FA16,144,136,95.5%,96.3%,7.81,B+(3.48),B+(3.36)
"Cao,Yingjun",CSE8B-Intro/ComputerSci.Java(II)(A),FA16,88,77,89.6%,98.7%,11.67,B+(3.32),B-(2.90)
"Swanson,StevenJames",CSE91-PerspectivesinCSE(A),FA16,20,13,90.9%,90.9%,1.59,N/A,N/A
"Swanson,StevenJames",CSE91-PerspectivesinCSE(B),FA16,20,10,100.0%,100.0%,2.06,A(4.00),N/A
"Swanson,StevenJames",CSE91-PerspectivesinCSE(C),FA16,17,10,90.0%,90.0%,2.90,A(4.00),N/A
"Swanson,StevenJames",CSE91-PerspectivesinCSE(D),FA16,18,10,90.0%,90.0%,2.30,A(4.00),N/A
"Gillespie,GaryN",CSE95-TutorApprentice(A),FA16,69,58,85.7%,98.2%,1.48,A(4.00),N/A
"Cao,Yingjun",CSE95-TutorApprentice(B),FA16,64,55,87.3%,98.2%,1.38,A-(3.88),N/A
"Cao,Yingjun",CSE100-AdvancedDataStructures(A),S216,61,53,94.2%,94.2%,14.29,B+(3.37),B(3.01)
"Marx,SusanS",CSE11-Intr/ComputerSci&Obj-Ori:Java(A),S216,39,17,68.8%,50.0%,11.38,B+(3.44),B-(2.99)
"Gillespie,GaryN",CSE12-BasicDataStruct&OODesign(B),S216,32,29,92.9%,85.7%,16.00,B+(3.67),B(3.17)
"Powell,ThomasAllan",CSE135-Server-sideWebApplications(A),S216,35,8,100.0%,100.0%,10.75,B(3.25),B(3.29)
"Chu,IsaacY",CSE136-Enterprise-classWebApplcatns(A),S216,29,10,100.0%,100.0%,6.50,B+(3.50),B+(3.56)
"Mercati,Pietro",CSE140-Component&DesgnTech/DigtlSys(A),S216,69,38,100.0%,100.0%,8.28,A-(3.70),A-(3.72)
"Mercati,Pietro",CSE140L-DigitalSystemsLaboratory(A),S216,56,31,90.3%,100.0%,7.34,A-(3.81),A-(3.71)
"Gillespie,GaryN",CSE15L-SoftwareTools&TechniquesLab(A),S216,32,30,96.7%,86.7%,7.03,B+(3.50),B+(3.61)
"Braun,Oliver",CSE21-Math/Algorithm&SystemsAnalys(A),S216,66,40,89.5%,94.7%,6.61,B+(3.56),N/A
"Jones,MilesE",CSE21-Math/Algorithm&SystemsAnalys(B),S216,26,19,100.0%,88.2%,8.63,B+(3.35),B+(3.52)
"Marx,SusanS",CSE5A-IntroductiontoProgrammingI(A),S216,51,23,89.5%,52.6%,8.82,B+(3.65),B(3.27)
"Gupta,Anjum",CSE7-IntroProgrammingMATLAB(A),S216,45,27,88.0%,88.0%,7.92,A-(3.76),B+(3.47)
"Paturi,Ramamohan",CSE101-Design&AnalysisofAlgorithm(A),S116,43,16,100.0%,93.8%,10.88,B(3.19),B-(2.84)
"Marx,SusanS",CSE11-Intr/ComputerSci&Obj-Ori:Java(A),S116,36,14,91.7%,91.7%,6.17,A-(3.80),B-(3.00)
"Yen,Dorothy",CSE12-BasicDataStruct&OODesign(A),S116,46,37,97.3%,86.5%,11.53,B+(3.58),B-(2.76)
"Chu,IsaacY",CSE132A-DatabaseSystemPrinciples(A),S116,90,18,100.0%,100.0%,6.38,B+(3.65),B+(3.40)
"Powell,ThomasAllan",CSE134B-WebClientLanguages(A),S116,34,8,100.0%,100.0%,12.25,B-(2.75),B(3.26)
"Tseng,Hung-Wei",CSE141-Intro/ComputerArchitecture(A),S116,93,28,92.6%,96.3%,8.50,B(3.30),B+(3.37)
"Tseng,Hung-Wei",CSE141L-Project/ComputerArchitecture(A),S116,95,23,73.7%,94.7%,13.17,B+(3.68),B+(3.57)
"Saul,Lawrence",CSE150-IntArtifIntell:Search&Reason(A),S116,58,40,97.5%,97.5%,10.14,B(3.25),B(3.06)
"AltintasDeCallaf,Ilkay",CSE15L-SoftwareTools&TechniquesLab(A),S116,45,20,77.8%,70.6%,6.26,A-(3.72),B+(3.33)
"Gillespie,GaryN",CSE15L-SoftwareTools&TechniquesLab(A),S116,56,18,77.8%,88.2%,6.26,A-(3.72),B+(3.33)
"Cao,Yingjun",CSE30-ComputerOrganiz&SystmsProgrm(A),S116,70,58,100.0%,93.1%,11.43,B+(3.69),B+(3.40)
"Marx,SusanS",CSE5A-IntroductiontoProgrammingI(A),S116,44,15,90.0%,70.0%,7.30,B+(3.44),B(3.20)
"Alvarado,ChristineJ.",CSE100-AdvancedDataStructures(A),SP16,192,165,92.1%,86.6%,10.79,B(3.23),B-(2.70)
"Alvarado,ChristineJ.",CSE100-AdvancedDataStructures(B),SP16,194,160,97.5%,97.5%,11.34,B(3.10),B-(2.70)
"Kane,DanielMertz",CSE101-Design&AnalysisofAlgorithm(A),SP16,53,33,90.6%,90.6%,8.70,B(3.21),B(3.13)
"Jones,MilesE",CSE101-Design&AnalysisofAlgorithm(B),SP16,196,71,94.1%,82.4%,7.17,B(3.21),B(3.15)
"Jones,MilesE",CSE101-Design&AnalysisofAlgorithm(C),SP16,196,78,83.1%,85.9%,7.18,B(3.17),B(3.15)
"Ferrante,Jeanne",CSE105-Intro/TheoryofComputation(A),SP16,215,86,82.7%,96.3%,9.03,B(3.11),B-(2.82)
"MinnesKemp,MorMia",CSE105-Intro/TheoryofComputation(B),SP16,213,85,82.1%,97.4%,9.29,B(3.10),B-(2.76)
"Papadopoulos,PhilipMicha",CSE11-Intr/ComputerSci&Obj-Ori:Java(A),SP16,123,36,93.3%,90.0%,9.12,B(3.27),B(3.01)
"Gillespie,GaryN",CSE110-SoftwareEngineering(A),SP16,199,71,87.0%,87.0%,10.38,B+(3.67),B+(3.36)
"Griswold,WilliamG.",CSE110-SoftwareEngineering(B),SP16,301,204,84.1%,60.7%,9.13,B+(3.36),B-(2.94)
"Gillespie,GaryN",CSE12-BasicDataStruct&OODesign(A),SP16,183,96,92.2%,86.7%,12.66,B+(3.56),B(3.17)
"Langlois,Marina",CSE12-BasicDataStruct&OODesign(B),SP16,157,75,95.7%,91.3%,11.57,B+(3.42),B(3.05)
"Langlois,Marina",CSE12-BasicDataStruct&OODesign(C),SP16,241,116,95.7%,87.8%,11.08,B+(3.41),B(3.05)
"Kesden,GregoryM",CSE120-Princ/ComputerOperatingSystm(A),SP16,189,69,78.0%,55.9%,10.25,B-(2.86),C+(2.64)
"Snoeren,AlexC.",CSE123-ComputerNetworks(A),SP16,129,41,90.0%,100.0%,9.42,B-(2.72),C+(2.63)
"Voelker,GeoffreyM.",CSE125-SoftwareSysDesign&Implemnt(A),SP16,33,9,100.0%,100.0%,14.50,A(4.00),A(4.00)
"Shacham,Hovav",CSE127-IntrotoComputerSecurity(A),SP16,58,25,95.7%,95.7%,11.05,B(3.10),B-(2.95)
"Jhala,Ranjit",CSE130-ProgrmngLang:Princpl&Paradigm(A),SP16,125,49,89.4%,89.4%,8.54,B(3.20),B(3.25)
"Zhang,Weifeng",CSE131-CompilerConstruction(A),SP16,265,81,68.0%,52.0%,15.38,B-(2.79),B-(2.86)
"Papakonstantinou,Yannis",CSE135-Server-sideWebApplications(A),SP16,155,41,71.8%,33.3%,9.32,B-(2.84),B(3.20)
"Powell,ThomasAllan",CSE136-Enterprise-classWebApplcatns(A),SP16,52,18,100.0%,100.0%,10.74,B+(3.53),B+(3.38)
"Mirza,Diba",CSE140-Component&DesgnTech/DigtlSys(A),SP16,192,127,89.0%,98.4%,7.05,B+(3.34),B-(2.91)
"Orailoglu,Alex",CSE140-Component&DesgnTech/DigtlSys(B),SP16,25,11,70.0%,40.0%,7.70,C+(2.38),C(2.29)
"Chu,IsaacY",CSE140L-DigitalSystemsLaboratory(A),SP16,158,52,81.3%,95.8%,4.95,B+(3.62),B(3.14)
"Chu,IsaacY",CSE140L-DigitalSystemsLaboratory(B),SP16,92,41,89.2%,94.6%,4.69,B+(3.70),B(3.14)
"Tseng,Hung-Wei",CSE141-Intro/ComputerArchitecture(A),SP16,276,182,75.4%,89.4%,7.47,B-(2.94),B+(3.31)
"Tullsen,DeanMichael",CSE141-Intro/ComputerArchitecture(B),SP16,158,58,76.8%,69.6%,7.54,B(3.00),B-(2.82)
"Eldon,John",CSE141L-Project/ComputerArchitecture(A),SP16,168,51,74.5%,91.5%,8.09,B+(3.51),B+(3.36)
"Eldon,John",CSE141L-Project/ComputerArchitecture(B),SP16,169,60,71.4%,91.1%,7.26,B+(3.38),B+(3.36)
"Kastner,RyanCharles",CSE145-EmbeddedSystemDesignProject(A),SP16,28,18,88.2%,94.1%,10.00,A-(3.82),A(4.00)
"Tullsen,DeanMichael",CSE148-AdvProcessorArchDesignProj(A),SP16,11,4,100.0%,100.0%,13.00,B(3.25),N/A
"Cottrell,GarrisonW",CSE150-IntArtifIntell:Search&Reason(A),SP16,190,58,84.9%,66.0%,8.70,B(3.06),B(3.26)
"Mangione-Tran,Carmine",CSE151-IntrotoA.I.StatsApproach(A),SP16,113,41,84.2%,55.3%,7.85,B+(3.56),B+(3.66)
"Ochoa,BenjaminLawrence",CSE152-IntrotoComputerVision(A),SP16,52,18,94.1%,94.1%,10.62,B+(3.38),B+(3.35)
"AltintasDeCallaf,Ilkay",CSE15L-SoftwareTools&TechniquesLab(A),SP16,233,120,60.3%,68.1%,4.38,B(3.16),B(3.15)
"AltintasDeCallaf,Ilkay",CSE15L-SoftwareTools&TechniquesLab(B),SP16,200,108,66.4%,68.2%,4.68,B+(3.42),B(3.15)
"Gillespie,GaryN",CSE15L-SoftwareTools&TechniquesLab(C),SP16,136,65,68.3%,77.8%,3.71,B(3.16),B(3.04)
"Schulze,JurgenP.",CSE167-ComputerGraphics(A),SP16,122,45,95.2%,92.9%,13.85,B+(3.66),B+(3.36)
"Jensen,Henrik",CSE168-ComputerGraphicsII:Rendering(A),SP16,23,9,100.0%,66.7%,12.50,B+(3.67),B+(3.35)
"Rotenberg,StevenPaul",CSE169-ComputerAnimation(A),SP16,35,13,100.0%,100.0%,9.12,B+(3.45),B(3.18)
"Bafna,Vineet",CSE182-BiologicalDatabases(A),SP16,18,7,57.1%,14.3%,14.50,C+(2.50),N/A
"Mirza,Diba",CSE190-Topics/ComputerSci&Engineer(A),SP16,112,71,80.9%,95.6%,9.73,B+(3.44),B+(3.61)
"Kumar,Rakesh",CSE190-Topics/ComputerSci&Engineer(C),SP16,74,58,93.1%,89.7%,3.55,A-(3.72),B+(3.50)
"Hoover,GregoryWilliam",CSE190-Topics/ComputerSci&Engineer(E),SP16,25,22,72.7%,63.6%,9.86,B+(3.41),A-(3.79)
"Kumar,Rakesh",CSE190-Topics/ComputerSci&Engineer(F),SP16,70,53,94.3%,94.3%,4.69,B+(3.63),B+(3.50)
"Aksanli,Baris",CSE190-Topics/ComputerSci&Engineer(G),SP16,36,11,100.0%,100.0%,6.68,B(3.18),B-(2.84)
"Taylor,Michael",CSE190-Topics/ComputerSci&Engineer(H),SP16,15,12,100.0%,83.3%,12.00,A(4.00),N/A
