Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Havis,Allan",TDGE11-GreatPerformancesonFilm(B),S117,49,12,83.3%,91.7%,2.17,A-(3.80),B(3.16)
"Adler,Steven",TDGE122-TheFilmsofWoodyAllen(A),S117,23,8,100.0%,100.0%,5.07,A(4.00),B+(3.44)
"Harting,CarlaKelso",TDGE25-PublicSpeaking(A),S117,21,17,100.0%,100.0%,5.79,A(4.00),A-(3.93)
"Arcidiacono,Kristin",TDMV1-BeginningBallet(A),S117,24,7,100.0%,100.0%,1.93,A(4.00),A(4.00)
"Arcidiacono,Kristin",TDMV11-TheatricalTap(A),S117,21,4,100.0%,100.0%,5.17,A(4.00),A-(3.86)
"Caligagan,Tony",TDMV142-LatinDanceoftheWorld(A),S117,30,8,100.0%,83.3%,4.50,A(4.00),A-(3.91)
"Caligagan,MariaT.",TDMV142-LatinDanceoftheWorld(B),S117,33,10,100.0%,100.0%,3.61,A(4.00),A-(3.93)
"Sammartano,Tonnie",TDMV2-BeginningContemporaryDance(A),S117,25,7,80.0%,80.0%,2.10,A(4.00),A(4.00)
"Sammartano,Tonnie",TDMV2-BeginningContemporaryDance(B),S117,29,3,100.0%,100.0%,0.50,A(4.00),A(4.00)
"Rincon,Alicia",TDMV3-BeginningJazz(A),S117,27,4,100.0%,100.0%,1.50,A-(3.75),A-(3.94)
"Rincon,Alicia",TDMV3-BeginningJazz(B),S117,30,10,100.0%,100.0%,1.90,A-(3.90),A-(3.94)
"Salovey,Todd",TDAC1-IntroductiontoActing(A),SP17,19,6,100.0%,100.0%,3.30,A(4.00),A-(3.99)
"Salovey,Todd",TDAC1-IntroductiontoActing(B),SP17,17,11,100.0%,100.0%,2.17,A(4.00),A-(3.99)
"Salovey,Todd",TDAC1-IntroductiontoActing(C),SP17,19,8,100.0%,100.0%,4.50,A-(3.80),A-(3.99)
"Salovey,Todd",TDAC1-IntroductiontoActing(D),SP17,21,8,100.0%,100.0%,4.21,A(4.00),A-(3.99)
"Salovey,Todd",TDAC1-IntroductiontoActing(E),SP17,23,14,100.0%,100.0%,3.33,A(4.00),A-(3.99)
"Walsh,KimC.",TDAC101-ActingI(A),SP17,20,19,100.0%,100.0%,3.55,A-(3.78),A-(3.92)
"Walsh,KimC.",TDAC101-ActingI(B),SP17,20,14,100.0%,92.9%,3.07,A-(3.86),A-(3.92)
"Salovey,Todd",TDAC102-ActingII(A),SP17,22,7,100.0%,100.0%,4.79,A(4.00),A-(3.96)
"Vickerman,LindaJoanne",TDAC109-SingingforActors(A),SP17,18,7,100.0%,100.0%,2.79,A-(3.71),N/A
"Fulton,Julia",TDAC110-ActingfortheCamera(A),SP17,13,6,100.0%,80.0%,3.30,A(4.00),N/A
"Chang,JenniferM.",TDAC112-SeniorSeminarinActing(A),SP17,16,5,100.0%,100.0%,5.70,B+(3.67),N/A
"Rincon,PatriciaA.",TDCH147-Choreography:DanceandSociety(A),SP17,11,5,100.0%,100.0%,4.90,A(4.00),N/A
"Guirguis,MarkC",TDDE101-TheatreProcess-ScenicDesign(A),SP17,13,4,100.0%,100.0%,10.50,A(4.00),N/A
"Benzoni,Elisa",TDDE111-TheatreProcess-Costumes(A),SP17,19,5,80.0%,80.0%,6.50,B+(3.50),N/A
"Petrovich,VictoriaA.",TDDE131-SpecTopicsinTheatreDesign(A),SP17,8,5,75.0%,75.0%,7.00,A(4.00),N/A
"Means,CharlesE.",TDDR101-StageManagement(A),SP17,31,20,88.9%,88.9%,4.38,B+(3.59),B+(3.43)
"Oates,CharlesBruce",TDGE1-IntroductiontoTheatre(A),SP17,103,39,84.6%,84.6%,2.92,B+(3.67),B+(3.40)
"Fulton,Julia",TDGE124-CultFilms:WeirdlyDramatic(A),SP17,194,166,97.6%,99.4%,2.16,A-(3.91),A-(3.87)
"Meyer,Ursula",TDGE125-TopicsinTheatreandFilm(A),SP17,54,12,100.0%,81.8%,2.68,A-(3.70),B+(3.43)
"Brill,RobertL.",TDGE133-VisualIdeas(A),SP17,13,7,100.0%,100.0%,5.07,A-(3.71),N/A
"Harting,CarlaKelso",TDGE25-PublicSpeaking(A),SP17,20,12,100.0%,100.0%,2.28,A-(3.88),A-(3.80)
"Harting,CarlaKelso",TDGE25-PublicSpeaking(B),SP17,17,11,100.0%,100.0%,4.50,A-(3.75),A-(3.80)
"Harting,CarlaKelso",TDGE25-PublicSpeaking(C),SP17,19,10,87.5%,100.0%,4.50,A-(3.83),A-(3.80)
"Harting,CarlaKelso",TDGE25-PublicSpeaking(E),SP17,19,13,100.0%,100.0%,4.68,A(4.00),A-(3.80)
"Rubinstein,Kim",TDGE3-CultivatingtheCreativeMind(A),SP17,37,12,100.0%,100.0%,2.50,A(4.00),A-(3.97)
"Meyer,Ursula",TDGE87-FreshmanSeminar(B),SP17,10,7,100.0%,100.0%,0.50,A(4.00),N/A
"Smith,AlisonD",TDHD173-DanceHistoryIII1960-Present(A),SP17,9,6,100.0%,100.0%,2.50,A-(3.83),N/A
"George,Nadine",TDHT10-IntroductiontoPlayAnalysis(A),SP17,19,6,100.0%,100.0%,4.10,A-(3.80),N/A
"Amon,Patrice",TDHT101-Topics:Lit&TheatreHistory(A),SP17,29,14,100.0%,100.0%,2.81,B+(3.64),A-(3.90)
"Turner,LauraKatherine",TDHT101-Topics:Lit&TheatreHistory(B),SP17,27,7,100.0%,100.0%,5.36,A-(3.71),B+(3.42)
"Turner,LauraKatherine",TDHT23-Twentieth-CenturyTheatre(A),SP17,58,22,90.0%,90.0%,4.50,A-(3.79),B(3.18)
"Glabe,HeatherG.",TDMV1-BeginningBallet(A),SP17,27,7,100.0%,85.7%,2.17,A-(3.80),A-(3.92)
"Valerdi,Natalia",TDMV1-BeginningBallet(B),SP17,29,9,100.0%,100.0%,2.50,A(4.00),A-(3.87)
"Arcidiacono,Kristin",TDMV11-TheatricalTap(A),SP17,26,17,100.0%,100.0%,0.85,A-(3.94),A-(3.77)
"Weinberg,Sadie",TDMV110-IntermediateBallet(A),SP17,21,12,100.0%,100.0%,1.30,A-(3.90),A-(3.90)
"Smith,AlisonD",TDMV110-IntermediateBallet(B),SP17,15,14,100.0%,100.0%,1.93,A-(3.92),N/A
"Weinberg,Sadie",TDMV111-AdvancedBallet(A),SP17,11,5,100.0%,100.0%,1.70,A(4.00),N/A
"Smith,AlisonD",TDMV120-IntermediateContempDance(A),SP17,23,18,100.0%,100.0%,1.39,A-(3.94),A-(3.97)
"Rincon,PatriciaA.",TDMV120-IntermediateContempDance(B),SP17,23,9,100.0%,100.0%,2.28,A-(3.89),A-(3.78)
"Sorensen,JonathanKyle",TDMV122-AdvancedContemporaryDance(A),SP17,9,3,100.0%,100.0%,1.17,A(4.00),N/A
"Rincon,Alicia",TDMV130-IntermediateJazz(A),SP17,22,11,90.0%,80.0%,0.90,A-(3.78),A-(3.89)
"Sorensen,JonathanKyle",TDMV133-AdvancedJazzDance(A),SP17,8,4,100.0%,100.0%,1.50,A(4.00),N/A
"Jun,GraceShinHae",TDMV138-BeginningHipHop(A),SP17,43,13,100.0%,100.0%,1.42,A(4.00),A-(3.78)
"Devaguptapu,Divya",TDMV140-DancesOfTheWorld(A),SP17,42,8,100.0%,100.0%,2.75,A-(3.88),A-(3.98)
"Caligagan,MariaT.",TDMV142-LatinDanceoftheWorld(A),SP17,34,13,100.0%,100.0%,2.68,A(4.00),A-(3.94)
"Caligagan,MariaT.",TDMV142-LatinDanceoftheWorld(B),SP17,41,14,100.0%,92.9%,4.81,A-(3.92),A-(3.94)
"Caligagan,Tony",TDMV142-LatinDanceoftheWorld(C),SP17,60,16,100.0%,93.3%,3.17,A-(3.92),A-(3.93)
"Foster-King,Sandra",TDMV143-WestAfricanDance(A),SP17,42,16,93.3%,93.3%,4.90,A-(3.93),A(4.00)
"Caligagan,Tony",TDMV146-IntermediateLatinDance(A),SP17,28,9,100.0%,77.8%,3.25,A-(3.83),A-(3.91)
"Jun,GraceShinHae",TDMV148-IntermediateHipHop(A),SP17,45,8,100.0%,100.0%,2.25,A(4.00),A-(3.79)
"Rincon,PatriciaA.",TDMV2-BeginningContemporaryDance(A),SP17,29,10,100.0%,100.0%,1.61,A-(3.86),A-(3.92)
"Sammartano,Tonnie",TDMV2-BeginningContemporaryDance(B),SP17,34,10,100.0%,100.0%,1.30,A(4.00),A-(3.82)
"Clancy,Liam",TDMV2-BeginningContemporaryDance(C),SP17,26,21,94.4%,83.3%,1.21,A(4.00),A(4.00)
"Rincon,Alicia",TDMV3-BeginningJazz(A),SP17,24,11,100.0%,100.0%,2.30,A(4.00),A-(3.99)
"Geiger,Eric",TDPF162-Studies/Perform-SpringProduct(A),SP17,14,3,100.0%,100.0%,3.50,A(4.00),N/A
"Guirguis,MarkC",TDPR6-TheatrePracticum(A),SP17,43,18,75.0%,93.8%,4.63,A-(3.88),B+(3.70)
"Iizuka,NaomiHisako",TDPW1-IntroductiontoPlaywriting(A),SP17,17,6,100.0%,100.0%,2.00,A-(3.75),N/A
"Iizuka,NaomiHisako",TDPW1-IntroductiontoPlaywriting(B),SP17,15,8,100.0%,75.0%,3.50,A(4.00),N/A
"Iizuka,NaomiHisako",TDPW1-IntroductiontoPlaywriting(C),SP17,14,7,100.0%,100.0%,7.17,A(4.00),N/A
"Iizuka,NaomiHisako",TDPW1-IntroductiontoPlaywriting(E),SP17,16,3,100.0%,100.0%,2.50,A(4.00),N/A
"Stein,DeborahIsobel",TDPW102-PlaywritingWorkshopII(A),SP17,9,4,100.0%,100.0%,6.50,A(4.00),N/A
"Havis,Allan",TDPW104-Screenwriting(A),SP17,23,7,100.0%,100.0%,3.36,A-(3.86),A-(3.73)
"Wilson,TerryA.",TDTR10-IntroductiontoDance(A),SP17,48,17,100.0%,93.3%,1.97,A-(3.87),A-(3.87)
"Wilson,TerryA.",TDTR10-IntroductiontoDance(B),SP17,46,15,100.0%,100.0%,2.10,A-(3.86),A-(3.87)
"Walsh,KimC.",TDAC1-IntroductiontoActing(A),WI17,21,12,100.0%,100.0%,3.23,A-(3.89),A-(3.87)
"Walsh,KimC.",TDAC1-IntroductiontoActing(B),WI17,19,9,100.0%,100.0%,2.25,A(4.00),A-(3.87)
"Walsh,KimC.",TDAC1-IntroductiontoActing(C),WI17,19,16,100.0%,100.0%,3.39,A(4.00),A-(3.87)
"Walsh,KimC.",TDAC1-IntroductiontoActing(D),WI17,20,14,100.0%,92.3%,1.42,A-(3.92),A-(3.87)
"Walsh,KimC.",TDAC1-IntroductiontoActing(E),WI17,20,8,100.0%,100.0%,4.50,A(4.00),A-(3.87)
"Walsh,KimC.",TDAC1-IntroductiontoActing(F),WI17,20,12,100.0%,100.0%,1.95,A(4.00),A-(3.87)
"Walsh,KimC.",TDAC1-IntroductiontoActing(G),WI17,20,7,100.0%,100.0%,2.50,A(4.00),A-(3.87)
"Walsh,KimC.",TDAC1-IntroductiontoActing(H),WI17,20,7,100.0%,100.0%,4.50,A-(3.80),A-(3.87)
"Walsh,KimC.",TDAC1-IntroductiontoActing(I),WI17,18,13,87.5%,100.0%,3.50,B+(3.44),A-(3.87)
"Walsh,KimC.",TDAC1-IntroductiontoActing(J),WI17,20,15,100.0%,100.0%,2.21,A(4.00),A-(3.87)
"Salovey,Todd",TDAC101-ActingI(A),WI17,20,12,100.0%,100.0%,5.17,A-(3.88),A-(3.96)
"Chang,JenniferM.",TDAC101-ActingI(B),WI17,19,9,100.0%,100.0%,4.28,B+(3.67),N/A
"Castro,RobertJess",TDAC102-ActingII(A),WI17,18,7,100.0%,100.0%,6.17,B+(3.60),N/A
"Rubinstein,Kim",TDAC103B-ActingIntensiveII(A),WI17,17,6,100.0%,100.0%,9.50,A(4.00),N/A
"Chang,JenniferM.",TDAC106-ChekhovActing(A),WI17,14,9,100.0%,85.7%,7.93,B+(3.67),N/A
"Oates,CharlesBruce",TDAC115-MovementforActors(A),WI17,20,9,100.0%,100.0%,2.25,A(4.00),A-(3.87)
"Geiger,Eric",TDCH140-Improvisation/Composition(A),WI17,11,9,100.0%,100.0%,1.39,A(4.00),N/A
"Guirguis,MarkC",TDDE1-Intro/DesignfortheTheatre(A),WI17,64,24,75.0%,95.8%,6.67,A(4.00),B+(3.52)
"Dolan,JudithA.",TDDE112-AdvancedCostumeDesign(A),WI17,5,3,100.0%,100.0%,3.17,B+(3.67),N/A
"Burrett,Alan",TDDE121-TheatreProcess-Lighting(A),WI17,13,7,100.0%,100.0%,6.17,A(4.00),N/A
"Chen,MelanieI-Ling",TDDE141-TheatreProcess-SoundDesign(A),WI17,16,5,100.0%,100.0%,3.00,A(4.00),N/A
"Zingle,LauraMaria",TDDR101-StageManagement(A),WI17,30,18,94.1%,100.0%,4.15,B+(3.69),B+(3.44)
"Tompa,Gabor",TDDR108-TextAnalysis/Actors&Directors(A),WI17,17,7,83.3%,100.0%,5.83,A(4.00),N/A
"Salovey,Todd",TDGE1-IntroductiontoTheatre(A),WI17,114,53,97.9%,100.0%,2.50,A-(3.71),A-(3.76)
"Havis,Allan",TDGE10-TheatreAndFilm(A),WI17,197,84,97.5%,96.3%,1.96,A-(3.91),B+(3.30)
"Minniefee,MelissaJane",TDGE11-GreatPerformancesonFilm(A),WI17,188,84,100.0%,100.0%,1.49,A-(3.90),A-(3.71)
"Jun,GraceShinHae",TDGE127-TheFilmsofSpikeLee(A),WI17,183,62,66.7%,73.3%,3.62,B(3.19),B(3.22)
"Harting,CarlaKelso",TDGE25-PublicSpeaking(A),WI17,18,15,100.0%,100.0%,2.35,B+(3.67),B+(3.60)
"Harting,CarlaKelso",TDGE25-PublicSpeaking(B),WI17,22,12,100.0%,77.8%,5.17,A-(3.75),B+(3.60)
"Harting,CarlaKelso",TDGE25-PublicSpeaking(C),WI17,16,5,100.0%,100.0%,3.00,A-(3.75),B+(3.60)
"Harting,CarlaKelso",TDGE25-PublicSpeaking(D),WI17,19,11,100.0%,88.9%,3.25,A(4.00),B+(3.60)
"Harting,CarlaKelso",TDGE25-PublicSpeaking(E),WI17,19,13,100.0%,100.0%,3.10,A-(3.89),B+(3.60)
"Harting,CarlaKelso",TDGE25-PublicSpeaking(F),WI17,18,6,100.0%,100.0%,2.10,A(4.00),B+(3.60)
"Guirguis,MarkC",TDGE87-FreshmanSeminar(A),WI17,14,8,100.0%,100.0%,1.70,A(4.00),N/A
"Rincon,PatriciaA.",TDGE87-FreshmanSeminar(B),WI17,15,7,85.7%,85.7%,0.50,A(4.00),N/A
"Smith,AlisonD",TDHD172-DanceHistoryII(1900-1960)(A),WI17,8,8,87.5%,87.5%,3.25,A-(3.71),N/A
"George,Nadine",TDHT10-IntroductiontoPlayAnalysis(A),WI17,14,6,83.3%,100.0%,3.50,A(4.00),N/A
"Adler,Steven",TDHT114-AmericanMusicalTheatre(A),WI17,42,34,100.0%,100.0%,4.14,B+(3.38),B+(3.37)
"Burelle,JulieSaraVeronique",TDHT120-IndigenousTheatreandPerform(A),WI17,38,15,92.9%,100.0%,5.36,B+(3.58),B+(3.36)
"Smarr,JanetL.",TDHT22-Theatre1500-1900(A),WI17,57,27,75.0%,79.2%,4.14,B(3.09),B(3.15)
"Valerdi,Natalia",TDMV1-BeginningBallet(A),WI17,27,22,100.0%,100.0%,2.20,A-(3.90),A-(3.94)
"Glabe,HeatherG.",TDMV1-BeginningBallet(B),WI17,28,15,100.0%,84.6%,1.33,A-(3.75),A-(3.82)
"Sharp,JudithAEmile",TDMV110-IntermediateBallet(A),WI17,15,8,100.0%,100.0%,3.75,A-(3.75),N/A
"Smith,AlisonD",TDMV110-IntermediateBallet(B),WI17,8,5,100.0%,100.0%,1.30,A(4.00),N/A
"Sharp,JudithAEmile",TDMV111-AdvancedBallet(A),WI17,15,7,100.0%,100.0%,1.64,A(4.00),N/A
"Sammartano,Tonnie",TDMV120-IntermediateContempDance(A),WI17,20,7,100.0%,80.0%,2.50,A(4.00),A-(3.97)
"Clancy,Liam",TDMV120-IntermediateContempDance(B),WI17,22,13,100.0%,100.0%,0.81,A(4.00),A-(3.99)
"Weinberg,Sadie",TDMV122-AdvancedContemporaryDance(A),WI17,16,10,100.0%,100.0%,0.72,A(4.00),N/A
"Jun,GraceShinHae",TDMV138-BeginningHipHop(A),WI17,37,19,100.0%,100.0%,1.32,A-(3.94),A-(3.86)
"Caligagan,Tony",TDMV142-LatinDanceoftheWorld(A),WI17,45,16,100.0%,87.5%,3.63,A-(3.80),A-(3.96)
"Valero,Oscar",TDMV142-LatinDanceoftheWorld(B),WI17,39,13,100.0%,100.0%,3.50,A-(3.89),A-(3.91)
"Caligagan,MariaT.",TDMV142-LatinDanceoftheWorld(C),WI17,48,20,100.0%,100.0%,4.18,A-(3.94),A-(3.90)
"Foster-King,Sandra",TDMV143-WestAfricanDance(A),WI17,35,8,100.0%,100.0%,2.79,B+(3.67),B+(3.69)
"Caligagan,Tony",TDMV146-IntermediateLatinDance(A),WI17,39,8,100.0%,100.0%,2.79,A(4.00),A-(3.77)
"Rincon,PatriciaA.",TDMV2-BeginningContemporaryDance(A),WI17,30,11,90.0%,80.0%,1.61,A-(3.78),A-(3.90)
"Snaith,Yolande",TDMV2-BeginningContemporaryDance(B),WI17,32,18,100.0%,100.0%,1.30,A(4.00),A-(3.94)
"Clancy,Liam",TDMV2-BeginningContemporaryDance(C),WI17,27,23,100.0%,100.0%,0.88,A-(3.90),A-(3.89)
"Rincon,Alicia",TDMV3-BeginningJazz(A),WI17,27,10,100.0%,100.0%,0.94,A(4.00),A-(3.99)
"Arcidiacono,Kristin",TDMV3-BeginningJazz(B),WI17,25,11,100.0%,100.0%,2.70,A(4.00),A-(3.88)
"Rincon,PatriciaA.",TDPF161-Studies/Perform-WinterProduct(A),WI17,16,5,100.0%,100.0%,1.50,A(4.00),N/A
"Guirguis,MarkC",TDPR6-TheatrePracticum(A),WI17,37,12,88.9%,100.0%,6.28,A-(3.88),A-(3.97)
"Havis,Allan",TDPW101-PlaywritingWorkshopI(A),WI17,14,7,100.0%,100.0%,4.90,A(4.00),N/A
"Havis,Allan",TDPW101-PlaywritingWorkshopI(B),WI17,13,6,100.0%,100.0%,6.90,A(4.00),N/A
"Havis,Allan",TDPW101-PlaywritingWorkshopI(C),WI17,15,4,100.0%,100.0%,3.00,A(4.00),N/A
"Wilson,TerryA.",TDTR10-IntroductiontoDance(A),WI17,49,20,94.4%,94.4%,3.72,A-(3.76),A-(3.78)
"Smith,AlisonD",TDTR101-DanceMovementAnalysis(A),WI17,6,6,80.0%,80.0%,2.90,B+(3.60),N/A
"Walsh,KimC.",TDAC1-IntroductiontoActing(A),FA16,20,14,100.0%,100.0%,2.50,A-(3.85),A-(3.70)
"Walsh,KimC.",TDAC1-IntroductiontoActing(B),FA16,20,15,90.9%,90.9%,3.05,A-(3.90),A-(3.70)
"Walsh,KimC.",TDAC1-IntroductiontoActing(C),FA16,20,11,100.0%,75.0%,6.00,A(4.00),A-(3.70)
"Walsh,KimC.",TDAC1-IntroductiontoActing(D),FA16,18,12,100.0%,100.0%,1.64,A(4.00),A-(3.70)
"Walsh,KimC.",TDAC1-IntroductiontoActing(E),FA16,20,14,100.0%,91.7%,3.17,A-(3.82),A-(3.70)
"Walsh,KimC.",TDAC1-IntroductiontoActing(F),FA16,20,14,100.0%,100.0%,4.32,A(4.00),A-(3.70)
"Walsh,KimC.",TDAC1-IntroductiontoActing(G),FA16,20,16,100.0%,100.0%,3.17,A-(3.89),A-(3.70)
"Walsh,KimC.",TDAC1-IntroductiontoActing(H),FA16,22,9,100.0%,100.0%,2.50,A(4.00),A-(3.70)
"Walsh,KimC.",TDAC1-IntroductiontoActing(I),FA16,22,18,100.0%,100.0%,4.88,A-(3.75),A-(3.70)
"Walsh,KimC.",TDAC1-IntroductiontoActing(J),FA16,19,15,100.0%,92.3%,2.65,A-(3.75),A-(3.70)
"Walsh,KimC.",TDAC101-ActingI(A),FA16,18,16,93.8%,93.8%,4.10,A-(3.80),N/A
"Salovey,Todd",TDAC101-ActingI(B),FA16,17,6,100.0%,100.0%,3.70,A-(3.80),N/A
"Castro,RobertJess",TDAC102-ActingII(A),FA16,12,5,100.0%,100.0%,5.70,A(4.00),N/A
"Rubinstein,Kim",TDAC103A-ActingIntensiveI(A),FA16,22,8,100.0%,100.0%,6.79,A-(3.86),A-(3.85)
"Castro,RobertJess",TDAC108-AdvancedTopics(A),FA16,14,5,100.0%,100.0%,6.00,A(4.00),N/A
"Means,CharlesE.",TDAC122-Ensemble:UndergradProduction(A),FA16,12,4,100.0%,100.0%,13.00,A(4.00),N/A
"Snaith,Yolande",TDCH40-PrinciplesofChoreography(A),FA16,11,7,100.0%,100.0%,3.83,A-(3.86),N/A
"Guirguis,MarkC",TDDE1-Intro/DesignfortheTheatre(A),FA16,89,40,78.9%,89.5%,5.82,B+(3.52),B+(3.51)
"Guirguis,MarkC",TDDE131-SpecTopicsinTheatreDesign(A),FA16,17,8,100.0%,100.0%,3.64,A-(3.86),N/A
"Zingle,LauraMaria",TDDR101-StageManagement(A),FA16,18,14,85.7%,92.9%,3.93,A-(3.93),N/A
"Carmody,James",TDDR111-Directing-ActingProcess(A),FA16,23,4,100.0%,100.0%,3.17,A(4.00),A(4.00)
"Salovey,Todd",TDGE1-IntroductiontoTheatre(A),FA16,118,52,93.8%,97.9%,2.59,A-(3.85),A-(3.71)
"White,BryanCurtiss",TDGE11-GreatPerformancesonFilm(A),FA16,186,90,98.9%,97.7%,2.33,A-(3.77),B+(3.63)
"Havis,Allan",TDGE11-GreatPerformancesonFilm(B),FA16,144,64,98.3%,95.0%,1.22,A-(3.84),B+(3.33)
"Harting,CarlaKelso",TDGE25-PublicSpeaking(A),FA16,17,13,100.0%,90.0%,4.72,A-(3.90),B+(3.68)
"Harting,CarlaKelso",TDGE25-PublicSpeaking(B),FA16,17,7,100.0%,100.0%,4.17,A-(3.80),B+(3.68)
"Harting,CarlaKelso",TDGE25-PublicSpeaking(C),FA16,19,11,100.0%,100.0%,2.72,A-(3.75),B+(3.68)
"Harting,CarlaKelso",TDGE25-PublicSpeaking(E),FA16,19,17,100.0%,100.0%,3.30,A-(3.73),B+(3.68)
"Harting,CarlaKelso",TDGE25-PublicSpeaking(F),FA16,20,11,100.0%,100.0%,4.00,A(4.00),B+(3.68)
"Harting,CarlaKelso",TDGE25-PublicSpeaking(G),FA16,19,6,100.0%,100.0%,5.17,A(4.00),B+(3.68)
"Rubinstein,Kim",TDGE5-AGlimpseintoActing(A),FA16,40,11,100.0%,100.0%,1.10,A-(3.80),A-(3.86)
"Rincon,PatriciaA.",TDGE89-DanceMovementExploration(A),FA16,16,10,100.0%,100.0%,1.17,A(4.00),N/A
"Smith,AlisonD",TDHD171-DanceHistoryI(Ancient-1900)(A),FA16,12,11,100.0%,100.0%,4.10,A(4.00),N/A
"George,Nadine",TDHT10-IntroductiontoPlayAnalysis(A),FA16,14,5,100.0%,100.0%,7.00,A(4.00),N/A
"Carmody,James",TDHT102-MastersinTheatre(A),FA16,22,3,100.0%,100.0%,4.50,B+(3.33),A-(3.84)
"Smarr,JanetL.",TDHT104-ItalianComedy(A),FA16,21,6,100.0%,100.0%,5.83,B(3.17),B(3.16)
"Dorwart,JasonBogaard",TDHT21-AncientandMedievalTheatre(A),FA16,58,31,67.9%,78.6%,4.20,B(3.25),B+(3.43)
"Valerdi,Natalia",TDMV1-BeginningBallet(A),FA16,28,19,94.7%,94.7%,1.83,A-(3.75),A-(3.90)
"Weinberg,Sadie",TDMV1-BeginningBallet(B),FA16,30,17,100.0%,94.1%,1.17,A-(3.94),A-(3.92)
"Sharp,JudithAEmile",TDMV110-IntermediateBallet(A),FA16,12,4,100.0%,100.0%,2.00,A(4.00),N/A
"Smith,AlisonD",TDMV110-IntermediateBallet(B),FA16,12,10,100.0%,90.0%,0.70,A(4.00),N/A
"Sharp,JudithAEmile",TDMV111-AdvancedBallet(A),FA16,18,8,100.0%,100.0%,1.07,A(4.00),N/A
"Rincon,PatriciaA.",TDMV120-IntermediateContempDance(A),FA16,14,9,100.0%,87.5%,1.50,A(4.00),N/A
"Wilson,TerryA.",TDMV120-IntermediateContempDance(B),FA16,29,20,100.0%,94.7%,1.24,A-(3.94),A-(3.83)
"Geiger,Eric",TDMV123-ContactImprovisation(A),FA16,18,15,100.0%,100.0%,3.03,A-(3.93),N/A
"Rincon,Alicia",TDMV130-IntermediateJazz(A),FA16,16,5,100.0%,100.0%,1.30,A(4.00),N/A
"Jun,GraceShinHae",TDMV138-BeginningHipHop(A),FA16,33,10,100.0%,100.0%,1.50,A-(3.90),A-(3.88)
"Jun,GraceShinHae",TDMV138-BeginningHipHop(B),FA16,33,13,92.3%,100.0%,1.73,A(4.00),A-(3.88)
"Caligagan,Tony",TDMV142-LatinDanceoftheWorld(A),FA16,46,18,100.0%,88.9%,4.38,A-(3.94),A-(3.88)
"Caligagan,Tony",TDMV142-LatinDanceoftheWorld(B),FA16,47,19,100.0%,78.9%,2.61,A-(3.94),A-(3.88)
"Foster-King,Sandra",TDMV143-WestAfricanDance(A),FA16,42,14,92.9%,71.4%,4.35,A-(3.92),A-(3.95)
"Geiger,Eric",TDMV2-BeginningContemporaryDance(A),FA16,22,12,100.0%,100.0%,1.50,A-(3.89),A(4.00)
"Sammartano,Tonnie",TDMV2-BeginningContemporaryDance(B),FA16,37,16,93.3%,100.0%,1.57,A(4.00),A-(3.86)
"Clancy,Liam",TDMV2-BeginningContemporaryDance(C),FA16,24,22,100.0%,100.0%,1.55,A-(3.90),A-(3.88)
"Snaith,Yolande",TDMV2-BeginningContemporaryDance(D),FA16,21,11,80.0%,70.0%,1.17,A(4.00),A-(3.89)
"Arcidiacono,Kristin",TDMV3-BeginningJazz(A),FA16,33,17,100.0%,100.0%,2.38,A-(3.92),A-(3.89)
"Rincon,Alicia",TDMV3-BeginningJazz(B),FA16,24,9,100.0%,100.0%,0.50,A(4.00),A-(3.99)
"Guirguis,MarkC",TDPR6-TheatrePracticum(A),FA16,31,11,87.5%,100.0%,4.00,A(4.00),A-(3.76)
"Stein,DeborahIsobel",TDPW1-IntroductiontoPlaywriting(A),FA16,13,7,100.0%,100.0%,2.10,A(4.00),N/A
"Stein,DeborahIsobel",TDPW1-IntroductiontoPlaywriting(B),FA16,14,8,100.0%,100.0%,4.50,A-(3.71),N/A
"Stein,DeborahIsobel",TDPW1-IntroductiontoPlaywriting(C),FA16,15,5,100.0%,100.0%,2.90,A(4.00),N/A
"Stein,DeborahIsobel",TDPW1-IntroductiontoPlaywriting(D),FA16,14,11,100.0%,100.0%,3.64,A-(3.86),N/A
"Stein,DeborahIsobel",TDPW1-IntroductiontoPlaywriting(E),FA16,12,8,100.0%,83.3%,4.90,A(4.00),N/A
"Stein,DeborahIsobel",TDPW1-IntroductiontoPlaywriting(F),FA16,13,4,100.0%,100.0%,6.00,B+(3.67),N/A
"Stein,DeborahIsobel",TDPW1-IntroductiontoPlaywriting(G),FA16,13,6,100.0%,100.0%,5.50,A-(3.75),N/A
"Stein,DeborahIsobel",TDPW1-IntroductiontoPlaywriting(H),FA16,15,6,100.0%,100.0%,6.90,A(4.00),N/A
"Wilson,TerryA.",TDTR10-IntroductiontoDance(A),FA16,63,30,92.6%,92.6%,2.72,A-(3.92),A-(3.72)
"Harting,CarlaKelso",TDAC1-IntroductiontoActing(A),S216,15,10,100.0%,100.0%,3.30,A-(3.80),N/A
"Walsh,KimC.",TDAC1-IntroductiontoActing(B),S216,19,5,100.0%,100.0%,0.50,A(4.00),N/A
"Stokes,CynthiaSue",TDAC1-IntroductiontoActing(C),S216,17,16,100.0%,100.0%,4.00,A-(3.93),N/A
"Meyer,Ursula",TDAC1-IntroductiontoActing(D),S216,19,7,100.0%,85.7%,3.93,A(4.00),N/A
