Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Ackerman,Farrell",HDP1-Introduction/HumanDevelopment(A),FA11,256,138,87.6%,75.2%,4.31,B+(3.51),B+(3.47)
"Rosero,IvanD.",HDP115-Media&Design/SocLrnContexts(A),FA11,8,5,100.0%,100.0%,7.50,B+(3.60),N/A
"Rosero,IvanD.",HDP115-Media&Design/SocLrnContexts(A),FA11,4,4,75.0%,100.0%,6.50,B(3.00),N/A
"Rosero,IvanD.",HDP115-Media&Design/SocLrnContexts(B),FA11,8,5,100.0%,100.0%,7.50,B+(3.60),N/A
"Deak,GedeonO.",HDP121-TheDevelopingMind(A),FA11,37,26,92.3%,80.8%,5.58,B(3.04),B-(2.73)
"Deak,GedeonO.",HDP121-TheDevelopingMind(A),FA11,46,29,75.9%,75.9%,4.84,B+(3.31),B-(2.73)
"Collins,CarolineImani",HDP135-PracticuminChildDevelopment(A),FA11,14,9,100.0%,100.0%,6.72,B+(3.56),N/A
"Collins,CarolineImani",HDP135-PracticuminChildDevelopment(A),FA11,8,8,75.0%,100.0%,8.25,A-(3.75),N/A
"Beck-Ellsworth,DanielleJulia",HDP150-SeniorSeminar(C),FA11,22,17,94.1%,100.0%,4.15,A-(3.79),A-(3.87)
"Spilkin,AmyM.",HDP181-ExperProj/HumanDev.Research(A),FA11,36,22,90.9%,90.9%,5.50,B(3.24),B(3.28)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),FA11,20,15,66.7%,100.0%,10.63,B(3.27),B(3.12)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),FA11,21,14,85.7%,92.9%,11.50,B+(3.31),B(3.12)
"Roberts,AmandaJ",HDP160-SpecialTopics/HumanDevelpmnt(A),S211,78,35,100.0%,97.1%,4.16,B+(3.51),B+(3.38)
"Johnson,RachelStewart",HDP150-AdvancedHumanDevelopment(B),S111,13,6,83.3%,83.3%,4.50,B+(3.60),N/A
"Campion,CamilleE",HDP115-Media&Design/SocLrnContexts(A),SP11,10,6,100.0%,100.0%,7.83,N/A,N/A
"Sweet,MonicaAnn",HDP122-SocialDevelopment(A),SP11,106,54,98.1%,92.5%,3.98,B+(3.45),B(3.16)
"Marcello,Angelica",HDP135-PracticuminChildDevelopment(A),SP11,17,9,88.9%,66.7%,8.00,N/A,N/A
"Sweet,MonicaAnn",HDP150-AdvancedHumanDevelopment(A),SP11,21,14,64.3%,85.7%,4.64,B+(3.64),B+(3.52)
"Spilkin,AmyM.",HDP150-AdvancedHumanDevelopment(B),SP11,21,10,90.0%,100.0%,4.70,B+(3.50),B+(3.51)
"Johnson,RachelStewart",HDP150-AdvancedHumanDevelopment(C),SP11,16,7,100.0%,100.0%,5.07,B+(3.50),N/A
"Spilkin,AmyM.",HDP181-ExperProj/HumanDev.Research(A),SP11,34,20,85.0%,100.0%,6.00,B(3.26),B(3.20)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),SP11,18,10,80.0%,100.0%,10.30,B(3.20),B(3.00)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),SP11,18,7,83.3%,100.0%,14.50,B+(3.43),B(3.00)
"Ackerman,Farrell",HDP98-DirectedGroupStudy(A),SP11,40,20,95.0%,95.0%,2.18,A(4.00),N/A
"Carver,LeslieJ.",HDP110-Brain&BehavioralDevelopment(A),WI11,106,65,93.8%,89.2%,5.12,B+(3.45),B(3.30)
"Campion,CamilleE",HDP115-Media&Design/SocLrnContexts(A),WI11,16,7,85.7%,57.1%,6.79,N/A,N/A
"Pond,JenniferJ",HDP115-Media&Design/SocLrnContexts(B),WI11,7,5,100.0%,100.0%,12.90,N/A,N/A
"Borovsky,ArielleA.",HDP120-LanguageDevelopment(A),WI11,87,82,85.2%,80.2%,4.57,B(3.28),B(3.15)
"Parish,StevenMartin",HDP133-Socio-CulturalFoundations(A),WI11,72,44,81.8%,84.1%,4.69,B+(3.35),B+(3.32)
"Marcello,Angelica",HDP135-PracticuminChildDevelopment(A),WI11,29,19,47.4%,63.2%,7.97,N/A,B(3.05)
"Woolpert,Darin",HDP150-AdvancedHumanDevelopment(A),WI11,19,18,88.9%,83.3%,5.28,B(3.22),N/A
"Spilkin,AmyM.",HDP181-ExperProj/HumanDev.Research(A),WI11,34,20,90.0%,100.0%,7.03,B+(3.45),B-(2.94)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),WI11,22,13,46.2%,92.3%,10.19,B-(2.92),B(3.01)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),WI11,22,18,94.4%,94.4%,10.38,B(3.17),B(3.01)
"Ackerman,Farrell",HDP1-Introduction/HumanDevelopment(A),FA10,294,148,76.9%,79.6%,4.36,B+(3.39),B(3.04)
"Cole,Michael",HDP115-Media&Design/SocLrnContexts(A),FA10,16,9,88.9%,100.0%,6.72,N/A,N/A
"Cole,Michael",HDP115-Media&Design/SocLrnContexts(B),FA10,15,5,100.0%,100.0%,4.90,N/A,N/A
"Deak,GedeonO.",HDP121-TheDevelopingMind(A),FA10,55,22,77.3%,72.7%,5.95,N/A,B(3.16)
"Marcello,Angelica",HDP135-PracticuminChildDevelopment(A),FA10,23,11,90.9%,100.0%,8.50,N/A,B(3.29)
"Sweet,MonicaAnn",HDP150-AdvancedHumanDevelopment(A),FA10,20,10,90.0%,80.0%,3.10,A(4.00),A-(3.84)
"Spilkin,AmyM.",HDP181-ExperProj/HumanDev.Research(A),FA10,40,21,85.7%,100.0%,5.17,B+(3.42),B+(3.37)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),FA10,18,10,70.0%,100.0%,8.70,B(3.10),B(3.01)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),FA10,20,12,83.3%,91.7%,9.17,B(3.17),B(3.01)
"Spilkin,AmyM.",HDP150-AdvancedHumanDevelopment(A),SU10,19,8,100.0%,100.0%,4.00,A-(3.75),N/A
"Westerfield,MarissaAnneNavarrete",HDP181-ExperProj/HumanDev.Research(A),SU10,10,7,100.0%,100.0%,5.93,B+(3.43),N/A
"Carver,LeslieJ.",HDP110-Brain&BehavioralDevelopment(A),SP10,106,56,87.3%,63.0%,4.54,B+(3.35),B-(2.89)
"Lecusay,RobertA.",HDP115-Media&Design/SocLrnContexts(A),SP10,17,7,100.0%,100.0%,6.21,N/A,N/A
"Collins,JenniferB.",HDP120-LanguageDevelopment(A),SP10,29,15,85.7%,92.9%,3.93,B+(3.50),B(3.16)
"Marcello,Angelica",HDP135-PracticuminChildDevelopment(A),SP10,34,22,81.8%,81.8%,7.05,N/A,B(3.04)
"Sweet,MonicaAnn",HDP150-AdvancedHumanDevelopment(A),SP10,17,9,77.8%,88.9%,4.06,B+(3.44),A-(3.78)
"Spilkin,AmyM.",HDP150-AdvancedHumanDevelopment(B),SP10,23,15,100.0%,100.0%,3.30,B+(3.67),B+(3.60)
"Sweet,MonicaAnn",HDP150-AdvancedHumanDevelopment(C),SP10,20,14,71.4%,92.9%,4.36,B+(3.50),A-(3.78)
"Spilkin,AmyM.",HDP181-ExperProj/HumanDev.Research(A),SP10,32,19,94.7%,94.4%,3.87,B+(3.63),B(3.21)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),SP10,27,18,77.8%,83.3%,8.83,B(3.11),B-(2.88)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),SP10,16,10,60.0%,90.0%,10.10,B(3.00),B-(2.88)
,HDP98-DirectedGroupStudy(A),SP10,42,24,83.3%,83.3%,1.83,A(4.00),N/A
"Lecusay,RobertA.",HDP115-Media&Design/SocLrnContexts(A),WI10,21,6,100.0%,100.0%,5.17,N/A,A-(3.80)
"Sweet,MonicaAnn",HDP122-SocialDevelopment(A),WI10,85,35,97.1%,93.9%,3.41,B+(3.46),B(3.05)
"Cole,Michael",HDP133-Socio-CulturalFoundations(A),WI10,98,53,69.8%,84.9%,4.95,B+(3.33),B-(2.98)
"Marcello,Angelica",HDP135-PracticuminChildDevelopment(A),WI10,38,13,72.7%,81.8%,6.32,N/A,N/A
"Akshoomoff,NatachaAlexandria",HDP150-AdvancedHumanDevelopment(A),WI10,23,16,93.8%,100.0%,3.00,A-(3.75),A-(3.84)
"Sweet,MonicaAnn",HDP181-ExperProj/HumanDev.Research(A),WI10,42,23,78.3%,73.9%,4.86,B(3.13),B-(2.78)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),WI10,21,14,100.0%,100.0%,11.21,B+(3.64),B(3.02)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),WI10,19,10,70.0%,90.0%,9.30,B(3.20),B(3.02)
,HDP98-DirectedGroupStudy(A),WI10,31,18,94.4%,100.0%,0.83,B(3.00),N/A
"Stiles,Joan",HDP1-Introduction/HumanDevelopment(A),FA09,244,159,84.3%,82.9%,4.21,B+(3.34),C+(2.66)
"Lecusay,RobertA.",HDP115-Media&Design/SocLrnContexts(A),FA09,22,16,93.3%,100.0%,4.88,N/A,N/A
"Deak,GedeonO.",HDP121-TheDevelopingMind(A),FA09,57,43,58.1%,65.1%,4.59,N/A,B-(2.75)
"Marcello,Angelica",HDP135-PracticuminChildDevelopment(A),FA09,40,20,65.0%,45.0%,5.00,N/A,B-(2.79)
"Carper,RuthA",HDP150-AdvancedHumanDevelopment(A),FA09,14,14,100.0%,92.9%,3.79,B(3.21),N/A
"Reese,ClarissaJane",HDP181-ExperProj/HumanDev.Research(A),FA09,41,35,88.6%,91.2%,5.19,B(3.29),B(3.14)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),FA09,23,23,87.0%,95.7%,7.20,B+(3.45),B(3.04)
,HDP98-DirectedGroupStudy(A),FA09,30,26,100.0%,96.2%,1.62,A(4.00),N/A
"Carper,RuthA",HDP150-AdvancedHumanDevelopment(A),SU09,15,6,66.7%,100.0%,5.50,B+(3.33),N/A
"Westerfield,MarissaAnneNavarrete",HDP191-FieldResrch/HumanDevelopment(A),SU09,23,15,93.3%,100.0%,7.57,B(3.20),N/A
"Cole,Michael",HDP115-Media&Design/SocLrnContexts(A),SP09,24,21,100.0%,100.0%,6.60,N/A,A-(3.81)
"Sweet,MonicaAnn",HDP122-SocialDevelopment(A),SP09,97,65,95.4%,89.1%,3.52,B+(3.46),B(3.04)
"Marcello,Angelica",HDP135-PracticuminChildDevelopment(A),SP09,38,25,70.8%,70.8%,5.22,N/A,B(3.02)
"Carper,RuthA",HDP150-AdvancedHumanDevelopment(A),SP09,29,24,100.0%,100.0%,3.92,B+(3.35),B+(3.36)
"Spilkin,AmyM.",HDP150-AdvancedHumanDevelopment(B),SP09,25,22,100.0%,100.0%,2.98,A-(3.73),B+(3.44)
"Westerfield,MarissaAnneNavarrete",HDP181-ExperProj/HumanDev.Research(A),SP09,38,30,82.8%,82.8%,3.77,B+(3.40),B-(2.91)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),SP09,13,11,81.8%,90.9%,7.41,B(3.20),B-(2.73)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),SP09,13,10,70.0%,100.0%,6.10,B-(2.89),B-(2.73)
"Carver,LeslieJ.",HDP110-Brain&BehavioralDevelopment(A),WI09,112,75,85.1%,74.3%,3.93,B(3.22),B-(2.92)
"Wilson,DeborahDowning",HDP115-Media&Design/SocLrnContexts(A),WI09,24,20,94.7%,100.0%,7.50,N/A,B+(3.61)
"Marcello,Angelica",HDP135-PracticuminChildDevelopment(A),WI09,41,20,65.0%,80.0%,7.60,N/A,N/A
"Sweet,MonicaAnn",HDP150-AdvancedHumanDevelopment(A),WI09,19,13,75.0%,92.3%,3.27,B+(3.69),A-(3.82)
"Westerfield,MarissaAnneNavarrete",HDP181-ExperProj/HumanDev.Research(A),WI09,36,22,85.7%,100.0%,4.59,B+(3.36),B(3.06)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),WI09,17,15,93.3%,100.0%,7.43,B+(3.53),B-(2.80)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),WI09,16,11,90.0%,100.0%,7.05,B(3.09),B-(2.80)
"Stiles,Joan",HDP1-Introduction/HumanDevelopment(A),FA08,249,144,73.9%,73.4%,3.75,B+(3.36),B-(2.73)
"Deak,GedeonO.",HDP121-TheDevelopingMind(A),FA08,23,20,94.7%,94.7%,4.10,B+(3.33),B-(2.93)
"Cole,Michael",HDP133-Socio-CulturalFoundations(A),FA08,35,34,96.9%,90.6%,5.03,B+(3.41),B(3.11)
"Carper,RuthA",HDP150-AdvancedHumanDevelopment(A),FA08,15,7,100.0%,71.4%,3.64,B+(3.50),N/A
"Westerfield,MarissaAnneNavarrete",HDP181-ExperProj/HumanDev.Research(B),FA08,37,28,80.8%,88.5%,4.94,B+(3.41),B+(3.33)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),FA08,9,24,90.9%,100.0%,7.50,B+(3.30),B-(2.94)
"Braddick,OliverJohn",HDP150-AdvancedHumanDevelopment(A),SU08,24,10,90.0%,100.0%,3.70,B(3.20),N/A
"Atkinson,Janette",HDP160-SpecialTopics/HumanDevelpmnt(A),SU08,9,8,100.0%,100.0%,4.75,A-(3.88),N/A
"Westerfield,MarissaAnneNavarrete",HDP191-FieldResrch/HumanDevelopment(A),SU08,16,15,92.9%,100.0%,7.70,B+(3.40),N/A
"Ferholt,BethRachel",HDP115-Media&Design/SocLrnContexts(A),SP08,35,21,90.0%,100.0%,4.40,N/A,B(3.21)
"Goldwasser,MicheleA.",HDP133-Socio-CulturalFoundations(A),SP08,71,56,86.8%,84.9%,3.36,B+(3.64),B+(3.33)
"Harris,ChadV",HDP135-PracticuminChildDevelopment(A),SP08,33,22,76.2%,81.0%,4.05,N/A,N/A
"Sweet,MonicaAnn",HDP150-AdvancedHumanDevelopment(A),SP08,48,31,70.0%,86.7%,3.29,B+(3.50),B+(3.41)
"Casey,ShannonKerry",HDP181-ExperProj/HumanDev.Research(A),SP08,29,24,91.7%,87.5%,4.08,B+(3.42),B(3.04)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),SP08,23,20,80.0%,89.5%,8.00,B(3.20),B(3.30)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(B),SP08,14,12,100.0%,100.0%,9.33,B+(3.58),B(3.30)
"Paparello,Silvia",HDP110-Brain&BehavioralDevelopment(A),WI08,91,58,75.5%,40.0%,4.02,B(3.18),B(3.02)
"Casey,ShannonKerry",HDP120-LanguageDevelopment(A),WI08,26,21,81.0%,85.7%,3.45,B(3.29),B-(2.93)
"Sweet,MonicaAnn",HDP122-SocialDevelopment(A),WI08,80,57,98.2%,89.5%,3.83,B+(3.56),B(3.16)
"Vernon,JeniferR",HDP135-PracticuminChildDevelopment(A),WI08,24,12,91.7%,100.0%,3.17,N/A,B+(3.58)
"Carper,RuthA",HDP150-AdvancedHumanDevelopment(A),WI08,23,18,77.8%,88.2%,2.94,B+(3.50),B+(3.48)
"Reese,ClarissaJane",HDP181-ExperProj/HumanDev.Research(A),WI08,35,31,100.0%,100.0%,4.03,B+(3.53),B+(3.31)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),WI08,20,19,89.5%,100.0%,7.13,B(3.22),B(3.06)
"Cole,Michael",HDP115-Media&Design/SocLrnContexts(A),FA07,22,20,94.7%,100.0%,5.50,N/A,B+(3.66)
"Sweet,MonicaAnn",HDP121-TheDevelopingMind(A),FA07,46,39,69.2%,59.5%,4.85,B(3.17),B(3.11)
"Harris,ChadV",HDP135-PracticuminChildDevelopment(A),FA07,36,21,90.5%,90.5%,4.88,N/A,B+(3.46)
"Carper,RuthA",HDP150-AdvancedHumanDevelopment(A),FA07,18,17,94.1%,88.2%,3.09,B+(3.35),N/A
"Casey,ShannonKerry",HDP181-ExperProj/HumanDev.Research(B),FA07,32,31,80.6%,74.2%,3.73,B+(3.38),B(3.14)
"Reese,ClarissaJane",HDP191-FieldResrch/HumanDevelopment(A),FA07,17,26,80.8%,100.0%,6.26,B+(3.35),B+(3.30)
"Braddick,OliverJohn",HDP150-AdvancedHumanDevelopment(A),SU07,20,16,92.9%,100.0%,3.03,B+(3.56),N/A
"Atkinson,Janette",HDP160-SpecialTopics/HumanDevelpmnt(A),SU07,15,10,90.0%,100.0%,3.90,B+(3.50),N/A
