Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Sims,ChristopherO",COMM124A-CriticalDesign/AdvStudio(A),FA17,50,23,100.0%,100.0%,5.41,A-(3.90),B+(3.41)
"Tanaka,StefanA.",COMM126-ChildrenandMedia(A),FA17,23,7,50.0%,33.3%,3.93,B(3.29),B+(3.30)
"Halm,GavinPatrick",COMM146-AdvTopics-CulturalProduction(A),FA17,17,9,100.0%,100.0%,2.50,A-(3.78),N/A
"Burg,SuzanneM.M.",COMM151-TheInfoAge:Fact&Fiction(A),FA17,10,3,100.0%,100.0%,6.50,B+(3.67),N/A
"Serlin,David",COMM153-ArchitectureasCommunication(A),FA17,19,4,50.0%,50.0%,8.50,B(3.25),N/A
"CordobaAzcarate,Matilde",COMM159-StagingtheOther(A),FA17,41,15,86.7%,100.0%,5.30,A-(3.93),B+(3.34)
"Burg,SuzanneM.M.",COMM171-EnvironmentalCommunication(A),FA17,25,11,63.6%,66.7%,4.14,B+(3.55),B+(3.52)
"Fields,Gary",COMM190-JuniorSeminarinComm(A),FA17,13,5,100.0%,100.0%,7.30,A-(3.80),N/A
"Goldfarb,Brian",COMM190-JuniorSeminarinComm(B),FA17,22,10,80.0%,90.0%,4.10,A-(3.90),A(4.00)
"Sims,ChristopherO",COMM190-JuniorSeminarinComm(C),FA17,23,12,90.9%,100.0%,4.86,B+(3.64),B(3.29)
"Dubee,AlexWilliam",COMM10-IntroductiontoCommunication(A),S217,47,22,100.0%,100.0%,4.98,A-(3.81),N/A
"Bush,BarbaraAnn",COMM100C-SocialFormations(A),S217,22,13,92.3%,92.3%,4.81,A-(3.77),N/A
"Hardesty,RebeccaAnne",COMM105G-CT:ComputerGameStudies(A),S217,38,34,100.0%,97.0%,5.79,A-(3.74),N/A
"Havis,Allan",COMM113T-IntmTopicsinCommunication(A),S217,19,6,100.0%,100.0%,3.50,A(4.00),N/A
"Pixley,Tara-LynneSimone",COMM120N-AMP:NewsMediaWorkshop(A),S217,25,7,100.0%,100.0%,5.64,B+(3.67),N/A
"Anderson,PatrickW.",COMM190-JuniorSeminarinComm(A),S217,22,8,100.0%,100.0%,7.36,B+(3.57),N/A
"Booker,AngelaN",COMM100A-SituatedPractices(A),S117,48,12,75.0%,100.0%,8.17,A-(3.83),B+(3.35)
"McKinney,CarlLee",COMM106F-CI:TheFilmIndustry(A),S117,40,13,91.7%,91.7%,5.27,B+(3.62),B-(2.80)
"McKenna,Denise",COMM107-VisualCulture(A),S117,28,9,88.9%,77.8%,5.83,B+(3.56),B+(3.46)
"Cortes,DiegoM",COMM111G-CCP:PopularCulture(A),S117,41,22,95.5%,90.5%,6.59,A-(3.73),B(3.23)
"Booker,AngelaN",COMM190-JuniorSeminarinComm(B),S117,24,6,100.0%,100.0%,6.83,B+(3.50),B+(3.54)
"DominguezRubio,Fernando",COMM10-IntroductiontoCommunication(A),SP17,137,69,87.3%,84.1%,4.96,B+(3.43),B+(3.32)
"Fields,Gary",COMM100C-SocialFormations(A),SP17,267,100,72.3%,59.6%,4.30,A-(3.72),B+(3.66)
"Martinico,DanielJ",COMM101D-MPL:Non-LinearDigitalEditing(A),SP17,19,10,100.0%,100.0%,9.70,A-(3.80),N/A
"Martinico,DanielJ",COMM101K-MPL:DocumentarySketchbook(A),SP17,19,6,100.0%,100.0%,5.70,A(4.00),N/A
"Campion,CamilleE",COMM102C-Media&CommunityPracticum(A),SP17,20,6,100.0%,100.0%,6.10,A(4.00),B+(3.64)
"SimonSalazar,HarryLove",COMM102D-MMPP:PracticuminChildDev(A),SP17,11,9,100.0%,100.0%,6.72,A-(3.78),N/A
"Ahn,PatriciaJeehyun",COMM102M-MMPP:Studio/TV(A),SP17,27,13,91.7%,100.0%,4.14,A-(3.91),A-(3.92)
"McMurria,John",COMM103E-HistoryofElectronicMedia(A),SP17,26,13,92.3%,100.0%,4.19,B+(3.42),B+(3.43)
"Hallin,DanielC",COMM104G-CMS:LatinAmerica&Caribbean(A),SP17,24,7,66.7%,83.3%,3.83,B+(3.67),B+(3.37)
"Campion,CamilleE",COMM110M-LLC:Comm&Community(A),SP17,38,13,76.9%,84.6%,4.17,B+(3.69),B+(3.60)
"Hartblay,CassandraS",COMM111P-CCP:Perform&CulturalStudies(A),SP17,27,12,100.0%,100.0%,7.77,A-(3.75),B+(3.63)
"Kovacs,AndrasBalint",COMM113T-IntmTopicsinCommunication(B),SP17,22,6,66.7%,83.3%,5.83,B+(3.50),B+(3.55)
"Medeiros,Benjamin",COMM114N-CSI:Com&theLaw:TheBodyinLaw(A),SP17,42,32,100.0%,100.0%,4.50,B+(3.63),B+(3.33)
"Serlin,David",COMM114P-CSI:PublicHistory&Museums(A),SP17,33,13,100.0%,81.8%,4.50,B+(3.36),B(3.03)
"Marzola,LuciA",COMM120M-AMP:MediaStereotypes(A),SP17,51,12,81.8%,63.6%,3.10,B(3.00),B(3.05)
"Kovacs,AndrasBalint","COMM132-AdvTopics-Comm,Poli&Socty(A)",SP17,26,9,100.0%,88.9%,4.94,B+(3.33),A-(3.74)
"McMurria,John",COMM133-TelevisionandCitizenship(A),SP17,44,16,100.0%,100.0%,4.38,B+(3.69),B+(3.53)
"Kidman,ShawnaF",COMM136-Transmedia(A),SP17,41,16,87.5%,87.5%,4.63,B+(3.38),B(3.15)
"Booker,AngelaN",COMM146-AdvTopics-CulturalProduction(A),SP17,138,49,85.1%,93.6%,5.10,A-(3.77),B+(3.67)
"Randolph,EdwardGordon",COMM146-AdvTopics-CulturalProduction(B),SP17,20,10,90.0%,100.0%,5.30,A-(3.90),B+(3.54)
"CordobaAzcarate,Matilde",COMM159-StagingtheOther(A),SP17,40,17,76.5%,76.5%,4.15,A-(3.88),B+(3.45)
"Burg,SuzanneM.M.",COMM160-PoliEconomy-InternatlComm(A),SP17,35,16,93.3%,93.3%,6.36,B+(3.67),B(3.11)
"Roudakova,Natalia",COMM163-ConceptsofFreedom(A),SP17,23,8,100.0%,100.0%,4.75,B+(3.57),B+(3.42)
"Alac,Morana",COMM173-InteractionwithTechnology(A),SP17,36,16,93.3%,93.3%,4.63,A-(3.87),B+(3.32)
"Horwitz,RobertB",COMM176-CommunicationandReligion(A),SP17,38,16,86.7%,86.7%,6.00,B+(3.31),B-(2.98)
"CordobaAzcarate,Matilde",COMM181-Globalization&UnevenDevelop(A),SP17,19,12,100.0%,100.0%,5.17,A-(3.83),N/A
"Irani,LillyC",COMM190-JuniorSeminarinComm(A),SP17,26,8,100.0%,100.0%,3.64,A(4.00),B+(3.66)
"Tanaka,StefanA.",COMM190-JuniorSeminarinComm(B),SP17,6,3,66.7%,100.0%,7.17,B(3.00),N/A
"Sims,ChristopherO",COMM190-JuniorSeminarinComm(D),SP17,27,21,95.0%,95.0%,6.61,A-(3.95),A-(3.96)
"Booker,AngelaN",COMM196B-HonorsSeminar/Communication(A),SP17,17,5,100.0%,100.0%,14.10,A-(3.80),N/A
"Goldfarb,Brian",COMM10-IntroductiontoCommunication(A),WI17,206,66,86.2%,86.2%,3.93,A-(3.71),B+(3.61)
"Roudakova,Natalia",COMM100B-InterpretiveStrategies(A),WI17,282,120,86.7%,88.5%,5.05,B+(3.59),B+(3.36)
"Martinico,DanielJ",COMM101-IntroAudio-VisMediaPractice(A),WI17,81,33,93.9%,93.9%,4.92,A-(3.94),B+(3.68)
"Ahn,PatriciaJeehyun",COMM101T-MediaProdLab:TopicsinProd(A),WI17,22,12,100.0%,100.0%,5.67,A(4.00),A-(3.82)
"Campion,CamilleE",COMM102C-Media&CommunityPracticum(A),WI17,19,9,88.9%,88.9%,6.28,A(4.00),N/A
"SimonSalazar,HarryLove",COMM102D-MMPP:PracticuminChildDev(A),WI17,11,7,100.0%,100.0%,5.50,A(4.00),N/A
"Pixley,Tara-LynneSimone",COMM102P-MPL:TelevisionAnalysis&Prod(A),WI17,25,12,100.0%,100.0%,4.83,A-(3.92),B+(3.68)
"Marzola,LuciA",COMM103F-HowtoReadaFilm(B),WI17,75,22,94.7%,73.7%,3.45,B(3.21),B(3.08)
"McKinney,CarlLee",COMM106F-CI:TheFilmIndustry(A),WI17,64,37,94.3%,94.3%,2.84,B+(3.60),B(3.00)
"Medeiros,Benjamin",COMM109D-MC:Advertising&Society(A),WI17,94,76,96.1%,96.1%,4.31,B+(3.66),B+(3.47)
"Muria,Magali",COMM109P-MC:PropagandaandPersuasion(A),WI17,36,16,93.3%,100.0%,4.36,B+(3.67),B(3.28)
"Campion,CamilleE",COMM110P-LLC:Lang&HumanCommunication(A),WI17,36,12,100.0%,100.0%,3.33,A-(3.83),B+(3.57)
"Medeiros,Benjamin",COMM111T-CCP:CulturalPoliticsofSport(A),WI17,39,30,100.0%,100.0%,4.37,B+(3.57),B+(3.51)
"Tanaka,StefanA.",COMM112C-TheIdeaofChildhood(A),WI17,27,9,71.4%,57.1%,4.50,B(3.00),B(3.17)
"Booker,AngelaN","COMM114D-CSI:NewMedia,Youth&Democracy(A)",WI17,85,28,92.6%,92.6%,5.69,A-(3.73),B+(3.69)
"Horwitz,RobertB","COMM114F-CSI:Law,Comm&FreedmofExprsn(A)",WI17,33,17,82.4%,94.1%,6.74,B(3.24),B(3.02)
"Sims,ChristopherO",COMM124A-CriticalDesign/AdvStudio(A),WI17,49,30,93.3%,96.7%,5.37,B+(3.69),B+(3.50)
"Hartblay,CassandraS",COMM127-TheProblemofVoice(A),WI17,35,13,100.0%,100.0%,5.00,B+(3.42),B+(3.51)
"Fields,Gary","COMM131-Comm,Dissent,SocialMvments(A)",WI17,32,8,100.0%,100.0%,4.75,A-(3.88),B+(3.57)
"McKinney,CarlLee","COMM132-AdvTopics-Comm,Poli&Socty(A)",WI17,34,18,94.4%,94.4%,5.50,B+(3.53),B(3.22)
"Boateng,Boatema","COMM138-BlackWomen,Feminism&Media(A)",WI17,19,5,80.0%,80.0%,6.50,B(3.00),N/A
"Gates,Kelly","COMM166-Surveillance,Media&RiskSoc(A)",WI17,46,16,100.0%,100.0%,4.10,B+(3.64),B+(3.37)
"Vasquez,OlgaA.",COMM168-BilingualCommunication(A),WI17,30,11,81.8%,90.9%,4.50,B+(3.55),B+(3.59)
"Burg,SuzanneM.M.",COMM171-EnvironmentalCommunication(A),WI17,22,13,92.3%,92.3%,4.50,B+(3.62),B+(3.42)
"Vasquez,OlgaA.",COMM190-JuniorSeminarinComm(A),WI17,22,10,80.0%,80.0%,4.70,A(4.00),A-(3.74)
"Hallin,DanielC",COMM190-JuniorSeminarinComm(B),WI17,23,6,66.7%,83.3%,7.83,A-(3.83),B+(3.37)
"Serlin,David",COMM190-JuniorSeminarinComm(C),WI17,22,10,80.0%,90.0%,5.83,B(3.14),B(3.05)
"McMurria,John",COMM190-JuniorSeminarinComm(D),WI17,23,11,90.9%,100.0%,4.50,A-(3.70),B+(3.63)
"Boateng,Boatema",COMM190-JuniorSeminarinComm(E),WI17,16,6,40.0%,60.0%,4.50,B(3.17),N/A
"Booker,AngelaN",COMM196A-HonorsSeminar/Communication(A),WI17,17,6,100.0%,100.0%,10.10,B+(3.67),N/A
"Boateng,Boatema",COMM10-IntroductiontoCommunication(A),FA16,418,198,85.2%,84.1%,5.04,B+(3.49),B+(3.40)
"Vasquez,OlgaA.",COMM100A-SituatedPractices(A),FA16,276,135,62.3%,26.9%,5.13,B+(3.64),B+(3.49)
"Martinico,DanielJ",COMM101-IntroAudio-VisMediaPractice(A),FA16,72,35,100.0%,100.0%,5.75,A-(3.81),A-(3.78)
"Martinico,DanielJ",COMM101N-MPL:SoundPrductn&Manipulatn(A),FA16,20,7,100.0%,100.0%,5.93,A-(3.86),B+(3.68)
"SimonSalazar,HarryLove",COMM102C-Media&CommunityPracticum(A),FA16,19,6,83.3%,50.0%,5.83,B+(3.67),N/A
"Collins,CarolineImani",COMM102D-MMPP:PracticuminChildDev(A),FA16,17,16,100.0%,100.0%,6.50,A-(3.87),N/A
"McKinney,CarlLee",COMM105G-CT:ComputerGameStudies(A),FA16,69,43,100.0%,100.0%,4.40,B+(3.60),B-(2.92)
"Medeiros,Benjamin",COMM106I-CI:InternetIndustry(A),FA16,85,61,90.2%,93.4%,4.73,B+(3.54),B+(3.37)
"Marzola,LuciA",COMM107-VisualCulture(A),FA16,50,18,61.1%,50.0%,4.39,B+(3.33),B+(3.31)
"Hallin,DanielC",COMM109N-MC:AmericanNewsMedia(A),FA16,65,21,95.0%,95.0%,4.50,B+(3.68),B(3.21)
"Campion,CamilleE",COMM111F-CCP:FolkloreandCommunication(A),FA16,33,10,90.0%,100.0%,4.70,B+(3.44),B+(3.33)
"Medeiros,Benjamin",COMM111G-CCP:PopularCulture(A),FA16,65,52,92.3%,92.3%,4.77,B+(3.35),B+(3.37)
"Klein,SarahAnn",COMM114G-CSI:GenderandScience(A),FA16,28,16,66.7%,86.7%,4.93,B+(3.54),B(3.28)
"Kleske,Andrew",COMM120N-AMP:NewsMediaWorkshop(A),FA16,39,11,100.0%,100.0%,4.32,A-(3.73),A-(3.77)
"Goldfarb,Brian",COMM120P-AMP:DigitalMediaPedagogy(A),FA16,17,6,100.0%,100.0%,5.30,A(4.00),N/A
"McKinney,CarlLee","COMM132-AdvTopics-Comm,Poli&Socty(A)",FA16,48,26,88.0%,92.0%,4.67,A-(3.75),B+(3.49)
"DominguezRubio,Fernando","COMM132-AdvTopics-Comm,Poli&Socty(B)",FA16,20,11,63.6%,63.6%,3.70,B(3.18),B-(2.90)
"Pezzoli,Keith","COMM132-AdvTopics-Comm,Poli&Socty(C)",FA16,20,12,81.8%,81.8%,4.86,A-(3.91),A-(3.78)
"Tanaka,StefanA.",COMM146-AdvTopics-CulturalProduction(A),FA16,11,8,87.5%,75.0%,4.50,B(3.14),N/A
"Burg,SuzanneM.M.",COMM151-TheInfoAge:Fact&Fiction(A),FA16,44,35,61.8%,67.6%,4.74,B+(3.32),B-(2.96)
"Zilberg,Elana","COMM155-LatinoSpace,Place&Culture(A)",FA16,32,17,82.4%,82.4%,4.15,B(3.25),B+(3.32)
"Campion,CamilleE",COMM170-Biography&LifeStories(A),FA16,37,11,81.8%,90.9%,4.86,B+(3.50),B+(3.43)
"Gates,Kelly",COMM190-JuniorSeminarinComm(A),FA16,22,9,100.0%,100.0%,5.00,B+(3.56),B+(3.45)
"Gluzman,EllenYelena",COMM190-JuniorSeminarinComm(B),FA16,21,19,100.0%,100.0%,5.50,B+(3.39),B+(3.33)
"Goldfarb,Brian",COMM190-JuniorSeminarinComm(C),FA16,26,8,100.0%,100.0%,4.25,A-(3.88),A(4.00)
"McKinney,CarlLee",COMM10-IntroductiontoCommunication(A),S216,50,22,83.3%,100.0%,4.28,B+(3.67),B+(3.54)
"Roudakova,Natalia",COMM100C-SocialFormations(A),S216,13,6,100.0%,100.0%,7.83,B+(3.50),N/A
"McKenna,Denise",COMM107-VisualCulture(A),S216,19,3,100.0%,100.0%,1.83,B+(3.33),N/A
"Cortes,DiegoM",COMM111G-CCP:PopularCulture(A),S216,23,8,85.7%,85.7%,4.50,B+(3.50),B+(3.50)
"Gonzalez-Hernandez,David",COMM120M-AMP:MediaStereotypes(A),S216,30,28,96.4%,96.4%,4.86,A-(3.86),B+(3.65)
"Pixley,Tara-LynneSimone",COMM120N-AMP:NewsMediaWorkshop(A),S216,23,9,100.0%,100.0%,6.83,A-(3.86),B+(3.54)
"McMurria,John",COMM190-JuniorSeminarinComm(A),S216,16,6,100.0%,100.0%,5.50,B+(3.67),N/A
"Guarrasi,Ivana",COMM100A-SituatedPractices(A),S116,25,12,100.0%,100.0%,8.50,A-(3.75),B(3.30)
"Roudakova,Natalia",COMM100B-InterpretiveStrategies(A),S116,31,8,100.0%,100.0%,5.75,B+(3.63),B(3.20)
"Gluzman,EllenYelena",COMM101-IntroAudio-VisMediaPractice(A),S116,10,4,75.0%,75.0%,7.00,A-(3.75),N/A
"Whitworth-Smith,AndrewC",COMM109D-MC:Advertising&Society(A),S116,35,9,100.0%,100.0%,5.50,A-(3.75),B+(3.57)
"Havis,Allan",COMM113T-IntmTopicsinCommunication(A),S116,28,9,100.0%,100.0%,5.07,B+(3.57),B(3.23)
"Gonzalez-Hernandez,David",COMM144-AmericanTelevisionin1970's(A),S116,32,4,75.0%,50.0%,3.50,B+(3.50),B+(3.48)
"Anderson,PatrickW.",COMM190-JuniorSeminarinComm(A),S116,24,3,100.0%,100.0%,9.83,A(4.00),B+(3.57)
"Visperas,MariaCristinaMejia",COMM190-JuniorSeminarinComm(B),S116,20,5,75.0%,75.0%,9.50,A(4.00),B+(3.30)
"McKinney,CarlLee",COMM10-IntroductiontoCommunication(A),SP16,133,58,89.1%,96.4%,3.69,A-(3.78),B+(3.47)
"McMurria,John",COMM100C-SocialFormations(A),SP16,329,129,93.4%,89.3%,4.97,B+(3.64),B+(3.42)
"Martinico,DanielJ",COMM101D-MPL:Non-LinearDigitalEditing(A),SP16,19,5,100.0%,100.0%,5.70,B+(3.60),N/A
"Martinico,DanielJ",COMM101D-MPL:Non-LinearDigitalEditing(B),SP16,19,8,100.0%,100.0%,8.25,A-(3.88),N/A
"Pixley,Tara-LynneSimone",COMM101T-MediaProdLab:TopicsinProd(B),SP16,22,5,100.0%,80.0%,6.50,B+(3.60),B+(3.68)
"Campion,CamilleE",COMM102C-Media&CommunityPracticum(B),SP16,22,4,100.0%,100.0%,3.50,B+(3.67),A-(3.89)
"McMurria,John",COMM103E-HistoryofElectronicMedia(A),SP16,64,21,85.7%,95.2%,5.07,B+(3.30),B(3.18)
"Kovacs,AndrasBalint",COMM103F-HowtoReadaFilm(A),SP16,35,15,92.9%,85.7%,3.21,B+(3.69),B+(3.69)
"Burg,SuzanneM.M.",COMM104F-CMS:Africa(A),SP16,7,4,100.0%,100.0%,5.00,A(4.00),N/A
"Singh,PawanDeep",COMM108G-POB:GenderandBiomedicine(A),SP16,40,28,100.0%,100.0%,4.29,A-(3.93),A-(3.80)
"Whitworth-Smith,AndrewC",COMM109P-MC:PropagandaandPersuasion(A),SP16,77,71,95.8%,93.0%,5.23,B+(3.55),B+(3.37)
"Vasquez,OlgaA.",COMM110M-LLC:Comm&Community(A),SP16,42,14,69.2%,61.5%,6.67,A-(3.75),B+(3.44)
"Guarrasi,Ivana","COMM110T-LLC:Language,Thought&Media(A)",SP16,47,21,100.0%,90.0%,4.39,B+(3.61),B+(3.63)
"Goldwasser,MicheleA.",COMM111G-CCP:PopularCulture(A),SP16,33,12,91.7%,100.0%,3.67,B+(3.67),B+(3.37)
"Pezzoli,Keith",COMM114J-CSI:FoodJustice(A),SP16,54,18,83.3%,83.3%,4.39,A-(3.78),B+(3.49)
"Gonzalez-Hernandez,David",COMM120N-AMP:NewsMediaWorkshop(A),SP16,32,8,87.5%,50.0%,2.75,A(4.00),A-(3.75)
"Fields,Gary","COMM131-Comm,Dissent,SocialMvments(A)",SP16,35,15,100.0%,100.0%,4.93,B+(3.36),B+(3.57)
"CordobaAzcarate,Matilde","COMM132-AdvStudies-Comm,Poli&Socty(A)",SP16,39,16,100.0%,93.8%,4.50,A-(3.87),B+(3.44)
"Charles,RobynDenise",COMM137-BlackWomenFilmmakers(A),SP16,35,10,100.0%,100.0%,3.39,A(4.00),B+(3.38)
"York,Emily",COMM143-ScienceFiction(A),SP16,24,11,81.8%,81.8%,4.30,B(3.09),B(3.18)
"CordobaAzcarate,Matilde",COMM146-AdvStudiesinCulturalProdct(A),SP16,36,11,100.0%,100.0%,2.86,A-(3.73),B+(3.44)
"Serlin,David",COMM153-ArchitectureasCommunication(A),SP16,50,21,80.0%,75.0%,3.87,B+(3.47),B+(3.31)
"Fields,Gary",COMM158-Rep/Israeli/PalConflict(A),SP16,28,5,80.0%,80.0%,4.50,B+(3.40),B+(3.34)
"Kidman,ShawnaF",COMM162-AdvStudiesinCulIndustries(A),SP16,46,19,73.7%,84.2%,6.61,B(3.17),B(3.14)
"Medeiros,Benjamin","COMM166-Surveillance,Media&RiskSoc(A)",SP16,46,44,95.5%,97.7%,5.00,B+(3.42),B+(3.51)
"Boateng,Boatema",COMM190-JuniorSeminarinComm(A),SP16,22,8,71.4%,57.1%,4.50,B+(3.57),B+(3.39)
"Vasquez,OlgaA.",COMM190-JuniorSeminarinComm(B),SP16,25,8,85.7%,85.7%,5.93,A-(3.83),A-(3.95)
"Kidman,ShawnaF",COMM190-JuniorSeminarinComm(C),SP16,24,11,90.9%,90.9%,5.77,B+(3.45),B(3.06)
"Hallin,DanielC",COMM190-JuniorSeminarinComm(D),SP16,23,6,100.0%,100.0%,8.10,B+(3.60),B(3.19)
"Alac,Morana",COMM196B-HonorsSeminar/Communication(A),SP16,11,5,100.0%,100.0%,8.90,A(4.00),N/A
"Roudakova,Natalia",COMM87-FreshmanSeminar(A),SP16,11,3,100.0%,100.0%,1.17,A(4.00),N/A
"Hallin,DanielC",COMM87-FreshmanSeminar(C),SP16,14,8,100.0%,100.0%,0.79,N/A,N/A
"Anderson,PatrickW.",COMM10-IntroductiontoCommunication(A),WI16,177,92,92.2%,90.0%,4.11,A-(3.77),B(3.29)
"Zilberg,Elana",COMM100B-InterpretiveStrategies(A),WI16,274,123,56.4%,35.0%,4.82,B+(3.37),B(3.30)
"Charles,RobynDenise",COMM101-IntroAudio-VisMediaPractice(A),WI16,82,34,83.9%,54.8%,7.43,A-(3.93),B+(3.67)
"Davis,ZeinabuI.",COMM101K-MPL:DocumentarySketchbook(A),WI16,16,7,100.0%,100.0%,10.50,A-(3.83),N/A
"Vasquez,OlgaA.",COMM102D-MMPP:PracticuminChildDev(A),WI16,16,7,83.3%,83.3%,6.50,B+(3.67),N/A
"Hastert,Wolfgang",COMM102M-Studio/TV(A),WI16,25,9,100.0%,100.0%,6.75,A(4.00),A-(3.99)
"Roudakova,Natalia",COMM104E-CMS:Europe(A),WI16,43,13,83.3%,83.3%,5.67,A-(3.75),B-(2.99)
"Hallin,DanielC",COMM104G-CompMediaSyst:LatAmr&Carbbn(A),WI16,37,17,64.7%,88.2%,4.97,B+(3.50),B(3.06)
"McKinney,CarlLee",COMM106F-TheFilmIndustry(A),WI16,120,45,90.9%,93.2%,3.88,B+(3.56),B(3.17)
"Irani,LillyC",COMM111D-CriticalDesign/Intermediate(A),WI16,60,40,91.7%,97.2%,5.70,B+(3.66),B+(3.47)
"Kidman,ShawnaF",COMM113T-IntmTopicsinCommunication(A),WI16,45,21,100.0%,95.0%,4.60,B+(3.60),B(3.28)
"CordobaAzcarate,Matilde","COMM114E-CSI:Gender,Labor-GlobalEconmy(A)",WI16,34,23,100.0%,95.7%,4.05,B+(3.68),B+(3.33)
"Booker,AngelaN",COMM114K-CSI:CommunityFieldWork(A),WI16,10,3,66.7%,100.0%,3.83,A(4.00),N/A
"Singh,PawanDeep",COMM114N-CSI:Com&theLaw:TheBodyinLaw(A),WI16,48,24,95.7%,95.7%,7.89,B+(3.61),A-(3.72)
"McMurria,John",COMM133-TelevisionandCitizenship(A),WI16,81,39,89.5%,94.7%,5.26,B+(3.61),B+(3.38)
"Serlin,David",COMM144-AmericanTelevisionin1970's(A),WI16,48,18,94.1%,88.2%,3.44,B+(3.47),B(3.21)
"Booker,AngelaN",COMM146-AdvStudiesinCulturalProdct(A),WI16,69,30,90.0%,96.7%,5.07,A-(3.83),A-(3.94)
"CordobaAzcarate,Matilde",COMM152-GlobalEcon&ConsumerCulture(A),WI16,52,29,92.9%,89.3%,5.19,A-(3.75),B(3.24)
"Whitworth-Smith,AndrewC",COMM162-AdvStudiesinCulIndustries(A),WI16,33,32,84.4%,100.0%,5.85,B+(3.47),B(3.19)
"Vasquez,OlgaA.",COMM168-BilingualCommunication(A),WI16,40,12,72.7%,63.6%,4.14,A-(3.91),B+(3.44)
"Campion,CamilleE",COMM170-Biography&LifeStories(A),WI16,76,30,79.3%,82.8%,5.05,B+(3.38),B(3.15)
"Burg,SuzanneM.M.",COMM171-EnvironmentalCommunication(A),WI16,24,12,100.0%,80.0%,7.30,B+(3.50),B+(3.32)
"Alac,Morana",COMM173-InteractionwithTechnology(A),WI16,42,29,86.2%,96.6%,5.65,B+(3.52),B+(3.42)
"Anderson,PatrickW.",COMM190-JuniorSeminarinComm(A),WI16,25,12,100.0%,100.0%,3.00,A(4.00),A(4.00)
"Gates,Kelly",COMM190-JuniorSeminarinComm(B),WI16,22,8,100.0%,100.0%,5.50,B+(3.50),B+(3.42)
"Roudakova,Natalia",COMM190-JuniorSeminarinComm(C),WI16,25,8,37.5%,100.0%,3.64,B+(3.38),B+(3.62)
"Serlin,David",COMM190-JuniorSeminarinComm(D),WI16,20,10,100.0%,100.0%,3.90,A-(3.70),B+(3.47)
"Zilberg,Elana",COMM190-JuniorSeminarinComm(E),WI16,19,7,83.3%,66.7%,5.17,B(3.17),N/A
"Alac,Morana",COMM196A-HonorsSeminar/Communication(A),WI16,12,7,100.0%,100.0%,7.83,A(4.00),N/A
"Goldfarb,Brian",COMM10-IntroductiontoCommunication(A),FA15,398,186,90.8%,90.2%,5.17,A-(3.77),B+(3.67)
"Sims,ChristopherO",COMM100A-SituatedPractices(A),FA15,411,192,84.5%,87.7%,5.45,B+(3.54),B+(3.39)
"Hastert,Wolfgang",COMM101-IntroAudio-VisMediaPractice(A),FA15,71,26,92.0%,84.0%,5.11,A-(3.83),A-(3.81)
"Martinico,DanielJ",COMM101N-MPL:SoundPrductn&Manipulatn(A),FA15,19,12,100.0%,100.0%,5.00,A-(3.92),N/A
"Campion,CamilleE",COMM102D-MMPP:PracticuminChildDev(A),FA15,16,7,100.0%,100.0%,4.50,B+(3.43),N/A
"McKinney,CarlLee",COMM105G-CT:ComputerGameStudies(A),FA15,56,36,94.3%,100.0%,3.36,B(3.27),B(3.22)
"McKinney,CarlLee",COMM106A-CulIndustries:Introduction(A),FA15,23,20,94.7%,100.0%,5.34,B(3.21),B(3.12)
"CordobaAzcarate,Matilde",COMM106G-CI:Tourism-GlobalIndustry(A),FA15,37,28,89.3%,96.4%,4.26,B+(3.54),B+(3.41)
"Irani,LillyC",COMM106I-CI:InternetIndustry(A),FA15,82,41,78.9%,68.4%,5.20,B+(3.42),B(3.05)
"Dick,Hannah",COMM107-VisualCulture(A),FA15,56,48,97.9%,97.9%,5.99,B+(3.47),B(3.20)
"Whitworth-Smith,AndrewC",COMM109D-MC:Advertising&Society(A),FA15,59,22,100.0%,95.2%,6.02,B+(3.30),B(3.21)
"Zilberg,Elana",COMM111C-Comm&CulProd:Cities&Space(A),FA15,22,9,28.6%,28.6%,4.79,B+(3.33),B-(2.96)
"Booker,AngelaN","COMM114D-CSI:NewMedia,Youth&Democracy(A)",FA15,44,18,94.1%,100.0%,4.50,A-(3.82),A-(3.94)
"Booker,AngelaN",COMM114K-CSI:CommunityFieldWork(A),FA15,11,3,100.0%,100.0%,4.50,A(4.00),N/A
"Goldwasser,MicheleA.",COMM126-ChildrenandMedia(A),FA15,68,24,87.5%,91.7%,5.28,B+(3.43),B+(3.30)
"Davis,ZeinabuI.",COMM135-ContMinorityMedia&Festivexp(A),FA15,32,9,100.0%,100.0%,5.39,B+(3.63),B+(3.55)
"Anderson,PatrickW.","COMM145-History,Memory&PopularCultr(A)",FA15,63,19,100.0%,100.0%,6.03,A-(3.94),B(3.29)
"Burg,SuzanneM.M.",COMM151-TheInfoAge:Fact&Fiction(A),FA15,21,7,85.7%,85.7%,5.07,A-(3.71),B+(3.36)
"Roudakova,Natalia",COMM163-ConceptsofFreedom(A),FA15,35,16,93.3%,100.0%,5.43,A-(3.73),B(3.26)
"Horwitz,RobertB",COMM176-CommunicationandReligion(A),FA15,48,29,82.1%,89.3%,5.36,B(3.07),B-(2.75)
