Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"deCallafon,RaymondA",MAE175A-AerospaceEngineeringLab(A),WI18,77,15,53.3%,80.0%,9.03,B+(3.60),B+(3.63)
"deOliveira,Mauricio",MAE198-DirectedGroupStudy(A),WI18,28,4,100.0%,100.0%,8.00,N/A,N/A
"Bandaru,Prabhakar",MAE20-ElementsofMaterialsScience(A),WI18,66,25,76.0%,76.0%,5.94,B(3.00),B+(3.31)
"Gibson,CarlH.",MAE5-QuantitativeComputerSkills(A),WI18,66,29,92.6%,96.2%,5.31,A-(3.81),A-(3.86)
"Delson,NathanJoseph",MAE7-SpatialVisualization(A),WI18,6,4,100.0%,100.0%,0.50,A(4.00),N/A
"Pham,HieuTan",MAE8-MATLABProgramforEngrAnalys(A),WI18,193,72,83.1%,84.3%,6.97,B+(3.38),B+(3.30)
"Krasheninnikov,Sergei",MAE101A-IntroductoryFluidMechanics(A),FA17,73,24,80.0%,57.9%,6.79,B+(3.50),B(3.00)
"Chen,Renkun",MAE101C-HeatTransfer(A),FA17,172,43,87.8%,90.2%,6.90,B+(3.48),B(3.30)
"DelAlamo,JuanCarlos",MAE104-Aerodynamics(A),FA17,108,28,82.1%,85.7%,7.71,B-(2.85),B(3.01)
"Saintillan,David",MAE105-IntroToMathematicalPhysics(A),FA17,210,59,86.0%,98.2%,7.13,B(3.13),B(3.06)
"Becker,JanetMaria",MAE105-IntroToMathematicalPhysics(B),FA17,23,3,66.7%,100.0%,7.17,A(4.00),B-(2.95)
"McEneaney,WilliamMichael",MAE107-ComputationalMethods/Engineer(A),FA17,214,56,84.3%,86.3%,7.17,B+(3.48),B+(3.30)
"Nomura,KeikoK.",MAE110A-Thermodynamics(A),FA17,145,40,89.2%,89.2%,9.69,B(3.25),B(3.03)
"Pawlak,GenoRonald",MAE122-Flow&Transport/Environment(A),FA17,61,22,95.5%,86.4%,7.23,B-(2.77),B-(2.84)
"VanDenEinde,YaelDahlia",MAE130A-MechanicsI:Statics(A),FA17,67,55,89.1%,76.4%,8.61,B+(3.33),B-(2.82)
"Zhu,Qiang",MAE130C-MechanicsIII:Vibrations(A),FA17,82,28,92.3%,92.3%,4.96,B+(3.38),B+(3.38)
"Bahadori,MohammadYousef",MAE131A-SolidMechanicsI(A),FA17,52,16,91.7%,83.3%,6.68,B+(3.31),B(3.03)
"deOliveira,Mauricio",MAE140-LinearCircuits(A),FA17,181,34,75.8%,78.8%,6.68,B(3.09),B(3.06)
"Bewley,ThomasR",MAE144-EmbeddedControl&Robotics(A),FA17,67,25,96.0%,84.0%,8.66,B+(3.38),B(3.20)
"Friend,JamesRobert",MAE150-Computer-AidedAnalysis&Design(A),FA17,183,53,87.5%,95.8%,7.64,B(3.23),B(3.02)
"Gravish,NicholasG",MAE156A-Fund.Prin./MechanicalDesgnI(A),FA17,27,9,77.8%,100.0%,7.75,B+(3.38),B(3.05)
"Xu,Sheng",MAE166-Nanomaterials(A),FA17,27,22,90.9%,95.5%,4.02,B+(3.50),B+(3.52)
"Garay,Javier",MAE170-ExperimentalTechniques(A),FA17,159,58,62.5%,81.8%,9.13,B(3.27),B(3.04)
"Lal,Ratnesh",MAE170-ExperimentalTechniques(B),FA17,69,27,36.0%,50.0%,10.19,B(3.23),B-(2.96)
"Bahadori,MohammadYousef",MAE181-SpaceMissionAnalysis/Design(A),FA17,65,20,80.0%,95.0%,5.87,B+(3.39),B(3.04)
"Anderson,MarkRonald",MAE2-IntrotoAerospaceEngineering(A),FA17,172,71,95.7%,98.5%,3.67,B+(3.65),B+(3.45)
"Meyers,Marc",MAE20-ElementsofMaterialsScience(A),FA17,102,59,70.9%,51.9%,5.30,B+(3.55),B(3.26)
"Delson,NathanJoseph",MAE3-Intro/EngineeringGraphcs&Desn(A),FA17,45,39,83.8%,97.3%,12.93,B+(3.41),B+(3.39)
"Lucas,AndrewJ.",MAE3-Intro/EngineeringGraphcs&Desn(A),FA17,64,60,90.0%,100.0%,12.26,B+(3.40),B+(3.32)
"Tolley,MichaelThomas",MAE3-Intro/EngineeringGraphcs&Desn(A),FA17,72,63,91.9%,96.7%,13.01,B+(3.40),B+(3.49)
"Gibson,CarlH.",MAE5-QuantitativeComputerSkills(A),FA17,70,32,75.0%,82.1%,3.76,A-(3.88),A-(3.94)
"Pham,HieuTan",MAE8-MATLABProgramforEngrAnalys(A),FA17,189,76,88.7%,87.5%,7.25,B+(3.45),B(3.28)
"Folz,PatrickJ",MAE101B-AdvancedFluidMechanics(B),S217,51,42,95.2%,76.2%,7.74,B(3.10),N/A
"Pandey,AmitPrakash",MAE107-ComputationalMethods/Engineer(A),S217,71,14,92.3%,92.3%,7.12,A-(3.92),N/A
"Bahadori,MohammadYousef",MAE130B-MechanicsII:Dynamics(A),S217,44,11,90.0%,88.9%,9.77,B(3.09),N/A
"Bahadori,MohammadYousef",MAE130C-MechanicsIII:Vibrations(A),S217,44,13,66.7%,50.0%,9.50,B(3.17),N/A
"Lubarda,Marko",MAE131A-SolidMechanicsI(A),S217,32,9,87.5%,100.0%,8.00,B(3.13),N/A
"Lubarda,Marko",MAE8-MATLABProgramforEngrAnalys(A),S217,37,17,100.0%,100.0%,7.50,B(3.20),N/A
"COENEN,WILFRIED",MAE101A-IntroductoryFluidMechanics(B),S117,54,13,92.3%,83.3%,9.73,B-(2.92),B(3.17)
"Bahadori,MohammadYousef",MAE101C-HeatTransfer(B),S117,52,24,87.5%,91.7%,8.17,B(3.29),B(3.18)
"Bandaru,Prabhakar",MAE105-IntroToMathematicalPhysics(A),S117,66,6,100.0%,100.0%,6.83,B+(3.67),B(3.27)
"Bahadori,MohammadYousef",MAE110A-Thermodynamics(A),S117,73,20,95.0%,90.0%,12.60,B(3.15),B-(2.76)
"Lubarda,Marko",MAE130A-MechanicsI:Statics(A),S117,30,9,100.0%,100.0%,9.75,A-(3.78),B+(3.61)
"Olevsky,Eugene",MAE20-ElementsofMaterialsScience(A),S117,24,6,83.3%,83.3%,6.50,B+(3.50),B+(3.50)
"Lubarda,Marko",MAE8-MATLABProgramforEngrAnalys(A),S117,55,23,100.0%,95.2%,6.77,A-(3.86),B(3.04)
"Nomura,KeikoK.",MAE101B-AdvancedFluidMechanics(A),SP17,171,84,93.9%,90.2%,7.65,B(3.18),B-(2.95)
"Chen,Renkun",MAE101C-HeatTransfer(A),SP17,43,12,81.8%,90.9%,8.14,B+(3.45),B(3.09)
"Saintillan,David",MAE105-IntroToMathematicalPhysics(A),SP17,91,30,78.6%,96.4%,9.36,C+(2.68),B(3.13)
"Friend,JamesRobert",MAE107-ComputationalMethods/Engineer(A),SP17,98,28,92.6%,96.3%,5.39,B+(3.48),B(3.04)
"Martinez,Sonia",MAE108-Prob&Stats/Method/MechEng(A),SP17,177,58,84.9%,83.0%,5.85,B+(3.55),B-(2.96)
"Holland,Christopher",MAE120-IntroductiontoNuclearEnergy(A),SP17,89,23,77.3%,86.4%,6.98,B+(3.35),B(3.07)
"Teranes,Jane",MAE124-EnvrnmntlChall:Science&Sol(A),SP17,107,38,89.2%,91.9%,5.11,B+(3.42),B(3.06)
"Kleissl,Jan",MAE126B-EnvironmentalEngineeringDes.(A),SP17,68,19,100.0%,100.0%,7.06,A-(3.83),A-(3.72)
"Lubarda,Marko",MAE130A-MechanicsI:Statics(A),SP17,49,17,100.0%,100.0%,6.25,A-(3.82),B(3.11)
"Murakami,Hidenori",MAE130B-MechanicsII:Dynamics(B),SP17,229,66,75.4%,44.3%,8.17,B-(2.97),B+(3.42)
"Nemat-Nasser,Siavouche",MAE131A-SolidMechanicsI(A),SP17,261,69,100.0%,98.4%,5.91,B+(3.53),B-(2.85)
"deOliveira,Mauricio",MAE143B-LinearControl(A),SP17,206,151,75.3%,83.3%,7.46,B(3.13),B(3.13)
"Tolley,MichaelThomas",MAE150-Computer-AidedAnalysis&Design(A),SP17,67,27,96.0%,100.0%,8.58,B+(3.35),B(3.10)
"Anderson,MarkRonald",MAE155B-AerospaceEngineeringDesgnII(A),SP17,47,9,100.0%,100.0%,8.50,B+(3.63),B+(3.57)
"Harrington,StevenMerrill",MAE155B-AerospaceEngineeringDesgnII(B),SP17,9,4,100.0%,100.0%,14.00,A(4.00),N/A
"Tustaniwskyj,JerryI",MAE156B-Fund.Prin/MechanicalDesgnII(B),SP17,35,9,71.4%,71.4%,16.50,A-(3.71),A-(3.71)
"Silberman,Jack",MAE156B-Fund.Prin/MechanicalDesgnII(C),SP17,29,22,95.5%,100.0%,18.40,B+(3.38),A-(3.71)
"Tustaniwskyj,JerryI",MAE156B-Fund.Prin/MechanicalDesgnII(C),SP17,29,22,95.5%,95.5%,18.40,B+(3.38),A-(3.71)
"Gillett,DavidS",MAE156B-Fund.Prin/MechanicalDesgnII(D),SP17,29,14,85.7%,92.9%,15.79,A-(3.71),B+(3.43)
"Beg,FarhatN.",MAE170-ExperimentalTechniques(A),SP17,187,40,72.5%,77.5%,10.29,B+(3.45),B-(2.96)
"Cattolica,RobertJ",MAE170-ExperimentalTechniques(B),SP17,65,13,76.9%,76.9%,8.96,B+(3.55),B-(2.92)
"Bahadori,MohammadYousef",MAE180A-SpacecraftGuidanceI(A),SP17,80,24,95.7%,95.7%,5.59,A-(3.90),B(3.16)
"Cai,Shengqiang",MAE20-ElementsofMaterialsScience(A),SP17,60,19,84.2%,84.2%,3.72,B+(3.33),B+(3.46)
"Delson,NathanJoseph",MAE3-Intro/EngineeringGraphcs&Desn(A),SP17,47,43,83.3%,92.9%,11.52,B+(3.46),B+(3.32)
"Garay,Javier",MAE3-Intro/EngineeringGraphcs&Desn(A),SP17,71,62,95.2%,85.5%,13.52,B+(3.60),B+(3.63)
"Gravish,NicholasG",MAE3-Intro/EngineeringGraphcs&Desn(A),SP17,69,62,85.2%,91.8%,12.11,B+(3.51),B(3.27)
"Gibson,CarlH.",MAE5-QuantitativeComputerSkills(A),SP17,55,26,62.5%,66.7%,4.33,B+(3.57),A-(3.84)
"Lubarda,Marko",MAE8-MATLABProgramforEngrAnalys(A),SP17,191,64,91.8%,82.0%,6.13,A-(3.71),B+(3.31)
"Nomura,KeikoK.",MAE93-DesignCompet/DesignRaceCar(A),SP17,20,6,100.0%,100.0%,7.50,N/A,N/A
"Miller,DavidR.",MAE101A-IntroductoryFluidMechanics(A),WI17,185,70,98.5%,95.5%,8.50,B+(3.61),B(3.11)
"LlewellynSmith,StefanG.",MAE101B-AdvancedFluidMechanics(A),WI17,54,22,90.5%,90.5%,7.20,B+(3.38),B-(2.90)
"Nomura,KeikoK.",MAE110A-Thermodynamics(A),WI17,160,70,92.6%,86.8%,9.53,B(3.20),B-(2.82)
"Sanchez,AntonioLuis",MAE113-FundamentalsofPropulsion(A),WI17,77,24,91.3%,82.6%,7.72,B(3.27),B(3.30)
"Krasheninnikov,Sergei",MAE118-IntrotoEnergy&Environment(A),WI17,139,55,84.3%,84.3%,3.15,A-(3.70),B+(3.32)
"Tynan,GeorgeRobert",MAE119-IntroRenewEnerg/Solar&Wind(A),WI17,105,31,75.9%,75.9%,5.04,B(3.08),B(3.15)
"Kleissl,Jan",MAE123-Intro/TransprtinPorousMedia(A),WI17,69,22,100.0%,100.0%,4.90,B+(3.42),B+(3.39)
"Kleissl,Jan",MAE126A-EnvironmentalEnginringLab(A),WI17,69,19,100.0%,100.0%,5.13,A-(3.94),B+(3.57)
"Nemat-Nasser,Siavouche",MAE130A-MechanicsI:Statics(A),WI17,293,105,98.1%,84.3%,4.12,B+(3.69),B+(3.53)
"Eliasson,JennyVeronica",MAE130B-MechanicsII:Dynamics(A),WI17,57,24,86.4%,90.9%,10.86,B(3.23),N/A
"Murakami,Hidenori",MAE130C-MechanicsIII:Vibrations(A),WI17,103,30,90.0%,80.0%,5.90,B+(3.57),B(3.14)
"LanzaDiScalea,Francesco",MAE131A-SolidMechanicsI(B),WI17,54,38,89.2%,91.9%,7.74,A-(3.73),B(3.14)
"Markenscoff,Xanthippi",MAE131B-SolidMechanicsII(A),WI17,48,16,100.0%,40.0%,6.37,B+(3.57),B(3.25)
"Cortes,Jorge",MAE140-LinearCircuits(A),WI17,141,61,95.0%,93.3%,7.26,B+(3.47),B+(3.38)
"Anderson,MarkRonald",MAE142-Dynmcs&Control/AerospaceVehic(A),WI17,66,20,94.4%,100.0%,3.72,A-(3.72),B+(3.54)
"Bitmead,RobertR.",MAE143A-SignalsandSystems(A),WI17,202,75,66.7%,44.4%,8.12,B(3.01),B-(2.96)
"Talke,FrankE",MAE150-Computer-AidedAnalysis&Design(A),WI17,48,28,89.3%,89.3%,9.81,B(3.30),C+(2.68)
"Anderson,MarkRonald",MAE155A-AerospaceEngineeringDesignI(A),WI17,58,19,100.0%,100.0%,4.61,A-(3.78),A-(3.88)
"Gravish,NicholasG",MAE156A-Fund.Prin./MechanicalDesgnI(A),WI17,48,19,84.2%,94.7%,13.83,B+(3.50),B-(2.88)
"Tustaniwskyj,JerryI",MAE156A-Fund.Prin./MechanicalDesgnI(B),WI17,46,27,84.0%,64.0%,13.33,B+(3.40),B-(2.98)
"Tustaniwskyj,JerryI",MAE156B-Fund.Prin/MechanicalDesgnII(A),WI17,16,3,100.0%,100.0%,11.83,B+(3.67),N/A
"Graeve,OliviaA",MAE160-MechanicalBehavior/Materials(A),WI17,89,40,75.7%,64.9%,5.28,B+(3.40),B(3.03)
"Lal,Ratnesh",MAE171A-MechanicalEngineeringLabI(A),WI17,111,47,61.9%,57.1%,7.67,B+(3.55),B+(3.55)
"Seshadri,Kalyanasundaram",MAE171A-MechanicalEngineeringLabI(A),WI17,111,48,60.5%,72.1%,7.79,B+(3.59),B+(3.55)
"deCallafon,RaymondA",MAE175A-AerospaceEngineeringLab(A),WI17,57,13,46.2%,53.8%,8.19,B+(3.58),B+(3.65)
"Bandaru,Prabhakar",MAE20-ElementsofMaterialsScience(A),WI17,72,25,95.7%,95.7%,5.26,B+(3.68),B+(3.56)
"Gibson,CarlH.",MAE5-QuantitativeComputerSkills(A),WI17,55,21,76.5%,76.5%,3.17,B+(3.57),A-(3.82)
"Delson,NathanJoseph",MAE7-SpatialVisualization(A),WI17,12,11,100.0%,100.0%,0.86,A(4.00),N/A
"Delson,NathanJoseph",MAE7-SpatialVisualization(B),WI17,20,17,100.0%,100.0%,0.97,A(4.00),N/A
"Pham,HieuTan",MAE8-MATLABProgramforEngrAnalys(B),WI17,200,81,88.7%,88.7%,6.68,B+(3.42),B(3.28)
"McKittrick,JoannaM",MAE87-FreshmanSeminar(A),WI17,8,5,100.0%,100.0%,1.00,N/A,N/A
"Krasheninnikov,Sergei",MAE101A-IntroductoryFluidMechanics(A),FA16,63,21,100.0%,75.0%,5.87,B+(3.45),B(3.01)
"Seshadri,Kalyanasundaram",MAE101C-HeatTransfer(A),FA16,187,63,85.2%,62.3%,7.64,B(3.23),B-(2.82)
"DelAlamo,JuanCarlos",MAE104-Aerodynamics(A),FA16,70,16,93.3%,93.3%,7.03,B(3.27),C+(2.61)
"Bandaru,Prabhakar",MAE105-IntroToMathematicalPhysics(C),FA16,188,90,84.3%,95.5%,6.61,B(3.28),B(3.09)
"Bahadori,MohammadYousef",MAE107-ComputationalMethods/Engineer(A),FA16,99,41,81.1%,81.1%,6.79,B+(3.36),B(3.10)
"McEneaney,WilliamMichael",MAE107-ComputationalMethods/Engineer(B),FA16,113,53,96.2%,96.2%,7.40,B+(3.57),B+(3.47)
"Rangamani,Padmini",MAE110A-Thermodynamics(A),FA16,135,112,90.2%,90.2%,8.52,B(3.06),C+(2.64)
"Pawlak,GenoRonald",MAE122-Flow&Transport/Environment(A),FA16,103,43,76.2%,76.2%,7.70,B(3.20),B(3.09)
"VanDenEinde,YaelDahlia",MAE130A-MechanicsI:Statics(A),FA16,76,55,94.3%,84.9%,8.27,B+(3.41),C+(2.65)
"Loh,KennethJ.H.",MAE130C-MechanicsIII:Vibrations(A),FA16,49,18,94.1%,82.4%,8.50,B+(3.41),B-(2.99)
"Cai,Shengqiang",MAE131A-SolidMechanicsI(A),FA16,46,16,87.5%,75.0%,6.36,B+(3.60),B+(3.45)
"deOliveira,Mauricio",MAE140-LinearCircuits(A),FA16,169,106,77.4%,75.5%,7.77,B(3.13),B-(2.99)
"Bewley,ThomasR",MAE144-EmbeddedControl&Robotics(A),FA16,73,27,73.1%,57.7%,8.88,B(3.13),B+(3.34)
"Friend,JamesRobert",MAE150-Computer-AidedAnalysis&Design(A),FA16,173,52,86.3%,94.1%,10.70,B+(3.46),B-(2.97)
"Delson,NathanJoseph",MAE156A-Fund.Prin./MechanicalDesgnI(A),FA16,17,7,100.0%,100.0%,10.17,B+(3.67),N/A
"Xu,Sheng",MAE166-Nanomaterials(A),FA16,7,3,66.7%,100.0%,5.17,B+(3.67),N/A
"Garay,Javier",MAE170-ExperimentalTechniques(A),FA16,146,73,76.6%,70.3%,9.52,B+(3.43),B(3.07)
"Lal,Ratnesh",MAE170-ExperimentalTechniques(B),FA16,113,54,60.4%,54.7%,9.28,B+(3.33),B-(2.89)
"Bahadori,MohammadYousef",MAE181-SpaceMissionAnalysis/Design(A),FA16,84,41,81.6%,76.3%,6.18,B+(3.36),B-(2.84)
"Anderson,MarkRonald",MAE2-IntrotoAerospaceEngineering(A),FA16,117,47,100.0%,95.0%,3.75,A-(3.75),A-(3.71)
"McKittrick,JoannaM",MAE20-ElementsofMaterialsScience(A),FA16,119,66,79.7%,29.7%,5.50,B+(3.54),B+(3.38)
"Delson,NathanJoseph",MAE3-Intro/EngineeringGraphcs&Desn(B),FA16,93,92,78.0%,84.6%,12.79,B+(3.47),B+(3.35)
"Tolley,MichaelThomas",MAE3-Intro/EngineeringGraphcs&Desn(B),FA16,85,74,90.4%,90.4%,14.05,B+(3.63),B(3.30)
"Gibson,CarlH.",MAE5-QuantitativeComputerSkills(A),FA16,53,25,83.3%,87.5%,5.92,A-(3.82),A-(3.82)
"Pham,HieuTan",MAE8-MATLABProgramforEngrAnalys(A),FA16,174,82,93.5%,81.8%,7.93,B+(3.49),B(3.20)
"Rohr,JamesJoseph",MAE101B-AdvancedFluidMechanics(A),S216,42,8,100.0%,100.0%,7.36,B(3.00),B-(2.89)
"Bandaru,Prabhakar",MAE105-IntroToMathematicalPhysics(A),S216,47,7,100.0%,100.0%,7.17,B(3.00),B(3.15)
"Bahadori,MohammadYousef",MAE130B-MechanicsII:Dynamics(A),S216,46,8,100.0%,87.5%,9.00,A-(3.75),B-(2.76)
"Bahadori,MohammadYousef",MAE130C-MechanicsIII:Vibrations(A),S216,29,6,83.3%,83.3%,12.90,C+(2.67),B-(2.92)
"Lubarda,Marko",MAE8-MATLABProgramforEngrAnalys(A),S216,17,15,100.0%,100.0%,6.50,B+(3.53),N/A
"COENEN,WILFRIED",MAE101A-IntroductoryFluidMechanics(A),S116,35,9,88.9%,100.0%,7.39,B(3.11),B(3.19)
"Bahadori,MohammadYousef",MAE101C-HeatTransfer(A),S116,53,13,100.0%,92.3%,7.95,B+(3.64),B(3.02)
"Ezunkpe,YawoSemanu",MAE107-ComputationalMethods/Engineer(A),S116,59,44,60.5%,53.5%,10.50,B(3.19),B(3.06)
"Bahadori,MohammadYousef",MAE110A-Thermodynamics(A),S116,58,10,100.0%,90.0%,11.70,A-(3.70),C+(2.47)
"Murakami,Hidenori",MAE130A-MechanicsI:Statics(A),S116,52,11,100.0%,77.8%,6.50,B-(2.88),B-(2.88)
"Lubarda,Marko",MAE8-MATLABProgramforEngrAnalys(A),S116,56,15,92.3%,100.0%,8.04,B+(3.31),B(3.29)
"Nomura,KeikoK.",MAE101B-AdvancedFluidMechanics(A),SP16,163,45,83.7%,74.4%,8.60,B(3.07),B-(3.00)
"Sanchez,AntonioLuis",MAE105-IntroToMathematicalPhysics(A),SP16,98,26,80.8%,92.3%,7.62,B(3.24),B(3.12)
"McEneaney,WilliamMichael",MAE107-ComputationalMethods/Engineer(A),SP16,137,33,72.7%,72.7%,7.13,B+(3.48),B(3.25)
"Martinez,Sonia",MAE108-Prob&Stats/Method/MechEng(A),SP16,108,27,81.5%,74.1%,5.91,B+(3.44),B(3.28)
"Saintillan,David",MAE108-Prob&Stats/Method/MechEng(B),SP16,105,33,81.8%,97.0%,5.50,B+(3.55),B+(3.32)
"Bahadori,MohammadYousef",MAE110B-ThermodynamicSystems(A),SP16,30,14,61.5%,92.3%,7.33,B(3.15),C+(2.66)
"LlewellynSmith,StefanG.",MAE120-IntroductiontoNuclearEnergy(A),SP16,63,19,89.5%,84.2%,6.15,B(3.28),B-(2.76)
"Teranes,Jane",MAE124-EnvrnmntlChall:Science&Sol(A),SP16,168,54,90.2%,100.0%,5.50,B+(3.50),B(3.08)
"Kleissl,Jan",MAE126B-EnvironmentalEngineeringDes.(A),SP16,54,10,77.8%,88.9%,4.50,A-(3.78),B+(3.57)
"Lubarda,Marko",MAE130A-MechanicsI:Statics(A),SP16,49,15,100.0%,86.7%,5.12,B+(3.36),B(3.22)
"Lubarda,Marko",MAE130B-MechanicsII:Dynamics(A),SP16,154,47,100.0%,81.8%,6.73,B(3.12),B(3.00)
"Chen,Jiun-Shyan",MAE130C-MechanicsIII:Vibrations(A),SP16,31,9,88.9%,100.0%,6.25,B+(3.67),B(3.18)
"Nemat-Nasser,Siavouche",MAE131A-SolidMechanicsI(A),SP16,168,62,93.5%,96.7%,6.15,B+(3.52),B+(3.41)
"Murakami,Hidenori",MAE133-FiniteElementMethodsinMAE(A),SP16,55,20,100.0%,95.0%,6.40,A-(3.70),B+(3.48)
"deOliveira,Mauricio",MAE143B-LinearControl(A),SP16,176,47,77.8%,77.8%,8.23,B(3.18),B(3.12)
"Talke,FrankE",MAE150-Computer-AidedAnalysis&Design(A),SP16,28,12,90.9%,90.9%,11.05,B-(2.89),C+(2.68)
"Anderson,MarkRonald",MAE155B-AerospaceEngineeringDesgnII(A),SP16,39,9,100.0%,100.0%,6.00,B+(3.38),B+(3.64)
"Harrington,StevenMerrill",MAE155B-AerospaceEngineeringDesgnII(B),SP16,10,3,100.0%,100.0%,14.50,A(4.00),N/A
"Tustaniwskyj,JerryI",MAE156B-Fund.Prin/MechanicalDesgnII(B),SP16,30,24,91.7%,79.2%,13.67,B+(3.61),B+(3.56)
"Gillett,DavidS",MAE156B-Fund.Prin/MechanicalDesgnII(C),SP16,33,24,100.0%,100.0%,14.08,B+(3.54),B+(3.48)
"Hoople,Gordon",MAE156B-Fund.Prin/MechanicalDesgnII(C),SP16,33,24,100.0%,100.0%,14.08,B+(3.54),B+(3.48)
"Beg,FarhatN.",MAE170-ExperimentalTechniques(A),SP16,192,57,63.6%,69.1%,9.58,B+(3.43),B-(2.80)
"Cattolica,RobertJ",MAE170-ExperimentalTechniques(B),SP16,96,34,81.3%,62.5%,8.56,B+(3.31),B-(2.72)
"Bahadori,MohammadYousef",MAE180A-SpacecraftGuidanceI(A),SP16,104,40,97.4%,94.9%,6.45,B(3.24),B(3.02)
"Delson,NathanJoseph",MAE3-Intro/EngineeringGraphcs&Desn(A),SP16,184,160,92.5%,95.6%,12.34,B+(3.62),B+(3.42)
"Gibson,CarlH.",MAE5-QuantitativeComputerSkills(A),SP16,44,16,86.7%,80.0%,5.07,B+(3.57),A-(3.80)
"Pham,HieuTan",MAE8-MATLABProgramforEngrAnalys(A),SP16,180,73,85.5%,89.9%,7.65,B+(3.45),B(3.21)
"Anderson,MarkRonald",MAE92A-DesignCompetitn/FlyAircraft(A),SP16,24,6,100.0%,100.0%,2.90,N/A,N/A
"Miller,DavidR.",MAE101A-IntroductoryFluidMechanics(A),WI16,168,70,95.5%,89.4%,8.94,B(3.22),B(3.09)
"Bahadori,MohammadYousef",MAE101B-AdvancedFluidMechanics(A),WI16,60,21,100.0%,95.2%,6.60,B+(3.50),C+(2.66)
"Nomura,KeikoK.",MAE110A-Thermodynamics(A),WI16,141,70,95.6%,95.6%,8.62,B(3.27),B(3.09)
"Seshadri,Kalyanasundaram",MAE113-FundamentalsofPropulsion(A),WI16,70,27,65.4%,57.7%,6.02,B(3.08),B-(2.97)
"Krasheninnikov,Sergei",MAE118-IntrotoEnergy&Environment(A),WI16,138,57,74.5%,67.3%,3.27,B+(3.57),B(3.29)
"Chen,Renkun",MAE119-IntroRenewEnerg/Solar&Wind(A),WI16,140,57,76.4%,65.5%,4.09,B+(3.57),B+(3.35)
"Tartakovsky,Daniel",MAE123-Intro/TransprtinPorousMedia(A),WI16,46,16,100.0%,100.0%,4.23,B(3.14),B+(3.65)
"Kleissl,Jan",MAE126A-EnvironmentalEnginringLab(A),WI16,54,17,88.2%,100.0%,5.09,B+(3.53),B+(3.42)
"Cai,Shengqiang",MAE130A-MechanicsI:Statics(A),WI16,254,114,97.2%,78.7%,5.83,B+(3.53),B+(3.34)
"Bazilevs,Yuri",MAE130B-MechanicsII:Dynamics(A),WI16,54,18,76.5%,70.6%,6.85,B(3.13),B(3.14)
"Murakami,Hidenori",MAE130C-MechanicsIII:Vibrations(A),WI16,99,48,97.8%,91.3%,6.08,B+(3.56),B(3.19)
"LanzaDiScalea,Francesco",MAE131A-SolidMechanicsI(B),WI16,23,13,91.7%,83.3%,8.50,B+(3.50),C+(2.55)
"Markenscoff,Xanthippi",MAE131B-SolidMechanicsII(A),WI16,19,4,75.0%,0.0%,5.00,B(3.25),N/A
"Cortes,Jorge",MAE140-LinearCircuits(A),WI16,125,52,84.0%,88.0%,7.14,B+(3.33),B-(2.86)
"Anderson,MarkRonald",MAE142-Dynmcs&Control/AerospaceVehic(A),WI16,52,14,100.0%,100.0%,4.36,B+(3.62),B+(3.48)
"Bitmead,RobertR.",MAE143A-SignalsandSystems(A),WI16,172,70,72.7%,48.5%,8.66,B-(2.95),B(3.08)
"Tolley,MichaelThomas",MAE150-Computer-AidedAnalysis&Design(A),WI16,63,29,89.3%,92.9%,10.57,B+(3.48),B-(2.96)
"Anderson,MarkRonald",MAE155A-AerospaceEngineeringDesignI(A),WI16,45,12,100.0%,100.0%,5.50,A-(3.83),A-(3.73)
"Hoople,Gordon",MAE156A-Fund.Prin./MechanicalDesgnI(A),WI16,34,14,92.9%,92.9%,12.36,B+(3.43),B(3.24)
"Tustaniwskyj,JerryI",MAE156A-Fund.Prin./MechanicalDesgnI(B),WI16,33,8,75.0%,62.5%,14.25,B+(3.38),B(3.21)
"Tustaniwskyj,JerryI",MAE156B-Fund.Prin/MechanicalDesgnII(A),WI16,24,13,92.3%,92.3%,13.58,B+(3.46),A-(3.70)
"Meyers,Marc",MAE160-MechanicalBehavior/Materials(A),WI16,98,32,76.7%,70.0%,5.21,B+(3.62),B+(3.39)
"Seshadri,Kalyanasundaram",MAE171A-MechanicalEngineeringLabI(A),WI16,94,31,70.0%,63.3%,6.37,B+(3.43),B+(3.67)
"deCallafon,RaymondA",MAE175A-AerospaceEngineeringLab(A),WI16,49,14,92.3%,76.9%,7.58,A-(3.77),B+(3.47)
"Bandaru,Prabhakar",MAE20-ElementsofMaterialsScience(A),WI16,35,8,62.5%,87.5%,6.00,B+(3.63),B+(3.31)
"Gibson,CarlH.",MAE5-QuantitativeComputerSkills(A),WI16,54,30,70.4%,74.1%,5.46,B+(3.67),B+(3.55)
"VanDenEinde,YaelDahlia",MAE7-SpatialVisualization(A),WI16,12,11,100.0%,100.0%,0.68,A(4.00),N/A
"VanDenEinde,YaelDahlia",MAE7-SpatialVisualization(B),WI16,10,9,88.9%,100.0%,1.17,A(4.00),N/A
"Delson,NathanJoseph",MAE7-SpatialVisualization(C),WI16,16,10,77.8%,100.0%,1.61,N/A,N/A
"Delson,NathanJoseph",MAE7-SpatialVisualization(E),WI16,8,7,100.0%,100.0%,2.21,A(4.00),N/A
