Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Lyon,AntonyJ.","HUM3-Renaissance,Reform&EarlyEurop(A)",FA11,56,46,76.1%,100.0%,5.37,B-(2.96),B-(2.86)
"Lee,JohnHoon","HUM3-Renaissance,Reform&EarlyEurop(B)",FA11,104,10,100.0%,100.0%,6.30,B(3.00),B+(3.47)
"Marino,JohnA.","HUM3-Renaissance,Reform&EarlyEurop(B)",FA11,104,59,54.2%,88.1%,6.53,B(3.00),C+(2.59)
"Rutherford,DonaldPaul","HUM3-Renaissance,Reform&EarlyEurop(C)",FA11,239,135,63.7%,97.0%,6.43,B-(2.94),C+(2.69)
"Watkins,Eric","HUM4-Enlightmnt,Romnt,Rev/1660-1848(B)",S211,48,22,63.6%,81.8%,7.86,B-(2.73),C+(2.47)
"Cassedy,StevenDennis",HUM5-ModernCulture(1848-Present)(A),S211,37,13,76.9%,100.0%,8.04,B-(2.92),C+(2.69)
"Bialo,CaralynAlyssa","HUM3-Renaissance,Reform&EarlyEurop(A)",S111,50,18,64.7%,100.0%,8.94,B-(2.89),B-(2.76)
"Marino,JohnA.","HUM3GS-Renaissance,Reform&EarlyEurop(A)",S111,25,13,76.9%,100.0%,11.88,B+(3.31),B(3.19)
"Kontje,ToddCurtis","HUM4GS-Enlightmnt,Romnt,Rev/1660-1848(A)",S111,20,5,100.0%,100.0%,7.30,B+(3.60),B+(3.39)
"Lyon,AntonyJ.",HUM5-ModernCulture(1848-Present)(A),S111,38,30,73.3%,100.0%,9.03,B-(2.97),C+(2.59)
"Lerer,Seth","HUM2-Rome,Christianity&MiddleAges(A)",SP11,203,106,76.4%,99.1%,6.50,B(3.13),B-(2.90)
"Smarr,JanetL.","HUM2-Rome,Christianity&MiddleAges(B)",SP11,186,102,64.7%,85.3%,7.20,B-(2.86),B-(2.78)
"Chodorow,StanleyA.","HUM2-Rome,Christianity&MiddleAges(C)",SP11,226,89,58.6%,87.4%,7.43,B-(2.87),C+(2.63)
"Lee,JohnHoon",HUM5-ModernCulture(1848-Present)(A),SP11,164,81,85.2%,98.8%,5.91,B+(3.31),B+(3.31)
"Lyon,AntonyJ.",HUM5-ModernCulture(1848-Present)(B),SP11,154,119,75.6%,94.9%,6.67,B-(2.87),B-(2.72)
"Chodorow,StanleyA.",HUM1-Foundatns/WestCiv:Israel&Grce(A),WI11,135,59,79.3%,87.9%,8.05,B-(2.90),B-(2.78)
"Edwards,Anthony",HUM1-Foundatns/WestCiv:Israel&Grce(B),WI11,199,178,70.2%,98.3%,7.69,B-(2.98),B-(2.88)
"Cox,StephenD.",HUM1-Foundatns/WestCiv:Israel&Grce(C),WI11,277,152,65.8%,89.9%,7.69,B(3.00),B-(2.92)
"Lyon,AntonyJ.","HUM4-Enlightmnt,Romnt,Rev/1660-1848(A)",WI11,126,94,69.1%,94.6%,6.52,B-(2.81),C+(2.66)
"Kontje,ToddCurtis","HUM4-Enlightmnt,Romnt,Rev/1660-1848(B)",WI11,138,68,75.8%,96.9%,5.98,B(3.17),B(3.21)
"Rutherford,DonaldPaul","HUM3-Renaissance,Reform&EarlyEurop(A)",FA10,204,110,67.3%,97.3%,7.05,B(3.01),B-(2.87)
"Wayne,DonE.","HUM3-Renaissance,Reform&EarlyEurop(B)",FA10,147,76,66.7%,42.7%,5.92,B-(2.93),B-(2.82)
"Solomon,AmandaLeeAlbaniel","HUM3-Renaissance,Reform&EarlyEurop(A)",SU10,41,20,65.0%,100.0%,8.90,B(3.10),N/A
"Marino,JohnA.","HUM3GS-Renaissance,Reform&EarlyEurop(A)",SU10,26,16,93.8%,100.0%,9.17,B(3.27),N/A
"Watkins,Eric","HUM4-Enlightmnt,Romnt,Rev/1660-1848(A)",SU10,23,4,75.0%,100.0%,9.00,B(3.00),N/A
"Cassedy,StevenDennis",HUM5-ModernCulture(1848-Present)(A),SU10,25,12,63.6%,90.9%,5.95,B(3.09),N/A
"Lyon,AntonyJ.",HUM5-ModernCulture(1848-Present)(A),SU10,22,4,50.0%,75.0%,8.00,B(3.00),N/A
"Chodorow,StanleyA.","HUM2-Rome,Christianity&MiddleAges(A)",SP10,212,96,63.5%,89.6%,7.35,B-(2.91),B-(2.72)
"Caciola,NancyA","HUM2-Rome,Christianity&MiddleAges(B)",SP10,298,167,65.1%,80.1%,6.52,B-(2.86),C+(2.70)
"Smarr,JanetL.","HUM2-Rome,Christianity&MiddleAges(C)",SP10,117,51,70.0%,62.0%,7.91,B-(2.76),C+(2.61)
"Lee,JohnHoon",HUM5-ModernCulture(1848-Present)(A),SP10,95,43,86.0%,95.3%,6.55,B+(3.30),B(3.09)
"O'Brien,WilliamArctander",HUM5-ModernCulture(1848-Present)(B),SP10,149,77,90.9%,90.8%,5.84,B(3.00),C+(2.70)
"Chodorow,StanleyA.",HUM1-Foundatns/WestCiv:Israel&Grce(A),WI10,173,74,70.3%,87.8%,7.51,B-(2.90),C+(2.63)
"Edwards,Anthony",HUM1-Foundatns/WestCiv:Israel&Grce(B),WI10,231,202,68.3%,93.1%,7.60,B(3.03),B-(2.86)
"Caldwell,MichaelA.",HUM1-Foundatns/WestCiv:Israel&Grce(C),WI10,225,160,72.3%,98.7%,7.44,C+(2.59),C+(2.60)
"Kontje,ToddCurtis","HUM4-Enlightmnt,Romnt,Rev/1660-1848(A)",WI10,107,59,74.6%,96.6%,6.19,B(3.18),B(3.09)
"Watkins,Eric","HUM4-Enlightmnt,Romnt,Rev/1660-1848(B)",WI10,135,57,68.4%,91.2%,6.11,B-(2.87),C+(2.40)
"Marino,JohnA.","HUM3-Renaissance,Reform&EarlyEurop(A)",FA09,109,68,80.3%,83.6%,5.50,B(3.10),B-(2.82)
"Rutherford,DonaldPaul","HUM3-Renaissance,Reform&EarlyEurop(B)",FA09,156,106,78.1%,98.1%,5.87,B(3.11),C+(2.60)
"Bialo,CaralynAlyssa","HUM3-Renaissance,Reform&EarlyEurop(A)",SU09,13,9,88.9%,100.0%,8.00,B+(3.67),N/A
"Rutherford,DonaldPaul","HUM3-Renaissance,Reform&EarlyEurop(A)",SU09,16,5,100.0%,100.0%,7.70,B+(3.60),N/A
"Marino,JohnA.","HUM3GS-Renaissance,Reform&EarlyEurop(A)",SU09,22,17,94.1%,100.0%,9.21,B+(3.31),N/A
"Watkins,Eric","HUM4-Enlightmnt,Romnt,Rev/1660-1848(A)",SU09,21,12,75.0%,91.7%,6.33,C+(2.58),N/A
"Cassedy,StevenDennis",HUM5-ModernCulture(1848-Present)(A),SU09,11,3,66.7%,100.0%,5.83,B+(3.33),N/A
"Lyon,AntonyJ.",HUM5-ModernCulture(1848-Present)(A),SU09,16,8,87.5%,100.0%,7.36,B(3.13),N/A
"Chodorow,StanleyA.","HUM2-Rome,Christianity&MiddleAges(A)",SP09,159,77,75.0%,90.8%,7.21,B-(2.97),C+(2.53)
"Caciola,NancyA","HUM2-Rome,Christianity&MiddleAges(B)",SP09,248,119,70.1%,94.0%,5.47,B-(2.96),B-(2.99)
"Root,BradleyWalter","HUM2-Rome,Christianity&MiddleAges(C)",SP09,138,102,80.4%,98.0%,5.95,B-(2.86),B-(2.76)
"Lee,JohnHoon",HUM5-ModernCulture(1848-Present)(A),SP09,82,58,87.9%,96.6%,4.88,B(3.04),B(3.05)
"O'Brien,WilliamArctander",HUM5-ModernCulture(1848-Present)(B),SP09,128,91,91.0%,97.8%,4.94,B(3.18),B-(2.87)
"Chodorow,StanleyA.",HUM1-Foundatns/WestCiv:Israel&Grce(A),WI09,159,90,77.3%,77.3%,5.59,B-(2.92),C+(2.48)
"Edwards,Anthony",HUM1-Foundatns/WestCiv:Israel&Grce(B),WI09,203,128,78.1%,96.1%,6.75,B-(2.90),C+(2.69)
"Cox,StephenD.",HUM1-Foundatns/WestCiv:Israel&Grce(C),WI09,258,163,73.6%,96.9%,6.33,B-(2.92),B-(2.89)
"Kontje,ToddCurtis","HUM4-Enlightmnt,Romnt,Rev/1660-1848(A)",WI09,80,56,92.9%,96.4%,5.29,B(3.27),B(3.02)
"Watkins,Eric","HUM4-Enlightmnt,Romnt,Rev/1660-1848(B)",WI09,137,63,77.0%,79.3%,5.50,B(3.08),C+(2.39)
"Marino,JohnA.","HUM3-Renaissance,Reform&EarlyEurop(A)",FA08,98,62,74.2%,87.1%,5.21,B(3.17),C+(2.61)
"Caldwell,MichaelA.","HUM3-Renaissance,Reform&EarlyEurop(B)",FA08,168,105,87.6%,100.0%,6.17,B(3.07),B-(2.91)
"Solomon,AmandaLeeAlbaniel","HUM3-Renaissance,Reform&EarlyEurop(A)",SU08,17,14,84.6%,100.0%,6.50,B(3.25),N/A
"Jed,StephanieH","HUM3GS-Renaissance,Reform&EarlyEurop(A)",SU08,13,10,100.0%,100.0%,8.50,A(4.00),N/A
"Watkins,Eric","HUM4-Enlightmnt,Romnt,Rev/1660-1848(A)",SU08,23,17,88.2%,94.1%,6.50,B(3.18),N/A
"Cassedy,StevenDennis",HUM5-ModernCulture(1848-Present)(A),SU08,16,12,100.0%,90.9%,4.50,B(3.00),N/A
"Lyon,AntonyJ.",HUM5-ModernCulture(1848-Present)(A),SU08,17,16,100.0%,100.0%,5.88,B(3.13),N/A
"Chodorow,StanleyA.","HUM2-Rome,Christianity&MiddleAges(A)",SP08,152,62,84.7%,94.9%,6.04,B(3.03),B-(2.85)
"Smarr,JanetL.","HUM2-Rome,Christianity&MiddleAges(B)",SP08,174,75,78.7%,86.7%,6.39,B(3.19),B-(2.82)
"Caciola,NancyA","HUM2-Rome,Christianity&MiddleAges(C)",SP08,206,136,76.7%,97.7%,5.21,B(3.05),B-(2.85)
"Lampert-Weissig,Lisa","HUM2-Rome,Christianity&MiddleAges(D)",SP08,102,55,76.5%,72.0%,4.97,B(3.00),B-(2.96)
"Luft,DavidS.",HUM5-ModernCulture(1848-Present)(A),SP08,105,47,82.6%,93.5%,5.48,B(3.07),B-(2.76)
"O'Brien,WilliamArctander",HUM5-ModernCulture(1848-Present)(B),SP08,177,115,93.9%,100.0%,4.52,B(3.19),B-(2.72)
"Chodorow,StanleyA.",HUM1-Foundatns/WestCiv:Israel&Grce(A),WI08,150,66,69.7%,80.3%,6.28,B-(2.88),B-(2.72)
"Edwards,Anthony",HUM1-Foundatns/WestCiv:Israel&Grce(B),WI08,255,187,77.2%,97.2%,6.49,B-(2.92),B-(2.79)
"Cox,StephenD.",HUM1-Foundatns/WestCiv:Israel&Grce(C),WI08,283,191,75.8%,95.3%,6.49,B(3.03),B-(2.87)
"Stevens,Jane","HUM4-Enlightmnt,Romnt,Rev/1660-1848(A)",WI08,43,30,79.3%,65.5%,3.70,B(3.21),B(3.00)
"Caldwell,MichaelA.","HUM4-Enlightmnt,Romnt,Rev/1660-1848(B)",WI08,144,93,94.6%,100.0%,4.52,B(3.12),B-(2.80)
"Watkins,Eric","HUM4-Enlightmnt,Romnt,Rev/1660-1848(C)",WI08,99,54,61.5%,86.5%,4.50,B(3.14),C+(2.68)
"Marino,JohnA.","HUM3-Renaissance,Reform&EarlyEurop(A)",FA07,125,93,74.7%,74.2%,4.99,B(3.05),B-(2.91)
"Rutherford,DonaldPaul","HUM3-Renaissance,Reform&EarlyEurop(B)",FA07,160,97,85.9%,95.7%,4.61,B(3.15),B-(2.76)
"Steiner,Jill","HUM3-Renaissance,Reform&EarlyEurop(C)",FA07,28,20,95.0%,100.0%,5.60,B+(3.32),B-(2.71)
"Rutherford,DonaldPaul","HUM3-Renaissance,Reform&EarlyEurop(A)",SU07,23,21,100.0%,100.0%,7.39,B(3.19),N/A
"Steiner,Jill","HUM3-Renaissance,Reform&EarlyEurop(A)",SU07,13,10,100.0%,100.0%,6.90,B-(2.89),N/A
"Kugler,EmilyMeriNitta","HUM4-Enlightmnt,Romnt,Rev/1660-1848(A)",SU07,29,22,76.2%,66.7%,7.36,B(3.14),N/A
