Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Jenkins,JanisA.",ANSC182-GunViolence/SocialPathology(A),SP17,12,6,83.3%,83.3%,3.30,B+(3.67),N/A
"Brenner,SuzanneA",ANTH103-SocioculturalAnthropology(A),SP17,65,34,81.8%,84.8%,4.50,B+(3.52),B+(3.56)
"Semendeferi,Ekaterini",ANTH196C-HonorsStudiesinAnthropology(A),SP17,6,4,100.0%,100.0%,2.50,A(4.00),N/A
"Garth,HannaFitzmaurice",ANTH21-RaceandRacisms(A),SP17,220,162,86.8%,88.7%,3.83,B(3.29),B(3.27)
"Itzhak,Nofit",ANTH23-DebatingMulticulturalism(A),SP17,148,55,78.0%,64.0%,3.70,B+(3.58),B(3.10)
"Duzel,Esin",ANTH23-DebatingMulticulturalism(C),SP17,35,7,100.0%,100.0%,3.64,B+(3.67),B+(3.31)
"Levy,ThomasE",ANTH3-GlobalArchaeology(A),SP17,51,14,100.0%,100.0%,2.21,A-(3.86),B+(3.60)
"Braswell,GeoffreyE.",ANAR153-TheMysteriousMaya(A),WI17,33,30,100.0%,96.7%,4.90,B(3.21),B(3.27)
"Rivera-Collazo,IsabelC",ANAR164-MaritimeArchaeology(A),WI17,23,8,100.0%,100.0%,9.25,B(3.17),B-(2.78)
"Beasley,MelanieMarie",ANBI111-HumanEvolution(A),WI17,33,32,93.8%,100.0%,5.63,B(3.20),B(3.07)
"Lafleur,MarniM",ANBI133-Evolution/Ecology:GreatApe(A),WI17,37,21,95.0%,95.0%,3.40,A-(3.70),B+(3.51)
"Schoeninger,MargaretJ",ANBI146-StableIsotopesinEcology(A),WI17,14,4,100.0%,100.0%,4.50,A-(3.75),N/A
"Parish,StevenMartin",ANSC101-Aging:Cult/HealthHumDev(A),WI17,50,23,81.0%,85.7%,2.31,A-(3.74),A-(3.99)
"OlivasHernandez,OlgaLid",ANSC106-GH:IndigMedinLatinAmer(A),WI17,22,11,100.0%,100.0%,4.68,B+(3.55),A-(3.85)
"Woolard,KathrynA",ANSC122-LanguageinSociety(A),WI17,46,16,73.3%,86.7%,3.70,B(3.18),B(3.11)
"Brenner,SuzanneA","ANSC125-Gender,Sexuality,&Society(A)",WI17,55,34,96.7%,93.3%,4.70,A-(3.80),A-(3.75)
"Postero,NancyGrey",ANSC135-IndigenousPeoples/LatinAmer.(A),WI17,41,19,94.1%,88.2%,4.03,B+(3.63),B+(3.44)
"Jordan,DavidK.",ANSC136-TraditionalChineseSociety(A),WI17,44,18,61.1%,72.2%,4.15,B(3.29),B(3.19)
"Varma,Saiba",ANSC148-GlobalHealth/CultrlDiversity(A),WI17,185,176,86.7%,86.1%,5.87,B(3.26),B-(2.96)
"Pedersen,David","ANSC178-Brain,Mind,Culture&History(A)",WI17,12,9,100.0%,100.0%,5.36,B+(3.67),N/A
"Duzel,Esin",ANTH1-IntroductiontoCulture(A),WI17,66,25,95.8%,95.8%,4.67,A-(3.91),B+(3.42)
"Beasley,MelanieMarie",ANTH102-HumansAreCulturalAnimals(A),WI17,81,73,90.4%,98.6%,4.78,B+(3.41),B+(3.60)
"Kang,ByungChu",ANTH21-RaceandRacisms(A),WI17,190,76,87.1%,82.9%,2.53,A-(3.77),A-(3.73)
"Duzel,Esin",ANTH23-DebatingMulticulturalism(A),WI17,94,45,80.5%,73.2%,3.91,B+(3.69),B+(3.38)
"Klimova,JuliaGermanovna",ANTH23-DebatingMulticulturalism(B),WI17,225,96,83.7%,62.8%,3.08,A-(3.77),B+(3.56)
"Jordan,DavidK.",ANTH87-FreshmanSeminar(A),WI17,16,10,100.0%,90.0%,2.10,N/A,N/A
"Jordan,DavidK.",ANTH87-FreshmanSeminar(B),WI17,8,6,100.0%,100.0%,1.50,N/A,N/A
"Goldstein,PaulS",ANTH87-FreshmanSeminar(C),WI17,10,4,75.0%,75.0%,0.50,N/A,N/A
"Somerville,AndrewD",ANAR100-SpecTopics/AnthArchaeology(B),FA16,23,19,100.0%,94.4%,8.06,A-(3.81),B+(3.68)
"Braswell,GeoffreyE.","ANAR144-Pharaohs,Mummies,Pyramds:Egypt(A)",FA16,17,16,100.0%,92.9%,4.07,B(3.29),N/A
"Schoeninger,MargaretJ",ANBI120-ImmortalLife/HenriettaLacks(A),FA16,6,3,100.0%,100.0%,6.50,B+(3.67),N/A
"Schoeninger,MargaretJ",ANBI141-TheEvolutionofHumanDiet(A),FA16,34,16,100.0%,92.3%,3.33,A-(3.70),B+(3.67)
"Lafleur,MarniM","ANBI148-Evolution,Behavior,Ecology(A)",FA16,16,8,100.0%,100.0%,4.21,A-(3.71),N/A
"Beasley,MelanieMarie",ANBI159-Biological&CultPersptv/Intell(A),FA16,25,13,90.9%,100.0%,4.32,B+(3.64),A-(3.89)
"Haviland,JohnB.",ANSC118-LanguageandCulture(A),FA16,24,13,61.5%,53.8%,4.96,B+(3.46),B+(3.38)
"Itzhak,Nofit",ANSC121-PsychologicalAnthropology(A),FA16,37,22,77.3%,81.8%,5.59,B+(3.43),B(3.26)
"Haviland,JohnB.","ANSC131-Language,Law,SocialJustice(A)",FA16,20,9,62.5%,75.0%,6.00,B(3.25),B+(3.32)
"Varma,Saiba",ANSC155-HumanitarianAid(A),FA16,30,25,100.0%,100.0%,4.32,B+(3.64),B+(3.66)
"Brenner,SuzanneA",ANSC159-AnthropologyofMarriage(A),FA16,16,13,100.0%,100.0%,5.88,A-(3.85),N/A
"Pedersen,David",ANSC176-CriticalMilitaryStudies(A),FA16,12,9,66.7%,55.6%,3.83,B+(3.56),N/A
"Hankins,JosephD.",ANSC180-Labor'sRelations(A),FA16,20,15,100.0%,100.0%,6.50,B(3.23),B(3.27)
"Hankins,JosephD.",ANSC181-AnimalAffairs(A),FA16,36,22,100.0%,100.0%,5.86,B+(3.55),B+(3.50)
"Goldstein,PaulS",ANTH101-Foundations/SocialComplexity(A),FA16,101,45,87.8%,87.8%,4.60,B+(3.50),B+(3.36)
"Beasley,MelanieMarie",ANTH2-HumanOrigins(A),FA16,154,147,94.5%,93.8%,4.03,B+(3.32),B(3.15)
"Klimova,JuliaGermanovna",ANTH21-RaceandRacisms(A),FA16,274,143,85.4%,83.1%,3.25,B+(3.63),B+(3.41)
"Stewart,AlexanderB",ANTH23-DebatingMulticulturalism(A),FA16,269,219,84.4%,91.5%,3.64,B+(3.56),B+(3.62)
"Itzhak,Nofit",ANTH23-DebatingMulticulturalism(B),FA16,271,159,66.2%,77.7%,4.10,B(3.29),B(3.06)
"Parish,StevenMartin",ANTH87-FreshmanSeminar(B),FA16,15,9,100.0%,100.0%,0.79,A(4.00),N/A
"Braswell,GeoffreyE.",ANAR100-SpecTopics/AnthArchaeology(A),S216,9,4,75.0%,75.0%,6.00,A-(3.75),N/A
"Braswell,GeoffreyE.",ANAR155S-StdyAbrd:AncientMesoamerica(A),S216,9,4,75.0%,75.0%,6.50,A-(3.75),N/A
"Most,Corinna",ANBI116-HmnSexualityinEvolutnPers(A),S216,12,6,100.0%,100.0%,4.17,B+(3.50),N/A
"Welji,HaleemaNazir",ANSC122-LanguageinSociety(A),S216,33,12,72.7%,100.0%,9.05,B+(3.40),B(3.30)
"Parish,StevenMartin",ANSC166-FilmandCultureinAsia(A),S216,57,17,100.0%,100.0%,3.57,A-(3.93),A-(3.92)
"Hagerman,KiriLouise",ANTH2-HumanOrigins(A),S216,14,9,88.9%,100.0%,4.25,B(3.00),N/A
"Parish,StevenMartin",ANTH21-RaceandRacisms(A),S216,39,9,87.5%,50.0%,4.00,B+(3.50),A-(3.80)
"Balaswaminathan,Sowparnika",ANTH23-DebatingMulticulturalism(A),S216,39,11,81.8%,100.0%,6.14,B+(3.36),B-(2.95)
"Beasley,MelanieMarie",ANBI143-TheHumanSkeleton(A),S116,20,19,94.7%,100.0%,6.50,B+(3.63),B+(3.50)
"Saravia,PaulaF",ANSC105-GlobalHealth&Inequality(A),S116,28,9,100.0%,100.0%,6.00,B+(3.50),B+(3.66)
"HrvojMihic,Branka",ANTH101-Foundations/SocialComplexity(A),S116,10,6,66.7%,100.0%,8.83,B+(3.40),N/A
"Butt,WaqasH",ANTH21-RaceandRacisms(A),S116,34,7,83.3%,100.0%,6.17,B(3.00),B(3.24)
"Green,UlrikeMatthies",ANAR111-FoundationsofArchaeology(A),SP16,7,3,100.0%,100.0%,3.17,A(4.00),N/A
"Levy,ThomasE","ANAR143-Archeology,Anthr&theBible(A)",SP16,16,11,81.8%,81.8%,4.70,B+(3.33),N/A
"Goldstein,PaulS",ANAR180-ArchaeologyWorkshop(A),SP16,8,4,100.0%,75.0%,3.50,A(4.00),N/A
"Lafleur,MarniM",ANBI133-Evolution/Ecology:GreatApe(A),SP16,32,15,100.0%,100.0%,4.64,B+(3.69),B+(3.56)
"Lafleur,MarniM",ANBI145-Bioarchaeology(A),SP16,30,11,100.0%,100.0%,3.90,A(4.00),B+(3.59)
"Strum,ShirleyC.",ANBI173-HowMonkeysSeetheWorld(A),SP16,20,7,83.3%,83.3%,4.17,B+(3.60),B+(3.30)
"Jenkins,JanisA.",ANSC100-SpecTop/Socio-CulturalAnthro(A),SP16,16,14,92.9%,100.0%,5.83,A-(3.77),N/A
"Klimova,JuliaGermanovna",ANSC120-AnthropologyofReligion(A),SP16,30,16,68.8%,68.8%,4.79,B+(3.54),B+(3.49)
"Brenner,SuzanneA","ANSC125-Gender,Sexuality,&Society(A)",SP16,91,49,87.5%,87.5%,5.14,A-(3.72),B+(3.43)
"Parish,StevenMartin",ANSC138-CulturalDesignPracticum(A),SP16,13,6,83.3%,100.0%,6.17,A-(3.83),N/A
"Postero,NancyGrey",ANSC140-HumanRightsII:ContempIssue(A),SP16,23,12,83.3%,100.0%,5.95,B+(3.50),B(3.17)
"Varma,Saiba",ANSC148-GlobalHealth/CultrlDiversity(A),SP16,124,83,93.7%,91.1%,4.47,B+(3.60),B(3.25)
"Brenner,SuzanneA",ANSC154-GenderandReligion(A),SP16,14,7,85.7%,85.7%,5.07,A-(3.86),N/A
"Woolard,KathrynA","ANSC162-Language,Identity&Community(A)",SP16,42,17,100.0%,87.5%,4.63,B(3.29),B(3.12)
"Hankins,JosephD.",ANSC180-Labor'sRelations(A),SP16,20,14,100.0%,100.0%,4.79,A-(3.71),B+(3.57)
"Fortier,Jana",ANTH103-SocioculturalAnthropology(A),SP16,83,41,65.0%,57.5%,4.35,B+(3.34),B(3.21)
"Semendeferi,Ekaterini",ANTH196C-HonorsStudiesinAnthropology(A),SP16,4,4,100.0%,100.0%,6.00,A(4.00),N/A
"Klimova,JuliaGermanovna",ANTH21-RaceandRacisms(A),SP16,194,84,89.5%,88.2%,3.16,B+(3.51),B(3.25)
"Stewart,AlexanderB",ANTH23-DebatingMulticulturalism(A),SP16,152,114,84.1%,91.2%,3.25,B+(3.51),B+(3.60)
"Stewart,AlexanderB",ANTH23-DebatingMulticulturalism(B),SP16,184,135,90.9%,94.7%,3.45,B+(3.61),B+(3.60)
"Levy,ThomasE",ANTH3-WorldPrehistory(A),SP16,34,18,77.8%,94.4%,2.61,B+(3.69),B(3.17)
"Goldstein,PaulS",ANTH87-FreshmanSeminar(A),SP16,7,4,66.7%,100.0%,0.50,N/A,N/A
"Goldstein,PaulS",ANAR156-ArchaeologyofSouthAmerica(A),WI16,38,14,100.0%,100.0%,6.21,B+(3.50),B+(3.56)
"Algaze,Guillermo",ANAR182-Origin/Agriculture&Sedentism(A),WI16,4,3,100.0%,100.0%,4.50,A(4.00),N/A
"Lafleur,MarniM",ANBI111-AdvPrinciples/HumanEvolution(A),WI16,34,16,86.7%,93.3%,4.10,B+(3.33),B+(3.64)
"Non,AmyL",ANBI131-BiologyandCultureofRace(A),WI16,12,9,100.0%,100.0%,4.94,A-(3.71),N/A
"Somerville,AndrewD",ANBI141-TheEvolutionofHumanDiet(A),WI16,23,17,100.0%,100.0%,3.68,A-(3.88),B+(3.62)
"Shin,Layoung",ANSC100-SpecTop/Socio-CulturalAnthro(B),WI16,19,14,100.0%,100.0%,3.50,A-(3.79),N/A
"Haviland,JohnB.","ANSC119-Gesture,Communication&Body(A)",WI16,10,4,75.0%,100.0%,4.00,B(3.25),N/A
"Woolard,KathrynA",ANSC122-LanguageinSociety(A),WI16,62,35,90.6%,96.9%,4.56,B+(3.36),B(3.00)
"Jordan,DavidK.",ANSC137-ChinesePopularReligion(A),WI16,43,16,81.3%,93.8%,4.13,B(3.29),B+(3.33)
"Jenkins,JanisA.",ANSC150-CultureandMentalHealth(A),WI16,64,54,96.3%,88.9%,5.35,B+(3.64),B+(3.63)
"Pedersen,David","ANSC178-Brain,Mind,Culture&History(A)",WI16,25,9,77.8%,88.9%,6.50,A(4.00),B+(3.64)
"Fortier,Jana",ANTH1-IntroductiontoCulture(A),WI16,72,44,70.7%,75.6%,3.87,B+(3.33),B(3.12)
"Lafleur,MarniM",ANTH102-HumansAreCulturalAnimals(A),WI16,104,55,98.1%,98.1%,3.69,B+(3.67),B+(3.68)
"Klimova,JuliaGermanovna",ANTH21-RaceandRacisms(A),WI16,207,84,89.5%,86.8%,2.42,B+(3.65),B+(3.53)
"Stewart,AlexanderB",ANTH23-DebatingMulticulturalism(A),WI16,196,171,75.6%,89.3%,3.24,B+(3.48),B+(3.60)
"Stewart,AlexanderB",ANTH23-DebatingMulticulturalism(B),WI16,189,154,80.9%,94.7%,3.47,B+(3.53),B+(3.60)
"Jordan,DavidK.",ANTH87-FreshmanSeminar(A),WI16,14,11,100.0%,100.0%,1.05,N/A,N/A
"Jordan,DavidK.",ANTH87-FreshmanSeminar(B),WI16,13,10,100.0%,100.0%,1.17,A(4.00),N/A
"Braswell,GeoffreyE.",ANAR154-TheAztecs&TheirAncestors(A),FA15,28,23,91.3%,95.7%,3.02,B+(3.38),B(3.24)
"Lafleur,MarniM",ANBI116-Evolution/PrimateReproduction(A),FA15,26,15,100.0%,100.0%,3.97,B+(3.57),B+(3.44)
"Non,AmyL",ANBI130-BiologyofInequality(A),FA15,15,9,100.0%,100.0%,5.17,B+(3.33),N/A
"Haviland,JohnB.",ANSC118-LanguageandCulture(A),FA15,20,10,70.0%,90.0%,6.10,B(3.00),B(3.24)
"Klimova,JuliaGermanovna",ANSC121-PsychologicalAnthropology(A),FA15,32,9,88.9%,88.9%,4.75,B+(3.67),B+(3.45)
"Varma,Saiba",ANSC148-GlobalHealth/CultrlDiversity(A),FA15,94,48,91.3%,87.0%,5.59,B+(3.36),B(3.27)
"Friedman,JonathanA",ANSC158-AnthropologyofCrisis(A),FA15,14,5,60.0%,60.0%,6.10,B+(3.60),N/A
"Pedersen,David",ANSC175-AnthropologyofCapitalism(A),FA15,26,9,100.0%,100.0%,3.00,A-(3.75),A-(3.73)
"Pedersen,David",ANSC176-CriticalMilitaryStudies(A),FA15,14,4,75.0%,75.0%,2.50,B+(3.50),N/A
"Goldstein,PaulS",ANTH101-Foundations/SocialComplexity(A),FA15,96,43,76.7%,79.1%,3.83,B+(3.41),B(3.29)
"Lafleur,MarniM",ANTH2-HumanOrigins(A),FA15,140,73,94.4%,98.6%,3.65,B+(3.50),B(3.12)
"Klimova,JuliaGermanovna",ANTH21-RaceandRacisms(A),FA15,181,78,90.1%,70.4%,4.27,A-(3.73),B+(3.52)
"Lewis,LeslieR",ANTH23-DebatingMulticulturalism(A),FA15,295,124,92.2%,92.2%,3.95,A-(3.76),B+(3.68)
"Stewart,AlexanderB",ANTH23-DebatingMulticulturalism(B),FA15,217,89,80.7%,85.5%,4.09,B+(3.42),B+(3.60)
"Braswell,GeoffreyE.",ANAR100-SpecTopics/AnthArchaeology(A),S215,23,5,100.0%,50.0%,6.00,A(4.00),A(4.00)
"Goldstein,PaulS",ANAR119S-ArchaeologicalField&LabCls(A),S215,10,4,75.0%,75.0%,0.50,A-(3.75),N/A
"Braswell,GeoffreyE.",ANAR155S-StdyAbrd:AncientMesoamerica(A),S215,23,4,100.0%,50.0%,9.50,A(4.00),A(4.00)
"Beasley,MelanieMarie",ANBI143-TheHumanSkeleton(A),S215,11,11,100.0%,100.0%,5.41,B(3.09),N/A
"Welji,HaleemaNazir",ANSC122-LanguageinSociety(A),S215,22,12,100.0%,100.0%,7.17,B+(3.57),B+(3.34)
"Parish,StevenMartin",ANSC166-FilmandCultureinAsia(A),S215,30,4,100.0%,100.0%,4.50,A(4.00),A(4.00)
"Hanson,KariLynne",ANTH2-HumanOrigins(A),S215,23,12,100.0%,100.0%,5.00,A-(3.80),B+(3.68)
"Parish,StevenMartin",ANTH21-RaceandRacisms(A),S215,40,14,100.0%,91.7%,5.33,A-(3.75),A-(3.96)
"Garic-Humphrey,Natasa",ANTH23-DebatingMulticulturalism(A),S215,51,12,81.8%,72.7%,5.23,B+(3.63),B-(2.98)
"Saravia,PaulaF",ANSC105-GlobalHealth&Inequality(A),S115,11,5,100.0%,100.0%,8.50,B+(3.40),N/A
"Stewart,AlexanderB",ANSC164-IntrotoMedicalAnthropology(A),S115,19,8,100.0%,85.7%,5.93,B(3.29),N/A
"Fontana,EricaL",ANTH1-IntroductiontoCulture(A),S115,23,10,100.0%,100.0%,4.28,A-(3.88),A-(3.89)
"Saravia,PaulaF",ANTH21-RaceandRacisms(A),S115,32,8,87.5%,87.5%,5.50,A-(3.75),B+(3.58)
"Parker,IanNicholas",ANTH23-DebatingMulticulturalism(A),S115,46,19,88.9%,83.3%,7.17,A-(3.78),B(3.28)
"Levy,ThomasE","ANAR143-Archeology,Anthr&theBible(A)",SP15,23,7,100.0%,100.0%,4.17,A-(3.80),B+(3.65)
"Barger,NicoleL.",ANBI140-EvolutionofHumanBrain(A),SP15,38,13,61.5%,46.2%,5.73,B(3.17),B(3.10)
"Barger,NicoleL.",ANBI175-ModelingBehavior/EarlyAncest(A),SP15,13,8,100.0%,100.0%,7.25,A-(3.71),N/A
"Parish,StevenMartin",ANSC101-Aging:Cult/HealthHumDev(A),SP15,24,12,100.0%,100.0%,4.83,A-(3.91),A(4.00)
"Brenner,SuzanneA","ANSC125-Gender,Sexuality,&Society(A)",SP15,66,37,97.3%,94.6%,4.23,A-(3.70),B+(3.59)
"Novak,JessicaM",ANSC128-CultureandEmotion(A),SP15,12,6,100.0%,83.3%,6.50,B+(3.50),N/A
"Stewart,AlexanderB",ANSC136-TraditionalChineseSociety(A),SP15,22,18,58.8%,76.5%,3.68,B(3.19),B(3.24)
"Postero,NancyGrey",ANSC140-HumanRightsII:ContempIssue(B),SP15,10,5,100.0%,100.0%,2.50,B+(3.60),N/A
"Jenkins,JanisA.",ANSC156-MadFilms(A),SP15,33,16,100.0%,93.8%,3.70,A-(3.71),B(3.28)
"Brenner,SuzanneA",ANSC159-AnthropologyofMarriage(A),SP15,13,11,100.0%,100.0%,7.23,B+(3.55),N/A
"Woolard,KathrynA","ANSC162-Language,Identity&Community(A)",SP15,37,16,56.3%,93.8%,4.63,B(3.00),B(3.10)
"Kramer,EliseA.",ANSC163-Culture&Commnication/Education(A),SP15,17,6,100.0%,100.0%,5.17,A-(3.83),N/A
"Parish,StevenMartin",ANSC165-ContemporarySouthAsia(A),SP15,37,10,80.0%,90.0%,2.94,B+(3.67),A-(3.96)
"Hankins,JosephD.",ANTH103-SocialAnthropology(A),SP15,76,34,100.0%,100.0%,5.05,B+(3.52),B(3.27)
"Semendeferi,Ekaterini",ANTH196C-ThesisResearch(A),SP15,6,4,100.0%,100.0%,3.17,A(4.00),N/A
"Kramer,EliseA.",ANTH23-DebatingMulticulturalism(A),SP15,383,148,82.4%,83.1%,2.76,B+(3.64),B+(3.50)
"Pedersen,David",ANTH23-DebatingMulticulturalism(B),SP15,30,11,70.0%,90.0%,3.39,B(3.14),B+(3.43)
"Levy,ThomasE",ANTH3-WorldPrehistory(A),SP15,52,23,82.6%,95.7%,2.85,B+(3.47),B+(3.33)
"Jordan,DavidK.",ANTH87-FreshmanSeminar(A),SP15,6,4,100.0%,100.0%,1.50,N/A,N/A
"Jordan,DavidK.",ANTH87-FreshmanSeminar(B),SP15,12,9,100.0%,100.0%,1.50,A(4.00),N/A
"Levy,ThomasE",ANAR111-AnthropologicalArchaeology(A),WI15,25,13,84.6%,84.6%,4.65,B(3.00),B+(3.45)
"Braswell,GeoffreyE.",ANAR160-AncientMaya:ArchProb/Persp(A),WI15,10,4,75.0%,100.0%,5.00,A(4.00),N/A
"Algaze,Guillermo",ANAR184-PoliticalEconomy/EarlyEmpire(A),WI15,27,7,100.0%,100.0%,3.83,B+(3.67),A-(3.74)
"Schoeninger,MargaretJ",ANBI100-SpecTopics/BiologicalAnthrop(A),WI15,41,22,90.5%,90.5%,4.12,B+(3.38),B+(3.55)
"Lafleur,MarniM",ANBI159-Biological&CultPersptv/Intell(A),WI15,45,23,91.3%,87.0%,4.15,B+(3.70),B+(3.52)
"Woolard,KathrynA",ANSC122-LanguageinSociety(A),WI15,49,26,100.0%,100.0%,3.83,B(3.21),B(3.11)
"Kramer,EliseA.","ANSC127-Discourse,Interactn&SocialLife(A)",WI15,49,15,86.7%,80.0%,4.37,A-(3.73),B(3.25)
"Novak,JessicaM",ANSC144-ImmigrantandRefugeeHealth(A),WI15,44,20,80.0%,85.0%,4.80,B+(3.45),B(3.07)
"Jenkins,JanisA.",ANSC148-GlobalHealth/CultrlDiversity(A),WI15,106,43,83.7%,65.1%,4.74,B+(3.49),B+(3.51)
"Stewart,AlexanderB",ANTH1-IntroductiontoCulture(A),WI15,94,70,85.5%,91.3%,4.32,B+(3.61),B+(3.37)
"Lafleur,MarniM",ANTH102-HumansAreCulturalAnimals(A),WI15,59,27,92.6%,88.9%,5.24,A-(3.72),B+(3.57)
"Novak,JessicaM",ANTH21-RaceandRacisms(A),WI15,103,43,78.6%,85.7%,5.04,B+(3.44),B(3.11)
"Kramer,EliseA.",ANTH23-DebatingMulticulturalism(A),WI15,267,111,92.2%,92.2%,3.19,B+(3.63),B+(3.35)
"Braswell,GeoffreyE.",ANAR153-TheMysteriousMaya(A),FA14,37,26,90.9%,90.9%,4.05,B+(3.37),B+(3.32)
"Schoeninger,MargaretJ",ANBI141-TheEvolutionofHumanDiet(A),FA14,58,31,89.3%,100.0%,5.36,B(3.11),B(3.24)
"Lafleur,MarniM",ANBI148-PrimateBehavioralEcology(A),FA14,11,8,100.0%,100.0%,5.64,B+(3.50),N/A
"Kim,MiKyung",ANSC100-SpecTop/Socio-CulturalAnthro(A),FA14,35,33,97.0%,84.8%,5.44,B+(3.41),B+(3.63)
"Hankins,JosephD.",ANSC102-TheAnthropologyofWork(A),FA14,26,16,93.8%,93.8%,5.38,A-(3.94),B+(3.43)
"Stasch,RupertS",ANSC103-Photography&VisualCulture(A),FA14,34,17,78.6%,92.9%,3.93,A-(3.71),B+(3.38)
"Kramer,EliseA.",ANSC118-LanguageandCulture(A),FA14,31,17,75.0%,87.5%,3.50,B+(3.50),B(3.26)
"Kim,MiKyung",ANSC121-PsychologicalAnthropology(A),FA14,24,21,81.0%,81.0%,6.69,B+(3.33),B+(3.53)
"Friedman,JonathanA",ANSC152-CulturesofCrisis/PolCorrect(A),FA14,15,7,71.4%,57.1%,8.50,B(3.00),N/A
"Goldstein,PaulS",ANTH101-Foundations/SocialComplexity(A),FA14,103,47,88.4%,93.0%,4.88,B+(3.48),B+(3.44)
"Lafleur,MarniM",ANTH2-HumanOrigins(A),FA14,179,114,88.5%,91.7%,3.89,B+(3.61),B+(3.45)
"Lewis,LeslieR",ANTH21-RaceandRacisms(A),FA14,188,94,96.3%,98.8%,4.25,A-(3.77),B+(3.63)
"Kramer,EliseA.",ANTH23-DebatingMulticulturalism(A),FA14,387,180,91.6%,92.9%,3.64,B+(3.66),B+(3.44)
"McComsey,MelanieE",ANSC122-LanguageinSociety(A),S214,28,19,84.2%,89.5%,5.24,B(3.25),B(3.05)
"Itzhak,Nofit",ANSC164-IntrotoMedicalAnthropology(A),S214,24,10,100.0%,100.0%,7.39,B(3.22),C+(2.70)
"Parish,StevenMartin",ANSC166-FilmandCultureinAsia(A),S214,24,5,100.0%,100.0%,2.50,A(4.00),A(4.00)
"Somerville,AndrewD",ANTH2-HumanOrigins(A),S214,20,3,100.0%,100.0%,5.83,A(4.00),A-(3.82)
"TuckerSade,AlexisE",ANTH21-RaceandRacisms(A),S214,36,11,88.9%,88.9%,4.50,A-(3.83),N/A
"Garic-Humphrey,Natasa",ANTH23-DebatingMulticulturalism(A),S214,58,14,91.7%,83.3%,4.17,B+(3.60),B(3.20)
"Braswell,GeoffreyE.",ANAR100-SpecTopics/AnthArchaeology(A),S114,15,6,100.0%,100.0%,4.17,A(4.00),N/A
"Jones,IanW",ANAR103-ArchaeologyintheHolyLand(A),S114,6,3,100.0%,100.0%,9.50,A(4.00),N/A
"Braswell,GeoffreyE.",ANAR155S-StdyAbrd:AncientMesoamerica(A),S114,15,6,100.0%,100.0%,3.83,A(4.00),N/A
"Beasley,MelanieMarie",ANBI143-TheHumanSkeleton(A),S114,19,17,88.2%,100.0%,6.74,B+(3.38),N/A
"Saravia,PaulaF",ANSC148-GlobalHealth/CultrlDiversity(A),S114,19,4,100.0%,100.0%,9.50,A-(3.75),N/A
"Rothschild,AmyC",ANTH1-IntroductiontoCulture(A),S114,23,8,87.5%,87.5%,7.75,B+(3.63),B+(3.64)
"Stewart,AlexanderB",ANTH23-DebatingMulticulturalism(A),S114,47,33,93.9%,97.0%,4.98,B+(3.61),B(3.28)
"Levy,ThomasE","ANAR143-Archeology,Anthr&theBible(A)",SP14,38,25,64.0%,72.0%,5.80,B(3.08),B-(2.76)
"Braswell,GeoffreyE.",ANAR154-TheAztecs&TheirAncestors(A),SP14,42,25,91.3%,100.0%,4.24,B+(3.40),B(3.03)
"Strum,ShirleyC.",ANBI132-Conservation&HumanPredicament(A),SP14,22,11,81.8%,90.9%,4.14,B(3.20),B-(2.74)
"Woodruff,DavidS",ANBI132-Conservation&HumanPredicament(A),SP14,22,11,72.7%,90.9%,4.86,B+(3.40),B-(2.74)
"Sutton,MarkQuincey",ANBI145-Bioarchaeology(A),SP14,15,11,81.8%,81.8%,7.05,B(3.09),N/A
"Pav,BrentR.",ANBI173-CognitioninAnimals&Humans(A),SP14,54,25,96.0%,92.0%,2.98,A-(3.80),A-(3.74)
"Jenkins,JanisA.",ANSC100-SpecTop/Socio-CulturalAnthro(A),SP14,38,17,100.0%,100.0%,3.21,B+(3.69),B+(3.62)
"Pedersen,David",ANSC107-Meaning/SymbolsinSocialLife(A),SP14,16,5,60.0%,80.0%,3.30,B(3.20),N/A
"Haviland,JohnB.",ANSC116-LanguagesofAmericas:Mayan(A),SP14,11,5,75.0%,75.0%,5.00,A(4.00),N/A
"Csordas,ThomasJ.",ANSC129-MeaningandHealing(A),SP14,34,17,88.2%,70.6%,6.03,B+(3.59),B+(3.50)
"Postero,NancyGrey",ANSC140-HumanRightsII:ContempIssue(A),SP14,40,16,100.0%,100.0%,4.50,B+(3.54),B+(3.46)
"Lewis,LeslieR",ANSC147-GlobalHealth/Environment(A),SP14,33,24,100.0%,100.0%,3.98,A-(3.84),A-(3.82)
"Jenkins,JanisA.",ANSC150-CultureandMentalHealth(A),SP14,27,16,93.3%,93.3%,4.90,A-(3.79),B+(3.60)
"Kramer,EliseA.","ANSC162-Language,Identity&Community(A)",SP14,60,28,88.9%,96.3%,3.39,A-(3.75),B+(3.47)
"Fortier,Jana",ANSC165-ContemporarySouthAsia(A),SP14,15,5,100.0%,100.0%,5.30,A-(3.80),N/A
"Parish,StevenMartin",ANSC168-TheHumanCondition(A),SP14,59,21,100.0%,100.0%,4.18,A-(3.94),A-(3.79)
"Kramer,EliseA.",ANTH103-SocialAnthropology(A),SP14,88,44,83.7%,76.7%,3.71,B+(3.55),B+(3.38)
