Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Blanco,JohnD",LTSP116-Representatns/SpanColonialism(A),SP16,14,8,87.5%,75.0%,8.21,B+(3.43),N/A
"Concha,Jaime",LTSP140-LatinAmericanNovel(A),SP16,23,15,92.3%,100.0%,7.17,B+(3.46),B+(3.37)
"Chacon,GloriaElizabeth",LTSP176-LiteratureandNation(A),SP16,25,23,85.7%,95.2%,5.64,B+(3.55),B+(3.47)
"MyerstonSantana,Jacobo",LTWL100-Mythology(A),SP16,22,13,100.0%,100.0%,4.17,A-(3.82),A-(3.84)
"Edwards,Anthony",LTWL106-ClassicalTradition(A),SP16,19,6,100.0%,83.3%,8.50,A-(3.83),N/A
"Potts,Stephen",LTWL116-AdolescentLiterature(A),SP16,98,28,96.3%,96.3%,4.66,B(3.15),B(3.03)
"Verdicchio,Pasquale",LTWL165-Literature&theEnviornment(A),SP16,11,7,100.0%,100.0%,5.36,B+(3.43),N/A
"Kontje,ToddCurtis",LTWL181-FilmStudies&Lit:FilmMovement(A),SP16,22,13,100.0%,92.3%,5.27,B+(3.50),A-(3.78)
"Cohen,AlainJ.J.",LTWL183-FilmStudies&Lit:DirectorWork(A),SP16,34,16,80.0%,86.7%,6.10,A-(3.71),B+(3.62)
"Lampert-Weissig,Lisa",LTWL192-SeniorSeminarinLitWorld(A),SP16,16,8,100.0%,100.0%,2.50,A(4.00),N/A
"Wirshbo,Eliot",LTWL19C-Intro/AncientGreeks&Romans(A),SP16,25,13,76.9%,76.9%,4.19,B(3.25),B(3.05)
"Forbes,Camille",LTWR100-ShortFictionWorkshop(A),SP16,24,22,100.0%,100.0%,4.68,A-(3.73),B+(3.48)
"Freilicher,MelvynStanley",LTWR104B-TheNovellaII(A),SP16,15,6,100.0%,100.0%,7.70,A-(3.80),N/A
"Springer,AnnaJoy",LTWR115-ExperimentalWritingWorkshop(A),SP16,16,5,75.0%,100.0%,5.50,A(4.00),N/A
"Granger,JohnF",LTWR122-WritingfortheSciencesWkshp(A),SP16,20,7,100.0%,85.7%,5.83,B+(3.60),B+(3.54)
"Heinrich,Larissa",LTWR124-Transltion/LiteraryTextWorks(A),SP16,9,6,100.0%,100.0%,3.17,B+(3.67),N/A
"Granger,JohnF",LTWR126-CreativeNonfictionWorkshop(A),SP16,19,6,80.0%,80.0%,3.70,A-(3.75),N/A
"Springer,AnnaJoy",LTWR8A-WritingFiction(A),SP16,81,30,88.5%,84.6%,4.00,B+(3.68),B(3.20)
"Forbes,Camille",LTWR8C-WritingNon-Fiction(A),SP16,56,46,84.8%,87.0%,3.89,B+(3.40),B+(3.49)
"Liao,PingH",LTCH101-Readings/ContempChineseLit(A),WI16,73,34,59.4%,40.6%,4.70,B+(3.45),B(3.08)
"elTayeb,Fatima",LTCS131-Topics/QueerCultures(A),WI16,23,13,84.6%,76.9%,4.81,B+(3.63),B+(3.48)
"O'Brien,WilliamArctander",LTCS150-TopicsinCulturalStudies(A),WI16,21,18,94.4%,100.0%,6.72,B+(3.47),B+(3.43)
"Miyao,Daisuke",LTCS170-VisualCulture(A),WI16,63,30,100.0%,100.0%,2.72,A-(3.92),A-(3.72)
"Wesling,MeganE.",LTCS87-FreshmanSeminar(A),WI16,17,7,83.3%,100.0%,0.50,A(4.00),N/A
"Heinrich,Larissa",LTEA110B-ModernChineseFictn/Transltn(A),WI16,57,23,90.9%,95.5%,5.23,B+(3.59),A-(3.77)
"Liao,PingH",LTEA120B-TaiwanFilms(A),WI16,201,104,29.9%,29.9%,6.90,B(3.28),B-(2.84)
"Lee,Jin-Kyung","LTEA142-KoreanFilm,Lit&PopCulture(A)",WI16,86,34,79.4%,79.4%,4.91,B+(3.38),B+(3.49)
"Lampert-Weissig,Lisa",LTEN107-Chaucer(A),WI16,10,9,100.0%,100.0%,8.25,A-(3.75),N/A
"Vitkus,DanielJ.",LTEN113-ShakespeareII:JacobeanPeriod(A),WI16,21,6,100.0%,83.3%,6.83,B(3.17),B-(2.96)
"Lundell,MichaelJ",LTEN127-VictorianPoetry(A),WI16,17,12,90.9%,100.0%,3.41,A-(3.73),N/A
"Vitkus,DanielJ.",LTEN149-Topics:English-LanguageLit(A),WI16,14,8,100.0%,83.3%,5.50,B+(3.33),N/A
"elTayeb,Fatima",LTEN155-Interaction/AmerLit&VisArts(A),WI16,19,8,100.0%,100.0%,5.25,B+(3.50),N/A
"Sanchez,Rosaura",LTEN169-TopicsinLatino/aLiterature(A),WI16,13,5,100.0%,100.0%,3.70,A-(3.80),N/A
"Davidson,R.Michael",LTEN172-AmerPoetryII:Whitman-Modern(A),WI16,29,12,91.7%,83.3%,6.83,B+(3.67),B+(3.40)
"Lampert-Weissig,Lisa",LTEN178-ComparativeEthnicLiterature(A),WI16,26,17,100.0%,100.0%,6.88,B+(3.62),B+(3.67)
"Nicolazzo,SarahE.",LTEN22-Intro/Lit/BrtishIs:1660-1832(A),WI16,44,30,85.2%,88.9%,4.34,B+(3.60),A-(3.72)
"Wesling,MeganE.",LTEN26-Intro/Lit/US:1865-Present(A),WI16,57,27,87.5%,100.0%,5.89,B+(3.63),B+(3.54)
"Childs,DennisR.",LTEN27-Intro/Afro-AmericanLiterature(A),WI16,84,37,91.4%,88.6%,5.93,B+(3.41),B+(3.60)
"Forbes,Camille",LTEN87-FreshmanSeminar(A),WI16,12,6,100.0%,100.0%,0.83,A(4.00),N/A
"DeMarchiGherini,Adriana",LTEU140-ItalianLiteratureinTransltn(A),WI16,8,3,100.0%,100.0%,4.50,A(4.00),N/A
"Cassedy,StevenDennis",LTEU158-SingleAuthorinRussianLit(A),WI16,12,5,100.0%,75.0%,7.00,A-(3.75),N/A
"Ploye,Catherine",LTFR116-Themes/Intellect&LiteraryHist(A),WI16,13,5,100.0%,100.0%,3.30,B+(3.40),N/A
"MyerstonSantana,Jacobo",LTGK130-Tragedy(A),WI16,5,5,100.0%,100.0%,8.50,B+(3.67),N/A
"Edwards,Leslie",LTGK2-IntermediateGreekI(A),WI16,15,6,100.0%,100.0%,6.17,B+(3.60),N/A
"Mohr,Jeannette",LTGM2B-IntermediateGermanII(A),WI16,13,9,100.0%,100.0%,4.28,A-(3.78),N/A
"DeMarchiGherini,Adriana",LTIT2B-IntermediateItalianII(A),WI16,21,14,92.9%,92.9%,2.36,A(4.00),A-(3.99)
"Edwards,Anthony",LTLA133-Epic(A),WI16,6,5,100.0%,100.0%,6.50,A-(3.80),N/A
"Edwards,Leslie",LTLA2-IntermediateLatinI(A),WI16,20,13,100.0%,100.0%,5.42,B+(3.50),B(3.16)
"Wirshbo,Eliot",LTLA2-IntermediateLatinI(B),WI16,13,3,100.0%,100.0%,5.83,B+(3.50),N/A
"Wells,PatriciaRebecca",LTRU104B-AdvancedPracticuminRussian(A),WI16,14,4,100.0%,100.0%,2.50,A(4.00),N/A
"Cassedy,StevenDennis",LTRU123-SingleAuthorinRussianLit(A),WI16,8,4,75.0%,100.0%,10.00,B(3.00),N/A
"Wells,PatriciaRebecca",LTRU1B-First-YearRussian(A),WI16,22,12,100.0%,100.0%,6.83,B+(3.40),B+(3.67)
"Wells,PatriciaRebecca",LTRU2B-SecondYearRussian(A),WI16,8,4,100.0%,100.0%,7.50,B+(3.67),N/A
"Parra,Max",LTSP135B-ModernMexicanLiterature(A),WI16,10,5,100.0%,100.0%,8.50,A-(3.80),N/A
"Kokotovic,Milos",LTSP142-LatinAmericanShortStory(A),WI16,26,16,100.0%,100.0%,5.97,B+(3.53),B+(3.50)
"Kokotovic,Milos",LTSP171-Peninsular&orLatAmerLit&Soc(A),WI16,24,11,90.0%,100.0%,6.30,B+(3.60),B+(3.46)
"duBois,PageAnn",LTWL100-Mythology(A),WI16,65,27,96.2%,96.2%,3.42,B(3.26),B(3.10)
"Potts,Stephen",LTWL120-PopularLiteratureandCulture(A),WI16,67,27,96.2%,96.2%,4.73,B(3.13),B-(2.84)
"Cohen,AlainJ.J.",LTWL128-Intro/Semiotics&Applications(A),WI16,8,3,100.0%,100.0%,5.17,B(3.00),N/A
"Kontje,ToddCurtis",LTWL172-SpecialTopicsinLiterature(A),WI16,9,3,66.7%,66.7%,2.50,B(3.00),N/A
"O'Brien,WilliamArctander",LTWL176-LiteratureandIdeas(A),WI16,17,12,100.0%,100.0%,6.86,B(3.18),N/A
"Cohen,AlainJ.J.",LTWL184-FilmStudies&Lit:Analysis/Txt(A),WI16,26,14,91.7%,91.7%,3.77,A(4.00),B+(3.60)
"Tonkovich,Nicole",LTWL191-HonorsSeminar(A),WI16,19,9,100.0%,100.0%,6.94,A-(3.89),N/A
"Wirshbo,Eliot",LTWL19B-Intro/AncientGreeks&Romans(A),WI16,27,18,83.3%,83.3%,6.17,B-(2.92),B(3.09)
"Kontje,ToddCurtis",LTWL87-FreshmanSeminar(A),WI16,8,7,100.0%,100.0%,2.50,B+(3.50),N/A
"Freilicher,MelvynStanley",LTWR104A-TheNovellaI(A),WI16,15,4,100.0%,100.0%,6.50,B+(3.33),N/A
"Gibler,John",LTWR113-InterculturalWritingWorkshop(A),WI16,8,5,100.0%,100.0%,9.00,A(4.00),N/A
"Glaubitz,Charles",LTWR114-GraphicTextsWorkshop(A),WI16,19,8,87.5%,87.5%,4.79,A-(3.71),N/A
"Forbes,Camille",LTWR120-PersonalNarrativeWorkshop(A),WI16,21,8,87.5%,87.5%,4.00,B+(3.63),B+(3.49)
"GomezMostajo,MariaLoren",LTWR129-DistributingLiteratureWrkshp(A),WI16,12,6,100.0%,100.0%,6.17,B+(3.67),N/A
"Granger,JohnF",LTWR143-StylisticsandGrammar(A),WI16,29,8,100.0%,100.0%,3.30,B+(3.60),B(3.27)
"Rivera-Garza,Cristina",LTWR8A-WritingFiction(A),WI16,92,67,89.1%,81.3%,4.56,B+(3.57),B+(3.51)
"Verdicchio,Pasquale",LTWR8B-WritingPoetry(A),WI16,64,30,85.7%,57.1%,3.43,A-(3.76),B+(3.69)
"Liao,PingH",LTCS110-PopularCulture(A),FA15,54,17,93.8%,93.8%,4.36,B+(3.55),B+(3.49)
"Miyao,Daisuke",LTCS125-CultPersp/Immigratn&Citizen(A),FA15,53,22,89.5%,94.7%,3.13,A-(3.89),A-(3.96)
"Wesling,MeganE.",LTCS87-FreshmanSeminar(A),FA15,17,10,100.0%,100.0%,0.50,A(4.00),N/A
"Liao,PingH",LTEA110A-ClassiclChineseFict/Transltn(A),FA15,184,62,80.3%,78.7%,5.22,B+(3.69),B(3.17)
"Miyao,Daisuke",LTEA138-JapaneseFilms(A),FA15,145,45,95.5%,97.7%,2.78,A-(3.94),A-(3.91)
"Lee,Jin-Kyung",LTEA141-ModKorLit1945toPresent(A),FA15,34,7,71.4%,71.4%,4.21,B+(3.40),B+(3.45)
"Lerer,Seth",LTEN112-ShakespeareI:ElizabethanPrd(A),FA15,38,16,100.0%,100.0%,6.10,B+(3.60),B+(3.69)
"Vitkus,DanielJ.",LTEN117-Topics:The17thCentury(A),FA15,13,9,50.0%,75.0%,6.00,B+(3.38),N/A
"Suzuki,ErinM.",LTEN149-Topics:English-LanguageLit(A),FA15,18,13,92.3%,92.3%,8.04,B+(3.38),N/A
"Cassedy,StevenDennis",LTEN176-MajorAmericanWriters(A),FA15,36,16,100.0%,93.8%,5.30,B+(3.54),B+(3.33)
"Suzuki,ErinM.",LTEN189-20thCenturyPostcolonialLits(A),FA15,15,4,100.0%,100.0%,3.83,B(3.00),N/A
"Lerer,Seth",LTEN21-Intro/Lit/BritIsles:pre-1660(A),FA15,63,33,96.8%,100.0%,5.98,B+(3.39),B+(3.38)
"Sanchez,Rosaura",LTEN29-Intro/Chicano/LatinoLit.(A),FA15,127,55,79.6%,77.8%,5.48,A-(3.70),B+(3.54)
"Forbes,Camille",LTEN87-FreshmanSeminar(A),FA15,14,9,88.9%,100.0%,2.06,A(4.00),N/A
"Ploye,Catherine",LTFR142-Topics/LiteraryGenresFrench(A),FA15,8,3,100.0%,100.0%,5.83,B+(3.33),N/A
"Ploye,Catherine",LTFR2C-IntermediateFrenchIII(A),FA15,9,3,100.0%,100.0%,3.17,A(4.00),N/A
"Edwards,Leslie",LTGK1-BeginningGreek(A),FA15,19,8,85.7%,85.7%,5.93,B+(3.67),N/A
"duBois,PageAnn",LTGK133-Prose(A),FA15,7,3,100.0%,100.0%,5.83,A(4.00),N/A
"Kontje,ToddCurtis",LTGM100-GrmnStudiesI:AestheticCulture(A),FA15,9,3,100.0%,100.0%,4.50,B+(3.67),N/A
"Mohr,Jeannette",LTGM2A-IntermediateGermanI(A),FA15,18,6,100.0%,100.0%,3.70,A-(3.75),N/A
"DeMarchiGherini,Adriana",LTIT2A-IntermediateItalianI(A),FA15,30,19,94.7%,100.0%,3.55,A-(3.79),A(4.00)
"Lee,Jin-Kyung",LTKO100-AdvReadngs/KoreanLit&Culture(A),FA15,45,6,83.3%,66.7%,6.50,B+(3.40),B+(3.46)
"Edwards,Leslie",LTLA1-BeginningLatin(A),FA15,24,13,92.3%,92.3%,6.65,B+(3.50),B+(3.53)
"Wirshbo,Eliot",LTLA1-BeginningLatin(B),FA15,23,10,87.5%,75.0%,8.75,B(3.17),B-(2.77)
"Wells,PatriciaRebecca",LTRU104A-AdvancedPracticuminRussian(A),FA15,13,7,100.0%,100.0%,3.83,A(4.00),N/A
"Wells,PatriciaRebecca",LTRU1A-First-YearRussian(A),FA15,29,13,100.0%,100.0%,4.32,B+(3.60),A-(3.80)
"Wells,PatriciaRebecca",LTRU2A-SecondYearRussian(A),FA15,13,3,66.7%,100.0%,7.17,A(4.00),N/A
"Sanchez,Rosaura",LTSP134-LiteratreoftheSouthernCone(A),FA15,15,4,100.0%,100.0%,4.50,B+(3.50),N/A
"Parra,Max",LTSP135A-MexicanLiteraturebefore1910(A),FA15,10,5,100.0%,100.0%,8.50,B+(3.60),N/A
"Kokotovic,Milos",LTSP140-LatinAmericanNovel(A),FA15,14,8,100.0%,100.0%,6.75,A-(3.75),N/A
"Parra,Max",LTSP176-LiteratureandNation(A),FA15,11,5,100.0%,100.0%,7.70,B+(3.40),N/A
"Jed,StephanieH",LTTH115-Introduction/CriticalTheory(A),FA15,40,14,100.0%,100.0%,4.36,A-(3.86),A-(3.91)
"Potts,Stephen",LTWL114-Children'sLiterature(A),FA15,204,91,88.4%,91.9%,4.50,B(3.18),B-(2.98)
"Potts,Stephen",LTWL124-ScienceFiction(A),FA15,53,18,88.9%,94.4%,6.39,B(3.06),B(3.12)
"Kalleres,Dayna",LTWL138-CriticalReligionStudies(A),FA15,19,6,100.0%,83.3%,3.83,B+(3.60),N/A
"Frolich,MargritLuise",LTWL172-SpecialTopicsinLiterature(A),FA15,6,3,100.0%,100.0%,3.83,B+(3.33),N/A
"Cox,StephenD.",LTWL192-SeniorSeminarinLitWorld(A),FA15,8,4,100.0%,100.0%,1.00,N/A,N/A
"Edwards,Leslie",LTWL19A-Intro/AncientGreeks&Romans(A),FA15,57,23,100.0%,95.2%,4.59,A-(3.77),B(3.27)
"Lampert-Weissig,Lisa",LTWL87-FreshmanSeminar(A),FA15,9,4,100.0%,100.0%,1.00,N/A,N/A
"Lampert-Weissig,Lisa",LTWL87-FreshmanSeminar(B),FA15,12,7,100.0%,85.7%,0.79,A(4.00),N/A
"Freilicher,MelvynStanley",LTWR100-ShortFictionWorkshop(A),FA15,10,5,100.0%,80.0%,4.10,B(3.20),N/A
"Forbes,Camille",LTWR100-ShortFictionWorkshop(B),FA15,22,4,100.0%,100.0%,4.00,A(4.00),B+(3.63)
"Banales,Melissa",LTWR113-InterculturalWritingWorkshop(A),FA15,11,5,100.0%,100.0%,5.00,A(4.00),N/A
"Glaubitz,Charles",LTWR114-GraphicTextsWorkshop(A),FA15,15,4,50.0%,0.0%,2.00,A(4.00),N/A
"Springer,AnnaJoy",LTWR115-ExperimentalWritingWorkshop(A),FA15,22,8,100.0%,85.7%,4.21,A-(3.71),A-(3.75)
"Freilicher,MelvynStanley",LTWR120-PersonalNarrativeWorkshop(A),FA15,14,3,100.0%,100.0%,5.17,B+(3.67),N/A
"Granger,JohnF",LTWR148-TheoryforWriters(A),FA15,13,4,66.7%,100.0%,7.17,B+(3.50),N/A
"Armantrout,Rae",LTWR8B-WritingPoetry(A),FA15,80,44,92.7%,90.2%,3.20,A-(3.78),B+(3.53)
"Granger,JohnF",LTWR8C-WritingNon-Fiction(A),FA15,61,27,66.7%,59.3%,4.28,B+(3.36),B(3.28)
"Davidson,R.Michael",LTEN175B-NewAmerPoetry:PostWWII-Pres(A),S215,19,6,83.3%,100.0%,7.17,B+(3.50),N/A
"Kim,Anthony",LTWL180-FilmStudies&Lit:FilmHistory(A),S215,9,4,100.0%,100.0%,5.50,A-(3.75),N/A
"Zhang,Yingjin",LTEA120A-ChineseFilms(A),S115,45,12,91.7%,100.0%,5.95,B+(3.57),B+(3.38)
"Mariscal,George",LTEN180-ChicanoLiteratureinEnglish(A),S115,12,4,100.0%,100.0%,5.83,B+(3.67),N/A
"Jed,StephanieH",LTWL175GS-TheCityofRome(A),S115,22,11,100.0%,100.0%,5.23,A-(3.91),A(4.00)
"Doller,Ben",LTWR102-PoetryWorkshop(A),S115,15,4,100.0%,100.0%,2.50,A(4.00),N/A
"Zhang,Yingjin",LTCH101-Readings/ContempChineseLit(A),SP15,95,25,86.4%,90.9%,4.23,A(4.00),B+(3.30)
"Reid,Roddey",LTCS132-Topics/SocialIdentities/Media(A),SP15,23,9,77.8%,66.7%,4.50,A-(3.71),A-(3.89)
"Liao,PingH",LTCS165-SpecTopics:PoliticsofFood(A),SP15,23,10,80.0%,70.0%,4.06,A-(3.71),B+(3.62)
"Woodhull,WinifredJohanna",LTCS52-TopicsinCulturalStudies(A),SP15,34,19,41.2%,35.3%,3.38,B+(3.40),B+(3.67)
"Loose,Margaret",LTCS87-FreshmanSeminar(A),SP15,17,10,90.0%,90.0%,1.17,A(4.00),N/A
"Lei,Jun",LTEA110B-ModernChineseFictn/Transltn(A),SP15,31,17,93.8%,93.8%,6.50,A-(3.75),B+(3.61)
"Liao,PingH",LTEA120B-TaiwanFilms(A),SP15,173,47,95.6%,88.9%,4.73,A-(3.72),B+(3.31)
"Cassedy,StevenDennis",LTEN113-ShakespeareII:JacobeanPeriod(A),SP15,32,14,100.0%,78.6%,2.50,B+(3.69),B+(3.41)
"Davidson,R.Michael",LTEN132-Topics:ModernIrishLit(A),SP15,29,10,90.0%,100.0%,5.10,B+(3.30),B+(3.53)
"Loose,Margaret",LTEN142-BritishNovel:1830-1890(A),SP15,27,20,100.0%,100.0%,7.87,B+(3.42),B(3.10)
"Johnson,SaraE.",LTEN152-OriginsofAmericanLiterature(A),SP15,19,12,100.0%,100.0%,6.00,B+(3.58),N/A
"Blanco,JohnD",LTEN181-AsianAmericanLiterature(A),SP15,27,13,76.9%,84.6%,5.42,B+(3.64),B+(3.68)
"Childs,DennisR.",LTEN183-Topics/African-AmericanProse(A),SP15,15,5,100.0%,100.0%,4.90,B+(3.40),N/A
"Childs,DennisR.",LTEN185-Themes/Afro-AmericnLiterature(A),SP15,31,14,92.9%,92.9%,6.79,B(3.08),B+(3.39)
"Loose,Margaret",LTEN23-Lit/BritishIsles:1832-Present(A),SP15,45,33,93.3%,100.0%,4.97,B+(3.39),B+(3.45)
"Mariscal,George",LTEN29-Intro/Chicano/LatinoLit.(A),SP15,92,42,95.0%,100.0%,3.99,A-(3.72),A-(3.79)
"Glaser,Amelia",LTEU150A-Russian&SovietLit/1800-1860(A),SP15,5,4,100.0%,100.0%,8.50,B+(3.33),N/A
"Jed,StephanieH",LTEU87-FreshmanSeminar(A),SP15,16,8,100.0%,100.0%,1.50,A(4.00),N/A
"Zhiri,Oumelbanine",LTFR115-Themes/Intellect&LiteraryHist(A),SP15,21,10,88.9%,100.0%,4.94,B+(3.44),B+(3.35)
"Reid,Roddey",LTFR164-Topics/ModernFrenchCulture(A),SP15,9,6,66.7%,83.3%,4.17,A-(3.83),N/A
"Edwards,Leslie",LTGK3-IntermediateGreekII(A),SP15,14,4,100.0%,100.0%,3.83,A(4.00),N/A
"Jed,StephanieH",LTIT192-SeniorSeminarinItalianLit(A),SP15,10,7,85.7%,100.0%,1.50,N/A,N/A
"DeMarchiGherini,Adriana",LTIT50-AdvancedItalian(A),SP15,10,3,100.0%,100.0%,2.50,A(4.00),N/A
"Lee,Jin-Kyung",LTKO100-AdvReadngs/KoreanLit&Culture(A),SP15,29,8,100.0%,100.0%,6.50,B+(3.50),B+(3.43)
"Edwards,Anthony",LTLA134-History(A),SP15,5,6,100.0%,100.0%,5.50,A(4.00),N/A
"Edwards,Leslie",LTLA3-IntermediateLatinII(A),SP15,19,4,100.0%,100.0%,7.50,B+(3.33),N/A
"Wirshbo,Eliot",LTLA3-IntermediateLatinII(B),SP15,12,3,66.7%,66.7%,9.17,B(3.00),N/A
"Glaser,Amelia",LTRU110A-Russian&SovietLit/1800-1860(A),SP15,13,3,100.0%,100.0%,8.50,A(4.00),N/A
"Wells,PatriciaRebecca",LTRU1C-FirstYearRussian(A),SP15,21,5,100.0%,100.0%,3.30,A(4.00),A-(3.85)
"Wells,PatriciaRebecca",LTRU2C-SecondYearRussian(A),SP15,8,4,100.0%,100.0%,3.83,A(4.00),N/A
"Parra,Max",LTSP135A-MexicanLiteraturebefore1910(A),SP15,20,9,87.5%,87.5%,6.75,A-(3.88),B+(3.60)
"Kokotovic,Milos",LTSP172-IndigenistaThemes/Latin-Amer(A),SP15,24,15,93.3%,100.0%,7.93,B+(3.64),B+(3.48)
"MyerstonSantana,Jacobo",LTSP174-TopicsinCultureandPolitics(A),SP15,13,8,87.5%,87.5%,3.75,B+(3.38),N/A
"Johnson,SaraE.",LTSP176-LiteratureandNation(A),SP15,22,16,93.8%,93.8%,6.88,A-(3.81),A-(3.71)
"Potts,Stephen",LTWL116-AdolescentLiterature(A),SP15,135,59,88.9%,90.7%,5.94,B(3.13),B-(2.90)
"O'Brien,WilliamArctander",LTWL176-LiteratureandIdeas(A),SP15,24,21,100.0%,100.0%,4.70,B(3.25),B-(2.99)
"Cohen,AlainJ.J.",LTWL184-FilmStudies&Lit:Analysis/Txt(A),SP15,22,6,100.0%,100.0%,6.90,B+(3.50),B+(3.46)
"Wirshbo,Eliot",LTWL19C-Intro/AncientGreeks&Romans(A),SP15,13,3,100.0%,100.0%,3.17,B+(3.33),N/A
"Freilicher,MelvynStanley",LTWR100-ShortFictionWorkshop(A),SP15,23,7,100.0%,71.4%,4.79,B+(3.57),B+(3.31)
"Flis,Brad",LTWR102-PoetryWorkshop(A),SP15,23,11,100.0%,100.0%,4.14,B+(3.60),A-(3.86)
"MoralesMunoz,FranIlich",LTWR120-PersonalNarrativeWorkshop(A),SP15,21,5,100.0%,20.0%,2.10,B+(3.40),B+(3.52)
"Freilicher,MelvynStanley",LTWR121-MediaWritingWorkshop(A),SP15,18,8,100.0%,87.5%,5.00,B(3.25),N/A
"Granger,JohnF",LTWR126-CreativeNonfictionWorkshop(A),SP15,19,8,62.5%,75.0%,5.25,B+(3.50),N/A
"Granger,JohnF",LTWR143-StylisticsandGrammar(A),SP15,25,10,80.0%,90.0%,3.70,B+(3.30),B+(3.59)
"Rivera-Garza,Cristina",LTWR8A-WritingFiction(A),SP15,74,58,86.0%,84.2%,4.18,A-(3.74),B+(3.51)
"Doller,Ben",LTWR8B-WritingPoetry(A),SP15,94,56,92.3%,88.5%,3.05,A-(3.73),A-(3.70)
"Mariscal,George",LTAM108-Intellectual&PoliticalTrad.(A),WI15,8,5,100.0%,100.0%,4.90,B+(3.40),N/A
"Liao,PingH",LTCS110-PopularCulture(A),WI15,25,13,53.8%,76.9%,4.17,A-(3.91),B+(3.62)
"Reid,Roddey",LTCS155-Health&GlobalCulture(A),WI15,16,7,100.0%,100.0%,3.83,A-(3.83),N/A
"Miyao,Daisuke",LTCS170-VisualCulture(A),WI15,39,19,100.0%,100.0%,3.06,A-(3.88),A-(3.91)
"Miyao,Daisuke",LTCS50-IntrotoCulturalStudies(A),WI15,27,16,93.8%,93.8%,3.17,A-(3.94),A-(3.91)
"Liao,PingH",LTEA110A-ClassiclChineseFict/Transltn(A),WI15,105,34,100.0%,100.0%,5.79,A-(3.96),B+(3.38)
"Zhang,Yingjin",LTEA120C-HongKongFilms(A),WI15,149,45,95.5%,90.9%,4.92,B+(3.48),B+(3.30)
"Reid,Roddey",LTEA132-LaterJapaneseLit/Translatn(A),WI15,24,11,100.0%,100.0%,5.05,B+(3.67),B+(3.69)
"Lee,Jin-Kyung",LTEA140-ModernKoreanLit/Translation(A),WI15,43,11,66.7%,55.6%,3.83,B+(3.57),B+(3.51)
"Loose,Margaret",LTEN124-Topics:The19thCentury(A),WI15,21,15,93.3%,100.0%,5.43,B+(3.54),B+(3.61)
"Shevelow,KathrynAnn",LTEN140-BritishNovel:1790-1830(A),WI15,44,23,95.7%,95.7%,5.98,B+(3.70),B+(3.47)
"Cancel,Robert",LTEN159-ContemporaryAmericanLit(A),WI15,16,6,100.0%,100.0%,4.90,B(3.20),N/A
"Tonkovich,Nicole",LTEN174-AmerFictionII:MiddleJames(A),WI15,18,7,100.0%,100.0%,7.07,A-(3.71),N/A
"O'Brien,WilliamArctander",LTEN176-MajorAmericanWriters(A),WI15,28,11,100.0%,81.8%,4.70,B+(3.44),B(3.03)
"Sanchez,Rosaura",LTEN178-ComparativeEthnicLiterature(A),WI15,30,7,100.0%,100.0%,5.70,B+(3.67),B+(3.50)
"Childs,DennisR.",LTEN183-Topics/African-AmericanProse(A),WI15,15,4,100.0%,100.0%,7.00,B+(3.50),N/A
"Forbes,Camille",LTEN192-SeniorSeminarinEnglishLit(A),WI15,12,4,100.0%,100.0%,1.50,N/A,N/A
"Vitkus,DanielJ.",LTEN21-Intro/Lit/BritIsles:pre-1660(A),WI15,20,9,88.9%,88.9%,7.83,B+(3.33),B(3.23)
"Tonkovich,Nicole",LTEN25-Intro/Lit/US:Beginning-1865(A),WI15,32,11,90.9%,100.0%,7.95,B+(3.40),B(3.15)
"Childs,DennisR.",LTEN27-Intro/Afro-AmericanLiterature(A),WI15,86,40,85.0%,95.0%,7.30,B+(3.50),B+(3.67)
"DeMarchiGherini,Adriana",LTEU105-MedievalStudies(A),WI15,26,11,100.0%,100.0%,4.30,A-(3.80),A-(3.99)
"Ploye,Catherine",LTFR124-NineteenthCentury(A),WI15,7,3,100.0%,100.0%,4.50,B+(3.67),N/A
"Zhiri,Oumelbanine",LTFR141-Topics/LiteraturesinFrench(A),WI15,12,7,100.0%,100.0%,5.93,B+(3.57),N/A
"Edwards,Anthony",LTGK132-History(A),WI15,5,4,100.0%,100.0%,6.50,B+(3.50),N/A
"Edwards,Leslie",LTGK2-IntermediateGreekI(A),WI15,15,6,83.3%,100.0%,4.17,A-(3.80),N/A
"O'Brien,WilliamArctander",LTGM132-GermanPoetry(A),WI15,9,7,100.0%,100.0%,4.21,B+(3.50),N/A
"Mohr,Jeannette",LTGM2B-IntermediateGermanII(A),WI15,13,6,83.3%,100.0%,4.50,B+(3.33),N/A
"DeMarchiGherini,Adriana",LTIT115-MedievalStudies(A),WI15,13,3,100.0%,100.0%,3.83,A(4.00),N/A
"DeMarchiGherini,Adriana",LTIT2B-IntermediateItalianII(A),WI15,10,5,80.0%,80.0%,2.10,A(4.00),N/A
"Wirshbo,Eliot",LTLA116-SilverLatin(A),WI15,9,5,80.0%,100.0%,4.50,B(3.25),N/A
"Wirshbo,Eliot",LTLA2-IntermediateLatinI(B),WI15,15,4,100.0%,100.0%,10.50,A(4.00),N/A
"Wells,PatriciaRebecca",LTRU104C-AdvancedPracticuminRussian(A),WI15,10,5,80.0%,80.0%,3.30,A-(3.75),N/A
