Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Serlin,David",CGS87-FreshmanSeminar(A),FA08,11,12,100.0%,100.0%,1.17,N/A,N/A
"Serlin,David",CGS100-ConceptlzgGender:Theory&Methd(A),SU08,17,17,88.2%,100.0%,6.62,B(3.09),N/A
"Kheshti,Roshanak",CGS112-Sexuality&Nation(A),SU08,13,13,69.2%,92.3%,5.88,N/A,N/A
"Shah,NayanB",CGS105-QueerTheory(A),SP08,40,24,95.7%,87.0%,5.00,B+(3.41),B(3.15)
"Blair-Loy,Mary",CGS192-SrSem.inCriticalGenderStds(A),SP08,17,12,100.0%,100.0%,1.50,A(4.00),N/A
"Azaransky,SarahA.",CGS100-ConceptlzgGender:Theory&Methd(A),WI08,11,9,100.0%,100.0%,4.06,A-(3.89),N/A
"Boateng,Boatema",CGS104-Adv.Top/Compar.Perspectives(A),WI08,10,10,90.0%,66.7%,6.90,B-(2.89),N/A
"Sanders,Sara",CGS112-Sexuality&Nation(A),WI08,41,26,100.0%,100.0%,4.81,N/A,B-(2.84)
"Serlin,David",CGS2B-Intro/CGS:Gender&Institutions(A),WI08,66,63,82.0%,88.5%,3.61,B+(3.35),B(3.27)
"Radcliff,PamelaB.",CGS2A-Intro/CGS:SocialMovements(A),FA07,81,55,77.8%,100.0%,3.37,B+(3.45),B+(3.56)
