Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"KWAK,NANCYHAEKYUNG",INTL190-Seminar/InternationalStudies(F),WI10,18,5,100.0%,100.0%,6.90,B+(3.60),N/A
"Rose,Sharon",INTL101-Cult&Society/Intrn'lPerspec(A),FA09,208,100,90.3%,93.6%,3.38,B+(3.46),B(3.24)
"Nadkarni,Vidya",INTL190-Seminar/InternationalStudies(A),FA09,18,16,93.3%,100.0%,7.88,A-(3.80),N/A
"Statler,Kathryn",INTL190-Seminar/InternationalStudies(B),FA09,17,16,100.0%,100.0%,6.25,B+(3.53),N/A
"Broz,JamesLawrence","INTL102-Econ,Politics&Intn'lChange(A)",SP09,167,83,94.9%,93.7%,5.13,B+(3.38),B(3.04)
"Cancel,Robert",INTL190-Seminar/InternationalStudies(A),SP09,19,16,92.9%,100.0%,6.13,B+(3.38),N/A
"Coyle,JamesJ.",INTL190-Seminar/InternationalStudies(B),SP09,19,14,100.0%,100.0%,6.79,A-(3.77),N/A
"Gilson,Nancy",INTL190-Seminar/InternationalStudies(C),SP09,19,13,100.0%,92.3%,4.19,B(3.15),B(3.26)
"Provence,Michael",INTL190-Seminar/InternationalStudies(D),SP09,15,14,100.0%,92.9%,10.21,B+(3.69),N/A
"Haggard,StephanM.","INTL102-Econ,Politics&Intn'lChange(A)",WI09,251,87,91.5%,94.0%,3.94,B+(3.49),B(3.24)
"Abrajano,Marisa",INTL190-Seminar/InternationalStudies(A),WI09,17,14,83.3%,66.7%,6.04,B+(3.46),N/A
"Chandler,WilliamM.",INTL190-Seminar/InternationalStudies(B),WI09,15,9,100.0%,100.0%,4.50,B+(3.50),N/A
"Groves,Theodore",INTL190-Seminar/InternationalStudies(C),WI09,18,16,93.8%,100.0%,3.50,B+(3.67),N/A
"Skrentny,JohnDavid",INTL190-Seminar/InternationalStudies(D),WI09,19,19,100.0%,100.0%,5.34,B+(3.47),N/A
"Statler,Kathryn",INTL190-Seminar/InternationalStudies(E),WI09,17,17,100.0%,100.0%,5.56,B+(3.47),N/A
"Timmins,Graham",INTL190-Seminar/InternationalStudies(F),WI09,15,11,100.0%,100.0%,5.30,B+(3.55),N/A
"Shelby,KarenLee",INTL190-Seminar/InternationalStudies(G),WI09,15,11,80.0%,90.0%,5.41,B+(3.36),N/A
"Herberg,MikkalE.",INTL190-Seminar/InternationalStudies(H),WI09,18,14,100.0%,69.2%,4.65,B+(3.50),N/A
"Bakovic,EricJohn",INTL101-Cult&Society/Intrn'lPerspec(A),FA08,356,112,83.6%,86.2%,3.71,B+(3.62),B(3.23)
"Rose,Sharon",INTL101-Cult&Society/Intrn'lPerspec(A),FA08,356,112,83.6%,86.2%,3.71,B+(3.62),B(3.23)
"Edelman,RobertS.",INTL190-Seminar/InternationalStudies(A),FA08,17,10,100.0%,100.0%,4.90,B+(3.50),N/A
"Himmelreich,Jorg",INTL190-Seminar/InternationalStudies(B),FA08,12,10,100.0%,100.0%,4.06,B+(3.63),N/A
"Nadkarni,Vidya",INTL190-Seminar/InternationalStudies(C),FA08,11,10,100.0%,100.0%,5.30,A-(3.70),N/A
"Weintraub,JeffA",INTL190-Seminar/InternationalStudies(D),FA08,13,13,100.0%,92.3%,9.95,B+(3.36),N/A
"Fowler,James",INTL190H-HonorsSeminar/Int'lStudies(A),FA08,14,14,100.0%,100.0%,8.07,A(4.00),N/A
"Broz,JamesLawrence","INTL102-Econ,Politics&Intn'lChange(A)",SP08,137,53,92.3%,86.5%,4.62,B+(3.37),B(3.08)
"Coyle,JamesJ.",INTL190-Seminar/InternationalStudies(A),SP08,14,10,100.0%,100.0%,5.30,B+(3.50),N/A
"Hunefeldt,Christine",INTL190-Seminar/InternationalStudies(B),SP08,11,11,90.9%,90.9%,5.95,B(3.10),N/A
"Muendler,Marc",INTL190-Seminar/InternationalStudies(C),SP08,9,9,77.8%,88.9%,5.17,B(3.14),N/A
"Feeley,MaureenCatherine",INTL190-Seminar/InternationalStudies(D),SP08,12,10,100.0%,100.0%,5.17,B+(3.44),N/A
"Provence,Michael",INTL190-Seminar/InternationalStudies(E),SP08,15,10,100.0%,100.0%,6.30,A-(3.80),N/A
"Samstad,JamesG.",INTL190-Seminar/InternationalStudies(F),SP08,17,10,90.0%,80.0%,5.50,B+(3.67),N/A
"Turner,ChristenaL.",INTL190-Seminar/InternationalStudies(G),SP08,22,16,100.0%,100.0%,5.63,B+(3.69),B+(3.63)
"Williams,JamesMichael",INTL190-Seminar/InternationalStudies(H),SP08,14,13,100.0%,100.0%,4.50,B+(3.31),N/A
"Haggard,StephanM.","INTL102-Econ,Politics&Intn'lChange(A)",WI08,247,86,92.7%,96.4%,4.40,B+(3.51),B(3.12)
"Cancel,Robert",INTL190-Seminar/InternationalStudies(A),WI08,18,17,94.1%,100.0%,5.44,B+(3.31),N/A
"Abrajano,Marisa",INTL190-Seminar/InternationalStudies(B),WI08,22,21,85.7%,95.2%,4.88,B+(3.57),A-(3.77)
"Samstad,JamesG.",INTL190-Seminar/InternationalStudies(C),WI08,21,18,87.5%,100.0%,4.06,B+(3.69),B+(3.59)
"Gibson,ClarkC",INTL190-Seminar/InternationalStudies(D),WI08,18,15,93.3%,93.3%,5.97,B+(3.64),A-(3.85)
"Postero,NancyGrey",INTL101-Cult&Society/Intrn'lPerspec(A),FA07,357,214,92.8%,94.6%,5.50,B+(3.45),B(3.04)
"Nadkarni,Vidya",INTL190-Seminar/InternationalStudies(A),FA07,20,14,100.0%,100.0%,5.93,A-(3.91),B+(3.37)
"Groves,Theodore",INTL190-Seminar/InternationalStudies(B),FA07,19,16,100.0%,100.0%,4.90,B+(3.43),N/A
"Fowler,James",INTL190H-HonorsSeminar/Int'lStudies(A),FA07,15,15,92.3%,92.9%,6.63,A-(3.83),N/A
