Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Johnson,ChristineM.",COGS143-AnimalCognition(A),FA17,30,11,100.0%,100.0%,7.90,B(3.10),B(3.20)
"Creel,Sarah",COGS14A-Intro.toResearchMethods(A),FA17,219,81,84.0%,89.3%,3.84,B+(3.53),B(3.23)
"Nunez,RafaelE",COGS155-GestureandCognition(A),FA17,39,19,94.7%,94.7%,4.71,B+(3.42),B(3.26)
"Dow,StevenP",COGS160-SeminaronSpecialTopics(B),FA17,41,17,100.0%,100.0%,9.00,A-(3.88),B+(3.64)
"Johnson,ChristineM.",COGS17-NeurobiologyofCognition(A),FA17,270,99,91.6%,92.6%,6.16,B(3.17),B-(2.86)
"Pineda,JaimeA","COGS174-Drugs:Brain,MindandCulture(A)",FA17,121,47,95.3%,95.2%,4.36,B+(3.49),B(3.30)
"Pineda,JaimeA",COGS175-AlternateStates/Consciousness(A),FA17,44,15,78.6%,85.7%,5.21,B-(2.93),B+(3.39)
"Coulson,SeanaM",COGS179-ElectrophysiologyofCognition(A),FA17,32,12,81.8%,80.0%,5.59,B+(3.36),B+(3.32)
"Tu,Zhuowen",COGS181-NeuralNetworks/DeepLearning(A),FA17,107,51,94.0%,92.0%,8.58,A-(3.74),B+(3.69)
"Kirsh,DavidJoel",COGS187A-Usability&Info.Architecture(A),FA17,120,40,95.0%,92.5%,7.32,A-(3.87),B+(3.69)
"Bardolph,MeganDalene",COGS3-AnIntroductiontoComputing(A),FA17,154,84,92.8%,95.0%,6.19,B+(3.65),A-(3.76)
"Deak,GedeonO.",COGS87-FreshmanSeminar(A),FA17,17,12,100.0%,100.0%,0.67,N/A,N/A
"Pineda,JaimeA",COGS87-FreshmanSeminar(B),FA17,16,11,90.9%,100.0%,1.41,A(4.00),N/A
"Voytek,BradleyThomas",COGS9-IntroductiontoDataScience(A),FA17,200,87,92.7%,97.5%,2.64,A-(3.89),B+(3.70)
"Meyer,MichaelWayne",DSGN1-DesignofEverydayThings(A),FA17,193,72,86.8%,95.6%,5.49,B+(3.34),B+(3.40)
"Guo,PhilipJ",DSGN119-DesignatLarge(A),FA17,38,8,100.0%,100.0%,2.50,N/A,N/A
"Troyer,Melissa",COGS101C-Language(A),S217,45,25,92.0%,100.0%,5.38,B+(3.54),B+(3.52)
"Johnson,ChristineM.",COGS102A-DistributedCognition(A),S217,61,23,65.0%,73.7%,4.86,B(3.23),N/A
"Hendricks,RoseKatherine",COGS14A-Intro.toResearchMethods(A),S217,59,38,94.6%,100.0%,4.61,B+(3.69),B+(3.49)
"Boyle,MaryE.T.",COGS187A-Usability&Info.Architecture(A),S217,68,64,96.9%,96.8%,7.25,A-(3.76),A-(3.94)
"Gupta,Anjum",COGS188-AIAlgorithm&SocialLanguage(A),S217,42,30,80.0%,83.3%,7.50,B+(3.45),B+(3.37)
"Zhang,KefeiKevin",COGS20-ExploringtheMusicalMind(A),S217,5,4,100.0%,100.0%,2.50,B(3.25),N/A
"Boyle,MaryE.T.",COGS107A-NeuroanatomyandPhysiology(A),S117,57,48,87.5%,91.7%,11.01,B(3.23),B+(3.53)
"Bardolph,MeganDalene",COGS109-Modeling&DataAnalysis(A),S117,66,32,87.1%,93.3%,7.02,A-(3.71),A-(3.72)
"Boyle,MaryE.T.",COGS11-Minds&Brains(A),S117,51,46,97.8%,97.8%,4.09,A-(3.80),B+(3.66)
"Gougelet,RobertJoseph",COGS14B-Intro.toStatisticalAnalysis(A),S117,42,19,83.3%,75.0%,12.17,B+(3.56),A-(3.75)
"Coulson,SeanaM",COGS151-AnalogyandConceptualSystems(A),S117,16,5,75.0%,100.0%,3.00,B(3.00),N/A
"Yang,DorothyDaw-Shin",COGS154-CommDisorders/Children&Adults(A),S117,69,14,100.0%,84.6%,5.21,B(3.25),B-(2.86)
"Johnson,ChristineM.",COGS17-NeurobiologyofCognition(A),S117,53,16,81.3%,87.5%,8.00,B(3.00),B-(2.93)
"Pineda,JaimeA",COGS171GS-MirrorNeuronSystem(A),S117,28,4,100.0%,100.0%,5.00,B+(3.50),A-(3.81)
"Pineda,JaimeA","COGS174GS-Drugs:Brain,MindandCulture(A)",S117,28,4,100.0%,100.0%,4.00,B(3.25),B+(3.31)
"Barrera,StevenJames",COGS1-IntroductiontoCognitiveSci(A),SP17,424,175,96.3%,98.1%,3.99,B+(3.69),B+(3.42)
"Hollan,JamesD.",COGS10-CognitvConsequence/Technology(A),SP17,180,87,51.9%,58.2%,3.23,B+(3.46),B(3.24)
"Walker,EstherJane",COGS101C-Language(A),SP17,310,108,87.9%,91.9%,4.38,B+(3.57),B+(3.42)
"Johnson,ChristineM.",COGS102A-DistributedCognition(A),SP17,135,46,62.2%,66.7%,5.36,B(3.14),B(3.11)
"Renner,NancyOwens",COGS102C-CognitiveDesignStudio(A),SP17,136,64,72.6%,80.6%,6.12,B+(3.43),A-(3.71)
"Boyle,MaryE.T.",COGS107A-NeuroanatomyandPhysiology(A),SP17,170,61,77.2%,68.4%,7.54,B(3.08),B(3.02)
"Chiba,Andrea",COGS107C-CognitiveNeuroscience(A),SP17,206,81,93.5%,93.5%,4.58,B+(3.58),B+(3.62)
"Voytek,BradleyThomas",COGS108-DataScienceinPractice(A),SP17,401,114,86.7%,94.3%,5.25,A-(3.76),A-(3.76)
"Deak,GedeonO.",COGS115-NeurologclDevlp&CogntvChng(A),SP17,38,13,83.3%,91.7%,5.83,B+(3.50),B(3.04)
"Tu,Zhuowen",COGS118A-IntrotoMachineLearningI(A),SP17,105,41,92.5%,75.0%,8.65,B+(3.54),B+(3.55)
"Mukamel,EranA",COGS118C-NeuralSignalProcessing(A),SP17,18,13,100.0%,100.0%,6.33,B+(3.50),N/A
"Guo,PhilipJ",COGS121-HumanComptrInteracProgStud(A),SP17,101,36,88.2%,88.2%,8.74,B+(3.47),B+(3.59)
"Dow,StevenP",COGS122-InteractionDesignStartup(A),SP17,39,23,100.0%,95.0%,7.40,B+(3.58),B+(3.57)
"Rossano,Federico",COGS13-FldMethods:CognitioninWild(A),SP17,206,164,77.0%,89.4%,4.49,B+(3.40),B-(2.98)
"Creel,Sarah",COGS14A-Intro.toResearchMethods(A),SP17,166,62,96.5%,91.2%,4.03,B+(3.48),B(3.07)
"Barrera,StevenJames",COGS14B-Intro.toStatisticalAnalysis(A),SP17,224,97,89.7%,98.9%,4.97,B+(3.46),B(3.07)
"Nunez,RafaelE",COGS152-CognitiveFoundationsofMath(A),SP17,37,10,80.0%,80.0%,5.30,B+(3.30),B(3.01)
"Walker,EstherJane",COGS153-LanguageComprehension(A),SP17,37,12,100.0%,100.0%,5.50,A-(3.91),A-(3.75)
"Klemmer,ScottR",COGS160-SeminaronSpecialTopics(A),SP17,29,14,80.0%,60.0%,7.83,A-(3.80),B+(3.37)
"Rangel,LaraM",COGS160-SeminaronSpecialTopics(D),SP17,17,13,100.0%,100.0%,5.33,A-(3.77),N/A
"Boyle,MaryE.T.",COGS163-MetabolicDisorders/Brain(A),SP17,72,17,100.0%,100.0%,5.25,A(4.00),A-(3.98)
"Chiba,Andrea",COGS164-NeurobiologyofMotivation(A),SP17,54,21,85.0%,85.0%,4.39,A-(3.80),A-(3.83)
"Johnson,ChristineM.",COGS17-NeurobiologyofCognition(A),SP17,191,75,76.5%,76.5%,6.08,B(3.15),B-(2.72)
"Pineda,JaimeA",COGS171-MirrorNeuronSystem(A),SP17,35,12,100.0%,91.7%,3.33,B(3.18),B(3.30)
"Jernigan,TerryLynne","COGS178-Genes,Brains&Behavior(A)",SP17,16,8,85.7%,71.4%,1.64,B+(3.57),N/A
"Yu,AngelaJ.",COGS180-NeuralCoding/SensorySystems(A),SP17,7,7,71.4%,85.7%,8.50,B+(3.50),N/A
"Boyle,MaryE.T.",COGS3-AnIntroductiontoComputing(A),SP17,130,40,82.1%,64.1%,6.39,A-(3.79),B+(3.62)
"Deak,GedeonO.",COGS87-FreshmanSeminar(A),SP17,12,6,75.0%,100.0%,0.50,A(4.00),N/A
"Pineda,JaimeA",COGS87-FreshmanSeminar(B),SP17,8,3,66.7%,100.0%,1.17,N/A,N/A
"Fleischer,JasonG",COGS9-IntroductiontoDataScience(A),SP17,185,77,97.2%,94.4%,3.76,A-(3.94),A-(3.78)
"Meyer,MichaelWayne",DSGN1-DesignofEverydayThings(A),SP17,64,21,84.2%,94.7%,5.87,B+(3.58),B+(3.43)
"Dow,StevenP",DSGN100-Prototyping(A),SP17,46,18,94.1%,88.2%,7.00,B+(3.67),B+(3.60)
"Klemmer,ScottR",DSGN119-DesignatLarge(A),SP17,38,15,100.0%,100.0%,2.10,A(4.00),N/A
"Boyle,MaryE.T.",COGS1-IntroductiontoCognitiveSci(A),WI17,370,173,85.5%,57.2%,5.07,B(3.12),B(3.11)
"Kirsh,DavidJoel",COGS100-CyborgsNowandintheFuture(A),WI17,97,47,46.5%,55.8%,4.55,B(3.28),B(3.23)
"Walker,EstherJane",COGS101A-SensationandPerception(A),WI17,90,39,97.3%,100.0%,5.47,B+(3.67),B(3.24)
"Barrera,StevenJames","COGS101B-Learning,MemoryandAttention(A)",WI17,368,197,95.7%,99.5%,5.09,B+(3.52),B(3.29)
"Johnson,ChristineM.",COGS102B-CognitiveEthnography(A),WI17,108,42,43.6%,43.6%,6.04,A-(3.72),B+(3.69)
"Nitz,DouglasA.",COGS107B-SystemsNeuroscience(B),WI17,288,111,83.0%,77.4%,5.52,B(3.22),B-(2.92)
"Boroditsky,Lera",COGS11-Minds&Brains(A),WI17,160,58,98.1%,100.0%,4.42,B+(3.53),B(3.14)
"Deak,GedeonO.",COGS110-TheDevelopingMind(A),WI17,44,11,70.0%,60.0%,7.30,B(3.10),B-(2.91)
"Yu,AngelaJ.",COGS118D-Stats/BehavioralDataAnalysis(A),WI17,13,13,76.9%,84.6%,10.04,A-(3.75),N/A
"Boroditsky,Lera","COGS12-Language,Culture&Cognition(A)",WI17,42,16,92.3%,100.0%,2.81,A-(3.77),B+(3.52)
"Klemmer,ScottR",COGS120-InteractionDesign(A),WI17,107,35,89.7%,93.1%,10.50,B(3.28),B(3.25)
"Barrera,StevenJames",COGS14A-Intro.toResearchMethods(A),WI17,276,155,94.7%,99.3%,4.24,B+(3.59),B+(3.31)
"Nunez,RafaelE",COGS14B-Intro.toStatisticalAnalysis(A),WI17,76,26,69.2%,84.6%,4.65,B(3.16),B-(2.73)
"Coulson,SeanaM",COGS151-AnalogyandConceptualSystems(A),WI17,25,7,85.7%,100.0%,4.21,B(3.29),B(3.08)
"Nunez,RafaelE",COGS155-GestureandCognition(A),WI17,33,10,87.5%,62.5%,5.07,B(3.00),B-(2.85)
"Creel,Sarah",COGS157-MusicandtheMind(A),WI17,17,9,77.8%,100.0%,3.83,B+(3.44),N/A
"Coulson,SeanaM",COGS160-SeminaronSpecialTopics(A),WI17,4,3,100.0%,100.0%,4.50,A(4.00),N/A
"Dow,StevenP",COGS160-SeminaronSpecialTopics(C),WI17,52,33,96.9%,90.6%,5.27,B+(3.48),B+(3.51)
"Greenspan,RalphJ.",COGS169-GeneticInformation/Behavior(A),WI17,16,5,100.0%,100.0%,4.50,B(3.25),N/A
"Johnson,ChristineM.",COGS17-NeurobiologyofCognition(A),WI17,190,89,90.5%,92.9%,6.28,B(3.16),B(3.02)
"Saygin,AyseP",COGS172-BrainDisordersandCognition(A),WI17,63,31,80.0%,46.7%,4.64,B(3.27),B(3.22)
"Nitz,DouglasA.",COGS177-SpaceandTimeintheBrain(A),WI17,21,10,100.0%,90.0%,4.50,A-(3.70),A-(3.92)
"Tu,Zhuowen",COGS181-NeuralNetworks/DeepLearning(A),WI17,74,31,96.7%,90.0%,8.10,B+(3.63),B+(3.65)
"Kirsh,DavidJoel",COGS187B-PracticuminProWebDesign(A),WI17,61,22,100.0%,95.0%,5.80,A-(3.79),A-(3.75)
"DeSa,Virginia",COGS189-BrainComputerInterfaces(A),WI17,26,9,100.0%,100.0%,5.50,A-(3.89),A-(3.98)
"Boyle,MaryE.T.",COGS3-AnIntroductiontoComputing(A),WI17,95,32,93.1%,82.8%,5.91,B+(3.58),A-(3.81)
"Deak,GedeonO.",COGS87-FreshmanSeminar(A),WI17,14,10,80.0%,100.0%,0.72,A(4.00),N/A
"Pineda,JaimeA",COGS87-FreshmanSeminar(B),WI17,16,11,100.0%,100.0%,2.50,A(4.00),N/A
"Hollan,JamesD.",DSGN1-DesignofEverydayThings(A),WI17,120,49,78.3%,89.1%,5.12,A-(3.79),B+(3.35)
"Hollan,JamesD.",DSGN119-DesignatLarge(A),WI17,26,13,90.0%,90.0%,0.50,A(4.00),N/A
"Voytek,BradleyThomas",COGS1-IntroductiontoCognitiveSci(A),FA16,483,243,93.8%,95.6%,2.91,B+(3.65),B+(3.33)
"Barrera,StevenJames",COGS101A-SensationandPerception(A),FA16,410,234,97.4%,99.6%,5.40,B+(3.38),B(3.04)
"Boyle,MaryE.T.",COGS107A-NeuroanatomyandPhysiology(B),FA16,304,160,83.0%,58.8%,9.49,B(3.09),B(3.19)
"Olson,JacobMichael",COGS109-Modeling&DataAnalysis(A),FA16,152,115,74.6%,78.9%,6.54,B(3.08),B(3.13)
"Boyle,MaryE.T.",COGS11-Minds&Brains(A),FA16,59,26,100.0%,95.7%,5.46,B+(3.65),A-(3.91)
"DeSa,Virginia",COGS118B-NaturalComputationII(A),FA16,55,19,94.4%,100.0%,6.50,B+(3.53),A-(3.87)
"Saygin,AyseP",COGS119-Programming/ExperimentalRes.(A),FA16,16,11,90.9%,27.3%,6.68,A-(3.73),N/A
"Guo,PhilipJ",COGS120-InteractionDesign(A),FA16,135,77,94.5%,93.2%,9.40,B+(3.63),A-(3.77)
"Rossano,Federico",COGS14A-Intro.toResearchMethods(A),FA16,196,154,84.1%,92.7%,4.02,B+(3.35),B(3.05)
"Walker,EstherJane",COGS14B-Intro.toStatisticalAnalysis(A),FA16,116,49,91.7%,97.9%,4.21,B+(3.64),B(3.13)
"Bergen,Benjamin",COGS15-UncensoredIntro.toLanguage(A),FA16,74,38,92.1%,94.7%,2.28,B+(3.49),B(3.24)
"Yang,DorothyDaw-Shin",COGS154-CommDisorders/Children&Adults(A),FA16,68,34,97.1%,100.0%,3.83,B+(3.39),B(3.03)
"Creel,Sarah",COGS156-LanguageDevelopment(B),FA16,23,7,100.0%,100.0%,3.93,A-(3.71),B+(3.36)
"Deak,GedeonO.",COGS160-SeminaronSpecialTopics(A),FA16,8,4,100.0%,100.0%,7.17,A(4.00),N/A
"Johnson,ChristineM.",COGS17-NeurobiologyofCognition(A),FA16,140,74,95.7%,95.7%,5.57,B+(3.49),B(3.28)
"Pineda,JaimeA","COGS174-Drugs:Brain,MindandCulture(A)",FA16,104,46,100.0%,97.6%,5.05,B(3.15),B(3.18)
"Pineda,JaimeA",COGS175-AlternateStates/Consciousness(A),FA16,43,19,94.1%,100.0%,5.32,B(3.12),B(3.19)
"Coulson,SeanaM",COGS179-ElectrophysiologyofCognition(A),FA16,19,11,63.6%,63.6%,5.95,B(3.20),N/A
"Kirsh,DavidJoel",COGS187A-Usability&Info.Architecture(A),FA16,104,62,91.8%,86.9%,7.93,A-(3.75),A-(3.71)
"Tibbles,Richard",COGS8-Hands-OnComputing(A),FA16,33,18,88.9%,100.0%,3.72,B+(3.63),A-(3.71)
"Deak,GedeonO.",COGS87-FreshmanSeminar(A),FA16,15,10,100.0%,100.0%,0.75,A(4.00),N/A
"Voytek,BradleyThomas",COGS9-IntroductiontoDataScience(A),FA16,245,128,88.3%,96.6%,2.35,A-(3.84),A-(3.92)
"Walker,EstherJane","COGS101B-Learning,MemoryandAttention(A)",S216,30,13,92.3%,92.3%,6.96,B+(3.46),B(3.19)
"Johnson,ChristineM.",COGS102A-DistributedCognition(A),S216,64,15,75.0%,100.0%,4.50,B(3.25),B(3.26)
"Olson,JacobMichael",COGS109-Modeling&DataAnalysis(A),S216,82,30,89.3%,92.9%,8.65,B+(3.40),B(3.20)
"Yang,DorothyDaw-Shin",COGS154-CommDisorders/Children&Adults(A),S216,28,6,100.0%,100.0%,6.17,B+(3.60),B(3.19)
"Frye,ConorIain",COGS157-MusicandtheMind(A),S216,11,6,100.0%,100.0%,6.10,B(3.20),N/A
"Datko,Michael","COGS174-Drugs:Brain,MindandCulture(A)",S216,50,45,95.6%,93.3%,5.12,B+(3.32),B(3.09)
"Boyle,MaryE.T.",COGS187A-Usability&Info.Architecture(A),S216,71,15,76.9%,76.9%,7.42,A-(3.75),A-(3.77)
"Gupta,Anjum",COGS188-AIAlgorithm&SocialLanguage(A),S216,26,20,90.0%,100.0%,6.10,B+(3.35),B-(2.97)
"Boyle,MaryE.T.",COGS3-AnIntroductiontoComputing(A),S216,17,4,100.0%,100.0%,5.83,B(3.00),N/A
"Boyle,MaryE.T.",COGS107A-NeuroanatomyandPhysiology(A),S116,72,24,91.3%,69.6%,13.89,B(3.00),B-(3.00)
"Boyle,MaryE.T.",COGS11-Minds&Brains(A),S116,23,7,85.7%,85.7%,5.64,B+(3.40),A(4.00)
"Gonzalez,MarybelRobledo",COGS115-NeurologclDevlp&CogntvChng(A),S116,17,7,100.0%,100.0%,6.21,B+(3.50),N/A
"Johnson,ChristineM.",COGS17-NeurobiologyofCognition(A),S116,25,13,100.0%,100.0%,5.61,B+(3.43),B+(3.57)
"Pineda,JaimeA",COGS171GS-MirrorNeuronSystem(A),S116,27,6,83.3%,83.3%,6.83,B+(3.67),B+(3.70)
"Pineda,JaimeA","COGS174GS-Drugs:Brain,MindandCulture(A)",S116,27,6,100.0%,83.3%,6.17,B+(3.67),A-(3.76)
"Barrera,StevenJames",COGS1-IntroductiontoCognitiveSci(A),SP16,348,142,95.5%,99.2%,4.03,B+(3.65),B+(3.33)
"Bergen,Benjamin",COGS101C-Language(A),SP16,241,94,84.6%,85.7%,4.43,B(3.25),B-(2.83)
"Renner,NancyOwens",COGS102C-CognitiveDesignStudio(A),SP16,154,44,97.6%,90.5%,6.64,A-(3.88),B+(3.50)
"Chukoskie,Leanne",COGS107C-CognitiveNeuroscience(A),SP16,184,63,70.0%,60.0%,4.50,B(3.19),B-(2.99)
"Weibel,Nadir",COGS121-HumanComptrInteracProgStud(A),SP16,73,20,64.7%,41.2%,10.03,B(3.29),B+(3.48)
"Johnson,ChristineM.",COGS143-AnimalCognition(A),SP16,38,14,100.0%,92.3%,5.41,B(3.10),B(3.09)
"Creel,Sarah",COGS14A-Intro.toResearchMethods(A),SP16,137,53,77.6%,73.5%,3.63,B+(3.49),B(3.03)
"Nunez,RafaelE",COGS14B-Intro.toStatisticalAnalysis(A),SP16,97,37,66.7%,72.2%,4.44,B(3.28),B-(2.73)
"Yang,DorothyDaw-Shin",COGS154-CommDisorders/Children&Adults(A),SP16,112,45,100.0%,93.0%,4.13,B+(3.31),B(3.09)
"Creel,Sarah",COGS156-LanguageDevelopment(A),SP16,64,23,76.2%,76.2%,4.88,B+(3.35),B(3.20)
"Deak,GedeonO.",COGS160-SeminaronSpecialTopics(B),SP16,7,5,75.0%,100.0%,8.00,A(4.00),N/A
"Mukamel,EranA",COGS160-SeminaronSpecialTopics(C),SP16,10,8,100.0%,100.0%,4.21,A-(3.88),N/A
"Rossano,Federico",COGS160-SeminaronSpecialTopics(D),SP16,11,7,100.0%,100.0%,3.07,B+(3.67),N/A
"Dow,StevenP",COGS160-SeminaronSpecialTopics(E),SP16,29,12,100.0%,100.0%,9.23,A-(3.92),B+(3.44)
"Dow,StevenP",COGS160-SeminaronSpecialTopics(F),SP16,25,10,100.0%,100.0%,6.10,B+(3.67),B+(3.44)
"Boyle,MaryE.T.",COGS163-MetabolicDisorders/Brain(A),SP16,41,17,87.5%,75.0%,7.25,B+(3.69),A-(3.76)
"Johnson,ChristineM.",COGS17-NeurobiologyofCognition(A),SP16,117,46,86.4%,93.2%,5.36,B(3.13),B-(2.73)
"Yu,AngelaJ.",COGS180-NeuralCoding/SensorySystems(B),SP16,8,7,85.7%,85.7%,8.21,B(3.29),N/A
"Tu,Zhuowen",COGS185-Adv.MachineLearningMethods(A),SP16,42,18,100.0%,100.0%,8.50,A(4.00),A-(3.77)
"Boyle,MaryE.T.",COGS3-AnIntroductiontoComputing(A),SP16,81,35,80.0%,74.3%,6.96,B+(3.48),B+(3.56)
"Pineda,JaimeA",COGS87-FreshmanSeminar(A),SP16,17,10,100.0%,80.0%,0.50,N/A,N/A
"Deak,GedeonO.",COGS87-FreshmanSeminar(B),SP16,5,3,100.0%,100.0%,1.17,N/A,N/A
"Voytek,BradleyThomas",COGS9-IntroductiontoDataScience(A),SP16,99,38,97.2%,97.2%,2.06,A-(3.94),A-(3.92)
"Boyle,MaryE.T.",COGS1-IntroductiontoCognitiveSci(A),WI16,236,147,79.7%,60.9%,5.22,B-(2.85),B-(2.74)
"Barrera,StevenJames","COGS101B-Learning,MemoryandAttention(A)",WI16,309,180,97.1%,98.9%,4.35,B+(3.54),B(3.23)
"Renner,NancyOwens",COGS102B-CognitiveEthnography(A),WI16,222,114,70.9%,88.2%,4.39,A-(3.81),B+(3.59)
"Alexander,AndrewSpencer",COGS107B-SystemsNeuroscience(A),WI16,220,178,92.1%,91.5%,5.38,B(3.26),B(3.01)
"Boroditsky,Lera",COGS11-Minds&Brains(A),WI16,74,38,97.2%,94.4%,4.67,B(3.28),B(3.16)
"Blumenthal,EmilyJeanne",COGS110-TheDevelopingMind(A),WI16,70,60,93.3%,91.7%,3.75,B+(3.35),B(3.11)
"Tu,Zhuowen",COGS118A-NaturalComputationI(A),WI16,74,38,97.2%,86.1%,8.56,B+(3.48),B+(3.67)
"Saygin,AyseP",COGS119-Programming/ExperimentalRes.(A),WI16,9,6,80.0%,100.0%,8.50,B+(3.60),N/A
"Klemmer,ScottR",COGS120-InteractionDesign(A),WI16,112,48,90.5%,92.9%,9.96,B+(3.59),B+(3.58)
"Rossano,Federico",COGS14A-Intro.toResearchMethods(A),WI16,166,120,79.7%,91.5%,3.54,B+(3.35),B(3.03)
"Nunez,RafaelE",COGS14B-Intro.toStatisticalAnalysis(A),WI16,127,65,80.3%,62.3%,4.03,B(3.08),C+(2.45)
"Coulson,SeanaM",COGS151-AnalogyandConceptualSystems(A),WI16,10,6,83.3%,100.0%,6.83,A-(3.83),N/A
"Nunez,RafaelE",COGS152-CognitiveFoundationsofMath(A),WI16,17,7,100.0%,100.0%,4.79,C+(2.60),N/A
"Bergen,Benjamin",COGS153-LanguageComprehension(A),WI16,26,14,92.3%,100.0%,4.96,B+(3.62),A-(3.76)
"Deak,GedeonO.",COGS160-SeminaronSpecialTopics(B),WI16,11,5,80.0%,100.0%,8.90,A(4.00),N/A
"Johnson,ChristineM.",COGS17-NeurobiologyofCognition(A),WI16,142,71,82.6%,92.8%,5.75,B(3.18),B(3.02)
"Pineda,JaimeA","COGS174-Drugs:Brain,MindandCulture(A)",WI16,98,39,89.2%,86.5%,5.42,B(3.18),B-(2.97)
"Johnson,ChristineM.",COGS184-Modeling/EvolutionofCognitn(A),WI16,10,3,100.0%,100.0%,13.17,B+(3.50),N/A
"Kirsh,DavidJoel",COGS187A-Usability&Info.Architecture(A),WI16,77,28,80.0%,88.0%,8.59,A-(3.78),A-(3.80)
"Kirsh,DavidJoel",COGS187B-PracticuminProWebDesign(A),WI16,37,16,100.0%,81.3%,9.13,B+(3.69),B+(3.63)
"DeSa,Virginia",COGS189-BrainComputerInterfaces(A),WI16,15,5,100.0%,100.0%,6.90,A-(3.75),N/A
"Boyle,MaryE.T.",COGS3-AnIntroductiontoComputing(A),WI16,87,36,73.5%,91.2%,8.74,B+(3.30),B+(3.67)
"Tibbles,Richard",COGS8-Hands-OnComputing(A),WI16,25,18,100.0%,100.0%,2.75,B+(3.53),B+(3.68)
"Deak,GedeonO.",COGS87-FreshmanSeminar(A),WI16,13,9,100.0%,100.0%,0.72,N/A,N/A
"Pineda,JaimeA",COGS87-FreshmanSeminar(B),WI16,31,24,100.0%,100.0%,1.02,A-(3.83),N/A
"Hollan,JamesD.",COGS90-UndergraduateSeminar(A),WI16,8,4,100.0%,100.0%,0.50,N/A,N/A
"Voytek,BradleyThomas",COGS1-IntroductiontoCognitiveSci(B),FA15,333,164,91.3%,97.3%,2.86,B+(3.66),B+(3.53)
"Barrera,StevenJames",COGS101A-SensationandPerception(A),FA15,304,174,97.0%,99.4%,4.64,B+(3.52),B(3.22)
"Renner,NancyOwens",COGS102A-DistributedCognition(A),FA15,201,125,78.0%,81.3%,5.28,B+(3.34),B+(3.55)
"Pineda,JaimeA",COGS107A-NeuroanatomyandPhysiology(A),FA15,217,139,92.6%,89.0%,5.55,B+(3.42),B-(2.99)
"Tu,Zhuowen",COGS109-Modeling&DataAnalysis(A),FA15,148,60,76.4%,65.5%,6.86,B+(3.56),B+(3.44)
"Boyle,MaryE.T.",COGS11-Minds&Brains(A),FA15,81,41,92.7%,97.6%,4.80,B+(3.51),B(3.15)
"Deak,GedeonO.",COGS115-NeurologclDevlp&CogntvChng(A),FA15,49,27,84.6%,84.6%,5.73,B+(3.32),B+(3.38)
"DeSa,Virginia",COGS118B-NaturalComputationII(A),FA15,25,11,100.0%,100.0%,7.50,B+(3.55),A-(3.87)
"Boroditsky,Lera","COGS12-Language,Culture&Cognition(A)",FA15,33,17,93.8%,93.8%,2.50,B+(3.60),A(4.00)
"Johnson,ChristineM.",COGS143-AnimalCognition(A),FA15,41,19,89.5%,94.7%,5.45,B(3.29),B+(3.36)
"Barrera,StevenJames",COGS14A-Intro.toResearchMethods(A),FA15,149,85,91.1%,97.5%,3.96,B+(3.49),B(3.21)
"Bergen,Benjamin",COGS15-UncensoredIntro.toLanguage(A),FA15,47,20,100.0%,100.0%,3.17,B(3.20),B(3.28)
"Klemmer,ScottR",COGS160-SeminaronSpecialTopics(A),FA15,20,4,75.0%,50.0%,6.50,B+(3.33),B+(3.64)
"Deak,GedeonO.",COGS160-SeminaronSpecialTopics(B),FA15,10,3,100.0%,100.0%,9.17,A(4.00),N/A
"Johnson,ChristineM.",COGS17-NeurobiologyofCognition(A),FA15,106,56,96.2%,92.5%,4.97,B+(3.36),B(3.07)
"Pineda,JaimeA",COGS171-MirrorNeuronSystem(A),FA15,46,16,85.7%,64.3%,3.64,B(3.21),B(3.17)
"Boyle,MaryE.T.",COGS187A-Usability&Info.Architecture(A),FA15,74,29,88.9%,85.2%,6.35,A-(3.71),B+(3.55)
"Deak,GedeonO.",COGS87-FreshmanSeminar(A),FA15,20,10,100.0%,100.0%,0.50,A(4.00),N/A
"Voytek,BradleyThomas",COGS9-IntroductiontoDataScience(A),FA15,48,25,100.0%,100.0%,4.41,A-(3.90),B+(3.59)
"Hollan,JamesD.",DSGN1-DesignofEverydayThings(A),FA15,43,32,90.3%,100.0%,4.82,B+(3.59),B+(3.54)
"Norman,DonaldA.",DSGN1-DesignofEverydayThings(A),FA15,40,32,90.3%,93.5%,4.82,B+(3.59),B+(3.54)
"Johnson,ChristineM.",COGS102A-DistributedCognition(A),S215,43,15,73.3%,73.3%,4.23,B+(3.47),B(3.11)
"Alexander,AndrewSpencer",COGS107B-SystemsNeuroscience(A),S215,35,25,96.0%,100.0%,6.74,B+(3.33),B(3.18)
"Olson,JacobMichael",COGS109-Modeling&DataAnalysis(A),S215,38,29,92.6%,100.0%,8.94,B(3.19),B(3.29)
"Metusalem,Ross",COGS153-LanguageComprehension(A),S215,18,8,100.0%,100.0%,6.50,B+(3.50),N/A
"Datko,Michael","COGS174-Drugs:Brain,MindandCulture(A)",S215,24,19,100.0%,100.0%,3.45,B+(3.53),B(3.13)
"Boyle,MaryE.T.",COGS187A-Usability&Info.Architecture(A),S215,29,5,100.0%,100.0%,8.50,A-(3.80),A-(3.80)
